Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,POS,Lemma
10043633MWA,30,11,List 36,houseboat,1072,8325,1947,6851,rode,rode,NN,rode
10043633MWA,30,11,List 36,houseboat,1072,8325,1947,6851,broken,broken,VBN,break
10043633MWA,31,11,List 36,telescope,1060,7952,1713,7848,used,used,VBN,use
10043633MWA,31,11,List 36,telescope,1060,7952,1713,7848,broken,broken,NNS,broken
10043633MWA,31,11,List 36,telescope,1060,7952,1713,7848,bought,bought,VBD,buy
10043633MWA,31,11,List 36,telescope,1060,7952,1713,7848,sold,sold,VBN,sell
10043633MWA,32,11,List 36,rain,1068,7721,1482,4354,felt,felt,RB,felt
10043633MWA,32,11,List 36,rain,1068,7721,1482,4354,caught,caught,JJ,caught
10043633MWA,33,11,List 36,engine,1066,15653,2459,15442,fix,fix,RB,fix
10043633MWA,33,11,List 36,engine,1066,15653,2459,15442,broken,broken,JJ,broken
10043633MWA,33,11,List 36,engine,1066,15653,2459,15442,bought,bought,VBD,buy
10043633MWA,33,11,List 36,engine,1066,15653,2459,15442,sold,sold,VBN,sell
10043633MWA,34,11,List 36,saltshaker,1059,6704,1401,6504,broken,broken,RB,broken
10043633MWA,34,11,List 36,saltshaker,1059,6704,1401,6504,sold,sold,VBN,sell
10043633MWA,34,11,List 36,saltshaker,1059,6704,1401,6504,bought,bought,RB,bought
10043633MWA,35,11,List 36,male,1058,12444,4214,10719,broken,broken,VBN,break
10043633MWA,36,11,List 36,woodshed,1052,4375,1720,4280,built,built,VBN,build
10043633MWA,36,11,List 36,woodshed,1052,4375,1720,4280,bought,bought,VBD,buy
10043633MWA,36,11,List 36,woodshed,1052,4375,1720,4280,sold,sold,VBN,sell
10043633MWA,37,11,List 36,lambskin,1056,6676,1335,6572,sold,sold,VBN,sell
10043633MWA,37,11,List 36,lambskin,1056,6676,1335,6572,torn,torn,JJ,torn
10043633MWA,37,11,List 36,lambskin,1056,6676,1335,6572,bought,bought,VBD,buy
10043633MWA,38,11,List 36,motorcycle,1067,7101,1542,7023,bought,bought,RB,bought
10043633MWA,38,11,List 36,motorcycle,1067,7101,1542,7023,sold,sold,VBN,sell
10043633MWA,38,11,List 36,motorcycle,1067,7101,1542,7023,fixed,fixed,VBN,fix
10043633MWA,38,11,List 36,motorcycle,1067,7101,1542,7023,refurbished,refurbished,VBN,refurbish
10043633MWA,39,11,List 36,mentor,1054,5901,2129,5733,listened,listened,VBN,listen
10043633MWA,39,11,List 36,mentor,1054,5901,2129,5733,bought,bought,VBD,buy
10043633MWA,39,11,List 36,mentor,1054,5901,2129,5733,sold,sold,VBN,sell
10043633MWA,40,11,List 36,ornament,1063,4064,1162,3571,bought,bought,RB,bought
10043633MWA,40,11,List 36,ornament,1063,4064,1162,3571,sold,sold,VBN,sell
10043633MWA,40,11,List 36,ornament,1063,4064,1162,3571,broken,broken,VBN,break
10048843AC,11,2,List 77,pigtail,2291,11062,2402,10319,hair,hair,JJ,hair
10048843AC,11,2,List 77,pigtail,2291,11062,2402,10319,ponytail,ponytail,NN,ponytail
10048843AC,11,2,List 77,pigtail,2291,11062,2402,10319,hot,hot,JJ,hot
10048843AC,12,2,List 77,clergy,2282,4737,3322,3945,court,court,NN,court
10048843AC,13,2,List 77,nameplate,2301,4432,2008,3753,identification,identification,NN,identification
10048843AC,14,2,List 77,costumer,2294,7705,1834,6679,buying,buying,VBG,buy
10048843AC,14,2,List 77,costumer,2294,7705,1834,6679,money,money,NN,money
10048843AC,15,2,List 77,photograph,2296,5055,1093,4386,picture,picture,NN,picture
10048843AC,15,2,List 77,photograph,2296,5055,1093,4386,memories,memories,VBZ,memories
10048843AC,16,2,List 77,mouthwash,2303,6393,3401,5007,fresh,fresh,JJ,fresh
10048843AC,16,2,List 77,mouthwash,2303,6393,3401,5007,mint,mint,NN,mint
10048843AC,17,2,List 77,brisket,2300,8296,1209,7604,food,food,NN,food
10048843AC,17,2,List 77,brisket,2300,8296,1209,7604,barbeque,barbecue,NN,barbecue
10048843AC,17,2,List 77,brisket,2300,8296,1209,7604,grill,grill,NN,grill
10048843AC,18,2,List 77,headset,2305,11617,2485,10938,noise,noise,RB,noise
10048843AC,18,2,List 77,headset,2305,11617,2485,10938,quite,quite,RB,quite
10048843AC,18,2,List 77,headset,2305,11617,2485,10938,focus,focus,JJ,focus
10048843AC,19,2,List 77,baby,2290,7981,1291,6967,cry,cry,NN,cry
10048843AC,19,2,List 77,baby,2290,7981,1291,6967,loud,loud,JJ,loud
10048843AC,19,2,List 77,baby,2290,7981,1291,6967,sweet,sweet,JJ,sweet
10048843AC,19,2,List 77,baby,2290,7981,1291,6967,little,little,JJ,little
10048843AC,20,2,List 77,iron,2297,7647,3184,7127,cast,cast,JJ,cast
10048843AC,20,2,List 77,iron,2297,7647,3184,7127,hard,hard,JJ,hard
10048843AC,20,2,List 77,iron,2297,7647,3184,7127,element,element,NN,element
10048843AC,21,2,List 77,portrait,2308,5619,1073,4883,memory,memory,NN,memory
10048843AC,21,2,List 77,portrait,2308,5619,1073,4883,fancy,fancy,JJ,fancy
10048843AC,22,2,List 77,scallion,2292,3671,2804,3086,food,food,NN,food
10048843AC,23,2,List 77,pumpkin,2306,8720,2652,7337,fall,fall,NN,fall
10048843AC,23,2,List 77,pumpkin,2306,8720,2652,7337,cold,cold,NN,cold
10048843AC,23,2,List 77,pumpkin,2306,8720,2652,7337,halloween,halloween,JJ,halloween
10048843AC,24,2,List 77,undercoat,2299,4772,1685,4033,warm,warm,NN,warm
10048843AC,25,2,List 77,bamboo,2295,4574,1284,3975,green,green,NN,green
10048843AC,25,2,List 77,bamboo,2295,4574,1284,3975,food,food,NN,food
10048843AC,25,2,List 77,bamboo,2295,4574,1284,3975,leaf,leaf,NN,leaf
10048843AC,26,2,List 77,pimento,2304,3004,1245,2713,food,food,NN,food
10048843AC,26,2,List 77,pimento,2304,3004,1245,2713,cheese,cheese,NN,cheese
10048843AC,27,2,List 77,punchbowl,2309,5732,1595,5443,hold,hold,VBP,hold
10048843AC,27,2,List 77,punchbowl,2309,5732,1595,5443,liquid,liquid,JJ,liquid
10048843AC,27,2,List 77,punchbowl,2309,5732,1595,5443,cold,cold,JJ,cold
10048843AC,28,2,List 77,nun,2288,4275,2890,3840,religion,religion,NN,religion
10048843AC,29,2,List 77,thumbnail,2285,3605,2269,3204,pointy,pointy,NN,pointy
10048843AC,30,2,List 77,homemaker,2286,7037,3312,6503,worker,worker,NN,worker
10048843AC,30,2,List 77,homemaker,2286,7037,3312,6503,food,food,NN,food
10048843AC,30,2,List 77,homemaker,2286,7037,3312,6503,cook,cook,NN,cook
10048843AC,31,2,List 77,jukebox,2284,5123,1252,4722,sound,sound,NN,sound
10048843AC,31,2,List 77,jukebox,2284,5123,1252,4722,music,music,NN,music
10048843AC,31,2,List 77,jukebox,2284,5123,1252,4722,dance,dance,NN,dance
10048843AC,31,2,List 77,jukebox,2284,5123,1252,4722,fun,fun,NN,fun
10048843AC,32,2,List 77,bank,2298,4274,1036,3110,money,money,NN,money
10048843AC,32,2,List 77,bank,2298,4274,1036,3110,loan,loan,NN,loan
10048843AC,33,2,List 77,ketchup,2283,5160,1125,4794,sauce,sauce,VBP,sauce
10048843AC,33,2,List 77,ketchup,2283,5160,1125,4794,red,red,JJ,red
10048843AC,33,2,List 77,ketchup,2283,5160,1125,4794,tomato,tomato,NN,tomato
10048843AC,34,2,List 77,marksman,2311,5467,2265,3523,man,man,NN,man
10048843AC,34,2,List 77,marksman,2311,5467,2265,3523,worker,worker,NN,worker
10048843AC,35,2,List 77,mop,2293,4238,1262,3853,wet,wet,JJ,wet
10048843AC,35,2,List 77,mop,2293,4238,1262,3853,clean,clean,JJ,clean
10048843AC,36,2,List 77,bookend,2302,2786,1949,2436,read,read,VBN,read
10048843AC,37,2,List 77,foodstuff,2310,3771,1183,3272,food,food,NN,food
10048843AC,37,2,List 77,foodstuff,2310,3771,1183,3272,cook,cook,NN,cook
10048843AC,38,2,List 77,crotch,2307,4879,3486,4516,body,body,NN,body
10048843AC,38,2,List 77,crotch,2307,4879,3486,4516,part,part,NN,part
10048843AC,39,2,List 77,nail,2287,5111,1346,4165,hold,hold,VBP,hold
10048843AC,39,2,List 77,nail,2287,5111,1346,4165,seal,seal,JJ,seal
10048843AC,40,2,List 77,shingles,2289,2744,1381,2342,disease,disease,NN,disease
10050187SL,11,6,List 6,whisky,175,7188,1670,4754,drink,drink,NN,drink
10050187SL,11,6,List 6,whisky,175,7188,1670,4754,cook,cook,NN,cook
10050187SL,13,6,List 6,snowfall,167,8665,4277,8461,winter,winter,NN,winter
10050187SL,13,6,List 6,snowfall,167,8665,4277,8461,freeze,freeze,NN,freeze
10050187SL,14,6,List 6,scale,176,9996,1410,9838,weight,weight,VBD,weight
10050187SL,14,6,List 6,scale,176,9996,1410,9838,size,size,NN,size
10050187SL,16,6,List 6,crystal,171,13846,11232,13622,tell,tell,NN,tell
10050187SL,16,6,List 6,crystal,171,13846,11232,13622,future,future,NN,future
10050187SL,19,6,List 6,family,154,6054,4529,5946,loved,loved,VBD,love
10050187SL,19,6,List 6,family,154,6054,4529,5946,ones,ones,NNS,one
10050187SL,20,6,List 6,bird,172,7688,1542,7430,flies,flies,NNS,fly
10050187SL,20,6,List 6,bird,172,7688,1542,7430,lands,lands,VBZ,land
10050187SL,20,6,List 6,bird,172,7688,1542,7430,chirps,chirps,JJ,chirps
10050187SL,21,6,List 6,canvass,178,8566,3332,8307,painting,painting,VBG,paint
10050187SL,21,6,List 6,canvass,178,8566,3332,8307,art,art,NN,art
10050187SL,22,6,List 6,tofu,181,8589,1359,8399,food,food,NN,food
10050187SL,22,6,List 6,tofu,181,8589,1359,8399,meat,meat,NN,meat
10050187SL,22,6,List 6,tofu,181,8589,1359,8399,replacement,replacement,NN,replacement
10050187SL,23,6,List 6,screw,153,5576,1921,5298,hold,hold,VBP,hold
10050187SL,23,6,List 6,screw,153,5576,1921,5298,things,things,NNS,thing
10050187SL,23,6,List 6,screw,153,5576,1921,5298,together,together,RB,together
10050187SL,24,6,List 6,tinfoil,156,11128,2132,10715,cover,cover,VBP,cover
10050187SL,24,6,List 6,tinfoil,156,11128,2132,10715,something,something,NN,something
10050187SL,24,6,List 6,tinfoil,156,11128,2132,10715,keep,keep,JJ,keep
10050187SL,24,6,List 6,tinfoil,156,11128,2132,10715,things,things,NNS,thing
10050187SL,24,6,List 6,tinfoil,156,11128,2132,10715,hot,hot,JJ,hot
10050187SL,25,6,List 6,desert,161,17659,5019,17339,cake,cake,NN,cake
10050187SL,25,6,List 6,desert,161,17659,5019,17339,cookies,cookies,NNS,cooky
10050187SL,25,6,List 6,desert,161,17659,5019,17339,ice,ice,VBP,ice
10050187SL,25,6,List 6,desert,161,17659,5019,17339,crea,cream,NN,cream
10050187SL,26,6,List 6,harvest,169,5476,2463,5296,fall,fall,NN,fall
10050187SL,26,6,List 6,harvest,169,5476,2463,5296,food,food,NN,food
10050187SL,27,6,List 6,bicep,152,2559,1500,2224,muscle,muscle,NN,muscle
10050187SL,28,6,List 6,tabasco,174,3562,1389,3333,hot,hot,JJ,hot
10050187SL,28,6,List 6,tabasco,174,3562,1389,3333,sauce,sauce,NN,sauce
10050187SL,29,6,List 6,ginger,179,9437,6506,9202,spice,spice,NN,spice
10050187SL,29,6,List 6,ginger,179,9437,6506,9202,food,food,NN,food
10050187SL,30,6,List 6,wand,170,19081,5322,17921,curling,curling,VBG,curl
10050187SL,30,6,List 6,wand,170,19081,5322,17921,hair,hair,NN,hair
10050187SL,30,6,List 6,wand,170,19081,5322,17921,spraying,spraying,VBG,spray
10050187SL,31,6,List 6,blindfold,168,7742,2150,7438,cover,cover,JJ,cover
10050187SL,31,6,List 6,blindfold,168,7742,2150,7438,eyes,eyes,NNS,eye
10050187SL,31,6,List 6,blindfold,168,7742,2150,7438,keep,keep,VB,keep
10050187SL,31,6,List 6,blindfold,168,7742,2150,7438,secret,secret,JJ,secret
10050187SL,32,6,List 6,berry,180,9489,3933,9243,smoothies,smoothies,NNS,smoothy
10050187SL,32,6,List 6,berry,180,9489,3933,9243,pies,pies,NNS,pie
10050187SL,32,6,List 6,berry,180,9489,3933,9243,flavoring,flavoring,VBG,flavor
10050187SL,33,6,List 6,van,164,5140,1538,4672,drive,drive,NN,drive
10050187SL,33,6,List 6,van,164,5140,1538,4672,hauling,hauling,VBG,haul
10050187SL,34,6,List 6,bathe,157,4334,1469,3403,clean,clean,JJ,clean
10050187SL,36,6,List 6,balcony,177,3484,1294,3164,stand,stand,VBP,stand
10050187SL,37,6,List 6,physician,162,7253,3699,6942,health,health,NN,health
10050187SL,37,6,List 6,physician,162,7253,3699,6942,examination,examination,NN,examination
10050187SL,38,6,List 6,chinaware,159,6753,2333,6399,decoration,decoration,NN,decoration
10050187SL,38,6,List 6,chinaware,159,6753,2333,6399,serving,serving,VBG,serve
10050187SL,39,6,List 6,ticket,165,7143,1443,7049,speeding,speeding,VBG,speed
10050187SL,39,6,List 6,ticket,165,7143,1443,7049,entering,entering,VBG,enter
10050187SL,39,6,List 6,ticket,165,7143,1443,7049,event,event,NN,event
10077702_ela,11,25,List 50,pudding,1497,8479,3535,6290,eating,eating,VBG,eat
10077702_ela,11,25,List 50,pudding,1497,8479,3535,6290,dessert,dessert,JJ,dessert
10077702_ela,12,25,List 50,celery,1485,20077,2164,19056,stuffing,stuffing,VBG,stuff
10077702_ela,12,25,List 50,celery,1485,20077,2164,19056,eating,eating,VBG,eat
10077702_ela,12,25,List 50,celery,1485,20077,2164,19056,cooking,cooking,VBG,cook
10077702_ela,13,25,List 50,councilwoman,1489,19913,2879,10615,debates,debates,NNS,debate
10077702_ela,13,25,List 50,councilwoman,1489,19913,2879,10615,representation,representation,NN,representation
10077702_ela,14,25,List 50,geranium,1472,19936,2504,16840,planting,planting,VBG,plant
10077702_ela,14,25,List 50,geranium,1472,19936,2504,16840,herbology,herpetology,NN,herpetology
10077702_ela,14,25,List 50,geranium,1472,19936,2504,16840,botany,botany,NN,botany
10077702_ela,15,25,List 50,pineapple,1478,19834,2024,18818,pina,piney,NN,piney
10077702_ela,15,25,List 50,pineapple,1478,19834,2024,18818,colada,cola,NN,cola
10077702_ela,15,25,List 50,pineapple,1478,19834,2024,18818,cough,cough,NN,cough
10077702_ela,15,25,List 50,pineapple,1478,19834,2024,18818,remedy,remedy,NN,remedy
10077702_ela,15,25,List 50,pineapple,1478,19834,2024,18818,smoothie,smoothie,NN,smoothie
10077702_ela,15,25,List 50,pineapple,1478,19834,2024,18818,desserts,desserts,NNS,dessert
10077702_ela,16,25,List 50,nanny,1481,13994,2407,12820,cleaning,cleaning,VBG,clean
10077702_ela,16,25,List 50,nanny,1481,13994,2407,12820,protect,protect,JJ,protect
10077702_ela,16,25,List 50,nanny,1481,13994,2407,12820,kids,kids,NNS,kid
10077702_ela,16,25,List 50,nanny,1481,13994,2407,12820,watch,watch,VBP,watch
10077702_ela,16,25,List 50,nanny,1481,13994,2407,12820,children,children,NNS,child
10077702_ela,17,25,List 50,houseboy,1501,13822,2244,8445,cleaning,cleaning,VBG,clean
10077702_ela,17,25,List 50,houseboy,1501,13822,2244,8445,mowing,mowing,VBG,mow
10077702_ela,17,25,List 50,houseboy,1501,13822,2244,8445,lawn,lawn,NN,lawn
10077702_ela,18,25,List 50,corset,1494,20056,2406,18739,fashion,fashion,NN,fashion
10077702_ela,18,25,List 50,corset,1494,20056,2406,18739,lingerie,lingerie,JJ,lingerie
10077702_ela,18,25,List 50,corset,1494,20056,2406,18739,waist,waist,JJ,waist
10077702_ela,18,25,List 50,corset,1494,20056,2406,18739,training,training,NN,training
10077702_ela,19,25,List 50,necktie,1483,11261,2593,10129,weddings,weddings,NNS,wedding
10077702_ela,19,25,List 50,necktie,1483,11261,2593,10129,prom,prom,IN,prom
10077702_ela,19,25,List 50,necktie,1483,11261,2593,10129,formals,formals,NNS,formal
10077702_ela,19,25,List 50,necktie,1483,11261,2593,10129,photography,photography,VBP,photography
10077702_ela,20,25,List 50,orange,1490,11622,1945,8815,juice,juice,NN,juice
10077702_ela,20,25,List 50,orange,1490,11622,1945,8815,peeling,peeling,VBG,peel
10077702_ela,21,25,List 50,shallot,1480,4281,2205,3219,cooking,cooking,VBG,cook
10077702_ela,22,25,List 50,cliff,1495,14213,3095,12151,diving,diving,VBG,dive
10077702_ela,22,25,List 50,cliff,1495,14213,3095,12151,hiking,hiking,VBG,hike
10077702_ela,22,25,List 50,cliff,1495,14213,3095,12151,climbing,climbing,VBG,climb
10077702_ela,23,25,List 50,coin,1486,10584,1592,9559,payments,payments,NNS,payment
10077702_ela,23,25,List 50,coin,1486,10584,1592,9559,wishes,wishes,NNS,wish
10077702_ela,23,25,List 50,coin,1486,10584,1592,9559,bets,bets,NNS,bet
10077702_ela,24,25,List 50,wildcat,1475,9974,7650,8643,hunting,hunting,VBG,hunt
10077702_ela,25,25,List 50,pullover,1477,21695,1829,19715,warmth,warmth,JJ,warmth
10077702_ela,25,25,List 50,pullover,1477,21695,1829,19715,fashion,fashion,NN,fashion
10077702_ela,25,25,List 50,pullover,1477,21695,1829,19715,comfortability,comfort ability,NN,comfort ability
10077702_ela,26,25,List 50,shavings,1499,8020,2959,5329,sawdust,sawdust,JJ,sawdust
10077702_ela,27,25,List 50,cent,1474,6392,2765,5355,payment,payment,NN,payment
10077702_ela,27,25,List 50,cent,1474,6392,2765,5355,tip,tip,NN,tip
10077702_ela,28,25,List 50,saddle,1500,6744,1439,4926,horseback,horseback,NN,horseback
10077702_ela,28,25,List 50,saddle,1500,6744,1439,4926,riding,riding,VBG,rid
10077702_ela,29,25,List 50,potato,1484,12325,1571,11534,cooking,cooking,VBG,cook
10077702_ela,29,25,List 50,potato,1484,12325,1571,11534,frying,frying,VBG,fry
10077702_ela,29,25,List 50,potato,1484,12325,1571,11534,baking,baking,VBG,bake
10077702_ela,29,25,List 50,potato,1484,12325,1571,11534,eating,eating,VBG,eat
10077702_ela,30,25,List 50,Ladder,1498,9668,1621,8784,climbing,climbing,VBG,climb
10077702_ela,30,25,List 50,Ladder,1498,9668,1621,8784,reaching,reaching,VBG,reach
10077702_ela,30,25,List 50,Ladder,1498,9668,1621,8784,construction,construction,NN,construction
10077702_ela,31,25,List 50,drywall,1482,10140,3691,9309,construction,construction,NN,construction
10077702_ela,31,25,List 50,drywall,1482,10140,3691,9309,repair,repair,NN,repair
10077702_ela,31,25,List 50,drywall,1482,10140,3691,9309,building,building,VBG,build
10077702_ela,32,25,List 50,poultry,1488,10946,2563,9578,cooking,cooking,VBG,cook
10077702_ela,32,25,List 50,poultry,1488,10946,2563,9578,eating,eating,VBG,eat
10077702_ela,33,25,List 50,muzzle,1491,10592,1959,4368,restraint,restraint,NN,restraint
10077702_ela,35,25,List 50,sombrero,1493,6349,2074,5442,hat,hat,DT,hat
10077702_ela,35,25,List 50,sombrero,1493,6349,2074,5442,decoration,decoration,NN,decoration
10077702_ela,36,25,List 50,merchant,1479,7685,2385,6259,seller,seller,NN,seller
10077702_ela,36,25,List 50,merchant,1479,7685,2385,6259,persuasion,persuasion,NN,persuasion
10077702_ela,37,25,List 50,metal,1492,19438,2025,18632,welding,welding,VBG,weld
10077702_ela,37,25,List 50,metal,1492,19438,2025,18632,building,building,NN,building
10077702_ela,37,25,List 50,metal,1492,19438,2025,18632,construction,construction,NN,construction
10077702_ela,37,25,List 50,metal,1492,19438,2025,18632,jewelry,jewelry,NN,jewelry
10077702_ela,38,25,List 50,needle,1496,16103,3477,14893,blood,blood,NN,blood
10077702_ela,38,25,List 50,needle,1496,16103,3477,14893,drawing,drawing,VBG,draw
10077702_ela,38,25,List 50,needle,1496,16103,3477,14893,iv,iv,JJ,iv
10077702_ela,38,25,List 50,needle,1496,16103,3477,14893,medication,medication,NN,medication
10077702_ela,40,25,List 50,joystick,1473,6930,4449,6122,video,video,NN,video
10077702_ela,40,25,List 50,joystick,1473,6930,4449,6122,games,games,NNS,game
10085738,11,18,List 68,violinist,2035,18294,7619,16875,orchestra,orchestra,VBP,orchestra
10085738,11,18,List 68,violinist,2035,18294,7619,16875,wedding,wedding,VBG,wed
10085738,12,18,List 68,chickenfeed,2025,5244,2039,4904,feed,feed,NN,feed
10085738,12,18,List 68,chickenfeed,2025,5244,2039,4904,chickens,chickens,NNS,chicken
10085738,13,18,List 68,sketchpad,2016,6241,2309,5923,draw,draw,VBP,draw
10085738,13,18,List 68,sketchpad,2016,6241,2309,5923,write,write,JJ,write
10085738,13,18,List 68,sketchpad,2016,6241,2309,5923,notes,notes,NNS,note
10085738,14,18,List 68,chisel,2013,9109,2801,8895,sculptures,sculptures,NNS,sculpture
10085738,14,18,List 68,chisel,2013,9109,2801,8895,buildings,buildings,NNS,building
10085738,15,18,List 68,umbrella,2020,6131,2401,5553,rain,rain,VBP,rain
10085738,15,18,List 68,umbrella,2020,6131,2401,5553,sun,sun,JJ,sun
10085738,16,18,List 68,whistle,2015,9081,1499,8703,stop,stop,NN,stop
10085738,16,18,List 68,whistle,2015,9081,1499,8703,someone,someone,NN,someone
10085738,16,18,List 68,whistle,2015,9081,1499,8703,stop,stop,JJ,stop
10085738,16,18,List 68,whistle,2015,9081,1499,8703,game,game,NN,game
10085738,17,18,List 68,supper,2014,4870,2220,4550,dinner,dinner,NN,dinner
10085738,17,18,List 68,supper,2014,4870,2220,4550,eat,eat,NN,eat
10085738,18,18,List 68,questionnaire,2012,13974,2474,13732,ask,ask,JJ,ask
10085738,18,18,List 68,questionnaire,2012,13974,2474,13732,questions,questions,NNS,question
10085738,18,18,List 68,questionnaire,2012,13974,2474,13732,learn,learn,VBP,learn
10085738,18,18,List 68,questionnaire,2012,13974,2474,13732,people,people,NNS,people
10085738,19,18,List 68,teaspoon,2041,5002,1609,4611,baking,baking,VBG,bake
10085738,19,18,List 68,teaspoon,2041,5002,1609,4611,eating,eating,VBG,eat
10085738,20,18,List 68,stitching,2032,13265,4008,12947,wound,wound,NN,wound
10085738,20,18,List 68,stitching,2032,13265,4008,12947,clothes,clothes,NNS,clothes
10085738,20,18,List 68,stitching,2032,13265,4008,12947,making,making,VBG,make
10085738,20,18,List 68,stitching,2032,13265,4008,12947,blankets,blankets,NNS,blanket
10085738,22,18,List 68,primates,2036,7225,6056,6956,animals,animals,NNS,animal
10085738,23,18,List 68,slacks,2026,2762,1609,2323,pants,pants,NNS,pant
