Username,Condition.Description,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
J00705939_ave,Version 74,ruler,BOI,math,math,math,NOUN,USA
J00705939_ave,Version 74,tablecloth,BOI,cover a table,cover,cover,NOUN,USA
J00705939_ave,Version 74,tablecloth,BOI,cover a table,table,table,NOUN,USA
J00705939_ave,Version 74,teacher,BOI,to learn knowledge,learn,learn,VERB,USA
J00705939_ave,Version 74,teacher,BOI,to learn knowledge,knowledge,knowledge,NOUN,USA
J00705939_ave,Version 74,parchment,BOI,cooking,cooking,cook,VERB,USA
J00705939_ave,Version 74,lunchroom,BOI,to eat in,eat,eat,VERB,USA
J00705939_ave,Version 74,lunchroom,BOI,a lot of things,lot,lot,NOUN,USA
J00705939_ave,Version 74,lunchroom,BOI,a lot of things,things,thing,NOUN,USA
J00705939_ave,Version 74,engineer,BOI,to fix things,fix,fix,VERB,USA
J00705939_ave,Version 74,engineer,BOI,to fix things,things,thing,NOUN,USA
J00706165,Version 84,spade,BOI,sharp,sharp,sharp,ADJ,USA
J00706165,Version 84,microwave,BOI,heated,heated,heate,VERB,USA
J00706165,Version 84,microwave,BOI,food,food,food,NOUN,USA
J00706165,Version 84,virgin,BOI,bland,bland,bland,ADJ,USA
J00706165,Version 84,foliage,BOI,fold,fold,fold,VERB,USA
J00706165,Version 84,lifeguard,BOI,safety,safety,safety,NOUN,USA
J00706165,Version 84,lifeguard,BOI,red,red,red,ADJ,USA
J00706165,Version 84,lifeguard,BOI,white,white,white,ADJ,USA
J00706165,Version 84,grocery,BOI,food,food,food,NOUN,USA
J00706165,Version 84,grocery,BOI,store,store,store,VERB,USA
J00706165,Version 84,shamrock,BOI,green,green,green,ADJ,USA
J00706165,Version 84,insole,BOI,inside,inside,inside,ADV,USA
J00706165,Version 84,coffin,BOI,dark,dark,dark,ADJ,USA
J00706165,Version 84,coffin,BOI,holdind,holding,hold,NOUN,USA
J00706165,Version 84,flycatcher,BOI,catch,catch,catch,VERB,USA
J00706165,Version 84,woodpile,BOI,sharp,sharp,sharp,ADJ,USA
J00706165,Version 84,whirlpool,BOI,swirl,swirl,swirl,VERB,USA
J00706165,Version 84,storehouse,BOI,storage,storage,store,VERB,USA
J00706165,Version 84,men,BOI,man,man,man,NOUN,USA
J00706165,Version 84,plank,BOI,wood,wood,wood,NOUN,USA
J00706165,Version 84,board,BOI,wiped,wiped,wip,VERB,USA
J00706165,Version 84,lamp,BOI,light,light,light,VERB,USA
J00706165,Version 84,lamplighter,BOI,bulb,bulb,bulb,NOUN,USA
J00706165,Version 84,drum,BOI,beat,beat,beat,VERB,USA
J00706165,Version 84,toothpick,BOI,sharp,sharp,sharp,ADJ,USA
J00706165,Version 84,toothpick,BOI,food,food,food,NOUN,USA
J00706165,Version 84,bait,BOI,catch,catch,catch,VERB,USA
J00706165,Version 84,file,BOI,paperwork,paperwork,paperwork,NOUN,USA
J00706165,Version 84,drapery,BOI,cover,cover,cover,VERB,USA
J00706165,Version 84,lever,BOI,pull,pull,pull,VERB,USA
J00706165,Version 84,earthworm,BOI,soil,soil,soil,NOUN,USA
J00706165,Version 84,chain,BOI,links,links,link,VERB,USA
J00706165,Version 84,hatchback,BOI,sharp,sharp,sharp,ADJ,USA
J00706165,Version 84,hatchback,BOI,poke,poke,poke,VERB,USA
J00706165,Version 84,ecologist,BOI,searched,searched,search,VERB,USA
J00706165,Version 84,feather,BOI,light,light,light,NOUN,USA
J00706446_mde,Version 4,sock,BOI,wear,wear,wear,VERB,USA
J00706446_mde,Version 4,sock,BOI,wash,wash,wash,VERB,USA
J00706446_mde,Version 4,sock,BOI,hold,hold,hold,VERB,USA
J00706446_mde,Version 4,yam,BOI,cook,cook,cake,VERB,USA
J00706446_mde,Version 4,yam,BOI,eat,eat,eat,VERB,USA
J00706446_mde,Version 4,blazer,BOI,wear,wear,wear,VERB,USA
J00706446_mde,Version 4,blazer,BOI,wash,wash,wash,VERB,USA
J00706446_mde,Version 4,blazer,BOI,gift,gift,gift,NOUN,USA
J00706446_mde,Version 4,kissing,BOI,affection,affection,affection,NOUN,USA
J00706446_mde,Version 4,kissing,BOI,gratitude,gratitude,gratitude,VERB,USA
J00706446_mde,Version 4,fleece,BOI,wear,wear,wear,VERB,USA
J00706446_mde,Version 4,chessboard,BOI,play,play,play,VERB,USA
J00706446_mde,Version 4,lounger,BOI,sit,sit,sit,VERB,USA
J00706446_mde,Version 4,lounger,BOI,lay,lay,lay,VERB,USA
J00706446_mde,Version 4,lounger,BOI,rest,rest,rest,VERB,USA
J00706446_mde,Version 4,housecoat,BOI,wear,wear,wear,VERB,USA
J00706446_mde,Version 4,housecoat,BOI,wash,wash,wash,VERB,USA
J00706446_mde,Version 4,housecoat,BOI,gift,gift,gift,VERB,USA
J00706446_mde,Version 4,housecoat,BOI,warmth,warmth,warm,VERB,USA
J00706446_mde,Version 4,nephew,BOI,friend,friend,friend,NOUN,USA
J00706446_mde,Version 4,nephew,BOI,family,family,family,NOUN,USA
J00706446_mde,Version 4,blouse,BOI,wear,wear,wear,VERB,USA
J00706446_mde,Version 4,blouse,BOI,wash,wash,wash,VERB,USA
J00706446_mde,Version 4,daybed,BOI,sleep,sleep,sleep,VERB,USA
J00706446_mde,Version 4,daybed,BOI,nap,nap,nap,VERB,USA
J00706446_mde,Version 4,daybed,BOI,relax,relax,relax,VERB,USA
J00706446_mde,Version 4,calf,BOI,milk from baby cow,milk,milk,NOUN,USA
J00706446_mde,Version 4,calf,BOI,milk from baby cow,baby,baby,NOUN,USA
J00706446_mde,Version 4,calf,BOI,milk from baby cow,cow,cow,NOUN,USA
J00706446_mde,Version 4,calf,BOI,muscle to run,muscle,muscle,NOUN,USA
J00706446_mde,Version 4,calf,BOI,muscle to run,run,run,VERB,USA
J00706446_mde,Version 4,pool,BOI,grouping,grouping,group,NOUN,USA
J00706446_mde,Version 4,pool,BOI,to swim,swim,swim,VERB,USA
J00706446_mde,Version 4,stove,BOI,cooking,cooking,cook,VERB,USA
J00706446_mde,Version 4,stove,BOI,warmth,warmth,warm,VERB,USA
J00706446_mde,Version 4,fireplace,BOI,warmth,warmth,warm,VERB,USA
J00706446_mde,Version 4,fireplace,BOI,cooking,cooking,cook,VERB,USA
J00706446_mde,Version 4,cube,BOI,ice for drink,ice,ice,NOUN,USA
J00706446_mde,Version 4,cube,BOI,ice for drink,drink,drink,NOUN,USA
J00706446_mde,Version 4,cube,BOI,to freeze something,freeze,freeze,VERB,USA
J00706446_mde,Version 4,cube,BOI,to freeze something,something,something,PRON,USA
J00706446_mde,Version 4,cube,BOI,to make something cold,make,make,VERB,USA
J00706446_mde,Version 4,cube,BOI,to make something cold,something,something,PRON,USA
J00706446_mde,Version 4,cube,BOI,to make something cold,cold,cold,ADJ,USA
J00706446_mde,Version 4,preschooler,BOI,help,help,help,VERB,USA
J00706446_mde,Version 4,preschooler,BOI,affection,affection,affection,NOUN,USA
J00706446_mde,Version 4,preschooler,BOI,family,family,family,NOUN,USA
J00706446_mde,Version 4,pacifier,BOI,soothing,soothing,soothe,VERB,USA
J00706446_mde,Version 4,pacifier,BOI,to keep quiet,keep,keep,VERB,USA
J00706446_mde,Version 4,pacifier,BOI,to keep quiet,quiet,quiet,NOUN,USA
J00706446_mde,Version 4,cable,BOI,to tie,tie,tie,VERB,USA
J00706446_mde,Version 4,cable,BOI,to hold together,hold,hold,VERB,USA
J00706446_mde,Version 4,cable,BOI,to hold together,together,together,ADV,USA
J00706446_mde,Version 4,Robot,BOI,to clean,clean,clean,VERB,USA
J00706446_mde,Version 4,Robot,BOI,to have fun,fun,fun,NOUN,USA
J00706446_mde,Version 4,grits,BOI,to eat,eat,eat,VERB,USA
J00706446_mde,Version 4,grits,BOI,to cook,cook,cake,VERB,USA
J00706446_mde,Version 4,ashtray,BOI,cigarettes,cigarettes,cigarettes,NOUN,USA
J00706446_mde,Version 4,chalice,BOI,to drink,drink,drink,VERB,USA
J00706446_mde,Version 4,chalice,BOI,to decorate,decorate,decorate,VERB,USA
J00706446_mde,Version 4,bloke,BOI,a friend,friend,friend,NOUN,USA
J00706446_mde,Version 4,bloke,BOI,to talk,talk,talk,VERB,USA
J00706446_mde,Version 4,drumstick,BOI,music,music,music,NOUN,USA
J00706446_mde,Version 4,drumstick,BOI,for decor,decor,decorate,VERB,USA
J00706446_mde,Version 4,hippie,BOI,music,music,music,NOUN,USA
J00706446_mde,Version 4,hippie,BOI,style,style,style,NOUN,USA
J00706446_mde,Version 4,windowsill,BOI,to look,look,look,VERB,USA
J00706446_mde,Version 4,windowsill,BOI,to paint,paint,paint,VERB,USA
J00706446_mde,Version 4,step,BOI,to move,move,move,VERB,USA
J00706446_mde,Version 4,step,BOI,to gain,gain,gain,VERB,USA
J00706446_mde,Version 4,scalpel,BOI,cut,cut,cut,VERB,USA
J00706446_mde,Version 4,scalpel,BOI,surgery,surgery,surgery,VERB,USA
J00706446_mde,Version 4,valet,BOI,parking,parking,park,VERB,USA
J00706823_afm,Version 99,horseradish,BOI,vegetable,vegetable,vegetable,NOUN,USA
J00706823_afm,Version 99,horseradish,BOI,roots,roots,root,NOUN,USA
J00706823_afm,Version 99,vaseline,BOI,petroleum jelly,petroleum,petroleum,NOUN,USA
J00706823_afm,Version 99,vaseline,BOI,petroleum jelly,jelly,jelly,ADV,USA
J00706823_afm,Version 99,vaseline,BOI,skincare,skincare,skincare,NOUN,USA
J00706823_afm,Version 99,vaseline,BOI,lotion,lotion,lotion,VERB,USA
J00706823_afm,Version 99,vaseline,BOI,brand,brand,brand,ADV,USA
J00706823_afm,Version 99,employer,BOI,someone who can hire someone for a job,someone,someone,PRON,USA
J00706823_afm,Version 99,employer,BOI,someone who can hire someone for a job,can,can,AUX,USA
J00706823_afm,Version 99,employer,BOI,someone who can hire someone for a job,hire,hire,VERB,USA
J00706823_afm,Version 99,employer,BOI,someone who can hire someone for a job,someone,someone,PRON,USA
J00706823_afm,Version 99,employer,BOI,someone who can hire someone for a job,job,job,NOUN,USA
J00706823_afm,Version 99,casebook,BOI,sources,sources,source,NOUN,USA
J00706823_afm,Version 99,casebook,BOI,school,school,school,NOUN,USA
J00706823_afm,Version 99,casebook,BOI,library,library,library,INTJ,USA
J00706823_afm,Version 99,casebook,BOI,law,law,law,NOUN,USA
J00706823_afm,Version 99,concert,BOI,singer,singer,singer,NOUN,USA
J00706823_afm,Version 99,concert,BOI,music,music,music,NOUN,USA
J00706823_afm,Version 99,concert,BOI,festival,festival,festival,NOUN,USA
J00706823_afm,Version 99,concert,BOI,songs,songs,song,NOUN,USA
J00706823_afm,Version 99,concert,BOI,dance,dance,dance,VERB,USA
J00706823_afm,Version 99,aunt,BOI,mom's sister,sister,sister,NOUN,USA
J00706823_afm,Version 99,aunt,BOI,mom's sister-in-law,sister,sister,NOUN,USA
J00706823_afm,Version 99,aunt,BOI,mom's sister-in-law,law,law,NOUN,USA
J00706823_afm,Version 99,aunt,BOI,dad's sister,sister,sister,NOUN,USA
J00706823_afm,Version 99,aunt,BOI,dad's sister-in-law,sister,sister,NOUN,USA
J00706823_afm,Version 99,aunt,BOI,dad's sister-in-law,law,law,NOUN,USA
J00706823_afm,Version 99,aunt,BOI,godmother,godmother,godmother,NOUN,USA
J00706823_afm,Version 99,thyme,BOI,herbs,herbs,herb,NOUN,USA
J00706823_afm,Version 99,thyme,BOI,leaves,leaves,leave,VERB,USA
J00706823_afm,Version 99,thyme,BOI,tea,tea,tea,NOUN,USA
J00706823_afm,Version 99,thyme,BOI,plants,plants,plant,NOUN,USA
J00706823_afm,Version 99,garbage,BOI,trash,trash,trash,VERB,USA
J00706823_afm,Version 99,garbage,BOI,dumpster,dumpster,dumpster,NOUN,USA
J00706823_afm,Version 99,garbage,BOI,empty or expired things,empty,empty,VERB,USA
J00706823_afm,Version 99,garbage,BOI,empty or expired things,expired,expire,VERB,USA
J00706823_afm,Version 99,garbage,BOI,empty or expired things,things,thing,NOUN,USA
J00706823_afm,Version 99,forefinger,BOI,index finger,index,index,NOUN,USA
J00706823_afm,Version 99,forefinger,BOI,index finger,finger,finger,NOUN,USA
J00706823_afm,Version 99,forefinger,BOI,pointer finger,pointer,pointer,NOUN,USA
J00706823_afm,Version 99,forefinger,BOI,pointer finger,finger,finger,NOUN,USA
J00706823_afm,Version 99,forefinger,BOI,finger used to point at,finger,finger,NOUN,USA
J00706823_afm,Version 99,forefinger,BOI,finger used to point at,used,use,VERB,USA
J00706823_afm,Version 99,forefinger,BOI,finger used to point at,point,point,VERB,USA
J00706823_afm,Version 99,doughnut,BOI,bagels,bagels,bagel,NOUN,USA
J00706823_afm,Version 99,doughnut,BOI,bread,bread,bread,NOUN,USA
J00706823_afm,Version 99,doughnut,BOI,eat with frosting,eat,eat,VERB,USA
J00706823_afm,Version 99,doughnut,BOI,eat with frosting,frosting,fros,VERB,USA
J00706823_afm,Version 99,doughnut,BOI,soft,soft,soft,ADJ,USA
J00706823_afm,Version 99,horseman,BOI,man riding a horse,man,man,NOUN,USA
J00706823_afm,Version 99,horseman,BOI,man riding a horse,riding,ride,VERB,USA
J00706823_afm,Version 99,horseman,BOI,man riding a horse,horse,horse,NOUN,USA
J00706823_afm,Version 99,horseman,BOI,person riding a horse,person,person,NOUN,USA
J00706823_afm,Version 99,horseman,BOI,person riding a horse,riding,ride,VERB,USA
J00706823_afm,Version 99,horseman,BOI,person riding a horse,horse,horse,NOUN,USA
J00706823_afm,Version 99,horseman,BOI,riding on a horse,riding,ride,VERB,USA
J00706823_afm,Version 99,horseman,BOI,riding on a horse,horse,horse,NOUN,USA
J00706823_afm,Version 99,mitt,BOI,a name,name,name,NOUN,USA
J00706823_afm,Version 99,mitt,BOI,mitten,mitten,mitten,ADV,USA
J00706823_afm,Version 99,mitt,BOI,glove,glove,glove,NOUN,USA
J00706823_afm,Version 99,mitt,BOI,baseball mitt,baseball,baseball,NOUN,USA
J00706823_afm,Version 99,mitt,BOI,baseball mitt,mitt,mitt,NOUN,USA
J00706823_afm,Version 99,mitt,BOI,oven mitt,oven,oven,ADV,USA
J00706823_afm,Version 99,mitt,BOI,oven mitt,mitt,mitt,NOUN,USA
J00706823_afm,Version 99,calender,BOI,days in each week or month,days,day,NOUN,USA
J00706823_afm,Version 99,calender,BOI,days in each week or month,week,week,NOUN,USA
J00706823_afm,Version 99,calender,BOI,days in each week or month,month,month,NOUN,USA
J00706823_afm,Version 99,calender,BOI,yearly,yearly,yearly,ADV,USA
J00706823_afm,Version 99,calender,BOI,monthy,month,month,NOUN,USA
J00706823_afm,Version 99,calender,BOI,weekly,weekly,weekly,ADJ,USA
J00706823_afm,Version 99,calender,BOI,daily,daily,daily,ADV,USA
J00706823_afm,Version 99,calender,BOI,planner,planner,planner,NOUN,USA
J00706823_afm,Version 99,calender,BOI,journal,journal,journal,NOUN,USA
J00706823_afm,Version 99,stepfather,BOI,married to mother,married,marry,VERB,USA
J00706823_afm,Version 99,stepfather,BOI,married to mother,mother,mother,NOUN,USA
J00706823_afm,Version 99,stepfather,BOI,stepdad,stepdad,stepdad,NOUN,USA
J00706823_afm,Version 99,stepfather,BOI,second dad to you,second,second,ADV,USA
J00706823_afm,Version 99,stepfather,BOI,second dad to you,dad,dad,NOUN,USA
J00706823_afm,Version 99,actor,BOI,someone in movies or plays,someone,someone,PRON,USA
J00706823_afm,Version 99,actor,BOI,someone in movies or plays,movies,movie,NOUN,USA
J00706823_afm,Version 99,actor,BOI,someone in movies or plays,plays,play,VERB,USA
J00706823_afm,Version 99,actor,BOI,movies,movies,movie,NOUN,USA
J00706823_afm,Version 99,actor,BOI,plays,plays,play,VERB,USA
J00706823_afm,Version 99,actor,BOI,tv shows,tv,tv,X,USA
J00706823_afm,Version 99,actor,BOI,tv shows,shows,show,NOUN,USA
J00706823_afm,Version 99,actor,BOI,commercials,commercials,commercials,NOUN,USA
J00706823_afm,Version 99,flour,BOI,powder,powder,powder,NOUN,USA
J00706823_afm,Version 99,flour,BOI,baking,baking,bake,VERB,USA
J00706823_afm,Version 99,flour,BOI,cooking,cooking,cook,VERB,USA
J00706823_afm,Version 99,flour,BOI,cake,cake,cake,NOUN,USA
J00706823_afm,Version 99,flour,BOI,unhealthy,unhealthy,unhealthy,ADJ,USA
J00706823_afm,Version 99,rat,BOI,mouse,mouse,mouse,NOUN,USA
J00706823_afm,Version 99,rat,BOI,rodents,rodents,rodent,NOUN,USA
J00706823_afm,Version 99,rat,BOI,brown,brown,brown,ADJ,USA
J00706823_afm,Version 99,rat,BOI,nasty,nasty,nasty,ADJ,USA
J00706823_afm,Version 99,river,BOI,body of water,body,body,NOUN,USA
J00706823_afm,Version 99,river,BOI,body of water,water,water,NOUN,USA
J00706823_afm,Version 99,river,BOI,fishing,fishing,fish,VERB,USA
J00706823_afm,Version 99,river,BOI,lake,lake,lake,NOUN,USA
J00706823_afm,Version 99,river,BOI,boating,boating,boate,VERB,USA
J00706823_afm,Version 99,river,BOI,swimming,swimming,swimm,VERB,USA
J00706823_afm,Version 99,river,BOI,ocean,ocean,ocean,NOUN,USA
J00706823_afm,Version 99,contraceptive,BOI,prevent,prevent,prevent,VERB,USA
J00706823_afm,Version 99,contraceptive,BOI,protection,protection,protect,VERB,USA
J00706823_afm,Version 99,contraceptive,BOI,birth control,birth,birth control,VERB,USA
J00706823_afm,Version 99,contraceptive,BOI,prevent pregnancy,prevent,prevent,VERB,USA
J00706823_afm,Version 99,contraceptive,BOI,prevent pregnancy,pregnancy,pregnancy,NOUN,USA
J00706823_afm,Version 99,bomb,BOI,explosion,explosion,explode,VERB,USA
J00706823_afm,Version 99,bomb,BOI,terror,terror,terror,VERB,USA
J00706823_afm,Version 99,bomb,BOI,panic,panic,panic,VERB,USA
J00706823_afm,Version 99,bomb,BOI,scary,scary,scare,VERB,USA
J00706823_afm,Version 99,bomb,BOI,weapon,weapon,weapon,VERB,USA
J00706823_afm,Version 99,plant,BOI,flowers,flowers,flower,NOUN,USA
J00706823_afm,Version 99,plant,BOI,grass,grass,grass,NOUN,USA
J00706823_afm,Version 99,plant,BOI,grown,grown,grow,VERB,USA
J00706823_afm,Version 99,plant,BOI,fresh,fresh,fresh,ADJ,USA
J00706823_afm,Version 99,plant,BOI,pretty,pretty,pretty,ADV,USA
J00706823_afm,Version 99,builder,BOI,construction worker,construction,construct,VERB,USA
J00706823_afm,Version 99,builder,BOI,construction worker,worker,worker,NOUN,USA
J00706823_afm,Version 99,builder,BOI,building homes,building,build,VERB,USA
J00706823_afm,Version 99,builder,BOI,building homes,homes,home,NOUN,USA
J00706823_afm,Version 99,builder,BOI,building public places,building,build,VERB,USA
J00706823_afm,Version 99,builder,BOI,building public places,public,public,ADJ,USA
J00706823_afm,Version 99,builder,BOI,building public places,places,place,NOUN,USA
J00706823_afm,Version 99,builder,BOI,building legos,building,build,VERB,USA
J00706823_afm,Version 99,builder,BOI,building legos,lego,lego,INTJ,USA
J00706823_afm,Version 99,springboard,BOI,a planner,planner,planner,NOUN,USA
J00706823_afm,Version 99,springboard,BOI,organizer,organizer,organize,VERB,USA
J00706823_afm,Version 99,springboard,BOI,dashboard,dashboard,dashboard,NOUN,USA
J00706823_afm,Version 99,stall,BOI,bathroom,bathroom,bathroom,NOUN,USA
J00706823_afm,Version 99,stall,BOI,stand,stand,stand,VERB,USA
J00706823_afm,Version 99,stall,BOI,counter,counter,counter,NOUN,USA
J00706823_afm,Version 99,recorder,BOI,instrument,instrument,instrument,VERB,USA
J00706823_afm,Version 99,recorder,BOI,play instrument,play,play,VERB,USA
J00706823_afm,Version 99,recorder,BOI,play instrument,instrument,instrument,NOUN,USA
J00706823_afm,Version 99,recorder,BOI,blow,blow,blow,VERB,USA
J00706823_afm,Version 99,recorder,BOI,play music,play,play,VERB,USA
J00706823_afm,Version 99,recorder,BOI,play music,music,music,NOUN,USA
J00706823_afm,Version 99,tar,BOI,science,science,science,NOUN,USA
J00706823_afm,Version 99,tar,BOI,coal,coal,coal,NOUN,USA
J00706823_afm,Version 99,tar,BOI,petroleum,petroleum,petroleum,NOUN,USA
J00706823_afm,Version 99,tar,BOI,dark,dark,dark,ADJ,USA
J00706823_afm,Version 99,toast,BOI,bread,bread,bread,NOUN,USA
J00706823_afm,Version 99,toast,BOI,toaster oven,toaster,toaster,NOUN,USA
J00706823_afm,Version 99,toast,BOI,toaster oven,oven,oven,ADV,USA
J00706823_afm,Version 99,toast,BOI,toaster,toaster,toaster,NOUN,USA
J00706823_afm,Version 99,toast,BOI,grill,grill,grill,VERB,USA
J00706823_afm,Version 99,building,BOI,build,build,build,NOUN,USA
J00706823_afm,Version 99,building,BOI,place,place,place,NOUN,USA
J00706823_afm,Version 99,building,BOI,environment,environment,environment,NOUN,USA
J00706823_afm,Version 99,building,BOI,business,business,business,NOUN,USA
J00706823_afm,Version 99,cattle,BOI,cows,cows,cow,NOUN,USA
J00706823_afm,Version 99,cattle,BOI,buffalos,buffalo,buffalo,INTJ,USA
J00706823_afm,Version 99,cattle,BOI,bulls,bulls,bull,NOUN,USA
J00706823_afm,Version 99,armpit,BOI,underarm,underarm,underarm,X,USA
J00706823_afm,Version 99,armpit,BOI,deodorant,deodorant,deodorant,NOUN,USA
J00706823_afm,Version 99,armpit,BOI,apply fresh smell,apply,apply,VERB,USA
J00706823_afm,Version 99,armpit,BOI,apply fresh smell,fresh,fresh,ADJ,USA
J00706823_afm,Version 99,armpit,BOI,apply fresh smell,smell,smell,VERB,USA
J00706823_afm,Version 99,armpit,BOI,shave,shave,shave,VERB,USA
J00707050_hms,Version 52,rifle,BOI,shoot ,shoot,shoot,VERB,USA
J00707050_hms,Version 52,washbasin,BOI,wash dishes,wash,wash,VERB,USA
J00707050_hms,Version 52,washbasin,BOI,wash dishes,dishes,dish,NOUN,USA
J00707050_hms,Version 52,washbasin,BOI,clean,clean,clean,VERB,USA
J00707050_hms,Version 52,seamstress,BOI,sews,sews,sew,VERB,USA
J00707050_hms,Version 52,seamstress,BOI,fixed things,fixed,fix,VERB,USA
J00707050_hms,Version 52,seamstress,BOI,fixed things,things,thing,NOUN,USA
