Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Procedure.Max.Time,Procedure.Min.Time,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,affordance_lemma,POS,Lemma
10030457AB,17,18,List 93,gentleman,2769,-,-,51402,4308,50291,man,man,man,NN,man
10030457AB,18,18,List 93,wheat,2770,-,-,20407,1785,18771,bread,bread,bread,VBD,bread
10030457AB,18,18,List 93,wheat,2770,-,-,20407,1785,18771,healthy,healthy,healthy,JJ,healthy
10030457AB,18,18,List 93,wheat,2770,-,-,20407,1785,18771,grain,grain,grain,NN,grain
10030457AB,18,18,List 93,wheat,2770,-,-,20407,1785,18771,brown,brown,brown,JJ,brown
10030457AB,19,18,List 93,sod,2771,-,-,38876,5800,33679,grass,grass,grass,NN,grass
10030457AB,19,18,List 93,sod,2771,-,-,38876,5800,33679,ground,ground,grind,NN,ground
10030457AB,19,18,List 93,sod,2771,-,-,38876,5800,33679,yard,yard,yard,RB,yard
10030457AB,19,18,List 93,sod,2771,-,-,38876,5800,33679,football,football,football,NN,football
10030457AB,19,18,List 93,sod,2771,-,-,38876,5800,33679,field,field,field,NN,field
10030457AB,20,18,List 93,pup,2776,-,-,33894,9130,32931,small,small,small,JJ,small
10030457AB,20,18,List 93,pup,2776,-,-,33894,9130,32931,new,new,new,JJ,new
10030457AB,20,18,List 93,pup,2776,-,-,33894,9130,32931,young,young,young,JJ,young
10030457AB,20,18,List 93,pup,2776,-,-,33894,9130,32931,dog,dog,dog,NN,dog
10030457AB,20,18,List 93,pup,2776,-,-,33894,9130,32931,animal,animal,animal,JJ,animal
10030457AB,21,18,List 93,tomato,2789,-,-,77993,1930,77146,spaghetti,spaghetti,spaghetti,NNS,spaghetti
10030457AB,21,18,List 93,tomato,2789,-,-,77993,1930,77146,red,red,red,JJ,red
10030457AB,21,18,List 93,tomato,2789,-,-,77993,1930,77146,vegetable,vegetable,vegetable,JJ,vegetable
10030457AB,21,18,List 93,tomato,2789,-,-,77993,1930,77146,sauce,sauce,sauce,NN,sauce
10030457AB,22,18,List 93,mantelpiece,2772,-,-,93862,39819,93064,structure,structure,structure,NN,structure
10030457AB,22,18,List 93,mantelpiece,2772,-,-,93862,39819,93064,wood,wood,wood,VBD,wood
10030457AB,22,18,List 93,mantelpiece,2772,-,-,93862,39819,93064,home,home,home,NN,home
10030457AB,22,18,List 93,mantelpiece,2772,-,-,93862,39819,93064,decor,decor,decor,NN,decor
10030457AB,22,18,List 93,mantelpiece,2772,-,-,93862,39819,93064,frame,frame,frame,NN,frame
10030457AB,22,18,List 93,mantelpiece,2772,-,-,93862,39819,93064,work,work,work,NN,work
10030457AB,23,18,List 93,camel,2791,-,-,56084,2074,47829,spit,spit,spit,NN,spit
10030457AB,23,18,List 93,camel,2791,-,-,56084,2074,47829,animal,animal,animal,JJ,animal
10030457AB,23,18,List 93,camel,2791,-,-,56084,2074,47829,hump,hump,hump,NN,hump
10030457AB,23,18,List 93,camel,2791,-,-,56084,2074,47829,back,back,back,RB,back
10030457AB,23,18,List 93,camel,2791,-,-,56084,2074,47829,desert,desert,desert,JJ,desert
10030457AB,23,18,List 93,camel,2791,-,-,56084,2074,47829,egypt,egypt,egypt,NN,egypt
10030457AB,24,18,List 93,loudspeaker,2764,-,-,47509,2719,45448,announcement,announcement,announcement,NN,announcement
10030457AB,24,18,List 93,loudspeaker,2764,-,-,47509,2719,45448,intercom,intercom,intercom,NN,intercom
10030457AB,24,18,List 93,loudspeaker,2764,-,-,47509,2719,45448,projection,projection,projection,NN,projection
10030457AB,24,18,List 93,loudspeaker,2764,-,-,47509,2719,45448,attention,attention,attention,NN,attention
10030457AB,25,18,List 93,towel,2763,-,-,33606,2480,31822,dry,dry,spin-dry,JJ,dry
10030457AB,25,18,List 93,towel,2763,-,-,33606,2480,31822,clean,clean,clean,JJ,clean
10030457AB,25,18,List 93,towel,2763,-,-,33606,2480,31822,bathroom,bathroom,bathroom,NN,bathroom
10030457AB,25,18,List 93,towel,2763,-,-,33606,2480,31822,shower,shower,shower,NN,shower
10030457AB,25,18,List 93,towel,2763,-,-,33606,2480,31822,covering,covering,cover,VBG,cover
10030457AB,25,18,List 93,towel,2763,-,-,33606,2480,31822,warmth,warmth,warmth,JJ,warmth
10030457AB,26,18,List 93,sea,2778,-,-,32312,1543,30084,ocean,ocean,ocean,JJ,ocean
10030457AB,26,18,List 93,sea,2778,-,-,32312,1543,30084,fish,fish,fish,NN,fish
10030457AB,26,18,List 93,sea,2778,-,-,32312,1543,30084,sand,sand,sand,NN,sand
10030457AB,26,18,List 93,sea,2778,-,-,32312,1543,30084,boat,boat,boat,NN,boat
10030457AB,26,18,List 93,sea,2778,-,-,32312,1543,30084,water,water,water,NN,water
10030457AB,26,18,List 93,sea,2778,-,-,32312,1543,30084,salt,salt,salt,NN,salt
10030457AB,26,18,List 93,sea,2778,-,-,32312,1543,30084,cruise,cruise,cruise,NN,cruise
10030457AB,26,18,List 93,sea,2778,-,-,32312,1543,30084,seaweed,seaweed,seaweed,NN,seaweed
10030457AB,27,18,List 93,swimsuit,2783,-,-,22579,1984,18454,water,water,water,NN,water
10030457AB,27,18,List 93,swimsuit,2783,-,-,22579,1984,18454,pool,pool,pool,NN,pool
10030457AB,27,18,List 93,swimsuit,2783,-,-,22579,1984,18454,beach,beach,beach,NN,beach
10030457AB,27,18,List 93,swimsuit,2783,-,-,22579,1984,18454,two,two,two,CD,two
10030457AB,27,18,List 93,swimsuit,2783,-,-,22579,1984,18454,piece,piece,piece,NN,piece
10030457AB,27,18,List 93,swimsuit,2783,-,-,22579,1984,18454,one,one,one,CD,one
10030457AB,27,18,List 93,swimsuit,2783,-,-,22579,1984,18454,piece,piece,piece,NN,piece
10030457AB,27,18,List 93,swimsuit,2783,-,-,22579,1984,18454,waterproof,waterproof,waterproof,NN,waterproof
10030457AB,28,18,List 93,cucumber,2766,-,-,53473,1635,32193,vegetable,vegetable,vegetable,JJ,vegetable
10030457AB,28,18,List 93,cucumber,2766,-,-,53473,1635,32193,pickle,pickle,pickle,NN,pickle
10030457AB,28,18,List 93,cucumber,2766,-,-,53473,1635,32193,spa,spa,spa,NN,spa
10030457AB,28,18,List 93,cucumber,2766,-,-,53473,1635,32193,health,health,health,NN,health
10030457AB,29,18,List 93,handbrake,2785,-,-,53151,5286,52236,stopper,stopper,stopper,NN,stopper
10030457AB,29,18,List 93,handbrake,2785,-,-,53151,5286,52236,car,car,car,NN,car
10030457AB,29,18,List 93,handbrake,2785,-,-,53151,5286,52236,halting,halting,halt,VBG,halt
10030457AB,29,18,List 93,handbrake,2785,-,-,53151,5286,52236,safety,safety,safety,NN,safety
10030457AB,29,18,List 93,handbrake,2785,-,-,53151,5286,52236,stable,stable,stable,JJ,stable
10030457AB,30,18,List 93,coachman,2767,-,-,52676,3165,45600,wagon,wagon,wagon,NN,wagon
10030457AB,30,18,List 93,coachman,2767,-,-,52676,3165,45600,driver,driver,driver,NN,driver
10030457AB,30,18,List 93,coachman,2767,-,-,52676,3165,45600,carriage,carriage,carriage,NN,carriage
10030457AB,31,18,List 93,nursemaid,2768,-,-,39750,3464,37774,health,health,health,NN,health
10030457AB,31,18,List 93,nursemaid,2768,-,-,39750,3464,37774,protection,protection,protection,NN,protection
10030457AB,31,18,List 93,nursemaid,2768,-,-,39750,3464,37774,caretaker,caretaker,caretaker,NN,caretaker
10030457AB,31,18,List 93,nursemaid,2768,-,-,39750,3464,37774,hospital,hospital,hospital,NN,hospital
10030457AB,31,18,List 93,nursemaid,2768,-,-,39750,3464,37774,smart,smart,smart,JJ,smart
10030457AB,32,18,List 93,cola,2786,-,-,38226,2037,36481,drink,drink,drink,NN,drink
10030457AB,32,18,List 93,cola,2786,-,-,38226,2037,36481,caffeine,caffeine,caffeine,NN,caffeine
10030457AB,32,18,List 93,cola,2786,-,-,38226,2037,36481,acid,acid,acid,NN,acid
10030457AB,32,18,List 93,cola,2786,-,-,38226,2037,36481,battery,battery,battery,NN,battery
10030457AB,33,18,List 93,hill,2784,-,-,37666,8182,36665,fun,fun,fun,NN,fun
10030457AB,33,18,List 93,hill,2784,-,-,37666,8182,36665,exercise,exercise,exercise,NN,exercise
10030457AB,33,18,List 93,hill,2784,-,-,37666,8182,36665,scenery,scenery,scenery,NN,scenery
10030457AB,33,18,List 93,hill,2784,-,-,37666,8182,36665,outdoor,outdoor,outdoor,NN,outdoor
10030457AB,34,18,List 93,ingredient,2765,-,-,20149,1875,19487,cooking,cooking,cook,VBG,cook
10030457AB,34,18,List 93,ingredient,2765,-,-,20149,1875,19487,spice,spice,spice,NN,spice
10030457AB,34,18,List 93,ingredient,2765,-,-,20149,1875,19487,secret,secret,secret,JJ,secret
10030457AB,34,18,List 93,ingredient,2765,-,-,20149,1875,19487,mixture,mixture,mixture,NN,mixture
10030457AB,35,18,List 93,greens,2790,-,-,31883,1470,26881,health,health,health,NN,health
10030457AB,35,18,List 93,greens,2790,-,-,31883,1470,26881,food,food,food,NN,food
10030457AB,35,18,List 93,greens,2790,-,-,31883,1470,26881,eating,eating,eat,VBG,eat
10030457AB,35,18,List 93,greens,2790,-,-,31883,1470,26881,growth,growth,growth,NN,growth
10030457AB,35,18,List 93,greens,2790,-,-,31883,1470,26881,vegetable,vegetable,vegetable,JJ,vegetable
10030457AB,36,18,List 93,mother,2777,-,-,36547,1658,33665,care,care,care,NN,care
10030457AB,36,18,List 93,mother,2777,-,-,36547,1658,33665,taker,taker,taker,NN,taker
10030457AB,36,18,List 93,mother,2777,-,-,36547,1658,33665,support,support,support,NN,support
10030457AB,36,18,List 93,mother,2777,-,-,36547,1658,33665,love,love,love,VBD,love
10030457AB,36,18,List 93,mother,2777,-,-,36547,1658,33665,strength,strength,strength,NN,strength
10030457AB,36,18,List 93,mother,2777,-,-,36547,1658,33665,advice,advice,advice,NN,advice
10030457AB,36,18,List 93,mother,2777,-,-,36547,1658,33665,leader,leader,leader,NN,leader
10030457AB,37,18,List 93,aircraftsman,2781,-,-,40383,6551,38517,airplane,airplane,airplane,NN,airplane
10030457AB,37,18,List 93,aircraftsman,2781,-,-,40383,6551,38517,technical,technical,technical,JJ,technical
10030457AB,37,18,List 93,aircraftsman,2781,-,-,40383,6551,38517,mechanical,mechanical,mechanical,JJ,mechanical
10030457AB,38,18,List 93,pulp,2773,-,-,30923,5032,30219,orange,orange,orange,NN,orange
10030457AB,38,18,List 93,pulp,2773,-,-,30923,5032,30219,juice,juice,juice,NN,juice
10030457AB,38,18,List 93,pulp,2773,-,-,30923,5032,30219,fruit,fruit,fruit,NN,fruit
10030457AB,38,18,List 93,pulp,2773,-,-,30923,5032,30219,thick,thick,thick,JJ,thick
10030457AB,38,18,List 93,pulp,2773,-,-,30923,5032,30219,flavor,flavor,flavor,NN,flavor
10030457AB,38,18,List 93,pulp,2773,-,-,30923,5032,30219,nutrients,nutrients,nutrient,NNS,nutrient
10030457AB,39,18,List 93,rice,2775,-,-,17108,2546,15844,white,white,white,JJ,white
10030457AB,39,18,List 93,rice,2775,-,-,17108,2546,15844,brown,brown,brown,JJ,brown
10030457AB,39,18,List 93,rice,2775,-,-,17108,2546,15844,cooking,cooking,cook,NN,cooking
10030457AB,39,18,List 93,rice,2775,-,-,17108,2546,15844,sushi,sushi,sushi,NN,sushi
10030457AB,39,18,List 93,rice,2775,-,-,17108,2546,15844,shrimp,shrimp,shrimp,VBD,shrimp
10030457AB,40,18,List 93,temple,2774,-,-,23442,2043,21890,worship,worship,worship,JJ,worship
10030457AB,40,18,List 93,temple,2774,-,-,23442,2043,21890,tall,tall,tall,JJ,tall
10030457AB,40,18,List 93,temple,2774,-,-,23442,2043,21890,brain,brain,brain,NN,brain
10030457AB,40,18,List 93,temple,2774,-,-,23442,2043,21890,head,head,head,NN,head
10032501AW,11,11,List 11,billiards,328,-,-,86845,57245,82431,sitting,sitting,sit,VBG,sit
10032501AW,11,11,List 11,billiards,328,-,-,86845,57245,82431,coaster,coaster,coaster,JJ,coaster
10032501AW,11,11,List 11,billiards,328,-,-,86845,57245,82431,storage,storage,storage,NN,storage
10032501AW,11,11,List 11,billiards,328,-,-,86845,57245,82431,table,table,table,NN,table
10032501AW,12,11,List 11,mongoose,330,-,-,17212,5249,11497,eaten,eaten,eat,NN,eaten
10032501AW,12,11,List 11,mongoose,330,-,-,17212,5249,11497,cooked,cooked,cook,VBD,cook
10032501AW,12,11,List 11,mongoose,330,-,-,17212,5249,11497,pet,pet,pet,JJ,pet
10032501AW,13,11,List 11,village,322,-,-,36352,6554,25275,visit,visit,visit,NN,visit
10032501AW,13,11,List 11,village,322,-,-,36352,6554,25275,resident,resident,resident,NN,resident
10032501AW,14,11,List 11,hibachi,313,-,-,29292,24679,25435,cooking,cooking,cook,VBG,cook
10032501AW,15,11,List 11,furnace,331,-,-,11514,2131,4409,heating,heating,heat,VBG,heat
10032501AW,15,11,List 11,furnace,331,-,-,11514,2131,4409,burning,burning,burn,VBG,burn
10032501AW,16,11,List 11,apartments,310,-,-,34165,5595,33084,tenant,tenant,tenant,JJ,tenant
10032501AW,16,11,List 11,apartments,310,-,-,34165,5595,33084,sleep,sleep,sleep,JJ,sleep
10032501AW,16,11,List 11,apartments,310,-,-,34165,5595,33084,cook,cook,cook,NN,cook
10032501AW,16,11,List 11,apartments,310,-,-,34165,5595,33084,eat,eat,eat,NN,eat
10032501AW,16,11,List 11,apartments,310,-,-,34165,5595,33084,clean,clean,clean,JJ,clean
10032501AW,16,11,List 11,apartments,310,-,-,34165,5595,33084,storage,storage,storage,NN,storage
10032501AW,16,11,List 11,apartments,310,-,-,34165,5595,33084,shelter,shelter,shelter,NN,shelter
10032501AW,17,11,List 11,teaspoonful,323,-,-,42647,11953,34526,seasoning,seasoning,season,VBG,season
10032501AW,17,11,List 11,teaspoonful,323,-,-,42647,11953,34526,sweetener,sweetener,sweetener,JJR,sweetener
10032501AW,17,11,List 11,teaspoonful,323,-,-,42647,11953,34526,mix,mix,mix,NN,mix
10032501AW,17,11,List 11,teaspoonful,323,-,-,42647,11953,34526,scoop,scoop,scoop,NN,scoop
10032501AW,18,11,List 11,flowerpot,315,-,-,15826,2169,4115,plant,plant,plant,NN,plant
10032501AW,18,11,List 11,flowerpot,315,-,-,15826,2169,4115,storage,storage,storage,NN,storage
10032501AW,19,11,List 11,grandchild,316,-,-,25033,2346,24053,play,play,play,NN,play
10032501AW,19,11,List 11,grandchild,316,-,-,25033,2346,24053,care,care,care,NN,care
10032501AW,20,11,List 11,taffy,324,-,-,27432,2447,24919,eat,eat,eat,NN,eat
10032501AW,20,11,List 11,taffy,324,-,-,27432,2447,24919,stretch,stretch,stretch,NN,stretch
10032501AW,20,11,List 11,taffy,324,-,-,27432,2447,24919,suck,suck,suck,VBD,suck
10032501AW,20,11,List 11,taffy,324,-,-,27432,2447,24919,bite,bite,bite,JJ,bite
10032501AW,20,11,List 11,taffy,324,-,-,27432,2447,24919,lick,lick,lick,JJ,lick
10032501AW,20,11,List 11,taffy,324,-,-,27432,2447,24919,tear,tear,tear,NN,tear
10032501AW,20,11,List 11,taffy,324,-,-,27432,2447,24919,crush,crush,crush,NN,crush
10032501AW,20,11,List 11,taffy,324,-,-,27432,2447,24919,melt,melt,melt,NN,melt
10032501AW,21,11,List 11,mullets,319,-,-,18045,2055,15458,cut,cut,cut,NN,cut
10032501AW,21,11,List 11,mullets,319,-,-,18045,2055,15458,washed,washed,wash,VBD,wash
10032501AW,21,11,List 11,mullets,319,-,-,18045,2055,15458,dyed,dyed,dye,VBN,dye
10032501AW,21,11,List 11,mullets,319,-,-,18045,2055,15458,straightened,straightened,straighten,VBN,straighten
10032501AW,21,11,List 11,mullets,319,-,-,18045,2055,15458,curled,curled,curl,VBN,curl
10032501AW,22,11,List 11,flatiron,311,-,-,24782,5684,23726,hold,hold,hold,VBP,hold
10032501AW,22,11,List 11,flatiron,311,-,-,24782,5684,23726,weapon,weapon,weapon,NN,weapon
10032501AW,22,11,List 11,flatiron,311,-,-,24782,5684,23726,straighten,straighten,straighten,JJ,straighten
10032501AW,23,11,List 11,bondsman,308,-,-,71479,41760,68725,hug,hug,hug,NN,hug
10032501AW,23,11,List 11,bondsman,308,-,-,71479,41760,68725,hit,hit,hit,VBD,hit
10032501AW,24,11,List 11,raincoat,326,-,-,23484,1979,15435,wear,wear,wear,JJ,wear
10032501AW,24,11,List 11,raincoat,326,-,-,23484,1979,15435,fold,fold,fold,JJ,fold
10032501AW,24,11,List 11,raincoat,326,-,-,23484,1979,15435,burn,burn,burn,NN,burn
10032501AW,24,11,List 11,raincoat,326,-,-,23484,1979,15435,shelter,shelter,shelter,NN,shelter
10032501AW,25,11,List 11,casserole,306,-,-,22414,3166,18461,eat,eat,eat,NN,eat
10032501AW,25,11,List 11,casserole,306,-,-,22414,3166,18461,reheat,reheat,reheat,NN,reheat
10032501AW,25,11,List 11,casserole,306,-,-,22414,3166,18461,scoop,scoop,scoop,NN,scoop
10032501AW,25,11,List 11,casserole,306,-,-,22414,3166,18461,stab,stab,stab,NN,stab
10032501AW,26,11,List 11,crust,304,-,-,8475,2169,7390,eat,eat,eat,NN,eat
10032501AW,26,11,List 11,crust,304,-,-,8475,2169,7390,crushed,crushed,crush,VBD,crush
10032501AW,26,11,List 11,crust,304,-,-,8475,2169,7390,cut,cut,cut,JJ,cut
10032501AW,27,11,List 11,molasses,321,-,-,30848,1931,29847,syrup,syrup,syrup,NN,syrup
10032501AW,27,11,List 11,molasses,321,-,-,30848,1931,29847,lick,lick,lick,NN,lick
10032501AW,27,11,List 11,molasses,321,-,-,30848,1931,29847,sweetner,sweeter,sweet,NN,sweeter
10032501AW,28,11,List 11,butt,312,-,-,20240,5097,15604,slap,slap,slap,NN,slap
10032501AW,28,11,List 11,butt,312,-,-,20240,5097,15604,fondle,fondle,fondle,JJ,fondle
10032501AW,28,11,List 11,butt,312,-,-,20240,5097,15604,rub,rub,rub,NN,rub
10032501AW,28,11,List 11,butt,312,-,-,20240,5097,15604,cushion,cushion,cushion,NN,cushion
10032501AW,29,11,List 11,parakeet,329,-,-,8809,4277,4781,pet,pet,pet,NN,pet
10032501AW,30,11,List 11,nut,307,-,-,26911,6352,20166,eat,eat,eat,NN,eat
10032501AW,30,11,List 11,nut,307,-,-,26911,6352,20166,crush,crush,crush,NN,crush
10032501AW,30,11,List 11,nut,307,-,-,26911,6352,20166,topping,topping,top,VBG,top
10032501AW,31,11,List 11,pan,327,-,-,12572,4371,11411,fry,fry,fry,JJ,fry
10032501AW,31,11,List 11,pan,327,-,-,12572,4371,11411,clean,clean,clean,JJ,clean
10032501AW,31,11,List 11,pan,327,-,-,12572,4371,11411,weapon,weapon,weapon,NN,weapon
10032501AW,32,11,List 11,corn,317,-,-,14705,1645,11298,eat,eat,eat,NN,eat
10032501AW,32,11,List 11,corn,317,-,-,14705,1645,11298,boil,boil,boil,NN,boil
10032501AW,32,11,List 11,corn,317,-,-,14705,1645,11298,crush,crush,crush,NN,crush
10032501AW,32,11,List 11,corn,317,-,-,14705,1645,11298,ingredient,ingredient,ingredient,NN,ingredient
10032501AW,33,11,List 11,stepdaughter,314,-,-,11812,4348,4951,hug,hug,hug,NN,hug
10032501AW,34,11,List 11,trigger,320,-,-,7852,4875,5298,push,push,push,NN,push
10032501AW,35,11,List 11,belt,318,-,-,11412,6058,9802,accessory,accessory,accessory,NN,accessory
10032501AW,35,11,List 11,belt,318,-,-,11412,6058,9802,weapon,weapon,weapon,NN,weapon
10032501AW,36,11,List 11,acupuncture,302,-,-,14969,5538,14075,weapon,weapon,weapon,NN,weapon
10032501AW,36,11,List 11,acupuncture,302,-,-,14969,5538,14075,medical,medical,medical,JJ,medical
10032501AW,36,11,List 11,acupuncture,302,-,-,14969,5538,14075,tool,tool,tool,NN,tool
10032501AW,37,11,List 11,rectum,309,-,-,33346,6813,32299,stretched,stretched,stretch,VBD,stretch
10032501AW,37,11,List 11,rectum,309,-,-,33346,6813,32299,exit,exit,exit,NN,exit
10032501AW,38,11,List 11,device,303,-,-,51612,1846,41935,diary,diary,diary,JJ,diary
10032501AW,38,11,List 11,device,303,-,-,51612,1846,41935,book,book,book,NN,book
10032501AW,38,11,List 11,device,303,-,-,51612,1846,41935,storage,storage,storage,NN,storage
10032501AW,39,11,List 11,dirt,325,-,-,11728,7083,7693,dug,dug,dig,JJ,dug
10032501AW,40,11,List 11,kettledrum,305,-,-,72159,67847,69822,instrument,instrument,instrument,NN,instrument
10043633MWA,11,11,List 36,edibles,1064,-,-,35909,1425,10472,eaten,eaten,eat,NNS,eaten
10043633MWA,11,11,List 36,edibles,1064,-,-,35909,1425,10472,made,made,make,VBN,make
10043633MWA,11,11,List 36,edibles,1064,-,-,35909,1425,10472,sold,sold,sell,VBD,sell
10043633MWA,11,11,List 36,edibles,1064,-,-,35909,1425,10472,bought,bought,buy,RB,bought
10043633MWA,12,11,List 36,barber,1061,-,-,17695,3398,14821,called,called,call,VBN,call
10043633MWA,12,11,List 36,barber,1061,-,-,17695,3398,14821,used,used,use,VBN,use
10043633MWA,12,11,List 36,barber,1061,-,-,17695,3398,14821,killed,killed,kill,VBN,kill
10043633MWA,13,11,List 36,alfalfa,1074,-,-,30951,7184,16502,listened,listened,listen,VBD,listen
10043633MWA,13,11,List 36,alfalfa,1074,-,-,30951,7184,16502,watched,watched,watch,JJ,watched
10043633MWA,13,11,List 36,alfalfa,1074,-,-,30951,7184,16502,talk,talk,talk,NN,talk
10043633MWA,14,11,List 36,evergreen,1079,-,-,23631,13599,22337,seen,seen,see,VBN,see
10043633MWA,14,11,List 36,evergreen,1079,-,-,23631,13599,22337,sold,sold,sell,VBN,sell
10043633MWA,14,11,List 36,evergreen,1079,-,-,23631,13599,22337,cut,cut,cut,NN,cut
10043633MWA,14,11,List 36,evergreen,1079,-,-,23631,13599,22337,viewed,viewed,view,VBN,view
10043633MWA,15,11,List 36,flashbulb,1077,-,-,20826,2940,20705,broken,broken,break,NNS,broken
10043633MWA,15,11,List 36,flashbulb,1077,-,-,20826,2940,20705,turned,turned,turn,VBD,turn
10043633MWA,15,11,List 36,flashbulb,1077,-,-,20826,2940,20705,turned,turned,turn,JJ,turned
10043633MWA,15,11,List 36,flashbulb,1077,-,-,20826,2940,20705,bought,bought,buy,VBD,buy
10043633MWA,15,11,List 36,flashbulb,1077,-,-,20826,2940,20705,sold,sold,sell,VBN,sell
10043633MWA,17,11,List 36,llama,1055,-,-,20252,1363,17069,sold,sold,sell,VBN,sell
10043633MWA,17,11,List 36,llama,1055,-,-,20252,1363,17069,rode,rode,ride,NN,rode
10043633MWA,17,11,List 36,llama,1055,-,-,20252,1363,17069,bought,bought,buy,VBD,buy
10043633MWA,17,11,List 36,llama,1055,-,-,20252,1363,17069,viewed,viewed,view,VBN,view
10043633MWA,17,11,List 36,llama,1055,-,-,20252,1363,17069,kicked,kicked,kick,VBN,kick
10043633MWA,17,11,List 36,llama,1055,-,-,20252,1363,17069,tripped,tripped,trip,JJ,tripped
10043633MWA,18,11,List 36,curler,1069,-,-,19491,2623,8362,bought,bought,buy,VBD,buy
10043633MWA,18,11,List 36,curler,1069,-,-,19491,2623,8362,used,used,use,VBN,use
10043633MWA,18,11,List 36,curler,1069,-,-,19491,2623,8362,sold,sold,sell,VBN,sell
10043633MWA,19,11,List 36,leftovers,1071,-,-,18694,1778,17731,eaten,eaten,eat,RB,eaten
