Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group,
5d60d34008ff870016878a6d,whisk,to use on drums,drums,drum,VERB,Prolific,
5d60d34008ff870016878a6d,whisk,to make eggnog,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,whisk,to make eggnog,eggnog,eggnog,X,Prolific,
5d60d34008ff870016878a6d,whisk,to make frothy lemonade,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,whisk,to make frothy lemonade,frothy,frothy,ADJ,Prolific,
5d60d34008ff870016878a6d,whisk,to make frothy lemonade,lemonade,lemonade,NOUN,Prolific,
5d60d34008ff870016878a6d,whisk,to get someones attention,get,get,VERB,Prolific,
5d60d34008ff870016878a6d,whisk,to get someones attention,someones,someone,NOUN,Prolific,
5d60d34008ff870016878a6d,whisk,to get someones attention,attention,attention,VERB,Prolific,
5d60d34008ff870016878a6d,cookhouse,to prepare food,prepare,prepare,VERB,Prolific,
5d60d34008ff870016878a6d,cookhouse,to prepare food,food,food,NOUN,Prolific,
5d60d34008ff870016878a6d,cookhouse,to hide something,hide,hide,VERB,Prolific,
5d60d34008ff870016878a6d,cookhouse,to hide something,something,something,PRON,Prolific,
5d60d34008ff870016878a6d,cookhouse,to make a mess,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,cookhouse,to make a mess,mess,mess,VERB,Prolific,
5d60d34008ff870016878a6d,cookhouse,to find something to eat,find,find,VERB,Prolific,
5d60d34008ff870016878a6d,cookhouse,to find something to eat,something,something,PRON,Prolific,
5d60d34008ff870016878a6d,cookhouse,to find something to eat,eat,eat,VERB,Prolific,
5d60d34008ff870016878a6d,cookhouse,to hide from zombies,hide,hide,VERB,Prolific,
5d60d34008ff870016878a6d,cookhouse,to hide from zombies,zombies,zombie,NOUN,Prolific,
5d60d34008ff870016878a6d,model,to impress someone,impress,impress,VERB,Prolific,
5d60d34008ff870016878a6d,model,to impress someone,someone,someone,PRON,Prolific,
5d60d34008ff870016878a6d,model,to show a fashion,show,show,VERB,Prolific,
5d60d34008ff870016878a6d,model,to show a fashion,fashion,fashion,NOUN,Prolific,
5d60d34008ff870016878a6d,model,to make a statement,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,model,to make a statement,statement,statement,NOUN,Prolific,
5d60d34008ff870016878a6d,model,to be precise,precise,precise,NOUN,Prolific,
5d60d34008ff870016878a6d,model,to show an example,show,show,VERB,Prolific,
5d60d34008ff870016878a6d,model,to show an example,example,example,VERB,Prolific,
5d60d34008ff870016878a6d,model,to demonstrate,demonstrate,demonstrate,VERB,Prolific,
5d60d34008ff870016878a6d,doornail,to hang a picture,hang,hang,VERB,Prolific,
5d60d34008ff870016878a6d,doornail,to hang a picture,picture,picture,NOUN,Prolific,
5d60d34008ff870016878a6d,doornail,to keep a door in place,keep,keep,VERB,Prolific,
5d60d34008ff870016878a6d,doornail,to keep a door in place,door,door,NOUN,Prolific,
5d60d34008ff870016878a6d,doornail,to keep a door in place,place,place,NOUN,Prolific,
5d60d34008ff870016878a6d,doornail,to deter robbers,deter,deter,VERB,Prolific,
5d60d34008ff870016878a6d,doornail,to deter robbers,robbers,robber,NOUN,Prolific,
5d60d34008ff870016878a6d,lavatory,to use the toilet,use,use,VERB,Prolific,
5d60d34008ff870016878a6d,lavatory,to use the toilet,toilet,toilet,NOUN,Prolific,
5d60d34008ff870016878a6d,lavatory,to brush your teeth,brush,brush,VERB,Prolific,
5d60d34008ff870016878a6d,lavatory,to brush your teeth,teeth,tooth,NOUN,Prolific,
5d60d34008ff870016878a6d,lavatory,to wash your hands,wash,wash,VERB,Prolific,
5d60d34008ff870016878a6d,lavatory,to wash your hands,hands,hand,NOUN,Prolific,
5d60d34008ff870016878a6d,lavatory,to hide something,hide,hide,VERB,Prolific,
5d60d34008ff870016878a6d,lavatory,to hide something,something,something,PRON,Prolific,
5d60d34008ff870016878a6d,lavatory,to get away from someone,get,get,VERB,Prolific,
5d60d34008ff870016878a6d,lavatory,to get away from someone,away,away,ADV,Prolific,
5d60d34008ff870016878a6d,lavatory,to get away from someone,someone,someone,PRON,Prolific,
5d60d34008ff870016878a6d,substance,ingest,ingest,ingest,VERB,Prolific,
5d60d34008ff870016878a6d,substance,sniff,sniff,sniff,VERB,Prolific,
5d60d34008ff870016878a6d,substance,smoke,smoke,smoke,VERB,Prolific,
5d60d34008ff870016878a6d,substance,drink,drink,drink,VERB,Prolific,
5d60d34008ff870016878a6d,substance,feel,feel,feel,VERB,Prolific,
5d60d34008ff870016878a6d,substance,fear,fear,fear,VERB,Prolific,
5d60d34008ff870016878a6d,substance,walk on,walk,walk,VERB,Prolific,
5d60d34008ff870016878a6d,substance,feel a lack of,feel,feel,VERB,Prolific,
5d60d34008ff870016878a6d,denim,wear as pants,wear,wear,VERB,Prolific,
5d60d34008ff870016878a6d,denim,wear as pants,pants,pants,NOUN,Prolific,
5d60d34008ff870016878a6d,denim,wear as a shirt,wear,wear,VERB,Prolific,
5d60d34008ff870016878a6d,denim,wear as a shirt,shirt,shirt,NOUN,Prolific,
5d60d34008ff870016878a6d,denim,make a pillow with,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,denim,make a pillow with,pillow,pillow,NOUN,Prolific,
5d60d34008ff870016878a6d,denim,make curtains with,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,denim,make curtains with,curtains,curtain,NOUN,Prolific,
5d60d34008ff870016878a6d,denim,make a bandana,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,shotgun,to make noise to deter an animal,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,shotgun,to make noise to deter an animal,noise,noise,VERB,Prolific,
5d60d34008ff870016878a6d,shotgun,to make noise to deter an animal,deter,deter,VERB,Prolific,
5d60d34008ff870016878a6d,shotgun,to make noise to deter an animal,animal,animal,NOUN,Prolific,
5d60d34008ff870016878a6d,shotgun,to protect yourself from an animal,protect,protect,VERB,Prolific,
5d60d34008ff870016878a6d,shotgun,to protect yourself from an animal,animal,animal,NOUN,Prolific,
5d60d34008ff870016878a6d,shotgun,to shoot at targets,shoot,shoot,VERB,Prolific,
5d60d34008ff870016878a6d,shotgun,to shoot at targets,targets,target,VERB,Prolific,
5d60d34008ff870016878a6d,shotgun,to reenact historical battles,reenact,reenact,VERB,Prolific,
5d60d34008ff870016878a6d,shotgun,to reenact historical battles,historical,historical,ADJ,Prolific,
5d60d34008ff870016878a6d,shotgun,to reenact historical battles,battles,battle,NOUN,Prolific,
5d60d34008ff870016878a6d,rattle,to entertain a baby,entertain,entertain,VERB,Prolific,
5d60d34008ff870016878a6d,rattle,to entertain a baby,baby,baby,NOUN,Prolific,
5d60d34008ff870016878a6d,rattle,to add rhythm to a song,add,add,VERB,Prolific,
5d60d34008ff870016878a6d,rattle,to add rhythm to a song,rhythm,rhythm,VERB,Prolific,
5d60d34008ff870016878a6d,rattle,to add rhythm to a song,song,song,NOUN,Prolific,
5d60d34008ff870016878a6d,rattle,to scare off animals,scare,scare,VERB,Prolific,
5d60d34008ff870016878a6d,rattle,to scare off animals,animals,animal,NOUN,Prolific,
5d60d34008ff870016878a6d,rattle,to play with something when you're bored,play,play,VERB,Prolific,
5d60d34008ff870016878a6d,rattle,to play with something when you're bored,something,something,PRON,Prolific,
5d60d34008ff870016878a6d,rattle,to play with something when you're bored,bored,bore,VERB,Prolific,
5d60d34008ff870016878a6d,kindle,to read a book on,read,read,VERB,Prolific,
5d60d34008ff870016878a6d,kindle,to read a book on,book,book,NOUN,Prolific,
5d60d34008ff870016878a6d,kindle,to use as a doorstop,use,use,VERB,Prolific,
5d60d34008ff870016878a6d,kindle,to use as a doorstop,doorstop,doorstop,VERB,Prolific,
5d60d34008ff870016878a6d,kindle,to pretend you're reading,pretend,pretend,VERB,Prolific,
5d60d34008ff870016878a6d,kindle,to pretend you're reading,reading,read,VERB,Prolific,
5d60d34008ff870016878a6d,metalworker,to build a bridge,build,build,VERB,Prolific,
5d60d34008ff870016878a6d,metalworker,to build a bridge,bridge,bridge,NOUN,Prolific,
5d60d34008ff870016878a6d,metalworker,to make a necklace,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,metalworker,to make a necklace,necklace,necklace,NOUN,Prolific,
5d60d34008ff870016878a6d,metalworker,to forge metal,forge,forge,VERB,Prolific,
5d60d34008ff870016878a6d,metalworker,to forge metal,metal,metal,NOUN,Prolific,
5d60d34008ff870016878a6d,anchor,to stop a ship from moving,stop,stop,VERB,Prolific,
5d60d34008ff870016878a6d,anchor,to stop a ship from moving,ship,ship,NOUN,Prolific,
5d60d34008ff870016878a6d,anchor,to stop a ship from moving,moving,move,VERB,Prolific,
5d60d34008ff870016878a6d,anchor,to keep in a harbour,keep,keep,VERB,Prolific,
5d60d34008ff870016878a6d,anchor,to keep in a harbour,harbor,harbor,NOUN,Prolific,
5d60d34008ff870016878a6d,anchor,to damage another ship,damage,damage,VERB,Prolific,
5d60d34008ff870016878a6d,anchor,to damage another ship,another,another,DET,Prolific,
5d60d34008ff870016878a6d,anchor,to damage another ship,ship,ship,NOUN,Prolific,
5d60d34008ff870016878a6d,anchor,to prevent something from flying away,prevent,prevent,VERB,Prolific,
5d60d34008ff870016878a6d,anchor,to prevent something from flying away,something,something,PRON,Prolific,
5d60d34008ff870016878a6d,anchor,to prevent something from flying away,flying,flie,VERB,Prolific,
5d60d34008ff870016878a6d,anchor,to prevent something from flying away,away,away,ADV,Prolific,
5d60d34008ff870016878a6d,housefly,to bait a fish,bait,bait,VERB,Prolific,
5d60d34008ff870016878a6d,housefly,to bait a fish,fish,fish,NOUN,Prolific,
5d60d34008ff870016878a6d,housefly,to entertain a kitten,entertain,entertain,VERB,Prolific,
5d60d34008ff870016878a6d,housefly,to entertain a kitten,kitten,kitten,NOUN,Prolific,
5d60d34008ff870016878a6d,housefly,to annoy someone,annoy,annoy,VERB,Prolific,
5d60d34008ff870016878a6d,housefly,to annoy someone,someone,someone,PRON,Prolific,
5d60d34008ff870016878a6d,ingredients,to make a list of,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,ingredients,to make a list of,list,list,VERB,Prolific,
5d60d34008ff870016878a6d,ingredients,to bake a cake with,bake,bake,VERB,Prolific,
5d60d34008ff870016878a6d,ingredients,to bake a cake with,cake,cake,NOUN,Prolific,
5d60d34008ff870016878a6d,ingredients,to make a mess with,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,ingredients,to make a mess with,mess,mess,VERB,Prolific,
5d60d34008ff870016878a6d,wig,to put on your head,put,put,VERB,Prolific,
5d60d34008ff870016878a6d,wig,to put on your head,head,head,NOUN,Prolific,
5d60d34008ff870016878a6d,wig,to put on a teddy bear,put,put,VERB,Prolific,
5d60d34008ff870016878a6d,wig,to put on a teddy bear,teddy,teddy bear,NOUN,Prolific,
5d60d34008ff870016878a6d,wig,to put on a dog,put,put,VERB,Prolific,
5d60d34008ff870016878a6d,wig,to put on a dog,dog,dog,NOUN,Prolific,
5d60d34008ff870016878a6d,wig,to conceal your identity,conceal,conceal,VERB,Prolific,
5d60d34008ff870016878a6d,wig,to conceal your identity,identity,identity,NOUN,Prolific,
5d60d34008ff870016878a6d,veterinarian,to heal an animal,heal,heal,VERB,Prolific,
5d60d34008ff870016878a6d,veterinarian,to heal an animal,animal,animal,NOUN,Prolific,
5d60d34008ff870016878a6d,veterinarian,to climb on,climb,climb,VERB,Prolific,
5d60d34008ff870016878a6d,veterinarian,to entertain animals,entertain,entertain,VERB,Prolific,
5d60d34008ff870016878a6d,veterinarian,to entertain animals,animals,animal,NOUN,Prolific,
5d60d34008ff870016878a6d,quiche,to keep in the fridge,keep,keep,VERB,Prolific,
5d60d34008ff870016878a6d,quiche,to keep in the fridge,fridge,fridge,NOUN,Prolific,
5d60d34008ff870016878a6d,quiche,to throw in the garbage,throw,throw away,VERB,Prolific,
5d60d34008ff870016878a6d,quiche,to throw in the garbage,garbage,garbage,NOUN,Prolific,
5d60d34008ff870016878a6d,quiche,to put in the oven,put,put,VERB,Prolific,
5d60d34008ff870016878a6d,quiche,to put in the oven,oven,oven,ADV,Prolific,
5d60d34008ff870016878a6d,shinbone,to make a tool,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,shinbone,to make a tool,tool,tool,VERB,Prolific,
5d60d34008ff870016878a6d,shinbone,to protect my self,protect,protect,VERB,Prolific,
5d60d34008ff870016878a6d,shinbone,to protect my self,self,self,NOUN,Prolific,
5d60d34008ff870016878a6d,waxwork,be scared,scared,scare,VERB,Prolific,
5d60d34008ff870016878a6d,waxwork,be entertained,entertained,entertain,VERB,Prolific,
5d60d34008ff870016878a6d,laundry,to have clean clothes,clean,clean,VERB,Prolific,
5d60d34008ff870016878a6d,laundry,to have clean clothes,clothes,clothes,NOUN,Prolific,
5d60d34008ff870016878a6d,laundry,to hide something,hide,hide,VERB,Prolific,
5d60d34008ff870016878a6d,laundry,to hide something,something,something,PRON,Prolific,
5d60d34008ff870016878a6d,laundry,to entertain yourself,entertain,entertain,VERB,Prolific,
5d60d34008ff870016878a6d,motorbike,to ride home,ride,ride,VERB,Prolific,
5d60d34008ff870016878a6d,motorbike,to ride home,home,home,ADV,Prolific,
5d60d34008ff870016878a6d,motorbike,to get somewhere new,get,get,VERB,Prolific,
5d60d34008ff870016878a6d,motorbike,to get somewhere new,somewhere,somewhere,ADV,Prolific,
5d60d34008ff870016878a6d,motorbike,to get somewhere new,new,new,ADJ,Prolific,
5d60d34008ff870016878a6d,motorbike,to do motorcross racing,racing,race,VERB,Prolific,
5d60d34008ff870016878a6d,motorbike,to get away from bad guys,get,get,VERB,Prolific,
5d60d34008ff870016878a6d,motorbike,to get away from bad guys,away,away,ADV,Prolific,
5d60d34008ff870016878a6d,motorbike,to get away from bad guys,bad,bad,ADJ,Prolific,
5d60d34008ff870016878a6d,motorbike,to get away from bad guys,guys,guy,NOUN,Prolific,
5d60d34008ff870016878a6d,mousetrap,to catch a mouse,catch,catch,VERB,Prolific,
5d60d34008ff870016878a6d,mousetrap,to catch a mouse,mouse,mouse,NOUN,Prolific,
5d60d34008ff870016878a6d,mousetrap,to make noise,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,mousetrap,to make noise,noise,noise,VERB,Prolific,
5d60d34008ff870016878a6d,mousetrap,to use as a doorstop,use,use,VERB,Prolific,
5d60d34008ff870016878a6d,mousetrap,to use as a doorstop,doorstop,doorstop,VERB,Prolific,
5d60d34008ff870016878a6d,pottery,to keep things in,keep,keep,VERB,Prolific,
5d60d34008ff870016878a6d,pottery,to keep things in,things,thing,NOUN,Prolific,
5d60d34008ff870016878a6d,pottery,to use as a drum,use,use,VERB,Prolific,
5d60d34008ff870016878a6d,pottery,to use as a drum,drum,drum,VERB,Prolific,
5d60d34008ff870016878a6d,pottery,to roll on the floor,roll,roll,VERB,Prolific,
5d60d34008ff870016878a6d,pottery,to roll on the floor,floor,floor,NOUN,Prolific,
5d60d34008ff870016878a6d,washboard,to make music,make,make,VERB,Prolific,
5d60d34008ff870016878a6d,washboard,to make music,music,music,VERB,Prolific,
5d60d34008ff870016878a6d,washboard,to wash clothes,wash,wash,VERB,Prolific,
5d60d34008ff870016878a6d,washboard,to wash clothes,clothes,clothes,NOUN,Prolific,
5d60d34008ff870016878a6d,washboard,to keep books on,keep,keep,VERB,Prolific,
5d60d34008ff870016878a6d,washboard,to keep books on,books,book,NOUN,Prolific,
5d60d34008ff870016878a6d,moth,to catch frogs,catch,catch,VERB,Prolific,
5d60d34008ff870016878a6d,moth,to catch frogs,frogs,frog,NOUN,Prolific,
5d60d34008ff870016878a6d,moth,to feed baby robins,feed,feed,VERB,Prolific,
5d60d34008ff870016878a6d,moth,to feed baby robins,baby,baby,NOUN,Prolific,
5d60d34008ff870016878a6d,moth,to feed baby robins,robins,robin,NOUN,Prolific,
5d60d34008ff870016878a6d,vehicle,to get somewhere new,get,get,VERB,Prolific,
5d60d34008ff870016878a6d,vehicle,to get somewhere new,somewhere,somewhere,ADV,Prolific,
5d60d34008ff870016878a6d,vehicle,to get somewhere new,new,new,ADJ,Prolific,
5d60d34008ff870016878a6d,vehicle,to pickup groceries,pickup,pickup,VERB,Prolific,
5d60d34008ff870016878a6d,vehicle,to pickup groceries,groceries,grocery,NOUN,Prolific,
5d60d34008ff870016878a6d,vehicle,to give someone a ride,give,give,VERB,Prolific,
5d60d34008ff870016878a6d,vehicle,to give someone a ride,someone,someone,PRON,Prolific,
5d60d34008ff870016878a6d,vehicle,to give someone a ride,ride,ride,VERB,Prolific,
5d60d34008ff870016878a6d,vehicle,to flee from a forest fire,flee,flee,VERB,Prolific,
5d60d34008ff870016878a6d,vehicle,to flee from a forest fire,forest,forest,NOUN,Prolific,
5d60d34008ff870016878a6d,vehicle,to flee from a forest fire,fire,fire,NOUN,Prolific,
5d60d34008ff870016878a6d,lice,to disgust someone,disgust,disgust,ADJ,Prolific,
5d60d34008ff870016878a6d,lice,to disgust someone,someone,someone,PRON,Prolific,
5d60d34008ff870016878a6d,lice,to scare someone,scare,scare,VERB,Prolific,
5d60d34008ff870016878a6d,lice,to scare someone,someone,someone,PRON,Prolific,
5d60d34008ff870016878a6d,lice,to freak yourself out,freak,freak,NOUN,Prolific,
5d60d34008ff870016878a6d,cheddar,to put on food,put,put,VERB,Prolific,
5d60d34008ff870016878a6d,cheddar,to put on food,food,food,NOUN,Prolific,
5d60d34008ff870016878a6d,cheddar,to feed to cats,feed,feed,VERB,Prolific,
5d60d34008ff870016878a6d,cheddar,to feed to cats,cats,cat,NOUN,Prolific,
5d60d34008ff870016878a6d,cheddar,to feed to a mouse ,feed,feed,VERB,Prolific,
5d60d34008ff870016878a6d,cheddar,to feed to a mouse ,mouse,mouse,NOUN,Prolific,
5d60d34008ff870016878a6d,fudge,to feed a friend,feed,feed,VERB,Prolific,
5d60d34008ff870016878a6d,fudge,to feed a friend,friend,friend,NOUN,Prolific,
5d7d2b7be3f30f0016252e97,woodwind,playing,playing,play,VERB,Prolific,
5d7d2b7be3f30f0016252e97,bodybuilder,looking,looking,look,VERB,Prolific,
5d7d2b7be3f30f0016252e97,bodybuilder,lifting,lifting,lift,VERB,Prolific,
5d7d2b7be3f30f0016252e97,detonator,exploding,exploding,explode,VERB,Prolific,
5d7d2b7be3f30f0016252e97,pharmacy,buying,buying,buy,VERB,Prolific,
5d7d2b7be3f30f0016252e97,pharmacy,advising,advising,advise,VERB,Prolific,
5d7d2b7be3f30f0016252e97,bookmarker,betting,betting,bet,VERB,Prolific,
5d7d2b7be3f30f0016252e97,cork, botteling,bottle,bottle,NOUN,Prolific,
5d7d2b7be3f30f0016252e97,ear,hearing,hearing,hear,VERB,Prolific,
5d7d2b7be3f30f0016252e97,omelette,eating,eating,eat,VERB,Prolific,
5d7d2b7be3f30f0016252e97,scraper,scraping,scraping,scrape,VERB,Prolific,
5d7d2b7be3f30f0016252e97,pasta,eating,eating,eat,VERB,Prolific,
5d7d2b7be3f30f0016252e97,sharpener,sharpening pencell,sharpening,sharpen,VERB,Prolific,
5d7d2b7be3f30f0016252e97,conditioner,washing hair,washing,wash,VERB,Prolific,
5d7d2b7be3f30f0016252e97,conditioner,washing hair,hair,hair,NOUN,Prolific,
5d7d2b7be3f30f0016252e97,douche,baking ,baking,bake,VERB,Prolific,
5d7d2b7be3f30f0016252e97,juice,drinking,drinking,drink,VERB,Prolific,
5d7d2b7be3f30f0016252e97,spreader,lifting,lifting,lift,VERB,Prolific,
5d7d2b7be3f30f0016252e97,femur,standing,standing,stand,VERB,Prolific,
5d7d2b7be3f30f0016252e97,femur,sitting,sitting,sit,VERB,Prolific,
5d7d2b7be3f30f0016252e97,visor,sun shade,sun,sun,NOUN,Prolific,
5d7d2b7be3f30f0016252e97,visor,sun shade,shade,shade,VERB,Prolific,
5d7d2b7be3f30f0016252e97,pacemaker,keep alive,keep,keep,VERB,Prolific,
5d7d2b7be3f30f0016252e97,pacemaker,keep alive,alive,alive,VERB,Prolific,
5d7d2b7be3f30f0016252e97,flooring,standing,standing,stand,VERB,Prolific,
5d7d2b7be3f30f0016252e97,flooring,looks,looks,look,VERB,Prolific,
5d7d2b7be3f30f0016252e97,helmet,protection,protection,protect,VERB,Prolific,
5d7d2b7be3f30f0016252e97,mantle,protection,protection,protect,VERB,Prolific,
5d7d2b7be3f30f0016252e97,lance,cutting,cutting,cut,VERB,Prolific,
5d7d2b7be3f30f0016252e97,beard,looks,looks,look,VERB,Prolific,
5d7d2b7be3f30f0016252e97,scrotum,reproduction ,reproduction,reproduce,VERB,Prolific,
5d7d2b7be3f30f0016252e97,sundae,eating,eating,eat,VERB,Prolific,
5d7d2b7be3f30f0016252e97,souffle,play,play,play,VERB,Prolific,
5d7d2b7be3f30f0016252e97,lounge,relaxing ,relaxing,relax,VERB,Prolific,
5d7d2b7be3f30f0016252e97,leaves,tree health,tree,tree,NOUN,Prolific,
5d7d2b7be3f30f0016252e97,leaves,tree health,health,health,NOUN,Prolific,
5d7d2b7be3f30f0016252e97,wolfhound,dog,dog,dog,NOUN,Prolific,
5e07aa9cb638531138f72587,moss,gardening,gardening,garde,VERB,Prolific,
5e07aa9cb638531138f72587,moss,bringing biodiversity,bringing,bring,VERB,Prolific,
5e07aa9cb638531138f72587,moss,bringing biodiversity,biodiversity,biodiversity,NOUN,Prolific,
5e07aa9cb638531138f72587,moss,coloring,coloring,color,VERB,Prolific,
5e07aa9cb638531138f72587,moss,camouflage ,camouflage,camouflage,VERB,Prolific,
5e07aa9cb638531138f72587,bagpipe,lament,lament,lament,VERB,Prolific,
5e07aa9cb638531138f72587,bagpipe,music,music,music,VERB,Prolific,
5e07aa9cb638531138f72587,bagpipe,march,march,march,VERB,Prolific,
5e07aa9cb638531138f72587,spool,thread,thread,thread,NOUN,Prolific,
5e07aa9cb638531138f72587,spool,string,string,str,VERB,Prolific,
5e07aa9cb638531138f72587,spool,rope,rope,rope,NOUN,Prolific,
5e07aa9cb638531138f72587,spool,cog,cog,cog,NOUN,Prolific,
5e07aa9cb638531138f72587,spool,weave,weave,weave,VERB,Prolific,
5e07aa9cb638531138f72587,terrace,agriculture,agriculture,agriculture,INTJ,Prolific,
5e07aa9cb638531138f72587,terrace,housing,housing,housing,NOUN,Prolific,
5e07aa9cb638531138f72587,terrace,under pinning,pinning,pinning,VERB,Prolific,
5e07aa9cb638531138f72587,terrace,stadium crowd arrangement,stadium,stadium,NOUN,Prolific,
5e07aa9cb638531138f72587,terrace,stadium crowd arrangement,crowd,crowd,NOUN,Prolific,
5e07aa9cb638531138f72587,terrace,stadium crowd arrangement,arrangement,arrangement,NOUN,Prolific,
5e07aa9cb638531138f72587,cloak,shield,shield,shield,VERB,Prolific,
