Stimuli.Cue,affordance_parsed,word,lemma,POS,Source,,
genitals,to please someone else,please,please,VERB,Hope,,
genitals,to please someone else,someone,someone,PRON,Hope,,
genitals,to please someone else,else,else,ADJ,Hope,,
genitals,to excrete waste,excrete,excrete,VERB,Hope,,
genitals,to excrete waste,waste,waste,NOUN,Hope,,
flesh,to hold in your organs,hold,hold,VERB,Hope,,
flesh,to hold in your organs,organs,organ,NOUN,Hope,,
flesh,to feel things,feel,feel,VERB,Hope,,
flesh,to feel things,things,thing,NOUN,Hope,,
flesh,to be seen,seen,see,VERB,Hope,,
flesh,to be used in leather (for animals),used,use,VERB,Hope,,
flesh,to be used in leather (for animals),leather,leather,NOUN,Hope,,
flesh,to be used in leather (for animals),animals,animal,NOUN,Hope,,
mailbag,to hold mail,hold,hold,VERB,Hope,,
mailbag,to hold mail,mail,mail,NOUN,Hope,,
mailbag,to hold supplies,hold,hold,VERB,Hope,,
mailbag,to hold supplies,supplies,supplies,NOUN,Hope,,
mailbag,to slap someone comically in the face,slap,slap,VERB,Hope,,
mailbag,to slap someone comically in the face,someone,someone,PRON,Hope,,
mailbag,to slap someone comically in the face,comically,comically,ADV,Hope,,
mailbag,to slap someone comically in the face,face,face,NOUN,Hope,,
dandruff,to clean off,clean,clean,VERB,Hope,,
dandruff,to make it snow on your desk when you're bored,make,make,VERB,Hope,,
dandruff,to make it snow on your desk when you're bored,snow,snow,NOUN,Hope,,
dandruff,to make it snow on your desk when you're bored,desk,desk,NOUN,Hope,,
dandruff,to make it snow on your desk when you're bored,bored,bore,VERB,Hope,,
dart,to play darts,play,play,VERB,Hope,,
dart,to play darts,darts,dart,NOUN,Hope,,
dart,to be used in a blowgun,used,use,VERB,Hope,,
dart,to be used in a blowgun,blowgun,blowgun,NOUN,Hope,,
dart,to tranquilize,tranquilize,tranquilize,VERB,Hope,,
dart,to run,run,run,VERB,Hope,,
ceramic,to make pottery,make,make,VERB,Hope,,
ceramic,to make pottery,pottery,pottery,NOUN,Hope,,
ceramic,to make blades,make,make,VERB,Hope,,
ceramic,to make blades,blades,blade,NOUN,Hope,,
ceramic,to make armor,make,make,VERB,Hope,,
ceramic,to make armor,armor,armor,NOUN,Hope,,
washer,to clean clothes,clean,clean,VERB,Hope,,
washer,to clean clothes,clothes,clothes,NOUN,Hope,,
washer,to clean dishes,clean,clean,VERB,Hope,,
washer,to clean dishes,dishes,dish,NOUN,Hope,,
washer,to separate nuts and bolts,separate,separate,VERB,Hope,,
washer,to separate nuts and bolts,nuts,nut,NOUN,Hope,,
washer,to separate nuts and bolts,bolts,bolt,NOUN,Hope,,
viewfinder,to gauge distance,gauge,gauge,NOUN,Hope,,
viewfinder,to gauge distance,distance,distance,NOUN,Hope,,
viewfinder,to gauge location,gauge,gauge,NOUN,Hope,,
viewfinder,to gauge location,location,location,NOUN,Hope,,
poncho,to keep dry,keep,keep,VERB,Hope,,
poncho,to keep dry,dry,dry,VERB,Hope,,
poncho,as a paint shirt,paint,paint,VERB,Hope,,
poncho,as a paint shirt,shirt,shirt,NOUN,Hope,,
butter,to cook with,cook,cake,VERB,Hope,,
butter,to bite,bite,bite,VERB,Hope,,
butter,to lubricate,lubricate,lubricate,VERB,Hope,,
butter,to make balls of butter,make,make,VERB,Hope,,
butter,to make balls of butter,balls,ball,NOUN,Hope,,
butter,to make balls of butter,butter,butter,NOUN,Hope,,
garden,to grow plants,grow,grow,VERB,Hope,,
garden,to grow plants,plants,plant,NOUN,Hope,,
garden,to make food,make,make,VERB,Hope,,
garden,to make food,food,food,NOUN,Hope,,
garden,to be a hobby,hobby,hobby,NOUN,Hope,,
ink,to write,write,write,VERB,Hope,,
ink,to draw,draw,dree,VERB,Hope,,
ink,to tattoo,tattoo,tattoo,NOUN,Hope,,
ink,to conceal a squids escape,conceal,conceal,VERB,Hope,,
ink,to conceal a squids escape,squids,squid,NOUN,Hope,,
ink,to conceal a squids escape,escape,escape,VERB,Hope,,
swamp,to house alligators,house,house,NOUN,Hope,,
swamp,to house alligators,alligators,alligator,NOUN,Hope,,
swamp,to be mucky,mucky,mucky,INTJ,Hope,,
swamp,for fishing,fishing,fish,VERB,Hope,,
swamp,to know youre in florida,know,know,VERB,Hope,,
swamp,to know youre in florida,florida,florida,NOUN,Hope,,
manhole,to access a sewer,access,access,NOUN,Hope,,
manhole,to access a sewer,sewer,sewer,NOUN,Hope,,
manhole,to describe a mans privates,describe,describe,VERB,Hope,,
manhole,to describe a mans privates,mans,mans,NOUN,Hope,,
manhole,to describe a mans privates,privates,private,NOUN,Hope,,
manhole,"as an alternative to ""mancave""",alternative,alternative,ADJ,Hope,,
manhole,"as an alternative to ""mancave""",mancave,mancave,NOUN,Hope,,
manhole,as a shield,shield,shield,NOUN,Hope,,
matchstick,to start fires,start,start,VERB,Hope,,
matchstick,to start fires,fires,fire,NOUN,Hope,,
matchstick,to make pictures with,make,make,VERB,Hope,,
matchstick,to make pictures with,pictures,picture,NOUN,Hope,,
matchstick,to play with,play,play,VERB,Hope,,
matchstick,to make into tiny wooden stakes,make,make,VERB,Hope,,
matchstick,to make into tiny wooden stakes,tiny,tiny,ADJ,Hope,,
matchstick,to make into tiny wooden stakes,wooden,wooden,ADV,Hope,,
matchstick,to make into tiny wooden stakes,stakes,stake,NOUN,Hope,,
comic,to read,read,read,VERB,Hope,,
comic,to be humorous,humorous,humorous,ADJ,Hope,,
comic,to be sold,sold,sell,VERB,Hope,,
comic,to entertain,entertain,entertain,VERB,Hope,,
crisps,to eat,eat,eat,VERB,Hope,,
crisps,it can be used to make fun of british people for their weird words,can,can,AUX,Hope,,
crisps,it can be used to make fun of british people for their weird words,used,use,VERB,Hope,,
crisps,it can be used to make fun of british people for their weird words,make,make,VERB,Hope,,
crisps,it can be used to make fun of british people for their weird words,fun,fun,NOUN,Hope,,
crisps,it can be used to make fun of british people for their weird words,british,british,INTJ,Hope,,
crisps,it can be used to make fun of british people for their weird words,people,people,NOUN,Hope,,
crisps,it can be used to make fun of british people for their weird words,weird,weird,ADJ,Hope,,
crisps,it can be used to make fun of british people for their weird words,words,word,NOUN,Hope,,
tower,to be up high,high,high,INTJ,Hope,,
tower,to conserve space in cities,conserve,conserve,VERB,Hope,,
tower,to conserve space in cities,space,space,NOUN,Hope,,
tower,to conserve space in cities,cities,city,NOUN,Hope,,
tower,to tower over people or things,tower,tower,NOUN,Hope,,
tower,to tower over people or things,people,people,NOUN,Hope,,
tower,to tower over people or things,things,thing,NOUN,Hope,,
clubhouse,to have fun,fun,fun,NOUN,Hope,,
clubhouse,to socialize,socialize,socialize,VERB,Hope,,
tote,to bear something openly,bear,bear,NOUN,Hope,,
tote,to bear something openly,something,something,PRON,Hope,,
tote,to bear something openly,openly,openly,ADV,Hope,,
tote,to carry things in,carry,carry,VERB,Hope,,
tote,to carry things in,things,thing,NOUN,Hope,,
tote,to use in the spelling of totem,use,use,VERB,Hope,,
edibles,to eat,eat,eat,VERB,Hope,,
edibles,to bake with,bake,bake,VERB,Hope,,
edibles,to get high,get,get,VERB,Hope,,
edibles,to get high,high,high,INTJ,Hope,,
laxative,for stomach use,stomach,stomach,NOUN,Hope,,
laxative,for stomach use,use,use,VERB,Hope,,
laxative,for food use,food,food,NOUN,Hope,,
laxative,for food use,use,use,VERB,Hope,,
ornament,for christmas decorations,christmas,christmas,PROPN,Hope,,
ornament,for christmas decorations,decorations,decorate,VERB,Hope,,
ornament,decorations in general,decorations,decorate,VERB,Hope,,
ornament,decorations in general,general,general,ADJ,Hope,,
ornament,to play with,play,play,VERB,Hope,,
male,to date,date,date,NOUN,Hope,,
male,for protection,protection,protect,VERB,Hope,,
leftovers,to eat,eat,eat,VERB,Hope,,
leftovers,to warm up,warm,warm,ADJ,Hope,,
leftovers,to throw away,throw,throw,VERB,Hope,,
leftovers,to throw away,away,away,ADV,Hope,,
lambskin,to wear,wear,wear,VERB,Hope,,
rain,drink,drink,drink,VERB,Hope,,
rain,play in,play,play,VERB,Hope,,
rain,dance in,dance,dance,VERB,Hope,,
rain,listen to,listen,listen,VERB,Hope,,
mentor,to teach,teach,teach,VERB,Hope,,
evergreen,to grow,grow,grow,VERB,Hope,,
tombstone,gravesite ,grave,grave,VERB,Hope,,
tombstone,gravesite ,site,site,NOUN,Hope,,
alfalfa,to eat,eat,eat,VERB,Hope,,
teardrop,crying,crying,cry,VERB,Hope,,
screwdriver,to build,build,build,NOUN,Hope,,
screwdriver,to fix,fix,fix,VERB,Hope,,
screwdriver,to break,break,break,VERB,Hope,,
screwdriver,to disassemble ,disassemble,disassemble,VERB,Hope,,
harmonica,to play,play,play,VERB,Hope,,
drugstore,medicine,medicine,medicine,NOUN,Hope,,
drugstore,anitibiotics,antibiotics,antibiotic,NOUN,Hope,,
drugstore,drugs,drugs,drug,NOUN,Hope,,
engine,driving,driving,drive,VERB,Hope,,
beagle,to pet,pet,pet,NOUN,Hope,,
motorcycle,to ride,ride,ride,VERB,Hope,,
flashbulb,to light a room,light,light,NOUN,Hope,,
flashbulb,to light a room,room,room,NOUN,Hope,,
curler,for hair,hair,hair,NOUN,Hope,,
saltshaker,for food,food,food,NOUN,Hope,,
ductwork,work ,work,work,NOUN,Hope,,
telescope,to watch the stars and galaxy,watch,watch,VERB,Hope,,
telescope,to watch the stars and galaxy,stars,star,NOUN,Hope,,
telescope,to watch the stars and galaxy,galaxy,galaxy,NOUN,Hope,,
switchboard,to play ,play,play,VERB,Hope,,
houseboat,to take on the water ,take,take,VERB,Hope,,
houseboat,to take on the water ,water,water,NOUN,Hope,,
woodshed,to store tools,store,store,NOUN,Hope,,
woodshed,to store tools,tools,tool,NOUN,Hope,,
manicure,self care,self,self,NOUN,Hope,,
manicure,self care,care,care,NOUN,Hope,,
barber,to cut hair,cut,cut,VERB,Hope,,
barber,to cut hair,hair,hair,NOUN,Hope,,
vitamins,to take ,take,take,VERB,Hope,,
llama,to pet,pet,pet,NOUN,Hope,,
llama,to ride,ride,ride,VERB,Hope,,
morsel,morsel,morsel,morsel,NOUN,Hope,,
detergent,detergent,detergent,detergent,NOUN,Hope,,
bloodhound,bloodhound,bloodhound,bloodhound,NOUN,Hope,,
condom,condom,condom,condom,NOUN,Hope,,
pegboard,pegboard,pegboard,pegboard,X,Hope,,
yoga,yoga,yoga,yoga,NOUN,Hope,,
talisman,tailsman,talisman,talisman,NOUN,Hope,,
earpiece,earpiece,earpiece,earpiece,NOUN,Hope,,
eggshell,eggshell,eggshell,eggshell,INTJ,Hope,,
chick,chick,chick,chick,NOUN,Hope,,
brass,brass,brass,brass,NOUN,Hope,,
acne,acne,acne,acne,NOUN,Hope,,
land,land,land,land,NOUN,Hope,,
hut,hit,hit,hit,VERB,Hope,,
cuisine,cuisine,cuisine,cuisine,NOUN,Hope,,
bone,bone,bone,bone,NOUN,Hope,,
pencil,pencil,pencil,pencil,NOUN,Hope,,
childbirth,childbirth,childbirth,childbirth,NOUN,Hope,,
graveyard,graveyard,graveyard,graveyard,NOUN,Hope,,
latex,latex,latex,latex,SYM,Hope,,
terrycloth,terrycloth,terrycloth,terrycloth,NOUN,Hope,,
peelings,orange,orange,orange,ADJ,Hope,,
maize,corn maize,corn,corn,NOUN,Hope,,
maize,corn maize,maize,maize,VERB,Hope,,
newsletter,reading,reading,read,NOUN,Hope,,
peppercorn,spicy,spicy,spicy,ADJ,Hope,,
neckband,on your neck,neck,neck,NOUN,Hope,,
tattoo,on your boyd,body,body,NOUN,Hope,,
primrose,pretty,pretty,pretty,ADV,Hope,,
oat,eat,eat,eat,VERB,Hope,,
firstborn,starting a family,starting,start,VERB,Hope,,
firstborn,starting a family,family,family,NOUN,Hope,,
firstborn,giving new life to the world,giving,give,VERB,Hope,,
firstborn,giving new life to the world,new,new,ADJ,Hope,,
firstborn,giving new life to the world,life,life,NOUN,Hope,,
firstborn,giving new life to the world,world,world,NOUN,Hope,,
firstborn,becoming a parent,becoming,become,VERB,Hope,,
firstborn,becoming a parent,parent,parent,NOUN,Hope,,
firstborn,populating the earth,populating,populate,VERB,Hope,,
firstborn,populating the earth,earth,earth,NOUN,Hope,,
firstborn,taking over a family business or inheritance,taking,take,VERB,Hope,,
firstborn,taking over a family business or inheritance,family,family,NOUN,Hope,,
firstborn,taking over a family business or inheritance,business,business,NOUN,Hope,,
firstborn,taking over a family business or inheritance,inheritance,inheritance,NOUN,Hope,,
firstborn,keeping the family name,keeping,keep,VERB,Hope,,
firstborn,keeping the family name,family,family,NOUN,Hope,,
firstborn,keeping the family name,name,name,NOUN,Hope,,
duckweed,food source for other animals,food,food,NOUN,Hope,,
duckweed,food source for other animals,source,source,NOUN,Hope,,
duckweed,food source for other animals,animals,animal,NOUN,Hope,,
duckweed,maintaining a habitat's plant life,maintaining,maintain,VERB,Hope,,
duckweed,maintaining a habitat's plant life,plant,plant,NOUN,Hope,,
duckweed,maintaining a habitat's plant life,life,life,NOUN,Hope,,
duckweed,protection for smaller animals,protection,protect,VERB,Hope,,
duckweed,protection for smaller animals,smaller,smaller,ADJ,Hope,,
duckweed,protection for smaller animals,animals,animal,NOUN,Hope,,
harpsichord,creating music,creating,create,VERB,Hope,,
harpsichord,creating music,music,music,NOUN,Hope,,
harpsichord,providing joy to the player and listener,providing,provide,VERB,Hope,,
harpsichord,providing joy to the player and listener,joy,joy,NOUN,Hope,,
harpsichord,providing joy to the player and listener,player,player,NOUN,Hope,,
harpsichord,providing joy to the player and listener,listener,listener,NOUN,Hope,,
harpsichord,conveying a message or idea or emotion,conveying,convey,VERB,Hope,,
harpsichord,conveying a message or idea or emotion,message,message,NOUN,Hope,,
harpsichord,conveying a message or idea or emotion,idea,idea,NOUN,Hope,,
harpsichord,conveying a message or idea or emotion,emotion,emotion,NOUN,Hope,,
harpsichord,decoration,decoration,decorate,VERB,Hope,,
harpsichord,background music at a fancy dinner or dance,background,background,NOUN,Hope,,
harpsichord,background music at a fancy dinner or dance,music,music,NOUN,Hope,,
harpsichord,background music at a fancy dinner or dance,fancy,fancy,ADJ,Hope,,
harpsichord,background music at a fancy dinner or dance,dinner,dinner,NOUN,Hope,,
harpsichord,background music at a fancy dinner or dance,dance,dance,NOUN,Hope,,
harpsichord,historical significance,historical,historical,ADJ,Hope,,
harpsichord,historical significance,significance,significance,NOUN,Hope,,
newt,maintains a place in the food chain,maintains,maintain,VERB,Hope,,
newt,maintains a place in the food chain,place,place,NOUN,Hope,,
newt,maintains a place in the food chain,food,food,NOUN,Hope,,
newt,maintains a place in the food chain,chain,chain,NOUN,Hope,,
newt,a pet,pet,pet,NOUN,Hope,,
newt,a possible predator or prey for other animals in a habitat,possible,possible,ADJ,Hope,,
newt,a possible predator or prey for other animals in a habitat,predator,predator,NOUN,Hope,,
newt,a possible predator or prey for other animals in a habitat,prey,prey,INTJ,Hope,,
newt,a possible predator or prey for other animals in a habitat,animals,animal,NOUN,Hope,,
newt,a possible predator or prey for other animals in a habitat,habitat,habitat,NOUN,Hope,,
newt,an animal to help infants learn about the natural world,animal,animal,NOUN,Hope,,
newt,an animal to help infants learn about the natural world,help,help,VERB,Hope,,
newt,an animal to help infants learn about the natural world,infants,infant,NOUN,Hope,,
newt,an animal to help infants learn about the natural world,learn,learn,VERB,Hope,,
newt,an animal to help infants learn about the natural world,natural,natural,ADJ,Hope,,
newt,an animal to help infants learn about the natural world,world,world,NOUN,Hope,,
secretary,scheduling appointments for an individual or business,scheduling,schedule,VERB,Hope,,
secretary,scheduling appointments for an individual or business,appointments,appointments,NOUN,Hope,,
secretary,scheduling appointments for an individual or business,individual,individual,ADJ,Hope,,
secretary,scheduling appointments for an individual or business,business,business,NOUN,Hope,,
secretary,duties in the cabinet system of the u.s.,duties,duty,NOUN,Hope,,
secretary,duties in the cabinet system of the u.s.,cabinet,cabinet,NOUN,Hope,,
secretary,duties in the cabinet system of the u.s.,system,system,NOUN,Hope,,
secretary,to organize tasks and information for a business,organize,organize,VERB,Hope,,
secretary,to organize tasks and information for a business,tasks,task,NOUN,Hope,,
secretary,to organize tasks and information for a business,information,information,NOUN,Hope,,
secretary,to organize tasks and information for a business,business,business,NOUN,Hope,,
mink,a predator or prey in a habitat,predator,predator,NOUN,Hope,,
mink,a predator or prey in a habitat,prey,prey,INTJ,Hope,,
mink,a predator or prey in a habitat,habitat,habitat,NOUN,Hope,,
mink,an animal to teach infants,animal,animal,NOUN,Hope,,
mink,an animal to teach infants,teach,teach,NOUN,Hope,,
mink,an animal to teach infants,infants,infant,NOUN,Hope,,
mink,a pet,pet,pet,NOUN,Hope,,
mink,as a comfort because of its small and funny nature,comfort,comfort,NOUN,Hope,,
mink,as a comfort because of its small and funny nature,small,small,ADJ,Hope,,
mink,as a comfort because of its small and funny nature,funny,funny,ADJ,Hope,,
mink,as a comfort because of its small and funny nature,nature,nature,NOUN,Hope,,
animal,a pet,pet,pet,NOUN,Hope,,
animal,food,food,food,NOUN,Hope,,
animal,a predator or prey in an habitat,predator,predator,NOUN,Hope,,
animal,a predator or prey in an habitat,prey,prey,INTJ,Hope,,
animal,a predator or prey in an habitat,habitat,habitat,NOUN,Hope,,
animal,racing and betting,racing,race,VERB,Hope,,
animal,racing and betting,betting,bet,VERB,Hope,,
animal,reproduction for better breeds,reproduction,reproduction,NOUN,Hope,,
animal,reproduction for better breeds,better,better,ADJ,Hope,,
animal,reproduction for better breeds,breeds,breed,VERB,Hope,,
animal,sustaining life,sustaining,sustain,VERB,Hope,,
animal,sustaining life,life,life,NOUN,Hope,,
animal,traveling,traveling,travel,VERB,Hope,,
animal,changing of seasons,changing,change,VERB,Hope,,
animal,changing of seasons,seasons,season,NOUN,Hope,,
animal,skins and oils,skins,skin,NOUN,Hope,,
animal,skins and oils,oils,oil,NOUN,Hope,,
tortoise,zoo attraction,zoo,zoo,NOUN,Hope,,
tortoise,zoo attraction,attraction,attraction,NOUN,Hope,,
tortoise,predator in a habitat,predator,predator,NOUN,Hope,,
tortoise,predator in a habitat,habitat,habitat,NOUN,Hope,,
tortoise,animal to teach infants,animal,animal,NOUN,Hope,,
tortoise,animal to teach infants,teach,teach,NOUN,Hope,,
tortoise,animal to teach infants,infants,infant,NOUN,Hope,,
keepsake,to remember a point in time or memory,remember,remember,VERB,Hope,,
keepsake,to remember a point in time or memory,point,point,NOUN,Hope,,
keepsake,to remember a point in time or memory,time,time,NOUN,Hope,,
keepsake,to remember a point in time or memory,memory,memory,NOUN,Hope,,
keepsake,sentimental value,sentimental,sentimental,ADJ,Hope,,
keepsake,sentimental value,value,value,NOUN,Hope,,
keepsake,increase in value with time,increase,increase,VERB,Hope,,
keepsake,increase in value with time,value,value,NOUN,Hope,,
keepsake,increase in value with time,time,time,NOUN,Hope,,
keepsake,an object that lives past any life ,object,object,ADV,Hope,,
keepsake,an object that lives past any life ,lives,life,NOUN,Hope,,
keepsake,an object that lives past any life ,past,past,ADJ,Hope,,
keepsake,an object that lives past any life ,life,life,NOUN,Hope,,
handkerchief,blowing your nose,blowing,blow,VERB,Hope,,
handkerchief,blowing your nose,nose,nose,PRON,Hope,,
handkerchief,a napkin,napkin,napkin,NOUN,Hope,,
handkerchief,to dry a wet spot,dry,dry,VERB,Hope,,
handkerchief,to dry a wet spot,wet,wet,ADJ,Hope,,
handkerchief,to dry a wet spot,spot,spot,NOUN,Hope,,
handkerchief,to dry tears,dry,dry,VERB,Hope,,
handkerchief,to dry tears,tears,tear,NOUN,Hope,,
handkerchief,to look fancy in apparel,look,look,VERB,Hope,,
handkerchief,to look fancy in apparel,fancy,fancy,ADJ,Hope,,
handkerchief,to look fancy in apparel,apparel,apparel,NOUN,Hope,,
newspaper,to learn new information about the world or a community,learn,learn,VERB,Hope,,
newspaper,to learn new information about the world or a community,new,new,ADJ,Hope,,
newspaper,to learn new information about the world or a community,information,information,NOUN,Hope,,
