Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
w10137063_IGT,golf,getting active,active,active,ADJ,USM
w10137063_IGT,golf,alone time,alone,alone,ADV,USM
w10137063_IGT,golf,alone time,time,time,NOUN,USM
w10137063_IGT,golf,precision skills,precision,precision,NOUN,USM
w10137063_IGT,golf,precision skills,skills,skill,NOUN,USM
w10137063_IGT,loaf,bread,bread,bread,NOUN,USM
w10137063_IGT,deodorant,antiperspirant,antiperspirant,antiperspirant,ADJ,USM
w10137063_IGT,deodorant,reduce odor,reduce,reduce,VERB,USM
w10137063_IGT,deodorant,reduce odor,odor,odor,NOUN,USM
w10137063_IGT,deodorant,good hygiene,good,good,ADJ,USM
w10137063_IGT,deodorant,good hygiene,hygiene,hygiene,VERB,USM
w10137063_IGT,deodorant,smell how you want,smell,smell,VERB,USM
w10137063_IGT,deodorant,smell how you want,want,want,VERB,USM
w10137063_IGT,diagram,graphing things,graphing,graph,VERB,USM
w10137063_IGT,diagram,graphing things,things,thing,NOUN,USM
w10137063_IGT,diagram,showing data,showing,show,VERB,USM
w10137063_IGT,diagram,showing data,data,data,NOUN,USM
w10137063_IGT,diagram,giving examples,giving,give,VERB,USM
w10137063_IGT,diagram,giving examples,examples,example,VERB,USM
w10137063_IGT,diagram,studying,studying,study,VERB,USM
w10137063_IGT,diagram,school,school,school,NOUN,USM
w10137063_IGT,diagram,work,work,work,VERB,USM
w10137063_IGT,diagram,presentations,presentations,present,VERB,USM
w10137063_IGT,hardcover,more sturdy,sturdy,sturdy,VERB,USM
w10137063_IGT,hardcover,decoration,decoration,decorate,VERB,USM
w10137063_IGT,hardcover,protection,protection,protect,VERB,USM
w10137063_IGT,chocolate,eating,eating,eat,VERB,USM
w10137063_IGT,chocolate,cooking,cooking,cook,VERB,USM
w10137063_IGT,chocolate,intimacy,intimacy,intimacy,VERB,USM
w10137063_IGT,chocolate,topping,topping,topping,VERB,USM
w10137063_IGT,cervix,anatomy,anatomy,anatomy,NOUN,USM
w10137063_IGT,cervix,childbirth,childbirth,childbirth,NOUN,USM
w10137063_IGT,cervix,conceiving,conceiving,conceive,VERB,USM
w10137063_IGT,cervix,periods,periods,period,NOUN,USM
w10137063_IGT,hood,warmth,warmth,warmth,VERB,USM
w10137063_IGT,hood,protection from rain,protection,protect,VERB,USM
w10137063_IGT,hood,protection from rain,rain,rain,NOUN,USM
w10137063_IGT,hood,hiding,hiding,hi,VERB,USM
w10137063_IGT,hood,cover from light,cover,cover,VERB,USM
w10137063_IGT,hood,cover from light,light,light,NOUN,USM
w10137063_IGT,planter,decoration,decoration,decorate,VERB,USM
w10137063_IGT,planter,plant health,plant,plant,VERB,USM
w10137063_IGT,planter,plant health,health,health,NOUN,USM
w10137063_IGT,planter,planting,planting,plan,VERB,USM
w10137063_IGT,planter,hiding ,hiding,hi,VERB,USM
w10137063_IGT,broomstick,cleaning,cleaning,clean,VERB,USM
w10137063_IGT,broomstick,reaching things,reaching,reach,VERB,USM
w10137063_IGT,broomstick,reaching things,things,thing,NOUN,USM
w10137063_IGT,broomstick,killing bugs,killing,kill,VERB,USM
w10137063_IGT,broomstick,killing bugs,bugs,bug,NOUN,USM
w10137063_IGT,driver,golf,golf,golf,VERB,USM
w10137063_IGT,driver,person in control of a car,person,person,NOUN,USM
w10137063_IGT,driver,person in control of a car,control,control,VERB,USM
w10137063_IGT,driver,person in control of a car,car,car,NOUN,USM
w10137063_IGT,crap,curse word,curse,curse,NOUN,USM
w10137063_IGT,crap,curse word,word,word,NOUN,USM
w10137063_IGT,crap,expression of frustration,expression,expression,NOUN,USM
w10137063_IGT,crap,expression of frustration,frustration,frustration,NOUN,USM
w10137063_IGT,crap,poop,poop,poop,NOUN,USM
w10137063_IGT,rosewater,skincare,skincare,skincare,VERB,USM
w10137063_IGT,rosewater,health,health,health,VERB,USM
w10137063_IGT,rosewater,relaxation ,relaxation,relax,VERB,USM
W10137783_ppl,bondsman,guarantees bond,guarantees,guarantee,NOUN,USM
W10137783_ppl,bondsman,guarantees bond,bond,bond,VERB,USM
W10137783_ppl,bondsman,gives bail money to prisoners,gives,give,VERB,USM
W10137783_ppl,bondsman,gives bail money to prisoners,bail,bail,VERB,USM
W10137783_ppl,bondsman,gives bail money to prisoners,money,money,VERB,USM
W10137783_ppl,bondsman,gives bail money to prisoners,prisoners,prisoner,NOUN,USM
W10137783_ppl,furnace,heat food,heat,heat,VERB,USM
W10137783_ppl,furnace,heat food,food,food,NOUN,USM
W10137783_ppl,furnace,heat metal,heat,heat,VERB,USM
W10137783_ppl,furnace,heat metal,metal,metal,NOUN,USM
W10137783_ppl,furnace,warmth,warmth,warmth,VERB,USM
W10137783_ppl,rectum,to excrete feces from,excrete,excrete,VERB,USM
W10137783_ppl,rectum,to excrete feces from,feces,feces,NOUN,USM
W10137783_ppl,rectum,take temperature from,take,take,VERB,USM
W10137783_ppl,rectum,take temperature from,temperature,temperature,NOUN,USM
W10137783_ppl,teaspoonful,measure spices,measure,measure,VERB,USM
W10137783_ppl,teaspoonful,measure spices,spices,spice,NOUN,USM
W10137783_ppl,teaspoonful,measure sugar,measure,measure,VERB,USM
W10137783_ppl,teaspoonful,measure sugar,sugar,sugar,NOUN,USM
W10137783_ppl,raincoat,keep dry from rain,keep,keep,VERB,USM
W10137783_ppl,raincoat,keep dry from rain,dry,dry,VERB,USM
W10137783_ppl,raincoat,keep dry from rain,rain,rain,NOUN,USM
W10137783_ppl,butt,excrete feces from,excrete,excrete,VERB,USM
W10137783_ppl,butt,excrete feces from,feces,feces,NOUN,USM
W10137783_ppl,butt,to sit on,sit,sit,VERB,USM
W10137783_ppl,flatiron,to straighten hair,straighten,straighten,VERB,USM
W10137783_ppl,flatiron,to straighten hair,hair,hair,NOUN,USM
W10137783_ppl,flatiron,to get wrinkles out of clothes,get,get,VERB,USM
W10137783_ppl,flatiron,to get wrinkles out of clothes,wrinkles,wrinkle,NOUN,USM
W10137783_ppl,flatiron,to get wrinkles out of clothes,clothes,clothes,NOUN,USM
W10137783_ppl,parakeet,to have as a pet,pet,pet,NOUN,USM
W10137783_ppl,flowerpot,to hold flowers,hold,hold,VERB,USM
W10137783_ppl,flowerpot,to hold flowers,flowers,flower,NOUN,USM
W10137783_ppl,flowerpot,to put soil in,put,put,VERB,USM
W10137783_ppl,flowerpot,to put soil in,soil,soil,NOUN,USM
W10137783_ppl,flowerpot,to put other items into,put,put,VERB,USM
W10137783_ppl,flowerpot,to put other items into,items,item,NOUN,USM
W10137783_ppl,trigger,to set off a gun,set,set,VERB,USM
W10137783_ppl,trigger,to set off a gun,gun,gun,NOUN,USM
W10137783_ppl,trigger,to cause a reaction from someone/something,cause,cause,VERB,USM
W10137783_ppl,trigger,to cause a reaction from someone/something,reaction,reaction,NOUN,USM
W10137783_ppl,trigger,to cause a reaction from someone/something,someone,someone,PRON,USM
W10137783_ppl,trigger,to cause a reaction from someone/something,something,something,PRON,USM
W10137783_ppl,acupuncture,massage,massage,massage,VERB,USM
W10137783_ppl,acupuncture,stimulate nerves,stimulate,stimulate,VERB,USM
W10137783_ppl,acupuncture,stimulate nerves,nerves,nerve,NOUN,USM
W10137783_ppl,molasses,to bake,bake,bake,VERB,USM
W10137783_ppl,molasses,make candy,make,make,VERB,USM
W10137783_ppl,molasses,make candy,candy,candy,NOUN,USM
W10137783_ppl,molasses,eat,eat,eat,VERB,USM
W10137783_ppl,belt,hold pants up,hold,hold,VERB,USM
W10137783_ppl,belt,hold pants up,pants,pants,NOUN,USM
W10137783_ppl,belt,hold bottoms up,hold,hold,VERB,USM
W10137783_ppl,belt,hold bottoms up,bottoms,bottom,NOUN,USM
W10137783_ppl,belt,to tie around someone,tie,tie,NOUN,USM
W10137783_ppl,belt,to tie around someone,around,around,ADV,USM
W10137783_ppl,belt,to tie around someone,someone,someone,PRON,USM
W10137783_ppl,pan,to bake in,bake,bake,VERB,USM
W10137783_ppl,pan,to cook food in,cook,cake,VERB,USM
W10137783_ppl,pan,to cook food in,food,food,NOUN,USM
W10137783_ppl,stepdaughter,to have as family,family,family,NOUN,USM
W10137783_ppl,crust,have in pies/cakes,pies,pies,NOUN,USM
W10137783_ppl,crust,have in pies/cakes,cakes,cake,NOUN,USM
W10137783_ppl,dirt,to plant in,plant,plant,VERB,USM
W10137783_ppl,dirt,to surround lawns,surround,surround,VERB,USM
W10137783_ppl,dirt,to surround lawns,lawns,lawn,NOUN,USM
W10137783_ppl,nut,to eat,eat,eat,VERB,USM
W10137783_ppl,nut,to make nut butters from,make,make,VERB,USM
W10137783_ppl,nut,to make nut butters from,nut,nut,ADV,USM
W10137783_ppl,nut,to make nut butters from,butters,butter,NOUN,USM
W10137783_ppl,grandchild,to have as a grandchild,grandchild,grandchild,NOUN,USM
W10137783_ppl,village,to live in,live,live,VERB,USM
W10137783_ppl,village,to be social in,social,social,ADJ,USM
W10137783_ppl,casserole,to eat,eat,eat,VERB,USM
W10137783_ppl,taffy,to eat,eat,eat,VERB,USM
W10137783_ppl,taffy,to make,make,make,VERB,USM
W10137783_ppl,mullets,to cut hair as,cut,cut,VERB,USM
W10137783_ppl,mullets,to cut hair as,hair,hair,NOUN,USM
W10137783_ppl,corn,to eat,eat,eat,VERB,USM
W10137783_ppl,corn,to shuck from cobs,shuck,shuck,VERB,USM
W10137783_ppl,corn,to shuck from cobs,cobs,cob,NOUN,USM
W10137783_ppl,billiards,to play,play,play,VERB,USM
W10137783_ppl,billiards,to play with friends,play,play,VERB,USM
W10137783_ppl,billiards,to play with friends,friends,friend,NOUN,USM
W10137783_ppl,apartments,to live in,live,live,VERB,USM
W10137783_ppl,mongoose,to observe,observe,observe,VERB,USM
W10137783_ppl,mongoose,to feed,feed,feed,VERB,USM
W10137783_ppl,hibachi,to eat,eat,eat,VERB,USM
W10137783_ppl,hibachi,to make restaurants based off of,make,make,VERB,USM
W10137783_ppl,hibachi,to make restaurants based off of,restaurants,restaurant,NOUN,USM
W10137783_ppl,hibachi,to make restaurants based off of,based,base,VERB,USM
W10137783_ppl,kettledrum,to play,play,play,VERB,USM
W10137783_ppl,device,to text,text,text,VERB,USM
W10137783_ppl,device,to call,call,call,VERB,USM
W10137783_ppl,device,to play games,play,play,VERB,USM
W10137783_ppl,device,to play games,games,game,VERB,USM
W10137783_ppl,device,to go on social media,go,go,VERB,USM
W10137783_ppl,device,to go on social media,social,social,ADJ,USM
W10137783_ppl,device,to go on social media,media,media,VERB,USM
w10137825LH,brooch,hang clothes,hang,hang,VERB,USM
w10137825LH,brooch,hang clothes,clothes,clothes,NOUN,USM
w10137825LH,cupboard,hold stuff in it,hold,hold,VERB,USM
w10137825LH,cupboard,hold stuff in it,stuff,stuff,NOUN,USM
w10137825LH,croquette,knit clothes,knit,knit,VERB,USM
w10137825LH,croquette,knit clothes,clothes,clothes,NOUN,USM
w10137825LH,needles,pin things,pin,pin,VERB,USM
w10137825LH,needles,pin things,things,thing,NOUN,USM
w10137825LH,needles,stab,stab,stab,VERB,USM
w10137825LH,dwarf,push them ,push,push,VERB,USM
w10137825LH,catwalk,walk on,walk,walk,VERB,USM
w10137825LH,catwalk,run,run,run,VERB,USM
w10137825LH,catwalk,step,step,step,VERB,USM
w10137825LH,plaintiff,fight,fight,fight,VERB,USM
w10137825LH,plaintiff,argue ,argue,argue,VERB,USM
w10137825LH,lick,lollipop ,lollipop,lollipop,NOUN,USM
w10137825LH,radio,listen to music,listen,listen,VERB,USM
w10137825LH,radio,listen to music,music,music,VERB,USM
w10137825LH,band,listen,listen,listen,VERB,USM
w10137825LH,band,play,play,play,VERB,USM
w10137825LH,hamburger,eat,eat,eat,VERB,USM
w10137825LH,hamburger,throw away,throw,throw away,VERB,USM
w10137825LH,hamburger,throw away,away,away,ADV,USM
w10137825LH,rail,sit on,sit,sit,VERB,USM
w10137825LH,rail,bend ,bend,bend,VERB,USM
w10137825LH,picnicker,talk to them,talk,talk,VERB,USM
w10137825LH,jar,open,open,open,VERB,USM
w10137825LH,jar,break,break,break,VERB,USM
w10137825LH,jar,throw away,throw,throw away,VERB,USM
w10137825LH,jar,throw away,away,away,ADV,USM
w10137825LH,rocker,sit,sit,sit,VERB,USM
w10137825LH,rocker,rock,rock,rock,VERB,USM
w10137825LH,rocker,sway,sway,sway,VERB,USM
w10137825LH,icepick,break ice ,break,break,VERB,USM
w10137825LH,icepick,break ice ,ice,ice,NOUN,USM
w10137825LH,crackers,eat,eat,eat,VERB,USM
w10137825LH,crackers,break,break,break,VERB,USM
w10137825LH,crackers,throw,throw,throw,VERB,USM
w10137825LH,hat,wear,wear,wear,VERB,USM
w10137825LH,hat,make,make,make,VERB,USM
w10137825LH,hat,borrow,borrow,borrow,VERB,USM
w10137825LH,waitress,pay,pay,pay,VERB,USM
w10137825LH,waitress,help clean ,help,help,VERB,USM
w10137825LH,waitress,help clean ,clean,clean,VERB,USM
w10137825LH,entree,eat,eat,eat,VERB,USM
w10137825LH,entree,main course,main,main,ADJ,USM
w10137825LH,entree,main course,course,course,ADV,USM
w10137825LH,barkeep,help work ,help,help,VERB,USM
w10137825LH,barkeep,help work ,work,work,VERB,USM
w10137825LH,garb,wear,wear,wear,VERB,USM
w10137825LH,garb,use,use,use,VERB,USM
w10137825LH,mum,mother,mother,mother,NOUN,USM
w10137825LH,mum,be kind,kind,kind,ADV,USM
w10137825LH,mum,loving ,loving,love,VERB,USM
w10137825LH,husband,marry,marry,marry,VERB,USM
w10137825LH,husband,dad,dad,dad,NOUN,USM
w10137825LH,husband,father,father,father,NOUN,USM
w10137825LH,guestroom,use,use,use,VERB,USM
w10137825LH,guestroom,sleep in ,sleep,sleep,VERB,USM
w10137825LH,banister,lean on,lean,lean,VERB,USM
w10137825LH,banister,slide down,slide,slide,VERB,USM
w10137825LH,trash,throw away,throw,throw away,VERB,USM
w10137825LH,trash,throw away,away,away,ADV,USM
w10137825LH,bathtub,sit in,sit,sit,VERB,USM
w10137825LH,bathtub,lay in,lay,lay,VERB,USM
w10137825LH,bathtub,bubble bath,bubble,bubble,NOUN,USM
w10137825LH,bathtub,bubble bath,bath,bathe,VERB,USM
w10137825LH,lace,make stuff with it,make,make,VERB,USM
w10137825LH,lace,make stuff with it,stuff,stuff,NOUN,USM
w10137825LH,congresswoman,talk to her,talk,talk,VERB,USM
w10138758RD,walnut,food,food,food,NOUN,USM
w10138758RD,walnut,pie,pie,pie,NOUN,USM
w10138758RD,walnut,enjoyment,enjoyment,enjoy,VERB,USM
w10138758RD,walnut,crushed,crushed,crush,VERB,USM
w10138758RD,walnut,boiled,boiled,boil,VERB,USM
w10138758RD,walnut,ate,ate,eat,VERB,USM
w10138758RD,wristband,wear,wear,wear,VERB,USM
w10138758RD,wristband,concert,concert,concert,NOUN,USM
w10138758RD,wristband,snap off,snap,snap,VERB,USM
w10138758RD,licence,driving,driving,drive,VERB,USM
w10138758RD,licence,hunting,hunting,hunt,VERB,USM
w10138758RD,licence,selling things,selling,sell,VERB,USM
w10138758RD,licence,selling things,things,thing,NOUN,USM
w10138758RD,licence,given,given,give,VERB,USM
w10138758RD,licence,earned,earned,earn,VERB,USM
w10138758RD,cornflakes,eaten,eaten,eat,VERB,USM
w10138758RD,cornflakes,cooked,cooked,cook,VERB,USM
w10138758RD,cornflakes,boiled,boiled,boil,VERB,USM
w10138758RD,leaflet,read off of,read,read,VERB,USM
w10138758RD,leaflet,give knowledge,give,give,VERB,USM
w10138758RD,leaflet,give knowledge,knowledge,knowledge,NOUN,USM
w10138758RD,pail,pour water,pour,pour,VERB,USM
w10138758RD,pail,pour water,water,water,NOUN,USM
w10138758RD,pail,collect water,collect,collect,VERB,USM
w10138758RD,pail,collect water,water,water,NOUN,USM
w10138758RD,pail,hit people,hit,hit,VERB,USM
w10138758RD,pail,hit people,people,people,NOUN,USM
w10138758RD,pen,write,write,write,VERB,USM
w10138758RD,pen,draw,draw,dree,VERB,USM
w10138758RD,pen,take notes,take,take,VERB,USM
w10138758RD,pen,take notes,notes,note,VERB,USM
w10138758RD,saucepan,cook pasta,cook,cake,VERB,USM
w10138758RD,saucepan,cook pasta,pasta,pasta,NOUN,USM
w10138758RD,saucepan,cook sauce,cook,cake,VERB,USM
w10138758RD,saucepan,cook sauce,sauce,sauce,NOUN,USM
w10138758RD,saucepan,cook meat,cook,cake,VERB,USM
w10138758RD,saucepan,cook meat,meat,meat,NOUN,USM
w10138758RD,saucepan,boil things,boil,boil,VERB,USM
w10138758RD,saucepan,boil things,things,thing,NOUN,USM
w10138758RD,awning,stand under,stand,stand,VERB,USM
w10138758RD,awning,avoid rain,avoid,avoid,VERB,USM
w10138758RD,awning,avoid rain,rain,rain,NOUN,USM
w10138758RD,awning,meet people,meet,meet,VERB,USM
w10138758RD,awning,meet people,people,people,NOUN,USM
w10138758RD,clerk,take money,take,take,VERB,USM
w10138758RD,clerk,take money,money,money,NOUN,USM
w10138758RD,educator,learning things,learning,learn,VERB,USM
w10138758RD,educator,learning things,things,thing,NOUN,USM
w10138758RD,educator,have fun,fun,fun,NOUN,USM
w10138758RD,aquarium,hold fish,hold,hold,VERB,USM
w10138758RD,aquarium,hold fish,fish,fish,NOUN,USM
w10138758RD,aquarium,look at fish,look,look,VERB,USM
w10138758RD,aquarium,look at fish,fish,fish,NOUN,USM
w10138758RD,aquarium,hold pets,hold,hold,VERB,USM
w10138758RD,aquarium,hold pets,pets,pet,VERB,USM
w10138758RD,lad,talk to,talk,talk,VERB,USM
w10138758RD,lad,work with,work,work,VERB,USM
w10138758RD,sesame,cook food,cook,cake,VERB,USM
w10138758RD,sesame,cook food,food,food,NOUN,USM
w10138758RD,sesame,season food,season,season,VERB,USM
w10138758RD,sesame,season food,food,food,NOUN,USM
w10138758RD,sesame,make food taste better,make,make,VERB,USM
w10138758RD,sesame,make food taste better,food,food,NOUN,USM
w10138758RD,sesame,make food taste better,taste,taste,VERB,USM
w10138758RD,sesame,make food taste better,better,better,ADJ,USM
w10138758RD,sesame,sprinkle,sprinkle,sprinkle,VERB,USM
w10138758RD,sesame,crush,crush,crush,VERB,USM
w10138758RD,tunic,wear,wear,wear,VERB,USM
w10138758RD,tunic,protect,protect,protect,VERB,USM
w10138758RD,tunic,wash,wash,wash,VERB,USM
w10138758RD,tunic,clean,clean,clean,VERB,USM
w10138758RD,backscratcher,scratch back,scratch,scratch,VERB,USM
w10138758RD,backscratcher,scratch back,back,back,ADV,USM
w10138758RD,backscratcher,hang up,hang,hang,VERB,USM
w10138758RD,backscratcher,clean,clean,clean,VERB,USM
w10138758RD,equipment,do work,work,work,VERB,USM
w10138758RD,equipment,make jobs easier,make,make,VERB,USM
w10138758RD,equipment,make jobs easier,jobs,job,VERB,USM
w10138758RD,equipment,make jobs easier,easier,easier,ADJ,USM
w10138758RD,equipment,maintain,maintain,maintain,VERB,USM
w10138758RD,equipment,take care of ,take,take,VERB,USM
w10138758RD,equipment,take care of ,care,care,VERB,USM
w10138758RD,stomach,feed,feed,feed,VERB,USM
w10138758RD,stomach,put food in,put,put,VERB,USM
w10138758RD,stomach,put food in,food,feed,VERB,USM
w10138758RD,honeycomb,crush up,crush,crush,VERB,USM
w10138758RD,honeycomb,put in drinks,put,put,VERB,USM
w10138758RD,honeycomb,put in drinks,drinks,drink,VERB,USM
w10138758RD,honeycomb,eat,eat,eat,VERB,USM
w10138758RD,atlas,navigate with,navigate,navigate,VERB,USM
w10138758RD,atlas,learn things ,learn,learn,VERB,USM
w10138758RD,atlas,learn things ,things,thing,NOUN,USM
w10138758RD,stocking,put things in,put,put,VERB,USM
w10138758RD,stocking,put things in,things,thing,NOUN,USM
w10138758RD,stocking,hang up,hang,hang,VERB,USM
w10138758RD,dustbin,collect dust bin,collect,collect,VERB,USM
w10138758RD,dustbin,collect dust bin,dust,dust,NOUN,USM
w10138758RD,dustbin,collect dust bin,bin,bin,NOUN,USM
w10138758RD,dustbin,hang up,hang,hang,VERB,USM
w10138758RD,dustbin,clean bin,clean,clean,VERB,USM
w10138758RD,dustbin,clean bin,bin,bin,NOUN,USM
w10138758RD,clock,look at,look,look,VERB,USM
w10138758RD,clock,hang up,hang,hang,VERB,USM
w10138758RD,clock,replace batteries,replace,replace,VERB,USM
w10138758RD,clock,replace batteries,batteries,battery,NOUN,USM
w10138758RD,clock,clean face,clean,clean,VERB,USM
w10138758RD,clock,clean face,face,face,NOUN,USM
w10138758RD,pamphlet,look at,look,look,VERB,USM
w10138758RD,pamphlet,read,read,read,VERB,USM
w10138758RD,pamphlet,hand out,hand,hand,NOUN,USM
w10138758RD,pamphlet,edit them,edit,edit,VERB,USM
w10138758RD,sixpence,give to someone,give,give,VERB,USM
w10138758RD,sixpence,give to someone,someone,someone,PRON,USM
w10138758RD,sixpence,buy things,buy,buy,VERB,USM
w10138758RD,sixpence,buy things,things,thing,NOUN,USM
w10138758RD,okra,eat,eat,eat,VERB,USM
w10138758RD,okra,boil,boil,boil,VERB,USM
w10138758RD,okra,cook,cook,cake,VERB,USM
w10138758RD,okra,fry them,fry,fry,VERB,USM
w10138758RD,okra,grow them,grow,grow,VERB,USM
w10138758RD,okra,season them,season,season,VERB,USM
w10138758RD,matchwood,make fire,make,make,VERB,USM
w10138758RD,matchwood,make fire,fire,fire,VERB,USM
w10138758RD,matchwood,get splinters,get,get,VERB,USM
w10138758RD,matchwood,get splinters,splinters,splinter,NOUN,USM
w10138758RD,scrapbook,put pictures in,put,put,VERB,USM
w10138758RD,scrapbook,put pictures in,pictures,picture,NOUN,USM
w10138758RD,scrapbook,edit,edit,edit,VERB,USM
w10138758RD,scrapbook,move pictures around,move,move,VERB,USM
w10138758RD,scrapbook,move pictures around,pictures,picture,NOUN,USM
w10138758RD,scrapbook,move pictures around,around,around,ADV,USM
w10138758RD,jumper,wear,wear,wear,VERB,USM
w10138758RD,jumper,style,style,style,VERB,USM
w10138758RD,jumper,clean ,clean,clean,VERB,USM
w10138758RD,leather,clean,clean,clean,VERB,USM
w10138758RD,leather,dye,dye,dye,VERB,USM
w10138758RD,leather,cut,cut,cut,VERB,USM
w10138758RD,leather,stamp,stamp,stamp,VERB,USM
w10138758RD,leather,glue leather,glue,glue,VERB,USM
w10138758RD,leather,glue leather,leather,leather,NOUN,USM
w10138845,bottle,water,water,water,VERB,USM
w10138845,rainwater,boil,boil,boil,VERB,USM
w10138845,trap,animals,animals,animal,NOUN,USM
w10138845,antibiotics,heal,heal,heal,VERB,USM
w10138845,teabag,tea,tea,tea,VERB,USM
w10138845,skittles,eat,eat,eat,VERB,USM
w10138845,skittles,candy,candy,candy,NOUN,USM
w10138845,mice,experiment,experiment,experiment,VERB,USM
w10138845,yourself,focus,focus,focus,VERB,USM
w10138845,undergarment,clothes,clothes,clothes,NOUN,USM
w10138845,prankster,pranks,pranks,prank,VERB,USM
w10138845,yogurt,eat,eat,eat,VERB,USM
w10138845,hotplate,food,food,food,NOUN,USM
w10138845,godmother,money,money,money,NOUN,USM
w10138845,boot,feet,feet,foot,NOUN,USM
w10138845,satchel,carry,carry,carry,VERB,USM
w10138845,lettuce,eat,eat,eat,VERB,USM
w10138845,newscaster,news,news,news,NOUN,USM
w10138845,newscaster,info,info,inform,VERB,USM
w10138845,goalpost,field goals,field,field goal,VERB,USM
w10138845,toy,play,play,play,VERB,USM
w10138845,blower,blow leaves,blow,blow,VERB,USM
w10138845,blower,blow leaves,leaves,leave,VERB,USM
w10138845,dolphin,swim,swim,swim,VERB,USM
w10138845,dolphin,amusement,amusement,amuse,VERB,USM
w10138845,gunpowder,shoot gun,shoot,shoot,VERB,USM
w10138845,gunpowder,shoot gun,gun,gun,NOUN,USM
w10138845,choreographer,create,create,create,VERB,USM
w10139513_JEH,stirrer,to hold,hold,hold,VERB,USM
w10139513_JEH,stirrer,stir,stir,stir,VERB,USM
w10139513_JEH,shoehorn,hold,hold,hold,VERB,USM
w10139513_JEH,shoehorn,placing,placing,place,VERB,USM
w10139513_JEH,shoehorn,shoving,shoving,shove,VERB,USM
w10139513_JEH,trolley,ride,ride,ride,VERB,USM
w10139513_JEH,trolley,drive,drive,drive,VERB,USM
w10139513_JEH,trolley,get onto,get,get,VERB,USM
w10139513_JEH,trolley,get onto,onto,onto,ADP,USM
w10139513_JEH,trolley,sit on,sit,sit,VERB,USM
w10139513_JEH,stagecoach,ride,ride,ride,VERB,USM
w10139513_JEH,stagecoach,drive,drive,drive,VERB,USM
w10139513_JEH,stagecoach,sit on,sit,sit,VERB,USM
w10139513_JEH,beautician, beautify,beautify,beautify,VERB,USM
w10139513_JEH,axes,throw,throw,throw,VERB,USM
w10139513_JEH,axes,cut,cut,cut,VERB,USM
w10139513_JEH,bullet,shoot,shoot,shoot,VERB,USM
w10139513_JEH,bullet,kill,kill,kill,VERB,USM
w10139513_JEH,bullet,hurt,hurt,hurt,VERB,USM
w10139513_JEH,eye,see,see,see,VERB,USM
w10139513_JEH,eye,closed,closed,close,VERB,USM
w10139513_JEH,eye,read,read,read,VERB,USM
w10139513_JEH,honeysuckle,eat,eat,eat,VERB,USM
w10139513_JEH,slush,drink,drink,drink,VERB,USM
w10139513_JEH,soccer,play,play,play,VERB,USM
w10139513_JEH,soccer,kick,kick,kick,VERB,USM
w10139513_JEH,soccer,tricks,tricks,trick,VERB,USM
w10139513_JEH,midwife,birth,birth,birth,VERB,USM
w10139513_JEH,runner,run,run,run,VERB,USM
w10139513_JEH,runner,in good shape,good,good,ADJ,USM
w10139513_JEH,runner,in good shape,shape,shape,NOUN,USM
w10139513_JEH,surgeon,doctor,doctor,doctor,NOUN,USM
w10139513_JEH,surgeon,dillegent ,diligent,diligent,ADJ,USM
w10139513_JEH,outhouse,bathroom,bathroom,bathroom,NOUN,USM
w10139513_JEH,whip,hit,hit,hit,VERB,USM
w10139513_JEH,whip,hurt,hurt,hurt,VERB,USM
w10139513_JEH,tile,flooring ,flooring,flooring,VERB,USM
w10139513_JEH,musician,singer,singer,singer,NOUN,USM
w10139513_JEH,musician,songwriter,songwriter,songwriter,NOUN,USM
w10139513_JEH,musician,music,music,music,NOUN,USM
w10139513_JEH,belongings,personal stuff,personal,personal,ADJ,USM
w10139513_JEH,belongings,personal stuff,stuff,stuff,NOUN,USM
w10139513_JEH,attire,clothes,clothes,clothes,NOUN,USM
w10139513_JEH,attire,outfits ,outfits,outfit,NOUN,USM
w10139513_JEH,tenant,collector,collector,collector,NOUN,USM
w10139513_JEH,triceps,arms,arms,arms,NOUN,USM
w10139513_JEH,triceps,lifting,lifting,lift,VERB,USM
w10139513_JEH,triceps,pushing ,pushing,push,VERB,USM
w10139513_JEH,softball,throw,throw,throw,VERB,USM
w10139513_JEH,softball,hit,hit,hit,VERB,USM
w10139513_JEH,baggage,carry,carry,carry,VERB,USM
w10139513_JEH,knitting,threading ,threading,thread,VERB,USM
w10139513_JEH,holder,carry,carry,carry,VERB,USM
w10139513_JEH,diploma,receive,receive,receive,VERB,USM
w10139706PM,juice,drink,drink,drink,VERB,USM
w10139706PM,juice,smoothie,smoothie,smoothie,NOUN,USM
w10139706PM,juice,make,make,make,VERB,USM
w10139706PM,juice,fruit,fruit,fruit,NOUN,USM
w10139706PM,femur,bones,bones,bone,NOUN,USM
w10139706PM,femur,run,run,run,VERB,USM
w10139706PM,femur,walk,walk,walk,VERB,USM
w10139706PM,scraper,cleanup,cleanup,clean,VERB,USM
w10139706PM,scraper,wash,wash,wash,VERB,USM
w10139706PM,scraper,grade cheese,grade,grate,VERB,USM
w10139706PM,scraper,grade cheese,cheese,cheese,NOUN,USM
w10139706PM,helmet,safety,safety,safety,VERB,USM
w10139706PM,helmet,wear,wear,wear,VERB,USM
w10139706PM,helmet,throw,throw,throw,VERB,USM
w10139706PM,sundae,eat,eat,eat,VERB,USM
w10139706PM,sundae,drink,drink,drink,VERB,USM
