"Username","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","word","lemma","POS"
"M20305947AB","Version 11","grandchild",316,"someone you can spoil","can","can","AUX"
"M20305947AB","Version 11","grandchild",316,"someone you can spoil","spoil","spoil","NOUN"
"M20305947AB","Version 11","pan",327,"cook food","cook","cake","VERB"
"M20305947AB","Version 11","pan",327,"cook food","food","food","NOUN"
"M20305947AB","Version 11","pan",327,"wash","wash","wash","INTJ"
"M20305947AB","Version 11","pan",327,"use as an instrument","use","use","VERB"
"M20305947AB","Version 11","pan",327,"use as an instrument","instrument","instrument","NOUN"
"M20305947AB","Version 11","furnace",331,"minecraft furnace","furnace","furnace","NOUN"
"M20305947AB","Version 11","furnace",331,"smelt objects","smelt","smelt","NOUN"
"M20305947AB","Version 11","furnace",331,"smelt objects","objects","object","VERB"
"M20305947AB","Version 11","furnace",331,"can be used for food","can","can","AUX"
"M20305947AB","Version 11","furnace",331,"can be used for food","used","use","VERB"
"M20305947AB","Version 11","furnace",331,"can be used for food","food","food","NOUN"
"M20305947AB","Version 11","corn",317,"eaten","eaten","eat","VERB"
"M20305947AB","Version 11","corn",317,"popped and turned into popcorn","popped","pop","VERB"
"M20305947AB","Version 11","corn",317,"popped and turned into popcorn","turned","turn","VERB"
"M20305947AB","Version 11","corn",317,"popped and turned into popcorn","popcorn","popcorn","NOUN"
"M20305947AB","Version 11","corn",317,"grown","grown","grow","VERB"
"M20305947AB","Version 11","corn",317,"something that is harvested","something","something","PRON"
"M20305947AB","Version 11","corn",317,"something that is harvested","harvested","harvest","VERB"
"M20305947AB","Version 11","corn",317,"something that can be sold","something","something","PRON"
"M20305947AB","Version 11","corn",317,"something that can be sold","can","can","AUX"
"M20305947AB","Version 11","corn",317,"something that can be sold","sold","sell","VERB"
"M20305947AB","Version 11","device",303,"something you interact with","something","something","PRON"
"M20305947AB","Version 11","device",303,"something you interact with","interact","interact","NOUN"
"M20305947AB","Version 11","device",303,"a phone","phone","phone","NOUN"
"M20305947AB","Version 11","device",303,"technology","technology","technology","NOUN"
"M20305947AB","Version 11","casserole",306,"eat","eat","eat","VERB"
"M20305947AB","Version 11","casserole",306,"smell","smell","smell","INTJ"
"M20305947AB","Version 11","casserole",306,"taste","taste","taste","VERB"
"M20305947AB","Version 11","casserole",306,"touch","touch","touch","NOUN"
"M20305947AB","Version 11","casserole",306,"cook","cook","cake","VERB"
"M20305947AB","Version 11","casserole",306,"enjoyable","enjoyable","enjoyable","ADJ"
"M20305947AB","Version 11","casserole",306,"or dislikeable","dislike","dislike","INTJ"
"M20305947AB","Version 11","nut",307,"garnish","garnish","garnish","INTJ"
"M20305947AB","Version 11","nut",307,"squirrel food","squirrel","squirrel","NOUN"
"M20305947AB","Version 11","nut",307,"squirrel food","food","food","NOUN"
"M20305947AB","Version 11","nut",307,"snack","snack","snack","NOUN"
"M20305947AB","Version 11","village",322,"minecraft village","village","village","NOUN"
"M20305947AB","Version 11","village",322,"a small town with close knit families","small","small","ADJ"
"M20305947AB","Version 11","village",322,"a small town with close knit families","town","town","NOUN"
"M20305947AB","Version 11","village",322,"a small town with close knit families","close","close","ADJ"
"M20305947AB","Version 11","village",322,"a small town with close knit families","knit","knit","NOUN"
"M20305947AB","Version 11","village",322,"a small town with close knit families","families","family","NOUN"
"M20305947AB","Version 11","billiards",328,"a game that makes you look cool","game","game","NOUN"
"M20305947AB","Version 11","billiards",328,"a game that makes you look cool","makes","make","VERB"
"M20305947AB","Version 11","billiards",328,"a game that makes you look cool","look","look","VERB"
"M20305947AB","Version 11","billiards",328,"a game that makes you look cool","cool","cool","ADJ"
"M20305947AB","Version 11","flatiron",311,"used to get wrinkles out of clothes","used","use","VERB"
"M20305947AB","Version 11","flatiron",311,"used to get wrinkles out of clothes","get","get","VERB"
"M20305947AB","Version 11","flatiron",311,"used to get wrinkles out of clothes","wrinkles","wrinkle","NOUN"
"M20305947AB","Version 11","flatiron",311,"used to get wrinkles out of clothes","clothes","clothe","NOUN"
"M20305947AB","Version 11","flatiron",311,"perm press clothes","perm","perm","X"
"M20305947AB","Version 11","flatiron",311,"perm press clothes","press","press","NOUN"
"M20305947AB","Version 11","flatiron",311,"perm press clothes","clothes","clothe","NOUN"
"M20305947AB","Version 11","molasses",321,"used in baking","used","use","VERB"
"M20305947AB","Version 11","molasses",321,"used in baking","baking","baking","NOUN"
"M20305947AB","Version 11","molasses",321,"""slow as molasses""","slow","slow","ADJ"
"M20305947AB","Version 11","molasses",321,"""slow as molasses""","molasses","molass","NOUN"
"M20305947AB","Version 11","molasses",321,"can be eaten","can","can","AUX"
"M20305947AB","Version 11","molasses",321,"can be eaten","eaten","eat","VERB"
"M20305947AB","Version 11","mullets",319,"ugly hair style","ugly","ugly","ADJ"
"M20305947AB","Version 11","mullets",319,"ugly hair style","hair","hair","NOUN"
"M20305947AB","Version 11","mullets",319,"ugly hair style","style","style","NOUN"
"M20305947AB","Version 11","mullets",319,"touchable","touchable","touchable","ADJ"
"M20305947AB","Version 11","mullets",319,"can be seen","can","can","AUX"
"M20305947AB","Version 11","mullets",319,"can be seen","seen","see","VERB"
"M20305947AB","Version 11","mullets",319,"makes me grossed out","makes","make","VERB"
"M20305947AB","Version 11","mullets",319,"makes me grossed out","grossed","grosse","VERB"
"M20305947AB","Version 11","apartments",310,"a place to live","place","place","NOUN"
"M20305947AB","Version 11","apartments",310,"a place to live","live","live","VERB"
"M20305947AB","Version 11","apartments",310,"seen as a poor persons home","seen","see","VERB"
"M20305947AB","Version 11","apartments",310,"seen as a poor persons home","poor","poor","ADJ"
"M20305947AB","Version 11","apartments",310,"seen as a poor persons home","persons","person","NOUN"
"M20305947AB","Version 11","apartments",310,"seen as a poor persons home","home","home","ADV"
"M20305947AB","Version 11","apartments",310,"a place to have parties","place","place","NOUN"
"M20305947AB","Version 11","apartments",310,"a place to have parties","parties","party","NOUN"
"M20305947AB","Version 11","flowerpot",315,"plant flowers or greenery in","plant","plant","NOUN"
"M20305947AB","Version 11","flowerpot",315,"plant flowers or greenery in","flowers","flower","NOUN"
"M20305947AB","Version 11","flowerpot",315,"plant flowers or greenery in","greenery","greenery","NOUN"
"M20305947AB","Version 11","flowerpot",315,"used as decoration","used","use","VERB"
"M20305947AB","Version 11","flowerpot",315,"used as decoration","decoration","decoration","NOUN"
"M20305947AB","Version 11","belt",318,"worn","worn","wear","ADJ"
"M20305947AB","Version 11","belt",318,"used to hit someone","used","use","VERB"
"M20305947AB","Version 11","belt",318,"used to hit someone","hit","hit","VERB"
"M20305947AB","Version 11","belt",318,"used to hit someone","someone","someone","PRON"
"M20305947AB","Version 11","stepdaughter",314,"a person the relationship can be awkward with","person","person","NOUN"
"M20305947AB","Version 11","stepdaughter",314,"a person the relationship can be awkward with","relationship","relationship","NOUN"
"M20305947AB","Version 11","stepdaughter",314,"a person the relationship can be awkward with","can","can","AUX"
"M20305947AB","Version 11","stepdaughter",314,"a person the relationship can be awkward with","awkward","awkward","ADV"
"M20305947AB","Version 11","hibachi",313,"delicious food","delicious","delicious","ADJ"
"M20305947AB","Version 11","hibachi",313,"delicious food","food","food","NOUN"
"M20305947AB","Version 11","hibachi",313,"eaten","eaten","eat","VERB"
"M20305947AB","Version 11","hibachi",313,"seen","seen","see","VERB"
"M20305947AB","Version 11","hibachi",313,"tasted","tasted","taste","VERB"
"M20305947AB","Version 11","hibachi",313,"smelled","smelled","smell","VERB"
"M20305947AB","Version 11","hibachi",313,"delicious","delicious","delicious","ADJ"
"M20305947AB","Version 11","butt",312,"funny for jokes","funny","funny","ADJ"
"M20305947AB","Version 11","butt",312,"funny for jokes","jokes","joke","NOUN"
"M20305947AB","Version 11","butt",312,"farting again","farting","far","VERB"
"M20305947AB","Version 11","parakeet",329,"a loud bird","loud","loud","ADV"
"M20305947AB","Version 11","parakeet",329,"a loud bird","bird","bird","NOUN"
"M20305947AB","Version 11","parakeet",329,"smelly","smelly","smelly","ADV"
"M20305947AB","Version 11","parakeet",329,"loud","loud","loud","ADV"
"M20305947AB","Version 11","trigger",320,"anything that causes a response","anything","anything","PRON"
"M20305947AB","Version 11","trigger",320,"anything that causes a response","causes","cause","NOUN"
"M20305947AB","Version 11","trigger",320,"anything that causes a response","response","response","NOUN"
"M20305947AB","Version 11","trigger",320,"on a gun","gun","gun","NOUN"
"M20305947AB","Version 11","trigger",320,"a persons negative reaction","persons","person","NOUN"
"M20305947AB","Version 11","trigger",320,"a persons negative reaction","negative","negative","ADJ"
"M20305947AB","Version 11","trigger",320,"a persons negative reaction","reaction","reaction","NOUN"
"M20305947AB","Version 11","dirt",325,"soil","soil","soil","NOUN"
"M20305947AB","Version 11","dirt",325,"used for gardening and farming","used","use","VERB"
"M20305947AB","Version 11","dirt",325,"used for gardening and farming","gardening","garde","VERB"
"M20305947AB","Version 11","dirt",325,"used for gardening and farming","farming","far","NOUN"
"M20305947AB","Version 11","dirt",325,"life","life","life","NOUN"
"M20305947AB","Version 11","taffy",324,"a candy","candy","candy","NOUN"
"M20306094_JM","Version 12","man",353,"date","date","date","NOUN"
"M20306094_JM","Version 12","man",353,"marry","marry","marry","INTJ"
"M20306094_JM","Version 12","man",353,"help","help","help","VERB"
"M20306094_JM","Version 12","man",353,"abuse","abuse","abuse","NOUN"
"M20306094_JM","Version 12","man",353,"kill","kill","kill","VERB"
"M20306094_JM","Version 12","man",353,"suppress","suppress","suppress","NOUN"
"M20306094_JM","Version 12","man",353,"elevate","elevate","elevate","ADJ"
"M20306094_JM","Version 12","man",353,"educate","educate","educate","NOUN"
"M20306094_JM","Version 12","man",353,"nurture","nurture","nurture","VERB"
"M20306094_JM","Version 12","bartender",354,"talk to","talk","talk","VERB"
"M20306094_JM","Version 12","bartender",354,"ask for a drink","ask","ask","VERB"
"M20306094_JM","Version 12","bartender",354,"ask for a drink","drink","drink","NOUN"
"M20306094_JM","Version 12","bartender",354,"tip","tip","tip","NOUN"
"M20306094_JM","Version 12","dairy",336,"read","read","read","VERB"
"M20306094_JM","Version 12","dairy",336,"write","write","write","X"
"M20306094_JM","Version 12","bass",338,"listen too","listen","listen","VERB"
"M20306094_JM","Version 12","bass",338,"play","play","play","VERB"
"M20306094_JM","Version 12","bass",338,"harness","harness","harness","NOUN"
"M20306094_JM","Version 12","certificate",359,"earn","earn","earn","VERB"
"M20306094_JM","Version 12","certificate",359,"use","use","use","VERB"
"M20306094_JM","Version 12","certificate",359,"display","display","display","NOUN"
"M20306094_JM","Version 12","beet",346,"eat","eat","eat","VERB"
"M20306094_JM","Version 12","beet",346,"throw","throw","throw","INTJ"
"M20306094_JM","Version 12","beet",346,"plant","plant","plant","NOUN"
"M20306094_JM","Version 12","beet",346,"grind","grind","grind","INTJ"
"M20306094_JM","Version 12","beet",346,"liqudate","liquidate","liquidate","NOUN"
"M20306094_JM","Version 12","ruby",333,"sell","sell","sell","VERB"
"M20306094_JM","Version 12","ruby",333,"mine","mine","mine","PRON"
"M20306094_JM","Version 12","ruby",333,"engrave","engrave","engrave","VERB"
"M20306094_JM","Version 12","ruby",333,"break","break","break","NOUN"
"M20306094_JM","Version 12","ruby",333,"buy","buy","buy","VERB"
"M20306094_JM","Version 12","shot",357,"inject","inject","inject","NOUN"
"M20306094_JM","Version 12","shot",357,"heal ","heal","heal","NOUN"
"M20306094_JM","Version 12","shot",357,"kill","kill","kill","VERB"
"M20306094_JM","Version 12","shot",357,"pacify","pacify","pacify","NOUN"
"M20306094_JM","Version 12","toddler",350,"nurture","nurture","nurture","VERB"
"M20306094_JM","Version 12","toddler",350,"care for","care","care","NOUN"
"M20306094_JM","Version 12","toddler",350,"educate","educate","educate","NOUN"
"M20306094_JM","Version 12","toddler",350,"keep safe","keep","keep","VERB"
"M20306094_JM","Version 12","toddler",350,"keep safe","safe","safe","ADJ"
"M20306094_JM","Version 12","necklace",339,"wear","wear","wear","VERB"
"M20306094_JM","Version 12","necklace",339,"break","break","break","NOUN"
"M20306094_JM","Version 12","necklace",339,"buy and sell","buy","buy","VERB"
"M20306094_JM","Version 12","necklace",339,"buy and sell","sell","sell","VERB"
"M20306094_JM","Version 12","showerhead",361,"twist","twist","twist","NOUN"
"M20306094_JM","Version 12","showerhead",361,"use to shower","use","use","VERB"
"M20306094_JM","Version 12","showerhead",361,"use to shower","shower","shower","NOUN"
"M20306094_JM","Version 12","showerhead",361,"turn","turn","turn","VERB"
"M20306094_JM","Version 12","showerhead",361,"bend","bend","bend","NOUN"
"M20306094_JM","Version 12","cobweb",360,"destroy","destroy","destroy","VERB"
"M20306094_JM","Version 12","hip",342,"exercise","exercise","exercise","NOUN"
"M20306094_JM","Version 12","hip",342,"massage","massage","massage","NOUN"
"M20306094_JM","Version 12","hip",342,"break or fix","break","break","NOUN"
"M20306094_JM","Version 12","hip",342,"break or fix","fix","fix","VERB"
"M20306094_JM","Version 12","fungus",347,"grow","grow","grow","VERB"
"M20306094_JM","Version 12","fungus",347,"eat","eat","eat","VERB"
"M20306094_JM","Version 12","fungus",347,"study","study","study","NOUN"
"M20306094_JM","Version 12","pinkie",356,"use for everyday things","use","use","VERB"
"M20306094_JM","Version 12","pinkie",356,"use for everyday things","everyday","everyday","INTJ"
"M20306094_JM","Version 12","pinkie",356,"use for everyday things","things","thing","NOUN"
"M20306094_JM","Version 12","bystander",332,"greet","greet","greet","X"
"M20306094_JM","Version 12","bystander",332,"ignore","ignore","ignore","NOUN"
"M20306094_JM","Version 12","sifter",351,"use to declump flour","use","use","VERB"
"M20306094_JM","Version 12","sifter",351,"use to declump flour","declump","declump","NOUN"
"M20306094_JM","Version 12","sifter",351,"use to declump flour","flour","flour","NOUN"
"M20306094_JM","Version 12","flower",344,"grow","grow","grow","VERB"
"M20306094_JM","Version 12","flower",344,"step on","step","step","NOUN"
"M20306094_JM","Version 12","flower",344,"nurture","nurture","nurture","VERB"
"M20306094_JM","Version 12","flower",344,"eat","eat","eat","VERB"
"M20306094_JM","Version 12","flower",344,"water","water","water","NOUN"
"M20306094_JM","Version 12","stockings",345,"wear","wear","wear","VERB"
"M20306094_JM","Version 12","stockings",345,"buy","buy","buy","VERB"
"M20306094_JM","Version 12","dumbbell",352,"lift","lift","lift","VERB"
"M20306094_JM","Version 12","condiment",348,"apply to foods","apply","apply","VERB"
"M20306094_JM","Version 12","condiment",348,"apply to foods","foods","food","NOUN"
"M20306094_JM","Version 12","champagne",334,"drink","drink","drink","NOUN"
"M20306094_JM","Version 12","champagne",334,"or spray","spray","spray","NOUN"
"M20306094_JM","Version 12","someone",358,"i dont know how to use someone","know","know","VERB"
"M20306094_JM","Version 12","someone",358,"i dont know how to use someone","use","use","VERB"
"M20306094_JM","Version 12","someone",358,"i dont know how to use someone","someone","someone","PRON"
"M20306094_JM","Version 12","String",335,"pull","pull","pull","NOUN"
"M20306094_JM","Version 12","String",335,"cut","cut","cut","VERB"
"M20306094_JM","Version 12","String",335,"wrap","wrap","wrap","NOUN"
"M20306094_JM","Version 12","String",335,"twist","twist","twist","NOUN"
"M20306094_JM","Version 12","mayonnaise",343,"eat","eat","eat","VERB"
"M20306094_JM","Version 12","mayonnaise",343,"make","make","make","VERB"
"M20306094_JM","Version 12","mayonnaise",343,"apply to food","apply","apply","VERB"
"M20306094_JM","Version 12","mayonnaise",343,"apply to food","food","food","NOUN"
"M20306094_JM","Version 12","mall",341,"shop","shop","shop","NOUN"
"M20306094_JM","Version 12","closet",349,"store clothes","store","store","NOUN"
"M20306094_JM","Version 12","closet",349,"store clothes","clothes","clothe","NOUN"
"M20306094_JM","Version 12","closet",349,"hide in","hide","hide","NOUN"
"M20306094_JM","Version 12","hourglass",355,"track time","track","track","NOUN"
"M20306094_JM","Version 12","hourglass",355,"track time","time","time","NOUN"
"M20306094_JM","Version 12","dock",337,"to park boats","park","park","NOUN"
"M20306094_JM","Version 12","dock",337,"to park boats","boats","boats","NOUN"
"M20308980","Version 95","jurist",2838,"in a jury","jury","jury","NOUN"
"M20308980","Version 95","petal",2842,"for painting","painting","paint","NOUN"
"M20308980","Version 95","petal",2842,"plucking","plucking","pluck","VERB"
"M20308980","Version 95","petal",2842,"thrown at weddings","thrown","throw","VERB"
"M20308980","Version 95","petal",2842,"thrown at weddings","weddings","wedding","NOUN"
"M20308980","Version 95","petal",2842,"used for arts and crafts","used","use","VERB"
"M20308980","Version 95","petal",2842,"used for arts and crafts","arts","arts","NOUN"
"M20308980","Version 95","petal",2842,"used for arts and crafts","crafts","craft","NOUN"
"M20308980","Version 95","cross",2826,"religious purposes","religious","religious","ADJ"
"M20308980","Version 95","cross",2826,"religious purposes","purposes","purpose","NOUN"
"M20308980","Version 95","cross",2826,"decoration","decoration","decoration","NOUN"
"M20308980","Version 95","handgun",2831,"killing","killing","kill","VERB"
"M20308980","Version 95","handgun",2831,"injuring someone","injuring","injur","VERB"
"M20308980","Version 95","handgun",2831,"injuring someone","someone","someone","PRON"
"M20308980","Version 95","politician",2832,"to help within the political world ","help","help","VERB"
"M20308980","Version 95","politician",2832,"to help within the political world ","within","within","ADP"
"M20308980","Version 95","politician",2832,"to help within the political world ","political","political","ADJ"
"M20308980","Version 95","politician",2832,"to help within the political world ","world","world","NOUN"
"M20308980","Version 95","glider",2825,"transportation","transportation","transportation","NOUN"
"M20308980","Version 95","machine",2824,"can be used to clean","can","can","AUX"
"M20308980","Version 95","machine",2824,"can be used to clean","used","use","VERB"
"M20308980","Version 95","machine",2824,"can be used to clean","clean","clean","ADJ"
"M20308980","Version 95","machine",2824,"used in workplaces","used","use","VERB"
"M20308980","Version 95","machine",2824,"used in workplaces","workplaces","workplace","NOUN"
"M20308980","Version 95","machine",2824,"used in classrooms","used","use","VERB"
"M20308980","Version 95","machine",2824,"used in classrooms","classrooms","classroom","NOUN"
"M20308980","Version 95","machine",2824,"used to work on cars ","used","use","VERB"
"M20308980","Version 95","machine",2824,"used to work on cars ","work","work","NOUN"
"M20308980","Version 95","machine",2824,"used to work on cars ","cars","cars","NOUN"
"M20308980","Version 95","javelin",2845,"used in track events ","used","use","VERB"
"M20308980","Version 95","javelin",2845,"used in track events ","track","track","NOUN"
"M20308980","Version 95","javelin",2845,"used in track events ","events","event","NOUN"
"M20308980","Version 95","gadget",2833,"used for assisting with certain jobs","used","use","VERB"
"M20308980","Version 95","gadget",2833,"used for assisting with certain jobs","assisting","assist","VERB"
"M20308980","Version 95","gadget",2833,"used for assisting with certain jobs","certain","certain","ADJ"
"M20308980","Version 95","gadget",2833,"used for assisting with certain jobs","jobs","job","NOUN"
"M20308980","Version 95","cardboard",2834,"arts and crafts","arts","arts","NOUN"
"M20308980","Version 95","cardboard",2834,"arts and crafts","crafts","craft","NOUN"
"M20308980","Version 95","cardboard",2834,"pizza holder","pizza","pizza","NOUN"
"M20308980","Version 95","cardboard",2834,"pizza holder","holder","holder","NOUN"
"M20308980","Version 95","cardboard",2834,"used to delivery items","used","use","VERB"
"M20308980","Version 95","cardboard",2834,"used to delivery items","delivery","delivery","NOUN"
"M20308980","Version 95","cardboard",2834,"used to delivery items","items","item","NOUN"
"M20308980","Version 95","cardboard",2834,"used for food packaging ","used","use","VERB"
"M20308980","Version 95","cardboard",2834,"used for food packaging ","food","food","NOUN"
"M20308980","Version 95","cardboard",2834,"used for food packaging ","packaging","packa","NOUN"
"M20308980","Version 95","duffel",2822,"used to carry clothes","used","use","VERB"
"M20308980","Version 95","duffel",2822,"used to carry clothes","carry","carry","VERB"
"M20308980","Version 95","duffel",2822,"used to carry clothes","clothes","clothe","NOUN"
"M20308980","Version 95","duffel",2822,"shoes","shoes","shoe","VERB"
"M20308980","Version 95","duffel",2822,"hair products","hair","hair","NOUN"
"M20308980","Version 95","duffel",2822,"hair products","products","product","NOUN"
"M20308980","Version 95","duffel",2822,"makeup products ","makeup","makeup","NOUN"
"M20308980","Version 95","duffel",2822,"makeup products ","products","product","NOUN"
"M20308980","Version 95","cone",2839,"traffic stops","traffic","traffic","NOUN"
"M20308980","Version 95","cone",2839,"traffic stops","stops","stop","NOUN"
"M20308980","Version 95","cone",2839,"games","games","game","NOUN"
"M20308980","Version 95","cone",2839,"construction sites","construction","construction","NOUN"
"M20308980","Version 95","cone",2839,"construction sites","sites","site","NOUN"
"M20308980","Version 95","guidebook",2823,"traveling","traveling","travel","VERB"
"M20308980","Version 95","guidebook",2823,"driving","driving","drive","VERB"
"M20308980","Version 95","guidebook",2823,"exploring ","exploring","explore","NOUN"
"M20308980","Version 95","bullfrog",2847,"experiments","experiments","experiment","NOUN"
"M20308980","Version 95","bullfrog",2847,"pets ","pets","pets","NOUN"
"M20308980","Version 95","cashier",2846,"grocery stores","grocery","grocery","NOUN"
"M20308980","Version 95","cashier",2846,"grocery stores","stores","store","NOUN"
"M20308980","Version 95","cashier",2846,"department store","department","department","NOUN"
"M20308980","Version 95","cashier",2846,"department store","store","store","NOUN"
"M20308980","Version 95","cashier",2846,"shoe store","shoe","shoe","NOUN"
"M20308980","Version 95","cashier",2846,"shoe store","store","store","NOUN"
"M20308980","Version 95","cashier",2846,"makeup store","makeup","makeup","NOUN"
"M20308980","Version 95","cashier",2846,"makeup store","store","store","NOUN"
"M20308980","Version 95","dinnerware",2851,"eating","eating","eat","VERB"
"M20308980","Version 95","dinnerware",2851,"injuring someone","injuring","injur","VERB"
"M20308980","Version 95","dinnerware",2851,"injuring someone","someone","someone","PRON"
"M20308980","Version 95","Taco",2827,"eat ","eat","eat","VERB"
"M20308980","Version 95","pajamas",2840,"wear to bed","wear","wear","VERB"
"M20308980","Version 95","pajamas",2840,"wear to bed","bed","bed","NOUN"
"M20308980","Version 95","pajamas",2840,"blanket ","blanket","blanket","NOUN"
"M20308980","Version 95","farm",2835,"animal habitat","animal","animal","NOUN"
"M20308980","Version 95","farm",2835,"animal habitat","habitat","habitat","NOUN"
"M20308980","Version 95","farm",2835,"growth of herbs","growth","growth","NOUN"
"M20308980","Version 95","farm",2835,"growth of herbs","herbs","herb","NOUN"
"M20308980","Version 95","lemon",2829,"in tea","tea","tea","NOUN"
"M20308980","Version 95","lemon",2829,"in water","water","water","NOUN"
"M20308980","Version 95","lemon",2829,"flavoring","flavoring","flavor","NOUN"
"M20308980","Version 95","lemon",2829,"cleaning","cleaning","cleaning","NOUN"
"M20308980","Version 95","lemon",2829,"eating","eating","eat","VERB"
"M20308980","Version 95","guillotine",2848,"cutting someones head off","cutting","cut","VERB"
"M20308980","Version 95","guillotine",2848,"cutting someones head off","someones","someone","NOUN"
"M20308980","Version 95","guillotine",2848,"cutting someones head off","head","head","NOUN"
"M20308980","Version 95","nutmeg",2849,"flavoring","flavoring","flavor","NOUN"
"M20308980","Version 95","nutmeg",2849,"baking","baking","baking","NOUN"
"M20308980","Version 95","nutmeg",2849,"eating ","eating","eat","VERB"
"M20308980","Version 95","farmer",2841,"grow crops","grow","grow","VERB"
"M20308980","Version 95","farmer",2841,"grow crops","crops","crop","NOUN"
"M20308980","Version 95","farmer",2841,"produce meat","produce","produce","VERB"
"M20308980","Version 95","farmer",2841,"produce meat","meat","meat","NOUN"
"M20308980","Version 95","farmer",2841,"help animals grow","help","help","VERB"
"M20308980","Version 95","farmer",2841,"help animals grow","animals","animal","NOUN"
"M20308980","Version 95","farmer",2841,"help animals grow","grow","grow","VERB"
"M20308980","Version 95","streets",2843,"traveling","traveling","travel","VERB"
"M20308980","Version 95","streets",2843,"partying","partying","party","VERB"
"M20308980","Version 95","streets",2843,"parking cars","parking","parking","NOUN"
"M20308980","Version 95","streets",2843,"parking cars","cars","cars","NOUN"
"M20308980","Version 95","streets",2843,"running","running","run","VERB"
"M20308980","Version 95","streets",2843,"walking","walking","walk","NOUN"
"M20308980","Version 95","pitcher",2844,"throw a baseball","throw","throw","INTJ"
"M20308980","Version 95","pitcher",2844,"throw a baseball","baseball","baseball","NOUN"
"M20308980","Version 95","custodian",2828,"cleaning ","cleaning","cleaning","NOUN"
"M20308980","Version 95","nightshirt",2850,"sleeping in ","sleeping","sleep","NOUN"
"M20308980","Version 95","corkscrew",2836,"overing an opening to a bottle ","covering","cover","VERB"
"M20308980","Version 95","corkscrew",2836,"overing an opening to a bottle ","opening","open","NOUN"
"M20308980","Version 95","corkscrew",2836,"overing an opening to a bottle ","bottle","bottle","NOUN"
"M20308980","Version 95","pony",2830,"riding","riding","ride","NOUN"
"M20308980","Version 95","pony",2830,"transportation","transportation","transportation","NOUN"
"M20308980","Version 95","pony",2830,"racing","racing","racing","NOUN"
"M20308980","Version 95","pony",2830,"doing yard work ","yard","yard","X"
"M20308980","Version 95","pony",2830,"doing yard work ","work","work","NOUN"
"M20309933","Version 7","goldfish",198,"eat","eat","eat","VERB"
"M20309933","Version 7","goldfish",198,"fish","fish","fish","NOUN"
"M20309933","Version 7","grapevine",187,"decoration","decoration","decoration","NOUN"
"M20309933","Version 7","grapevine",187,"fruit","fruit","fruit","NOUN"
"M20309933","Version 7","tent",190,"sleep","sleep","sleep","NOUN"
"M20309933","Version 7","tent",190,"relax","relax","relax","NOUN"
"M20309933","Version 7","store",205,"storage","storage","storage","NOUN"
"M20309933","Version 7","store",205,"shopping","shopping","shopping","NOUN"
"M20309933","Version 7","store",205,"eat","eat","eat","VERB"
"M20309933","Version 7","suspender",195,"outfit","outfit","outfit","NOUN"
"M20309933","Version 7","suspender",195,"hold pants","hold","hold","INTJ"
"M20309933","Version 7","suspender",195,"hold pants","pants","pants","NOUN"
"M20309933","Version 7","suspender",195,"style","style","style","NOUN"
"M20309933","Version 7","grandniece",193,"family","family","family","NOUN"
"M20309933","Version 7","mucous",185,"sickness","sickness","sickness","NOUN"
"M20309933","Version 7","kilt",196,"blanket","blanket","blanket","NOUN"
"M20309933","Version 7","silk",182,"blanket","blanket","blanket","NOUN"
"M20309933","Version 7","silk",182,"bonnet","bonnet","bonnet","NOUN"
"M20309933","Version 7","silk",182,"pillow","pillow","pillow","NOUN"
"M20309933","Version 7","silk",182,"dress","dress","dress","NOUN"
"M20309933","Version 7","silk",182,"shirt","shirt","shirt","NOUN"
"M20309933","Version 7","Guitar",194,"instrument","instrument","instrument","NOUN"
"M20309933","Version 7","Guitar",194,"playing","playing","play","VERB"
"M20309933","Version 7","cushion",191,"chair","chair","chair","NOUN"
"M20309933","Version 7","cushion",191,"matress","mattress","mattress","NOUN"
"M20309933","Version 7","radish",189,"vegetables","vegetables","vegetables","NOUN"
"M20309933","Version 7","pad",211,"cushion","cushion","cushion","NOUN"
"M20309933","Version 7","person",199,"breathe","breathe","breato","VERB"
"M20309933","Version 7","daddy",184,"person","person","person","NOUN"
"M20309933","Version 7","medic",208,"person","person","person","NOUN"
"M20309933","Version 7","motorboat",183,"travel","travel","travel","NOUN"
"M20309933","Version 7","conductor",204,"motor in car","motor","motor","NOUN"
"M20309933","Version 7","conductor",204,"motor in car","car","car","NOUN"
"M20309933","Version 7","eyelid",197,"eyeshadow","eyeshadow","eyeshadow","NOUN"
"M20309933","Version 7","eyelid",197,"makeup","makeup","makeup","NOUN"
"M20309933","Version 7","cheese",188,"sandwich","sandwich","sandwich","NOUN"
"M20309933","Version 7","cheese",188,"egg","egg","egg","NOUN"
"M20309933","Version 7","funnel",210,"cook","cook","cake","VERB"
"M20309933","Version 7","funnel",210,"oil","oil","oil","NOUN"
"M20309933","Version 7","peanut",186,"butter","butter","butter","NOUN"
"M20309933","Version 7","salesman",207,"person","person","person","NOUN"
"M20309933","Version 7","storeroom",192,"objects","objects","object","VERB"
"M20309933","Version 7","controller",203,"game","game","game","NOUN"
"M20309933","Version 7","pine",201,"tree","tree","tree","NOUN"
"M20309933","Version 7","people",206,"friends","friends","friend","NOUN"
"M20309972","Version 96","matchwood",2869,"burn","burn","burn","VERB"
"M20309972","Version 96","matchwood",2869,"collect","collect","collect","NOUN"
