Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
M20302810_SG,mandolin,play,play,play,VERB,MSU Texas
M20302810_SG,mandolin,use,use,use,VERB,MSU Texas
M20302810_SG,mandolin,create,create,create,VERB,MSU Texas
M20302810_SG,mandolin,entertain,entertain,entertain,VERB,MSU Texas
M20302810_SG,catfish,eat,eat,eat,VERB,MSU Texas
M20302810_SG,catfish,catch,catch,catch,VERB,MSU Texas
M20302810_SG,catfish,throw,throw,throw,VERB,MSU Texas
M20302810_SG,catfish,consume,consume,consume,VERB,MSU Texas
M20302810_SG,catfish,cook,cook, cook,VERB,MSU Texas
M20302810_SG,catfish,look at ,look,look,VERB,MSU Texas
M20302810_SG,phonograph,communicate,communicate,communicate,VERB,MSU Texas
M20302810_SG,phonograph,talk,talk,talk,VERB,MSU Texas
M20302810_SG,phonograph,use ,use,use,VERB,MSU Texas
M20302810_SG,logbook,write,write,write,VERB,MSU Texas
M20302810_SG,logbook,keep,keep,keep,VERB,MSU Texas
M20302810_SG,logbook,record,record,record,VERB,MSU Texas
M20302810_SG,anklet,wear,wear,wear,VERB,MSU Texas
M20302810_SG,anklet,use,use,use,VERB,MSU Texas
M20302810_SG,anklet,make,make,make,VERB,MSU Texas
M20302810_SG,anklet,decorate,decorate,decorate,VERB,MSU Texas
M20302810_SG,shelf,store,store,store,VERB,MSU Texas
M20302810_SG,shelf,hang,hang,hang,VERB,MSU Texas
M20302810_SG,shelf,use,use,use,VERB,MSU Texas
M20302810_SG,shelf,look at ,look,look,VERB,MSU Texas
M20302810_SG,terrier,hold,hold,hold,VERB,MSU Texas
M20302810_SG,terrier,pet,pet,pet,NOUN,MSU Texas
M20302810_SG,terrier,teach play,teach,teach,VERB,MSU Texas
M20302810_SG,terrier,teach play,play,play,VERB,MSU Texas
M20302810_SG,terrier,run,run,run,VERB,MSU Texas
M20302810_SG,terrier,catch,catch,catch,VERB,MSU Texas
M20302810_SG,terrier,release,release,release,VERB,MSU Texas
M20302810_SG,pinwheel,play,play,play,VERB,MSU Texas
M20302810_SG,pinwheel,spin,spin,spin,NOUN,MSU Texas
M20302810_SG,pinwheel,hold,hold,hold,VERB,MSU Texas
M20302810_SG,pinwheel,look at,look,look,VERB,MSU Texas
M20302810_SG,pinwheel,entertain,entertain,entertain,VERB,MSU Texas
M20302810_SG,pinwheel,enjoy,enjoy,enjoy,VERB,MSU Texas
M20302810_SG,mutt,look at,look,look,VERB,MSU Texas
M20302810_SG,mutt,play,play,play,VERB,MSU Texas
M20302810_SG,mutt,catch,catch,catch,VERB,MSU Texas
M20302810_SG,mutt,hold,hold,hold,VERB,MSU Texas
M20302810_SG,mutt,run,run,run,VERB,MSU Texas
M20302810_SG,popcorn,eat,eat,eat,VERB,MSU Texas
M20302810_SG,popcorn,throw,throw,throw,VERB,MSU Texas
M20302810_SG,popcorn,enjoy,enjoy,enjoy,VERB,MSU Texas
M20302810_SG,popcorn,catch ,catch,catch,VERB,MSU Texas
M20302810_SG,gold,store,store,store,NOUN,MSU Texas
M20302810_SG,gold,keep,keep,keep,VERB,MSU Texas
M20302810_SG,gold,buy,buy,buy,VERB,MSU Texas
M20302810_SG,gold,hold,hold,hold,VERB,MSU Texas
M20302810_SG,hammock,swing,swing,swing,VERB,MSU Texas
M20302810_SG,hammock,sit,sit,sit,VERB,MSU Texas
M20302810_SG,hammock,play,play,play,VERB,MSU Texas
M20302810_SG,hammock,sleep,sleep,sleep,VERB,MSU Texas
M20302810_SG,hammock,push,push,push,VERB,MSU Texas
M20302810_SG,loincloth,hold,hold,hold,VERB,MSU Texas
M20302810_SG,gravy,eat,eat,eat,VERB,MSU Texas
M20302810_SG,gravy,cook,cook,cook,VERB,MSU Texas
M20302810_SG,gravy,smother,smother,smother,VERB,MSU Texas
M20302810_SG,gravy,cover,cover,cover,VERB,MSU Texas
M20302810_SG,gravy,sauce,sauce,sauce,NOUN,MSU Texas
m20304869_br,box,packing,packing,pack,VERB,MSU Texas
m20304869_br,box,storage,storage,storage,NOUN,MSU Texas
m20304869_br,box,moving,moving,move,VERB,MSU Texas
m20304869_br,box,toys,toys,toy,NOUN,MSU Texas
m20304869_br,box,tools,tools,tool,NOUN,MSU Texas
m20304869_br,box,shelter,shelter,shelter,NOUN,MSU Texas
m20304869_br,box,cage,cage,cage,NOUN,MSU Texas
m20304869_br,box,art,art,art,NOUN,MSU Texas
m20304869_br,heroin,drug,drug,drug,NOUN,MSU Texas
m20304869_br,earplug,silence,silence,silence,NOUN,MSU Texas
m20304869_br,earplug,hearing,hearing,hear,VERB,MSU Texas
m20304869_br,earplug,music,music,music,NOUN,MSU Texas
m20304869_br,earplug,communication,communication,communication,NOUN,MSU Texas
m20304869_br,honeydew,snack,snack,snack,NOUN,MSU Texas
m20304869_br,honeydew,fruit,fruit,fruit,NOUN,MSU Texas
m20304869_br,honeydew,sweet,sweet,sweet,ADJ,MSU Texas
m20304869_br,honeydew,yummy,yummy,yummy,ADJ,MSU Texas
m20304869_br,honeydew,healthy,healthy,healthy,ADJ,MSU Texas
m20304869_br,lasso,rodeo,rodeo,rodeo,NOUN,MSU Texas
m20304869_br,lasso,bulls,bulls,bull,NOUN,MSU Texas
m20304869_br,lasso,cowboys,cowboys,cowboy,NOUN,MSU Texas
m20304869_br,lasso,cowgirls,cowgirls,cowgirl,NOUN,MSU Texas
m20304869_br,lasso,fair games,fair,fair,NOUN,MSU Texas
m20304869_br,lasso,fair games,games,game,NOUN,MSU Texas
m20304869_br,lasso,twizzler,twizzler,twizzler,NOUN,MSU Texas
m20304869_br,woodcraft,cabinets,cabinets,cabinet,NOUN,MSU Texas
m20304869_br,woodcraft,doors,doors,door,NOUN,MSU Texas
m20304869_br,woodcraft,plaques,plaques,plaque,NOUN,MSU Texas
m20304869_br,woodcraft,decoration,decoration,decoration,NOUN,MSU Texas
m20304869_br,woodcraft,trees,trees,tree,NOUN,MSU Texas
m20304869_br,woodcraft,fun,fun,fun,ADJ,MSU Texas
m20304869_br,woodcraft,stairs,stairs,stair,NOUN,MSU Texas
m20304869_br,woodcraft,box,box,box,NOUN,MSU Texas
m20304869_br,crown,king,king,king,NOUN,MSU Texas
m20304869_br,crown,queen,queen,queen,NOUN,MSU Texas
m20304869_br,crown,games,games,game,NOUN,MSU Texas
m20304869_br,crown,drawing,drawing,draw,VERB,MSU Texas
m20304869_br,crown,coloring,coloring,color,VERB,MSU Texas
m20304869_br,crown,screws,screws,screw,NOUN,MSU Texas
m20304869_br,brick,house,house,house,NOUN,MSU Texas
m20304869_br,brick,walls,walls,wall,NOUN,MSU Texas
m20304869_br,brick,ruins,ruins,ruin,NOUN,MSU Texas
m20304869_br,brick,red,red,red,ADJ,MSU Texas
m20304869_br,brick,chalky,chalky,chalky,ADJ,MSU Texas
m20304869_br,brick,heavy,heavy,heavy,ADJ,MSU Texas
m20304869_br,auditorium,performance,performance,performance,NOUN,MSU Texas
m20304869_br,auditorium,lectures,lectures,lecture,NOUN,MSU Texas
m20304869_br,auditorium,musicals,musicals,musical,NOUN,MSU Texas
m20304869_br,auditorium,movies,movies,movie,NOUN,MSU Texas
m20304869_br,Shirt,clothes,clothes,clothes,NOUN,MSU Texas
m20304869_br,Shirt,cloth,cloth,cloth,NOUN,MSU Texas
m20304869_br,Shirt,designs,designs,designs,NOUN,MSU Texas
m20304869_br,Shirt,warm,warm,warm,ADJ,MSU Texas
m20304869_br,Shirt,colorful,colorful,colorful,ADJ,MSU Texas
m20304869_br,ice,cold,cold,cold,ADJ,MSU Texas
m20304869_br,ice,frozen,frozen,frozen,ADJ,MSU Texas
m20304869_br,ice,clear,clear,clear,ADJ,MSU Texas
m20304869_br,prize,winner,winner,winner,NOUN,MSU Texas
m20304869_br,prize,games,games,game,NOUN,MSU Texas
m20304869_br,prize,competitions,competitions,competitions,NOUN,MSU Texas
m20304869_br,prize,birthdays,birthdays,birthday,NOUN,MSU Texas
m20304869_br,prize,races,races,races,NOUN,MSU Texas
m20304869_br,journal,history,history,history,NOUN,MSU Texas
m20304869_br,journal,wars,wars,war,NOUN,MSU Texas
m20304869_br,journal,blogs,blogs,blog,NOUN,MSU Texas
m20304869_br,journal,news,news,news,NOUN,MSU Texas
m20304869_br,breadbasket,gifts,gifts,gift,NOUN,MSU Texas
m20304869_br,breadbasket,transporting,transporting,transport,VERB,MSU Texas
m20304869_br,breadbasket,picnics,picnics,picnic,NOUN,MSU Texas
m20304869_br,shovel,digging,digging,dig,VERB,MSU Texas
m20304869_br,shovel,planting,planting,plant,VERB,MSU Texas
m20304869_br,shovel,hitting,hitting,hit,VERB,MSU Texas
m20304869_br,slide,fun,fun,fun,ADJ,MSU Texas
m20304869_br,slide,playground,playground,playground,NOUN,MSU Texas
m20304869_br,slide,backyard,backyard,backyard,NOUN,MSU Texas
m20304869_br,slide,party,party,party,NOUN,MSU Texas
m20304869_br,slide,park,park,park,NOUN,MSU Texas
m20304869_br,actress,movies,movies,movie,NOUN,MSU Texas
m20304869_br,actress,plays,plays,play,NOUN,MSU Texas
m20304869_br,actress,series,series,series,NOUN,MSU Texas
m20304869_br,child,birth,birth,birth,NOUN,MSU Texas
m20304869_br,child,kid,kid,kid,NOUN,MSU Texas
m20304869_br,pill,medicne,medicine,medicine,NOUN,MSU Texas
m20304869_br,shaker,ice cream,ice,ice,NOUN,MSU Texas
m20304869_br,shaker,ice cream,cream,cream,NOUN,MSU Texas
m20304869_br,shaker,shakes,shakes,shakes,NOUN,MSU Texas
m20304869_br,shaker,drinks,drinks,drink,NOUN,MSU Texas
m20304869_br,shaker,puree,puree,puree,NOUN,MSU Texas
m20304869_br,flowerbed,gardening,gardening,garden,VERB,MSU Texas
m20304869_br,flowerbed,planting,planting,plant,VERB,MSU Texas
m20304869_br,flowerbed,trees,trees,tree,NOUN,MSU Texas
m20304869_br,flowerbed,flowers,flowers,flower,NOUN,MSU Texas
m20304869_br,flowerbed,foods,foods,food,NOUN,MSU Texas
m20304869_br,stapler,papers,papers,papers,NOUN,MSU Texas
m20304869_br,stapler,walls,walls,wall,NOUN,MSU Texas
m20304869_br,stapler,shelfing,shelf,shelf,NOUN,MSU Texas
m20304869_br,turtleneck,clothes,clothes,clothes,NOUN,MSU Texas
m20304869_br,turtleneck,warm,warm,warm,ADJ,MSU Texas
m20304869_br,turtleneck,long,long,long,ADJ,MSU Texas
m20304869_br,turtleneck,hot,hot,hot,ADJ,MSU Texas
m20304869_br,bucket,water,water,water,NOUN,MSU Texas
m20304869_br,bucket,transporting,transporting,transport,VERB,MSU Texas
m20304869_br,bucket,minecraft,minecraft,minecraft,NOUN,MSU Texas
m20304869_br,lodge,relaxing,relaxing,relax,VERB,MSU Texas
m20304869_br,lodge,reading,reading,read,VERB,MSU Texas
m20304869_br,diaper,babys,baby,baby,NOUN,MSU Texas
m20304869_br,diaper,elderly,elderly,elderly,ADJ,MSU Texas
m20304869_br,diaper,bathroo,bathroom,bathroom,NOUN,MSU Texas
M20305581_cp,coke,drink,drink,drink,NOUN,MSU Texas
M20305581_cp,coke,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,coke,ice pack,ice,ice,NOUN,MSU Texas
M20305581_cp,coke,ice pack,pack,pack,NOUN,MSU Texas
M20305581_cp,goat,play with,play,play,VERB,MSU Texas
M20305581_cp,goat,eaten,eaten,eat,VERB,MSU Texas
M20305581_cp,goat,sold,sold,sell,VERB,MSU Texas
M20305581_cp,creamer,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,creamer,sold,sold,sell,VERB,MSU Texas
M20305581_cp,farmhand,farm land,farm,farm,NOUN,MSU Texas
M20305581_cp,farmhand,farm land,land,land,NOUN,MSU Texas
M20305581_cp,farmhand,guardian,guardian,guardian,NOUN,MSU Texas
M20305581_cp,watch,keep time,keep,keep,VERB,MSU Texas
M20305581_cp,watch,keep time,time,time,NOUN,MSU Texas
M20305581_cp,watch,leave conversation,leave,leave,VERB,MSU Texas
M20305581_cp,watch,leave conversation,conversation,conversation,NOUN,MSU Texas
M20305581_cp,encyclopedia,read,read,read,VERB,MSU Texas
M20305581_cp,encyclopedia,pass time,pass,pass,VERB,MSU Texas
M20305581_cp,encyclopedia,pass time,time,time,NOUN,MSU Texas
M20305581_cp,encyclopedia,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,encyclopedia,sold,sold,sell,VERB,MSU Texas
M20305581_cp,machetes,cut down weeds,cut,cut,VERB,MSU Texas
M20305581_cp,machetes,cut down weeds,weeds,weed,NOUN,MSU Texas
M20305581_cp,machetes,weapon,weapon,weapon,NOUN,MSU Texas
M20305581_cp,machetes,itimidate,intimidate,intimidate,VERB,MSU Texas
M20305581_cp,fountain,cool down,cool,cool,VERB,MSU Texas
M20305581_cp,fountain,look at,look,look,VERB,MSU Texas
M20305581_cp,caseworker,talk to,talk,talk,VERB,MSU Texas
M20305581_cp,caseworker,guardian,guardian,guardian,NOUN,MSU Texas
M20305581_cp,receipt,keep info,keep,keep,VERB,MSU Texas
M20305581_cp,receipt,keep info,info,info,NOUN,MSU Texas
M20305581_cp,receipt,organize,organize,organize,VERB,MSU Texas
M20305581_cp,receipt,add to conspiracy board,add,add,VERB,MSU Texas
M20305581_cp,receipt,add to conspiracy board,conspiracy,conspiracy,NOUN,MSU Texas
M20305581_cp,receipt,add to conspiracy board,board,board,NOUN,MSU Texas
M20305581_cp,partner,crime,crime,crime,NOUN,MSU Texas
M20305581_cp,partner,business,business,business,NOUN,MSU Texas
M20305581_cp,partner,romance,romance,romance,NOUN,MSU Texas
M20305581_cp,toboggan,worn,worn,wear,VERB,MSU Texas
M20305581_cp,toboggan,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,toboggan,sold,sold,sell,VERB,MSU Texas
M20305581_cp,Toilet,bathroom,bathroom,bathroom,NOUN,MSU Texas
M20305581_cp,Toilet,throw up in,throw,throw,VERB,MSU Texas
M20305581_cp,patrolman,keep watch,keep,keep,VERB,MSU Texas
M20305581_cp,patrolman,keep watch,watch,watch,VERB,MSU Texas
M20305581_cp,patrolman,say something,say,say,VERB,MSU Texas
M20305581_cp,patrolman,say something,something,something,NOUN,MSU Texas
M20305581_cp,stethoscope,listen,listen,listen,VERB,MSU Texas
M20305581_cp,stethoscope,diagnose,diagnose,diagnose,VERB,MSU Texas
M20305581_cp,stethoscope,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,stethoscope,sold,sold,sell,VERB,MSU Texas
M20305581_cp,broom,weapon,weapon,weapon,NOUN,MSU Texas
M20305581_cp,broom,clean,clean,clean,VERB,MSU Texas
M20305581_cp,broom,itimidate,intimidate,intimidate,VERB,MSU Texas
M20305581_cp,crumpet,eaten,eaten,eat,VERB,MSU Texas
M20305581_cp,crumpet,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,crumpet,sold,sold,sell,VERB,MSU Texas
M20305581_cp,slipcover,cover,cover,cover,VERB,MSU Texas
M20305581_cp,slipcover,sold,sold,sell,VERB,MSU Texas
M20305581_cp,nurse,emotional support,emotional,emotional,ADJ,MSU Texas
M20305581_cp,nurse,emotional support,support,support,NOUN,MSU Texas
M20305581_cp,nurse,medical support,medical,medical,ADJ,MSU Texas
M20305581_cp,nurse,medical support,support,support,NOUN,MSU Texas
M20305581_cp,fence,hide crime,hide,hide,VERB,MSU Texas
M20305581_cp,fence,hide crime,crime,crime,NOUN,MSU Texas
M20305581_cp,fence,establish boundaries,establish,establish,VERB,MSU Texas
M20305581_cp,fence,establish boundaries,boundaries,boundary,NOUN,MSU Texas
M20305581_cp,fence,climb,climb,climb,VERB,MSU Texas
M20305581_cp,corvette,transport,transport,transport,VERB,MSU Texas
M20305581_cp,corvette,show off,show,show,VERB,MSU Texas
M20305581_cp,genitalia,sex,sex,sex,NOUN,MSU Texas
M20305581_cp,genitalia,make kids,make,make,VERB,MSU Texas
M20305581_cp,genitalia,make kids,kids,kid,NOUN,MSU Texas
M20305581_cp,lint,dryer,dryer,dryer,NOUN,MSU Texas
M20305581_cp,neck,support head weight,support,support,VERB,MSU Texas
M20305581_cp,neck,support head weight,head,head,NOUN,MSU Texas
M20305581_cp,neck,support head weight,weight,weight,NOUN,MSU Texas
M20305581_cp,tobacco,chew,chew,chew,VERB,MSU Texas
M20305581_cp,tobacco,distraction,distraction,distraction,NOUN,MSU Texas
M20305581_cp,tobacco,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,tobacco,sold,sold,sell,VERB,MSU Texas
M20305581_cp,scar,tells a story,tells,tell,VERB,MSU Texas
M20305581_cp,scar,tells a story,story,story,NOUN,MSU Texas
M20305581_cp,scar,expresses pain,expresses,express,VERB,MSU Texas
M20305581_cp,scar,expresses pain,pain,pain,NOUN,MSU Texas
M20305581_cp,scar,individualizes a person,individualizes,individualize,VERB,MSU Texas
M20305581_cp,scar,individualizes a person,person,person,NOUN,MSU Texas
M20305581_cp,shortcake,eaten,eaten,eat,VERB,MSU Texas
M20305581_cp,shortcake,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,shortcake,sold,sold,sell,VERB,MSU Texas
M20305581_cp,workbook,written on,written,write,VERB,MSU Texas
M20305581_cp,workbook,hold information,hold,hold,VERB,MSU Texas
M20305581_cp,workbook,hold information,information,information,NOUN,MSU Texas
M20305581_cp,workbook,thrown,thrown,throw,VERB,MSU Texas
M20305581_cp,workbook,sold,sold,sell,VERB,MSU Texas
M20305581_cp,watchmaker,builder,builder,builder,NOUN,MSU Texas
M20305581_cp,watchmaker,eye for detail,eye,eye,NOUN,MSU Texas
M20305581_cp,watchmaker,eye for detail,detail,detail,NOUN,MSU Texas
M20305581_cp,cream,soothes,soothes,soothe,VERB,MSU Texas
M20305581_cp,cream,decorates,decorates,decorate,VERB,MSU Texas
M20306898_AJ,cod,fish,fish,fish,NOUN,MSU Texas
M20306898_AJ,cod,food,food,food,NOUN,MSU Texas
M20306898_AJ,sheep,coats,coats,coat,NOUN,MSU Texas
M20306898_AJ,sheep,food,food,food,NOUN,MSU Texas
M20306898_AJ,sheep,wool,wool,wool,NOUN,MSU Texas
M20306898_AJ,perspiration,sweating,sweating,sweat,VERB,MSU Texas
M20306898_AJ,perspiration,cooling down,cooling,cool,VERB,MSU Texas
M20306898_AJ,painkiller,medicine,medicine,medicine,NOUN,MSU Texas
M20306898_AJ,painkiller,relieve pain ,relieve,relieve,VERB,MSU Texas
M20306898_AJ,painkiller,relieve pain ,pain,pain,NOUN,MSU Texas
M20306898_AJ,dice,game,game,game,NOUN,MSU Texas
M20306898_AJ,dice,indicator,indicator,indicator,NOUN,MSU Texas
M20306898_AJ,housemaid,cleaning,cleaning,clean,VERB,MSU Texas
M20306898_AJ,housemaid,helping out,helping,help,VERB,MSU Texas
M20306898_AJ,cutlet,food,food,food,NOUN,MSU Texas
M20306898_AJ,kindling,affection,affection,affection,NOUN,MSU Texas
M20306898_AJ,kindling,bonds,bonds,bond,NOUN,MSU Texas
M20306898_AJ,baton,hitting,hitting,hit,VERB,MSU Texas
M20306898_AJ,baton,twirling,twirling,twirl,VERB,MSU Texas
M20306898_AJ,railroad,trains,trains,train,NOUN,MSU Texas
M20306898_AJ,railroad,transportation,transportation,transportation,NOUN,MSU Texas
M20306898_AJ,polyester,clothes,clothes,clothes,NOUN,MSU Texas
M20306898_AJ,polyester,material,material,material,NOUN,MSU Texas
M20306898_AJ,turntable,holding objects,holding,hold,VERB,MSU Texas
M20306898_AJ,turntable,holding objects,objects,object,NOUN,MSU Texas
M20306898_AJ,capes,superheroes,superheroes,superhero,NOUN,MSU Texas
M20306898_AJ,capes,hiding things,hiding,hide,VERB,MSU Texas
M20306898_AJ,capes,hiding things,things,thing,NOUN,MSU Texas
M20306898_AJ,toupee,hair,hair,hair,NOUN,MSU Texas
M20306898_AJ,toupee,hiding insecurities,hiding,hide,VERB,MSU Texas
M20306898_AJ,toupee,hiding insecurities,insecurities,insecurity,NOUN,MSU Texas
M20306898_AJ,cornstarch,food,food,food,NOUN,MSU Texas
M20306898_AJ,cornstarch,powder,powder,powder,NOUN,MSU Texas
M20306898_AJ,salmon,food,food,food,NOUN,MSU Texas
M20306898_AJ,carpet,walking on,walking,walk,VERB,MSU Texas
M20306898_AJ,carpet,material,material,material,NOUN,MSU Texas
M20306898_AJ,carpet,flooring,flooring,flooring,NOUN,MSU Texas
M20306898_AJ,dude,cowboy,cowboy,cowboy,NOUN,MSU Texas
M20306898_AJ,sandcastle,fun for kids,fun,fun,ADJ,MSU Texas
M20306898_AJ,sandcastle,fun for kids,kids,kid,NOUN,MSU Texas
M20306898_AJ,dryer,drying clothes,drying,dry,VERB,MSU Texas
M20306898_AJ,dryer,drying clothes,clothes,clothes,NOUN,MSU Texas
M20306898_AJ,seam,sleek look,sleek,sleek,NOUN,MSU Texas
M20306898_AJ,seam,sleek look,look,look,NOUN,MSU Texas
M20306898_AJ,sandbag,throwing,throwing,throw,VERB,MSU Texas
M20306898_AJ,sandbag,cornhole,corn,corn,NOUN,MSU Texas
M20306898_AJ,sandbag,cornhole,hole,hole,NOUN,MSU Texas
M20306898_AJ,boxer,sport,sport,sport,NOUN,MSU Texas
M20306898_AJ,boxer,athletics,athletics,athletics,NOUN,MSU Texas
M20306898_AJ,boxer,fun,fun,fun,ADJ,MSU Texas
M20306898_AJ,microphone,singing,singing,sing,VERB,MSU Texas
M20306898_AJ,microphone,announcements,announcements,announcement,NOUN,MSU Texas
M20306898_AJ,grape,eating,eating,eat,VERB,MSU Texas
M20306898_AJ,grape,makeup,makeup,makeup,NOUN,MSU Texas
M20306898_AJ,spike,track,track,track,NOUN,MSU Texas
M20306898_AJ,spike,poking,poking,poke,VERB,MSU Texas
M20306898_AJ,spike,cutting,cutting,cut,VERB,MSU Texas
M20306898_AJ,lock,closing hidden places,closing,close,VERB,MSU Texas
M20306898_AJ,lock,closing hidden places,hidden,hidden,ADJ,MSU Texas
M20306898_AJ,lock,closing hidden places,places,place,NOUN,MSU Texas
M20306898_AJ,lock,security,security,security,NOUN,MSU Texas
M20306898_AJ,snowflake,snow,snow,snow,NOUN,MSU Texas
M20308293_jml,summerhouse,sleep in,sleep,sleep,VERB,MSU Texas
M20308293_jml,summerhouse,eat in,eat,eat,VERB,MSU Texas
M20308293_jml,summerhouse,cook in,cook,cook,VERB,MSU Texas
M20308293_jml,summerhouse,party in,party,party,VERB,MSU Texas
M20308293_jml,summerhouse,shower in,shower,shower,VERB,MSU Texas
M20308293_jml,seed,plant it,plant,plant,VERB,MSU Texas
M20308293_jml,seed,eat it,eat,eat,VERB,MSU Texas
M20308293_jml,seed,harvest it,harvest,harvest,VERB,MSU Texas
M20308293_jml,stairwell,walk up and down,walk,walk,VERB,MSU Texas
M20308293_jml,stairwell,throw things down it,throw,throw,VERB,MSU Texas
M20308293_jml,stairwell,throw things down it,things,thing,NOUN,MSU Texas
M20308293_jml,stairwell,play on it,play,play,VERB,MSU Texas
M20308293_jml,rotisserie,cooking,cooking,cook,VERB,MSU Texas
M20308293_jml,dessert,eat it,eat,eat,VERB,MSU Texas
M20308293_jml,dessert,throw it at someone,throw,throw,VERB,MSU Texas
M20308293_jml,dessert,throw it at someone,someone,someone,PRON,MSU Texas
M20308293_jml,dessert,use it decoration,use,use,VERB,MSU Texas
M20308293_jml,dessert,use it decoration,decoration,decoration,NOUN,MSU Texas
M20308293_jml,pimple,pop it,pop,pop,VERB,MSU Texas
M20308293_jml,pimple,cover it up,cover,cover,VERB,MSU Texas
M20308293_jml,pimple,grow pimples ,grow,grow,VERB,MSU Texas
M20308293_jml,pimple,grow pimples ,pimples,pimple,NOUN,MSU Texas
M20308293_jml,bible,write in it,write,write,VERB,MSU Texas
M20308293_jml,bible,read it,read,read,VERB,MSU Texas
M20308293_jml,bible,analyze and highlight in it,analyze,analyze,VERB,MSU Texas
M20308293_jml,bible,analyze and highlight in it,highlight,highlight,VERB,MSU Texas
M20308293_jml,pumice,use for decoration,use,use,VERB,MSU Texas
M20308293_jml,pumice,use for decoration,decoration,decoration,NOUN,MSU Texas
M20308293_jml,pumice,use it for science,use,use,VERB,MSU Texas
M20308293_jml,pumice,use it for science,science,science,NOUN,MSU Texas
M20308293_jml,glassblower,to make glass containers,make,make,VERB,MSU Texas
M20308293_jml,glassblower,to make glass containers,glass,glass,NOUN,MSU Texas
M20308293_jml,glassblower,to make glass containers,containers,container,NOUN,MSU Texas
M20308293_jml,glassblower,decoration,decoration,decoration,NOUN,MSU Texas
M20308293_jml,glassblower,you could burn someone with it,burn,burn,VERB,MSU Texas
M20308293_jml,glassblower,you could burn someone with it,someone,someone,PRON,MSU Texas
M20308293_jml,bead,put on necklaces,put,put,VERB,MSU Texas
M20308293_jml,bead,put on necklaces,necklaces,necklace,NOUN,MSU Texas
M20308293_jml,bead,hair keychains,hair,hair,NOUN,MSU Texas
M20308293_jml,bead,hair keychains,keychain,keychain,NOUN,MSU Texas
M20308293_jml,balm,for lipstick,lipstick,lipstick,NOUN,MSU Texas
M20308293_jml,balm,to take off makeup,take,take,VERB,MSU Texas
M20308293_jml,balm,to take off makeup,makeup,makeup,NOUN,MSU Texas
M20308293_jml,sprinter,run,run,run,VERB,MSU Texas
M20308293_jml,sprinter,chase,chase,chase,VERB,MSU Texas
M20308293_jml,stretcher,to carry someone,carry,carry,VERB,MSU Texas
M20308293_jml,stretcher,to carry someone,someone,someone,PRON,MSU Texas
M20308293_jml,stretcher,stretch ones muscles,stretch,stretch,VERB,MSU Texas
M20308293_jml,stretcher,stretch ones muscles,ones,one,NOUN,MSU Texas
M20308293_jml,stretcher,stretch ones muscles,muscles,muscle,NOUN,MSU Texas
M20308293_jml,sidewalk,to walk,walk,walk,VERB,MSU Texas
M20308293_jml,sidewalk,run,run,run,VERB,MSU Texas
M20308293_jml,sidewalk,skateboard,skateboard,skateboard,VERB,MSU Texas
M20308293_jml,ash,put out cigarettes,put,put,VERB,MSU Texas
M20308293_jml,ash,put out cigarettes,cigarettes,cigarettes,NOUN,MSU Texas
M20308293_jml,artifact,inform people about something,inform,inform,VERB,MSU Texas
M20308293_jml,artifact,inform people about something,people,people,NOUN,MSU Texas
M20308293_jml,artifact,inform people about something,something,something,PRON,MSU Texas
M20308293_jml,artifact,decoration,decoration,decoration,NOUN,MSU Texas
M20308293_jml,costume,scare someone,scare,scare,VERB,MSU Texas
M20308293_jml,costume,scare someone,someone,someone,PRON,MSU Texas
M20308293_jml,costume,dress up for fun,dress,dress,VERB,MSU Texas
M20308293_jml,costume,dress up for fun,fun,fun,NOUN,MSU Texas
M20308293_jml,costume,for a show,show,show,VERB,MSU Texas
M20308293_jml,powerboat,to go travel,go,go,VERB,MSU Texas
M20308293_jml,powerboat,to go travel,travel,travel,VERB,MSU Texas
M20308293_jml,powerboat,to transport goods,transport,transport,VERB,MSU Texas
M20308293_jml,powerboat,to transport goods,goods,goods,NOUN,MSU Texas
M20308293_jml,cloverleaf,to look at,look,look,VERB,MSU Texas
M20308293_jml,cloverleaf,take a picture,take,take,VERB,MSU Texas
M20308293_jml,cloverleaf,take a picture,picture,picture,NOUN,MSU Texas
M20308293_jml,cloverleaf,grow it,grow,grow,VERB,MSU Texas
M20308293_jml,machinery,make things,make,make,VERB,MSU Texas
M20308293_jml,machinery,make things,things,thing,NOUN,MSU Texas
M20308293_jml,machinery,use it to transport things,use,use,VERB,MSU Texas
M20308293_jml,machinery,use it to transport things,transport,transport,VERB,MSU Texas
M20308293_jml,machinery,use it to transport things,things,thing,NOUN,MSU Texas
M20308293_jml,machinery,can break things,can,can,AUX,MSU Texas
M20308293_jml,machinery,can break things,break,break,VERB,MSU Texas
M20308293_jml,machinery,can break things,things,thing,NOUN,MSU Texas
M20308293_jml,pocketknife,cut someone,cut,cut,VERB,MSU Texas
