Username,CUE,RESPONSE,RESPONSE.TOKEN,RESPONSE.LEMMA,POS,Source
J00697137_bch,clock,looking at,looking,look,VERB,USA
J00697137_bch,clock,displaying,displaying,display,VERB,USA
J00697137_bch,clock,chiming,chiming,chime,VERB,USA
J00697137_bch,clock,setting alarms,setting,set,NOUN,USA
J00697137_bch,clock,setting alarms,alarms,alarm,VERB,USA
J00697137_bch,clock,snoozing,snoozing,snooze,VERB,USA
J00697137_bch,dustbin,sweeping,sweeping,sweep,VERB,USA
J00697137_bch,dustbin,carrying debris,carrying,carry,VERB,USA
J00697137_bch,dustbin,carrying debris,debris,debris,NOUN,USA
J00697137_bch,dustbin,dumping,dumping,dump,VERB,USA
J00697137_bch,leather,making furniture,making,make,NOUN,USA
J00697137_bch,leather,making furniture,furniture,furniture,NOUN,USA
J00697137_bch,leather,making clothes,making,make,NOUN,USA
J00697137_bch,leather,making clothes,clothes,clothes,NOUN,USA
J00697137_bch,leather,making equipment and tools,making,make,NOUN,USA
J00697137_bch,leather,making equipment and tools,equipment,equipment,NOUN,USA
J00697137_bch,leather,making equipment and tools,tools,tool,NOUN,USA
J00697137_bch,leather,weatherproof,weatherproof,weatherproof,ADJ,USA
J00697137_bch,pamphlet,reading,reading,read,VERB,USA
J00697137_bch,pamphlet,writing,writing,write,VERB,USA
J00697137_bch,pamphlet,displaying information,displaying,display,VERB,USA
J00697137_bch,pamphlet,displaying information,information,inform,VERB,USA
J00697137_bch,pamphlet,guiding readers,guiding,guide,VERB,USA
J00697137_bch,pamphlet,guiding readers,readers,read,VERB,USA
J00697137_bch,aquarium,caring for marine life,caring,care,VERB,USA
J00697137_bch,aquarium,caring for marine life,marine,marine,NOUN,USA
J00697137_bch,aquarium,caring for marine life,life,life,NOUN,USA
J00697137_bch,aquarium,informing visitors,informing,inform,VERB,USA
J00697137_bch,aquarium,informing visitors,visitors,visitor,NOUN,USA
J00697137_bch,aquarium,displaying marine life,displaying,display,VERB,USA
J00697137_bch,aquarium,displaying marine life,marine,marine,NOUN,USA
J00697137_bch,aquarium,displaying marine life,life,life,NOUN,USA
J00697137_bch,aquarium,conserving marine life,conserving,conserve,VERB,USA
J00697137_bch,aquarium,conserving marine life,marine,marine,NOUN,USA
J00697137_bch,aquarium,conserving marine life,life,life,NOUN,USA
J00697137_bch,aquarium,entertaining marine life,entertaining,entertaine,VERB,USA
J00697137_bch,aquarium,entertaining marine life,marine,marine,NOUN,USA
J00697137_bch,aquarium,entertaining marine life,life,life,NOUN,USA
J00697137_bch,aquarium,raising money for marine life,raising,raise,NOUN,USA
J00697137_bch,aquarium,raising money for marine life,money,money,NOUN,USA
J00697137_bch,aquarium,raising money for marine life,marine,marine,NOUN,USA
J00697137_bch,aquarium,raising money for marine life,life,life,NOUN,USA
J00697137_bch,leaflet,reading,reading,read,VERB,USA
J00697137_bch,leaflet,displaying information,displaying,display,VERB,USA
J00697137_bch,leaflet,displaying information,information,inform,VERB,USA
J00697137_bch,atlas,displaying distances,displaying,display,VERB,USA
J00697137_bch,atlas,displaying distances,distances,distance,NOUN,USA
J00697137_bch,atlas,showing the world,showing,show,VERB,USA
J00697137_bch,atlas,showing the world,world,world,NOUN,USA
J00697137_bch,atlas,navigation,navigation,navigate,VERB,USA
J00697137_bch,sixpence,trading,trading,trade,VERB,USA
J00697137_bch,sixpence,buying,buying,buy,VERB,USA
J00697137_bch,sixpence,selling,selling,sell,VERB,USA
J00697137_bch,scrapbook,storing pictures and trinkets,storing,store,VERB,USA
J00697137_bch,scrapbook,storing pictures and trinkets,pictures,picture,NOUN,USA
J00697137_bch,scrapbook,storing pictures and trinkets,trinkets,trinket,NOUN,USA
J00697137_bch,scrapbook,remembering memories,remembering,remember,VERB,USA
J00697137_bch,scrapbook,remembering memories,memories,memory,VERB,USA
J00697137_bch,scrapbook,showing others,showing,show,VERB,USA
J00697137_bch,scrapbook,showing others,others,other,NOUN,USA
J00697137_bch,scrapbook,hobby,hobby,hobby,NOUN,USA
J00697137_bch,clerk,keeping financial records,keeping,keep,VERB,USA
J00697137_bch,clerk,keeping financial records,financial,financial,ADJ,USA
J00697137_bch,clerk,keeping financial records,records,record,NOUN,USA
J00697137_bch,clerk,file paperwork,file,file,VERB,USA
J00697137_bch,clerk,file paperwork,paperwork,paperwork,NOUN,USA
J00697137_bch,clerk,sort paperwork,sort,sort,VERB,USA
J00697137_bch,clerk,sort paperwork,paperwork,paperwork,NOUN,USA
J00697137_bch,sesame,cooking,cooking,cook,VERB,USA
J00697137_bch,sesame,seasoning,seasoning,season,VERB,USA
J00697137_bch,sesame,baking,baking,bake,VERB,USA
J00697137_bch,sesame,making spices,making,make,VERB,USA
J00697137_bch,sesame,making spices,spices,spice,VERB,USA
J00697137_bch,wristband,wearing,wearing,wear,VERB,USA
J00697137_bch,wristband,decorating,decorating,decorate,VERB,USA
J00697137_bch,wristband,displaying,displaying,display,VERB,USA
J00697137_bch,wristband,giving out,giving,give,VERB,USA
J00697137_bch,equipment,using,using,use,VERB,USA
J00697137_bch,equipment,storing,storing,store,VERB,USA
J00697137_bch,equipment,displaying,displaying,display,VERB,USA
J00697137_bch,equipment,working,working,work,VERB,USA
J00697137_bch,equipment,recreational use,recreational,recreational,ADJ,USA
J00697137_bch,equipment,recreational use,use,use,VERB,USA
J00697137_bch,awning,sitting under,sitting,sit,VERB,USA
J00697137_bch,awning,cleaning,cleaning,clean,VERB,USA
J00697137_bch,stocking,wearing,wearing,wear,VERB,USA
J00697137_bch,stocking,gifting,gifting,gift,VERB,USA
J00697137_bch,stocking,warmth,warmth,warm,VERB,USA
J00697137_bch,stocking,modeling,modeling,model,VERB,USA
J00697137_bch,walnut,eating,eating,eat,VERB,USA
J00697137_bch,walnut,baking,baking,bake,VERB,USA
J00697137_bch,walnut,cooking,cooking,cook,VERB,USA
J00697137_bch,walnut,roasting,roasting,roast,VERB,USA
J00697137_bch,walnut,opening,opening,open,VERB,USA
J00697137_bch,walnut,breaking,breaking,break,VERB,USA
J00697137_bch,walnut,cracking,cracking,crack,VERB,USA
J00697137_bch,walnut,feeding animals,feeding,feed,VERB,USA
J00697137_bch,walnut,feeding animals,animals,animal,NOUN,USA
J00697137_bch,pen,writing,writing,write,VERB,USA
J00697137_bch,pen,drawing,drawing,drawe,VERB,USA
J00697137_bch,matchwood,making matches,making,make,NOUN,USA
J00697137_bch,matchwood,making matches,matches,match,VERB,USA
J00697137_bch,matchwood,making fire,making,make,NOUN,USA
J00697137_bch,matchwood,making fire,fire,fire,VERB,USA
J00697137_bch,backscratcher,scratching,scratching,scratch,VERB,USA
J00697137_bch,backscratcher,reaching things out of reach,reaching,reach,VERB,USA
J00697137_bch,backscratcher,reaching things out of reach,things,thing,NOUN,USA
J00697137_bch,backscratcher,reaching things out of reach,reach,reach,VERB,USA
J00697137_bch,cornflakes,eating,eating,eat,VERB,USA
J00697137_bch,cornflakes,making cereal,making,make,NOUN,USA
J00697137_bch,cornflakes,making cereal,cereal,cereal,NOUN,USA
J00697137_bch,cornflakes,baking,baking,bake,VERB,USA
J00697137_bch,cornflakes,crafts,crafts,craft,NOUN,USA
J00697137_bch,educator,teaching,teaching,teach,VERB,USA
J00697137_bch,educator,guiding,guiding,guide,VERB,USA
J00697137_bch,educator,comforting,comforting,comfort,ADJ,USA
J00697137_bch,educator,talking to,talking,talk,VERB,USA
J00697137_bch,tunic,wearing,wearing,wear,VERB,USA
J00697137_bch,tunic,displaying,displaying,display,VERB,USA
J00697137_bch,tunic,protecting against the cold,protecting,protect,VERB,USA
J00697137_bch,tunic,protecting against the cold,cold,cold,ADJ,USA
J00697137_bch,jumper,wearing,wearing,wear,VERB,USA
J00697137_bch,jumper,displaying,displaying,display,VERB,USA
J00697137_bch,jumper,modeling,modeling,model,VERB,USA
J00697137_bch,licence,legally flying,legally,legally,ADV,USA
J00697137_bch,licence,legally flying,flying,flie,VERB,USA
J00697137_bch,licence,driving,driving,drive,VERB,USA
J00697137_bch,licence,scuba diving,scuba,scuba,NOUN,USA
J00697137_bch,licence,scuba diving,diving,dive,VERB,USA
J00697137_bch,licence,hunting,hunting,hunt,VERB,USA
J00697137_bch,licence,owning a business,owning,own,VERB,USA
J00697137_bch,licence,owning a business,business,business,NOUN,USA
J00697137_bch,licence,and practicing in medicine,practicing,practice,VERB,USA
J00697137_bch,licence,and practicing in medicine,medicine,medicine,NOUN,USA
J00697137_bch,okra,eating,eating,eat,VERB,USA
J00697137_bch,okra,cooking,cooking,cook,VERB,USA
J00697137_bch,okra,growing,growing,grow,VERB,USA
j00697576_blw,counselor,talking,talking,talk,VERB,USA
j00697576_blw,counselor,opening up,opening,open,VERB,USA
j00697576_blw,windbreaker,wearing,wearing,wear,VERB,USA
j00697576_blw,windbreaker,hanging,hanging,hang,VERB,USA
j00697576_blw,windbreaker,washing,washing,wash,VERB,USA
j00697576_blw,windbreaker,giving away,giving,give,VERB,USA
j00697576_blw,windbreaker,giving away,away,away,ADV,USA
j00697576_blw,flamethrower,entertainment,entertainment,entertain,VERB,USA
j00697576_blw,flamethrower,discarding of trash,discarding,discard,VERB,USA
j00697576_blw,flamethrower,discarding of trash,trash,trash,NOUN,USA
j00697576_blw,tapestry,hanging,hanging,hang,VERB,USA
j00697576_blw,tapestry,decorating,decorating,decorate,VERB,USA
j00697576_blw,tapestry,painting,painting,paint,VERB,USA
j00697576_blw,tapestry,printing,printing,print,VERB,USA
j00697576_blw,tapestry,selling,selling,sell,VERB,USA
j00697576_blw,headboard,decorating,decorating,decorate,VERB,USA
j00697576_blw,headboard,holds clothing,holds,hold,VERB,USA
j00697576_blw,headboard,holds clothing,clothing,clothing,NOUN,USA
j00697576_blw,headboard,protects head from wall,protects,protect,VERB,USA
j00697576_blw,headboard,protects head from wall,head,head,NOUN,USA
j00697576_blw,headboard,protects head from wall,wall,wall,NOUN,USA
j00697576_blw,videotape,watch,watch,watch,VERB,USA
j00697576_blw,videotape,record,record,record,VERB,USA
j00697576_blw,videotape,sell,sell,sell,VERB,USA
j00697576_blw,videotape,copy,copy,copy,VERB,USA
j00697576_blw,videotape,share,share,share,VERB,USA
j00697576_blw,videotape,upload to computer,upload,upload,VERB,USA
j00697576_blw,videotape,upload to computer,computer,computer,NOUN,USA
j00697576_blw,mushroom,eat,eat,eat,VERB,USA
j00697576_blw,mushroom,harvest,harvest,harvest,VERB,USA
j00697576_blw,mushroom,grow,grow,grow,VERB,USA
j00697576_blw,mushroom,look at,look,look,VERB,USA
j00697576_blw,mushroom,forage ,forage,forage,NOUN,USA
j00697576_blw,pecan,eat,eat,eat,VERB,USA
j00697576_blw,pecan,grow,grow,grow,VERB,USA
j00697576_blw,pecan,harvest,harvest,harvest,VERB,USA
j00697576_blw,pecan,bake,bake,bake,VERB,USA
j00697576_blw,pecan,chop,chop,chop,VERB,USA
j00697576_blw,pecan,sprinkle,sprinkle,sprinkle,VERB,USA
j00697576_blw,pecan,glaze,glaze,glaze,VERB,USA
j00697576_blw,pecan,caramelize,caramelize,caramelize,VERB,USA
j00697576_blw,lilly,plant,plant,plant,VERB,USA
j00697576_blw,lilly,pick,pick,pick,VERB,USA
j00697576_blw,lilly,make a bouquet,make,make,VERB,USA
j00697576_blw,lilly,make a bouquet,bouquet,bouquet,NOUN,USA
j00697576_blw,lilly,paint,paint,paint,VERB,USA
j00697576_blw,lilly,admire,admire,admire,VERB,USA
j00697576_blw,diamond,cut,cut,cut,VERB,USA
j00697576_blw,diamond,polish,polish,polish,VERB,USA
j00697576_blw,diamond,place,place,place,VERB,USA
j00697576_blw,diamond,mine,mine,mine,VERB,USA
j00697576_blw,diamond,shine,shine,shine,VERB,USA
j00697576_blw,chin,hold,hold,hold,VERB,USA
j00697576_blw,chin,scratch,scratch,scratch,VERB,USA
j00697576_blw,chin,wipe,wipe,wipe,VERB,USA
j00697576_blw,chin,itch,itch,itch,VERB,USA
j00697576_blw,thermostat,change,change,change,VERB,USA
j00697576_blw,thermostat,break,break,break,VERB,USA
j00697576_blw,handball,throw,throw,throw,VERB,USA
j00697576_blw,handball,catch,catch,catch,VERB,USA
j00697576_blw,handball,dodge,dodge,dodge,PROPN,USA
j00697576_blw,handball,hit,hit,hit,VERB,USA
j00697576_blw,handball,score,score,score,VERB,USA
j00697576_blw,groceries,eat,eat,eat,VERB,USA
j00697576_blw,groceries,put away,put,put,VERB,USA
j00697576_blw,groceries,put away,away,away,ADV,USA
j00697576_blw,groceries,buy,buy,buy,VERB,USA
j00697576_blw,groceries,spend,spend,spend,VERB,USA
j00697576_blw,groceries,shop,shop,shop,VERB,USA
j00697576_blw,groceries,make a list,make,make,VERB,USA
j00697576_blw,groceries,make a list,list,list,NOUN,USA
j00697576_blw,groceries,cook,cook,cake,VERB,USA
j00697576_blw,hatband,wear,wear,wear,VERB,USA
j00697576_blw,crayfish,swim,swim,swim,VERB,USA
j00697576_blw,crayfish,hunt,hunt,hunt,VERB,USA
j00697576_blw,crayfish,eat,eat,eat,VERB,USA
j00697576_blw,crayfish,look at,look,look,VERB,USA
j00697576_blw,hammer,build,build,build,VERB,USA
j00697576_blw,hammer,destroy,destroy,destroy,VERB,USA
j00697576_blw,hammer,hammer,hammer,hammer,VERB,USA
j00697576_blw,receptacle,waiting,waiting,wait,VERB,USA
j00697576_blw,ferryboat,carry,carry,carry,VERB,USA
j00697576_blw,ferryboat,ride,ride,ride,VERB,USA
j00697576_blw,ferryboat,float,float,float,VERB,USA
j00697576_blw,ferryboat,sink,sink,sink,VERB,USA
j00697576_blw,ferryboat,drive,drive,drive,VERB,USA
j00697576_blw,cranberry,eat,eat,eat,VERB,USA
j00697576_blw,cranberry,harvest,harvest,harvest,VERB,USA
j00697576_blw,cranberry,drink,drink,drink,VERB,USA
j00697576_blw,stencil,stencil,stencil,stencil,VERB,USA
j00697576_blw,stencil,draw,draw,dree,VERB,USA
j00697576_blw,stencil,create,create,create,VERB,USA
j00697576_blw,plug,hook wires up,hook,hook,INTJ,USA
j00697576_blw,plug,hook wires up,wires,wire,NOUN,USA
j00697576_blw,plug,break,break,break,NOUN,USA
j00697576_blw,plug,spark,spark,spark,NOUN,USA
j00697576_blw,dad,talk to,talk,talk,VERB,USA
j00697576_blw,dad,spend time with,spend,spend,NOUN,USA
j00697576_blw,dad,spend time with,time,time,NOUN,USA
j00697576_blw,coffeepot,pour,pour,pour,VERB,USA
j00697576_blw,coffeepot,wash,wash,wash,VERB,USA
j00697576_blw,coffeepot,break,break,break,VERB,USA
j00697576_blw,ankle,twist,twist,twist,VERB,USA
j00697576_blw,ankle,walk,walk,walk,VERB,USA
j00697576_blw,ankle,break,break,break,VERB,USA
j00697576_blw,ankle,sprain,sprain,sprain,VERB,USA
j00697576_blw,kiln,fire,fire,fire,VERB,USA
j00697576_blw,icebox,freeze,freeze,freeze,VERB,USA
j00697576_blw,icebox,store,store,store,VERB,USA
j00697576_blw,icebox,install ,install,install,VERB,USA
j00697576_blw,eyeglass,wear,wear,wear,VERB,USA
j00697576_blw,eyeglass,see,see,see,VERB,USA
j00697576_blw,eyeglass,break,break,break,VERB,USA
j00697576_blw,eyeglass,try on,try,try,VERB,USA
j00697576_blw,trophy,win,win,win,VERB,USA
j00697576_blw,trophy,show off,show,show,VERB,USA
j00697576_blw,trophy,store,store,store,VERB,USA
j00697576_blw,den,relax in,relax,relax,VERB,USA
j00697576_blw,den,decorate,decorate,decorate,VERB,USA
j00697576_blw,den,clean,clean,clean,VERB,USA
j00697576_blw,den,play in,play,play,VERB,USA
j00697576_blw,den,watch tv in,watch,watch,VERB,USA
j00697576_blw,den,watch tv in,tv,tv,X,USA
j00697576_blw,den,host events,host,host,VERB,USA
j00697576_blw,den,host events,events,event,NOUN,USA
j00697576_blw,den,play video games,play,play,VERB,USA
j00697576_blw,den,play video games,video,video,NOUN,USA
j00697576_blw,den,play video games,games,game,NOUN,USA
J00698515_PBD,hedgehog,keep as a pet,keep,keep,VERB,USA
J00698515_PBD,hedgehog,keep as a pet,pet,pet,VERB,USA
J00698515_PBD,hedgehog,eat,eat,eat,VERB,USA
J00698515_PBD,hedgehog,throw,throw,throw,VERB,USA
J00698515_PBD,hedgehog,race against other hedgehogs,race,race,VERB,USA
J00698515_PBD,hedgehog,race against other hedgehogs,hedgehogs,hedgehog,NOUN,USA
J00698515_PBD,laboratory,conduct experiments,conduct,conduct,NOUN,USA
J00698515_PBD,laboratory,conduct experiments,experiments,experiment,VERB,USA
J00698515_PBD,Sleeve,cover arms,cover,cover,VERB,USA
J00698515_PBD,Sleeve,cover arms,arms,arms,NOUN,USA
J00698515_PBD,Sleeve,wipe nose,wipe,wipe,VERB,USA
J00698515_PBD,Sleeve,wipe nose,nose,nose,PRON,USA
J00698515_PBD,Sleeve,pick up hot things,pick,pick,VERB,USA
J00698515_PBD,Sleeve,pick up hot things,hot,hot,ADJ,USA
J00698515_PBD,Sleeve,pick up hot things,things,thing,NOUN,USA
J00698515_PBD,doorman,open doors,open,open,VERB,USA
J00698515_PBD,doorman,open doors,doors,door,NOUN,USA
J00698515_PBD,doorman,talk to,talk,talk,VERB,USA
J00698515_PBD,doorman,piggyback rides,piggyback,piggyback,NOUN,USA
J00698515_PBD,doorman,piggyback rides,rides,ride,VERB,USA
J00698515_PBD,priest,talk to,talk,talk,VERB,USA
J00698515_PBD,priest,confessions,confessions,confess,VERB,USA
J00698515_PBD,sandalwood,carve,carve,carve,VERB,USA
J00698515_PBD,sandalwood,burn,burn,burn,VERB,USA
J00698515_PBD,sandalwood,use for construction,use,use,VERB,USA
J00698515_PBD,sandalwood,use for construction,construction,construct,VERB,USA
J00698515_PBD,sequin,hold clothes together,hold,hold,VERB,USA
J00698515_PBD,sequin,hold clothes together,clothes,clothes,NOUN,USA
J00698515_PBD,sequin,hold clothes together,together,together,ADV,USA
J00698515_PBD,saw,cut things,cut,cut,VERB,USA
J00698515_PBD,saw,cut things,things,thing,NOUN,USA
J00698515_PBD,saw,intimidate people,intimidate,intimidate,NOUN,USA
J00698515_PBD,saw,intimidate people,people,people,NOUN,USA
J00698515_PBD,knee,stand upright,stand,stand,VERB,USA
J00698515_PBD,knee,stand upright,upright,upright,INTJ,USA
J00698515_PBD,knee,do squats,squats,squat,VERB,USA
J00698515_PBD,knee,take reflex test,take,take,VERB,USA
J00698515_PBD,knee,take reflex test,reflex,reflex,SYM,USA
J00698515_PBD,knee,take reflex test,test,test,NOUN,USA
J00698515_PBD,deer,hunt,hunt,hunt,VERB,USA
J00698515_PBD,deer,eat,eat,eat,VERB,USA
J00698515_PBD,deer,ride(?),ride,ride,VERB,USA
J00698515_PBD,deer,feed,feed,feed,VERB,USA
J00698515_PBD,deer,pet,pet,pet,VERB,USA
J00698515_PBD,cereal,pour,pour,pour,VERB,USA
J00698515_PBD,cereal,eat,eat,eat,VERB,USA
J00698515_PBD,jewelry,wear,wear,wear,VERB,USA
J00698515_PBD,jewelry,sell,sell,sell,VERB,USA
J00698515_PBD,barbecue,make food,make,make,VERB,USA
J00698515_PBD,barbecue,make food,food,food,NOUN,USA
J00698515_PBD,barbecue,eat,eat,eat,VERB,USA
J00698515_PBD,leggings,wear,wear,wear,VERB,USA
J00698515_PBD,leggings,use as makeshift bandage,use,use,VERB,USA
J00698515_PBD,leggings,use as makeshift bandage,makeshift,makeshift,VERB,USA
J00698515_PBD,leggings,use as makeshift bandage,bandage,bandage,NOUN,USA
J00698515_PBD,torch,see in dark,see,see,VERB,USA
J00698515_PBD,torch,see in dark,dark,dark,ADJ,USA
J00698515_PBD,torch,hit things,hit,hit,VERB,USA
J00698515_PBD,torch,hit things,things,thing,NOUN,USA
J00698515_PBD,torch,light things on fire,light,light,NOUN,USA
J00698515_PBD,torch,light things on fire,things,thing,NOUN,USA
J00698515_PBD,torch,light things on fire,fire,fire,VERB,USA
J00698515_PBD,torch,scare away animals,scare,scare,VERB,USA
J00698515_PBD,torch,scare away animals,away,away,ADV,USA
J00698515_PBD,torch,scare away animals,animals,animal,NOUN,USA
J00698515_PBD,torch,throw,throw,throw,VERB,USA
J00698515_PBD,playhouse,play,play,play,VERB,USA
J00698515_PBD,playhouse,hide,hide,hide,VERB,USA
J00698515_PBD,playhouse,tear down,tear,tear,NOUN,USA
J00698515_PBD,headgear,wear,wear,wear,VERB,USA
J00698515_PBD,headgear,sell,sell,sell,VERB,USA
J00698515_PBD,headgear,throw,throw,throw,VERB,USA
J00698515_PBD,spider,extract venom,extract,extract,VERB,USA
J00698515_PBD,spider,extract venom,venom,venom,X,USA
J00698515_PBD,spider,eat,eat,eat,VERB,USA
J00698515_PBD,spider,throw at someone,throw,throw,VERB,USA
J00698515_PBD,spider,throw at someone,someone,someone,PRON,USA
J00698515_PBD,dwelling,live in,live,live,VERB,USA
J00698515_PBD,peel,eat,eat,eat,VERB,USA
J00698515_PBD,peel,throw away,throw,throw away,VERB,USA
J00698515_PBD,peel,throw away,away,away,ADV,USA
J00698515_PBD,bag,store items,store,store,VERB,USA
J00698515_PBD,bag,store items,items,item,NOUN,USA
J00698515_PBD,bag,put on head,put,put,VERB,USA
J00698515_PBD,bag,put on head,head,head,NOUN,USA
J00698515_PBD,peroxide,clean wounds,clean,clean,VERB,USA
J00698515_PBD,peroxide,clean wounds,wounds,wound,NOUN,USA
J00698515_PBD,peach,eat,eat,eat,VERB,USA
J00698515_PBD,peach,give to someone,give,give,VERB,USA
J00698515_PBD,peach,give to someone,someone,someone,PRON,USA
J00698515_PBD,peach,throw,throw,throw,VERB,USA
J00698515_PBD,footpath,walk/run on,walk,walk,VERB,USA
J00698515_PBD,footpath,walk/run on,run,run,VERB,USA
J00698515_PBD,footpath,not get lost,get,get,VERB,USA
J00698515_PBD,footpath,not get lost,lost,lose,ADJ,USA
J00698572,quarter,flip,flip,flip,VERB,USA
J00698572,quarter,shop,shop,shop,VERB,USA
J00698572,quarter,collect,collect,collect,VERB,USA
J00698572,boyfriend,love,love,love,VERB,USA
J00698572,pompom,cheer,cheer,cheer,VERB,USA
J00698572,pompom,shake,shake,shake,NOUN,USA
J00698572,pompom,art,art,art,NOUN,USA
J00698572,golfer,watch,watch,watch,VERB,USA
J00698572,golfer,play,play,play,VERB,USA
J00698572,vitamin,take as medicine/supplement,take,take,VERB,USA
J00698572,vitamin,take as medicine/supplement,medicine,medicine,NOUN,USA
J00698572,vitamin,take as medicine/supplement,supplement,supplement,NOUN,USA
J00698572,vitamin,health,health,health,NOUN,USA
J00698572,vitamin,human function,human,human,ADJ,USA
J00698572,vitamin,human function,function,function,NOUN,USA
J00698572,bouquet,look at,look,look,VERB,USA
J00698572,bouquet,present,present,present,ADJ,USA
J00698572,bouquet,gift,gift,gift,NOUN,USA
J00698572,bouquet,smell,smell,smell,VERB,USA
J00698572,gardener,tending to plant,tending,tend,VERB,USA
J00698572,gardener,tending to plant,plant,plant,VERB,USA
J00698572,gardener,making garden pretty,making,make,NOUN,USA
J00698572,gardener,making garden pretty,garden,garden,VERB,USA
J00698572,gardener,making garden pretty,pretty,pretty,ADV,USA
J00698572,diner,eat,eat,eat,VERB,USA
J00698572,diner,work at,work,work,VERB,USA
J00698572,diner,study,study,study,VERB,USA
J00698572,diner,hang out,hang,hang,VERB,USA
J00698572,chairman,decision making,decision,decide,VERB,USA
J00698572,chairman,decision making,making,make,NOUN,USA
J00698572,antenna,car,car,car,NOUN,USA
J00698572,antenna,television,television,television,NOUN,USA
J00698572,antenna,bug,bug,bug,NOUN,USA
J00698572,sword,cut,cut,cut,VERB,USA
J00698572,sword,polish,polish,polish,VERB,USA
J00698572,sword,battle,battle,battle,VERB,USA
J00698572,sword,display,display,display,VERB,USA
J00698572,sword,carry,carry,carry,VERB,USA
J00698572,washbowl,cleaning,cleaning,clean,VERB,USA
J00698572,paper,cut,cut,cut,VERB,USA
J00698572,paper,writing,writing,write,VERB,USA
J00698572,paper,print,print,print,VERB,USA
J00698572,paper,arts/crafts,arts,arts,NOUN,USA
J00698572,paper,arts/crafts,crafts,craft,NOUN,USA
J00698572,paper,fold,fold,fold,VERB,USA
J00698572,paper,draw,draw,dree,VERB,USA
J00698572,broth,eat/drink,eat,eat,VERB,USA
J00698572,broth,eat/drink,drink,drink,VERB,USA
J00698572,broth,cook it,cook,cake,VERB,USA
J00698572,mistress,affair,affair,affair,VERB,USA
J00698572,interviewer,ask questions,ask,ask,VERB,USA
J00698572,interviewer,ask questions,questions,question,VERB,USA
J00698572,interviewer,gain information,gain,gain,VERB,USA
J00698572,interviewer,gain information,information,inform,VERB,USA
J00698572,saleswoman,promoting products,promoting,promote,VERB,USA
J00698572,saleswoman,promoting products,products,product,NOUN,USA
J00698572,saleswoman,selling things,selling,sell,VERB,USA
J00698572,saleswoman,selling things,things,thing,NOUN,USA
J00698572,footpad,cushion,cushion,cushion,VERB,USA
J00698572,footpad,support,support,support,VERB,USA
J00698572,footpad,protection,protection,protect,VERB,USA
J00698572,mixer,baking/cooking,baking,bake,VERB,USA
J00698572,mixer,baking/cooking,cooking,cook,VERB,USA
J00698572,arachnid,kill,kill,kill,VERB,USA
J00698572,arachnid,step on,step,step on,VERB,USA
J00698572,arachnid,fear,fear,fear,VERB,USA
J00698572,arachnid,prank,prank,prank,VERB,USA
J00698572,muscle,physical activity (running/jumping),physical,physical,ADJ,USA
J00698572,muscle,physical activity (running/jumping),activity,activity,NOUN,USA
J00698572,muscle,physical activity (running/jumping),running,run,VERB,USA
J00698572,muscle,physical activity (running/jumping),jumping,jump,VERB,USA
J00698572,muscle,excercise,exercise,exercise,NOUN,USA
J00698572,muscle,manila labor,manila,manila,NOUN,USA
J00698572,muscle,manila labor,labor,labor,NOUN,USA
J00698572,muscle,movement,movement,movement,NOUN,USA
J00698572,drainpipe,getting water,getting,get,VERB,USA
J00698572,drainpipe,getting water,water,water,NOUN,USA
J00698572,treasure,search for,search,search,VERB,USA
J00698572,treasure,steal,steal,steal,VERB,USA
J00698572,treasure,hide it,hide,hide,VERB,USA
J00698572,remote,change channels on television,change,change,VERB,USA
J00698572,remote,change channels on television,channels,channel,NOUN,USA
J00698572,remote,change channels on television,television,television,NOUN,USA
J00698572,remote,powering on/off devices,powering,power,VERB,USA
J00698572,remote,powering on/off devices,devices,device,NOUN,USA
J00698572,remote,controlling things,controlling,control,VERB,USA
J00698572,remote,controlling things,things,thing,NOUN,USA
J00698572,flute,play it,play,play,VERB,USA
J00698572,flute,listen to it,listen,listen,VERB,USA
J00698572,flute,clean it,clean,clean,ADJ,USA
J00698572,flute,make them,make,make,VERB,USA
J00698572,pump,air tires,air,air,NOUN,USA
J00698572,pump,air tires,tires,tire,NOUN,USA
J00698572,pump,blow up air mattresses,blow,blow,VERB,USA
J00698572,pump,blow up air mattresses,air,air,NOUN,USA
J00698572,pump,blow up air mattresses,mattresses,mattress,NOUN,USA
J00698572,handclasp,greeting,greeting,greet,VERB,USA
J00698572,handclasp,affection,affection,affection,NOUN,USA
J00698572,handclasp,nervous tick,nervous,nervous,ADJ,USA
J00698572,handclasp,nervous tick,tick,tick,NOUN,USA
J00698572,cornbread,eat,eat,eat,VERB,USA
J00698572,cornbread,make,make,make,VERB,USA
J00698572,cornbread,ingredient,ingredient,ingredient,NOUN,USA
J00698572,cornbread,throw away (i think its nasty),throw,throw away,VERB,USA
J00698572,cornbread,throw away (i think its nasty),away,away,ADV,USA
J00698572,cornbread,throw away (i think its nasty),think,think,VERB,USA
J00698572,cornbread,throw away (i think its nasty),nasty,nasty,ADJ,USA
j00699336js,grenade,destruction,destruction,destroy,VERB,USA
j00699336js,workroom,work,work,work,VERB,USA
j00699336js,flypaper,airplane,airplane,airplane,NOUN,USA
j00699336js,candy,food,food,food,NOUN,USA
j00699336js,keg,drinking,drinking,drink,VERB,USA
j00699336js,passerby,signal,signal,signal,VERB,USA
