CUE,RESPONSE,RESPONSE.TOKEN,RESPONSE.LEMMA,POS,Source
splinter,wood,wood,wood,NOUN,MSU-TEXAS
cookie,sweets,sweets,sweet,NOUN,MSU-TEXAS
cookie,food,food,food,NOUN,MSU-TEXAS
yardstick,long,long,long,ADV,MSU-TEXAS
yardstick,messier ,messier,messier,NOUN,MSU-TEXAS
silkworm,sliky,silky,silky,INTJ,MSU-TEXAS
burger,eat,eat,eat,VERB,MSU-TEXAS
keyboard,type,type,type,NOUN,MSU-TEXAS
keyboard,game,game,game,NOUN,MSU-TEXAS
keyboard,code,code,code,NOUN,MSU-TEXAS
keyboard,typing noise satisfaction,typing,type,NOUN,MSU-TEXAS
keyboard,typing noise satisfaction,noise,noise,NOUN,MSU-TEXAS
keyboard,typing noise satisfaction,satisfaction,satisfaction,NOUN,MSU-TEXAS
keyboard,input data into the computer,input,input,VERB,MSU-TEXAS
keyboard,input data into the computer,data,data,NOUN,MSU-TEXAS
keyboard,input data into the computer,computer,computer,NOUN,MSU-TEXAS
investigator,secret,secret,secret,X,MSU-TEXAS
investigator,detective,detective,detective,NOUN,MSU-TEXAS
investigator,spy,spy,spy,VERB,MSU-TEXAS
investigator,police,police,police,NOUN,MSU-TEXAS
cake,eat,eat,eat,VERB,MSU-TEXAS
cake,bake,bake,bake,VERB,MSU-TEXAS
cake,make,make,make,VERB,MSU-TEXAS
cake,design,design,design,NOUN,MSU-TEXAS
essay,write,write,write,VERB,MSU-TEXAS
essay,explain,explain,explain,VERB,MSU-TEXAS
essay,summary,summary,summary,NOUN,MSU-TEXAS
cap,wear,wear,wear,VERB,MSU-TEXAS
cap,fashion,fashion,fashion,NOUN,MSU-TEXAS
newlyweds,happy,happy,happy,ADJ,MSU-TEXAS
newlyweds,love,love,love,NOUN,MSU-TEXAS
storekeeper,work,work,work,NOUN,MSU-TEXAS
storekeeper,manager,manager,manager,NOUN,MSU-TEXAS
parachutist,adventurer,adventurer,adventurer,NOUN,MSU-TEXAS
parachutist,risk taker,risk,risk,NOUN,MSU-TEXAS
parachutist,risk taker,taker,taker,NOUN,MSU-TEXAS
parachutist,fun,fun,fun,NOUN,MSU-TEXAS
claw,hurts,hurts,hurts,NOUN,MSU-TEXAS
claw,dangerous,dangerous,dangerous,ADJ,MSU-TEXAS
claw,cats,cats,cat,NOUN,MSU-TEXAS
claw,bears,bears,bear,NOUN,MSU-TEXAS
claw,animals,animals,animal,NOUN,MSU-TEXAS
sundeck,fun,fun,fun,NOUN,MSU-TEXAS
sundeck,enjoyable,enjoyable,enjoyable,ADJ,MSU-TEXAS
sundeck,luxury,luxury,luxury,NOUN,MSU-TEXAS
trapeze,circus,circus,circus,NOUN,MSU-TEXAS
sibling,family,family,family,NOUN,MSU-TEXAS
rod,equipment,equipment,equipment,NOUN,MSU-TEXAS
lifeboat,lifesaver,lifesaver,lifesaver,NOUN,MSU-TEXAS
newsstand,news,news,news,NOUN,MSU-TEXAS
thermometer,temperature,temperature,temperature,NOUN,MSU-TEXAS
thermometer,body temperature,body,body,NOUN,MSU-TEXAS
thermometer,body temperature,temperature,temperature,NOUN,MSU-TEXAS
racket,badminton,badminton,badminton,NOUN,MSU-TEXAS
racket,tennis,tennis,tennis,NOUN,MSU-TEXAS
racket,table tennis,table,table,NOUN,MSU-TEXAS
racket,table tennis,tennis,tennis,NOUN,MSU-TEXAS
oceanographer,photographer,photographer,photographer,NOUN,MSU-TEXAS
refrigerator,cold,cold,cold,ADJ,MSU-TEXAS
refrigerator,food,food,food,NOUN,MSU-TEXAS
refrigerator,storage,storage,storage,NOUN,MSU-TEXAS
pooch,cute,cute,cute,ADJ,MSU-TEXAS
pooch,adorable,adorable,adorable,ADJ,MSU-TEXAS
pooch,dog,dog,dog,NOUN,MSU-TEXAS
pooch,play,play,play,VERB,MSU-TEXAS
teapot,tea,tea,tea,NOUN,MSU-TEXAS
teapot,hot,hot,hot,ADJ,MSU-TEXAS
teapot,steam,steam,steam,VERB,MSU-TEXAS
restaurant,food,food,food,NOUN,MSU-TEXAS
restaurant,busy,busy,busy,ADJ,MSU-TEXAS
restaurant,plates,plates,plate,NOUN,MSU-TEXAS
restaurant,utensils,utensils,utensil,NOUN,MSU-TEXAS
restaurant,crowded,crowded,crowd,ADJ,MSU-TEXAS
money,luxury,luxury,luxury,NOUN,MSU-TEXAS
money,happiness,happiness,happiness,NOUN,MSU-TEXAS
money,success,success,success,NOUN,MSU-TEXAS
money,satisfaction,satisfaction,satisfaction,NOUN,MSU-TEXAS
money,freedom,freedom,freedom,NOUN,MSU-TEXAS
apartment,house,house,house,NOUN,MSU-TEXAS
tongs,baking,baking,bake,VERB,MSU-TEXAS
tongs,utensils,utensils,utensil,NOUN,MSU-TEXAS
snowfall,snowball,snowball,snowball,NOUN,MSU-TEXAS
snowfall,ice cream,ice,ice,NOUN,MSU-TEXAS
snowfall,ice cream,cream,cream,NOUN,MSU-TEXAS
snowfall,snowman,snowman,snowman,NOUN,MSU-TEXAS
family,a shoulder to cry on,shoulder,shoulder,NOUN,MSU-TEXAS
family,a shoulder to cry on,cry,cry,VERB,MSU-TEXAS
family,hugs,hugs,hug,NOUN,MSU-TEXAS
family,christmas,christmas,christmas,PROPN,MSU-TEXAS
family,thanksgiving ,thanksgiving,thanksgive,VERB,MSU-TEXAS
bathe,wash your body,wash,wash,VERB,MSU-TEXAS
bathe,wash your body,body,body,NOUN,MSU-TEXAS
bathe,relax ,relax,relax,NOUN,MSU-TEXAS
van,delivery,delivery,delivery,NOUN,MSU-TEXAS
van,transportation,transportation,transportation,NOUN,MSU-TEXAS
balcony,sunset watching,sunset,sunset,NOUN,MSU-TEXAS
balcony,sunset watching,watching,watch,VERB,MSU-TEXAS
balcony,relaxing,relaxing,relax,VERB,MSU-TEXAS
balcony,morning coffee,morning,morning,NOUN,MSU-TEXAS
balcony,morning coffee,coffee,coffee,NOUN,MSU-TEXAS
footballer,sports,sports,sport,NOUN,MSU-TEXAS
footballer,kicking,kicking,kick,VERB,MSU-TEXAS
footballer,trowing ,trowing,trow,VERB,MSU-TEXAS
berry,eating,eating,eat,VERB,MSU-TEXAS
berry,wine,wine,wine,NOUN,MSU-TEXAS
desert,a place for cactus to grow,place,place,NOUN,MSU-TEXAS
desert,a place for cactus to grow,cactus,cactus,NOUN,MSU-TEXAS
desert,a place for cactus to grow,grow,grow,VERB,MSU-TEXAS
desert,empty,empty,empty,ADJ,MSU-TEXAS
scale,weighing things,weighing,weigh,VERB,MSU-TEXAS
scale,weighing things,things,thing,NOUN,MSU-TEXAS
scale,measuring things,measuring,measure,VERB,MSU-TEXAS
scale,measuring things,things,thing,NOUN,MSU-TEXAS
blindfold,cover a persons eyes,cover,cover,NOUN,MSU-TEXAS
blindfold,cover a persons eyes,persons,person,NOUN,MSU-TEXAS
blindfold,cover a persons eyes,eyes,eyes,NOUN,MSU-TEXAS
parsnip,eat,eat,eat,VERB,MSU-TEXAS
tofu,eat,eat,eat,VERB,MSU-TEXAS
tofu,replace meat,replace,replace,VERB,MSU-TEXAS
tofu,replace meat,meat,meat,NOUN,MSU-TEXAS
myself,hard work,hard,hard,ADJ,MSU-TEXAS
myself,hard work,work,work,NOUN,MSU-TEXAS
myself,dedication,dedication,dedicate,VERB,MSU-TEXAS
myself,good at math,good,good,ADJ,MSU-TEXAS
myself,good at math,math,math,NOUN,MSU-TEXAS
chronograph,tell time,tell,tell,VERB,MSU-TEXAS
chronograph,tell time,time,time,NOUN,MSU-TEXAS
ticket,admissions,admissions,admission,NOUN,MSU-TEXAS
ticket,raffle,raffle,raffle,VERB,MSU-TEXAS
canvass,secure votes,secure,secure,VERB,MSU-TEXAS
canvass,secure votes,votes,vote,NOUN,MSU-TEXAS
bicep,lift things,lift,lift,VERB,MSU-TEXAS
bicep,lift things,things,thing,NOUN,MSU-TEXAS
bicep,workout,workout,workout,NOUN,MSU-TEXAS
ginger,food,food,food,NOUN,MSU-TEXAS
ginger,beneficial for your body,beneficial,beneficial,ADJ,MSU-TEXAS
ginger,beneficial for your body,body,body,NOUN,MSU-TEXAS
negligee,clothing,clothing,clothing,NOUN,MSU-TEXAS
bird,mail deliver,mail,mail,NOUN,MSU-TEXAS
bird,mail deliver,deliver,deliver,VERB,MSU-TEXAS
bird,companion ,companion,companion,NOUN,MSU-TEXAS
harvest,food for family,food,food,NOUN,MSU-TEXAS
harvest,food for family,family,family,NOUN,MSU-TEXAS
harvest,profit for family,profit,profit,NOUN,MSU-TEXAS
harvest,profit for family,family,family,NOUN,MSU-TEXAS
tabasco,make food spicy,make,make,VERB,MSU-TEXAS
tabasco,make food spicy,food,food,NOUN,MSU-TEXAS
tabasco,make food spicy,spicy,spicy,ADJ,MSU-TEXAS
tabasco,make food,make,make,VERB,MSU-TEXAS
tabasco,make food,food,food,NOUN,MSU-TEXAS
screw,hold things together,hold,hold,VERB,MSU-TEXAS
screw,hold things together,things,thing,NOUN,MSU-TEXAS
screw,hold things together,together,together,ADV,MSU-TEXAS
screw,hang things on walls,hang,hang,VERB,MSU-TEXAS
screw,hang things on walls,things,thing,NOUN,MSU-TEXAS
screw,hang things on walls,walls,wall,NOUN,MSU-TEXAS
wand,reaching,reaching,reach,VERB,MSU-TEXAS
wand,pointing ,pointing,point,VERB,MSU-TEXAS
physician,medical help,medical,medical,ADJ,MSU-TEXAS
physician,medical help,help,help,VERB,MSU-TEXAS
physician,medical check ups,medical,medical,ADJ,MSU-TEXAS
physician,medical check ups,check,check,VERB,MSU-TEXAS
physician,medical check ups,ups,up,ADJ,MSU-TEXAS
whisky,alcoholic beverage,alcoholic,alcoholic,X,MSU-TEXAS
whisky,alcoholic beverage,beverage,beverage,PROPN,MSU-TEXAS
whisky,cooking,cooking,cook,NOUN,MSU-TEXAS
whisky,weight loss,weight,weight,NOUN,MSU-TEXAS
whisky,weight loss,loss,loss,NOUN,MSU-TEXAS
chinaware,display,display,display,NOUN,MSU-TEXAS
chinaware,eating on,eating,eat,VERB,MSU-TEXAS
pilaf,food,food,food,NOUN,MSU-TEXAS
crystal,create good things around you,create,create,VERB,MSU-TEXAS
crystal,create good things around you,good,good,ADJ,MSU-TEXAS
crystal,create good things around you,things,thing,NOUN,MSU-TEXAS
crystal,create good things around you,around,around,ADV,MSU-TEXAS
crystal,a lamp,lamp,lamp,NOUN,MSU-TEXAS
tinfoil,cover food,cover,cover,NOUN,MSU-TEXAS
tinfoil,cover food,food,food,NOUN,MSU-TEXAS
tinfoil,cook with,cook,cake,VERB,MSU-TEXAS
boxer,fighting,fighting,fight,VERB,MSU-TEXAS
boxer,dog,dog,dog,NOUN,MSU-TEXAS
boxer,entertanment,entertainment,entertainment,NOUN,MSU-TEXAS
snowflake,christmas,christmas,christmas,PROPN,MSU-TEXAS
snowflake,frozen,frozen,freeze,VERB,MSU-TEXAS
snowflake,can eat,can,can,AUX,MSU-TEXAS
snowflake,can eat,eat,eat,VERB,MSU-TEXAS
snowflake,cold to the touch,cold,cold,ADJ,MSU-TEXAS
snowflake,cold to the touch,touch,touch,NOUN,MSU-TEXAS
spike,volleyball,volleyball,volleyball,NOUN,MSU-TEXAS
spike,to but up a tent,tent,tent,NOUN,MSU-TEXAS
carpet,on the ground,ground,ground,NOUN,MSU-TEXAS
carpet,on the walls,walls,wall,NOUN,MSU-TEXAS
turntable,serving food,serving,serive,VERB,MSU-TEXAS
turntable,serving food,food,food,NOUN,MSU-TEXAS
turntable,games,games,game,NOUN,MSU-TEXAS
turntable,spinning,spinning,spinning,VERB,MSU-TEXAS
housemaid,cleaning,cleaning,clean,VERB,MSU-TEXAS
housemaid,slave,slave,slave,ADJ,MSU-TEXAS
housemaid,worker,worker,worker,NOUN,MSU-TEXAS
housemaid,job,job,job,NOUN,MSU-TEXAS
grape,food,food,food,NOUN,MSU-TEXAS
grape,desert,desert,desert,NOUN,MSU-TEXAS
grape,throwing object,throwing,throw,VERB,MSU-TEXAS
grape,throwing object,object,object,ADV,MSU-TEXAS
pickaxe,chopping,chopping,chop,VERB,MSU-TEXAS
pickaxe,tool,tool,tool,NOUN,MSU-TEXAS
pickaxe,skinning,skinning,skin,VERB,MSU-TEXAS
drunkard,someone drunk,someone,someone,PRON,MSU-TEXAS
drunkard,someone drunk,drunk,drunk,ADJ,MSU-TEXAS
drunkard,party,party,party,NOUN,MSU-TEXAS
drunkard,crazy,crazy,crazy,ADJ,MSU-TEXAS
baton,nightstick,nightstick,nightstick,NOUN,MSU-TEXAS
baton,blocking,blocking,block,VERB,MSU-TEXAS
baton,hitting,hitting,hit,VERB,MSU-TEXAS
sandcastle,beach,beach,beach,NOUN,MSU-TEXAS
sandcastle,sand,sand,sand,NOUN,MSU-TEXAS
sandcastle,messy,messy,messy,ADJ,MSU-TEXAS
sandcastle,wet,wet,wet,ADJ,MSU-TEXAS
sandcastle,water,water,water,NOUN,MSU-TEXAS
cod,fish,fish,fish,NOUN,MSU-TEXAS
cod,food,food,food,NOUN,MSU-TEXAS
cod,game,game,game,NOUN,MSU-TEXAS
capes,superhero,superhero,superhero,ADV,MSU-TEXAS
capes,dress up,dress,dress,NOUN,MSU-TEXAS
capes,halloween,halloween,halloween,AUX,MSU-TEXAS
painkiller,relief,relief,relief,NOUN,MSU-TEXAS
painkiller,numbing,numbing,numb,VERB,MSU-TEXAS
painkiller,injurie,injury,injury,NOUN,MSU-TEXAS
microphone,concert,concert,concert,NOUN,MSU-TEXAS
microphone,assembly,assembly,assembly,ADV,MSU-TEXAS
microphone,load,load,load,NOUN,MSU-TEXAS
dice,game,game,game,NOUN,MSU-TEXAS
dice,gambal,gamble,gamble,VERB,MSU-TEXAS
dice,fun,fun,fun,NOUN,MSU-TEXAS
salmon,fish,fish,fish,NOUN,MSU-TEXAS
salmon,sushi,sushi,sushi,NOUN,MSU-TEXAS
salmon,slimy,slimy,slimy,ADJ,MSU-TEXAS
sandbag,heavy,heavy,heavy,ADJ,MSU-TEXAS
sandbag,storms,storms,storm,NOUN,MSU-TEXAS
sandbag,rain,rain,rain,NOUN,MSU-TEXAS
sandbag,messy,messy,messy,ADJ,MSU-TEXAS
perspiration,sweating,sweating,sweat,VERB,MSU-TEXAS
perspiration,gross,gross,gross,ADJ,MSU-TEXAS
perspiration,wet,wet,wet,ADJ,MSU-TEXAS
lock,staying in,staying,stay,VERB,MSU-TEXAS
lock,trapped,trapped,trap,VERB,MSU-TEXAS
lock,secure,secure,secure,VERB,MSU-TEXAS
kindling,candles,candles,candle,NOUN,MSU-TEXAS
kindling,light,light,light,NOUN,MSU-TEXAS
kindling,smells,smells,smell,NOUN,MSU-TEXAS
sheep,animal,animal,animal,NOUN,MSU-TEXAS
sheep,fluffy,fluffy,fluffy,ADJ,MSU-TEXAS
sheep,soft,soft,soft,ADJ,MSU-TEXAS
sheep,white,white,white,ADJ,MSU-TEXAS
sheep,hurbivour,herbivorous,herbivorous,ADJ,MSU-TEXAS
polyester,shirt,shirt,shirt,NOUN,MSU-TEXAS
polyester,ichy,itchy,itchy,ADJ,MSU-TEXAS
polyester,fabric,fabric,fabric,NOUN,MSU-TEXAS
cornstarch,cooking,cooking,cook,NOUN,MSU-TEXAS
cornstarch,slime,slime,slime,NOUN,MSU-TEXAS
cornstarch,white,white,white,ADJ,MSU-TEXAS
cornstarch,powdery,powdery,powdery,NOUN,MSU-TEXAS
toupee,fake hair,fake,fake,ADJ,MSU-TEXAS
toupee,fake hair,hair,hair,NOUN,MSU-TEXAS
toupee,men,men,men,NOUN,MSU-TEXAS
toupee,trump,trump,trump,NOUN,MSU-TEXAS
seam,clothing,clothing,clothing,NOUN,MSU-TEXAS
seam,held together,held,hold,VERB,MSU-TEXAS
seam,held together,together,together,ADV,MSU-TEXAS
dryer,clean,clean,clean,ADJ,MSU-TEXAS
dryer,dry,dry,dry,ADJ,MSU-TEXAS
dryer,clothes,clothes,clothes,NOUN,MSU-TEXAS
dryer,last step,last,last,ADJ,MSU-TEXAS
dryer,last step,step,step,NOUN,MSU-TEXAS
dude,boy,boy,boy,NOUN,MSU-TEXAS
dude,friend,friend,friend,NOUN,MSU-TEXAS
railroad,train,train,train,NOUN,MSU-TEXAS
railroad,job,job,job,NOUN,MSU-TEXAS
railroad,scary,scary,scary,ADJ,MSU-TEXAS
railroad,loud,loud,loud,ADV,MSU-TEXAS
railroad,heavy,heavy,heavy,ADJ,MSU-TEXAS
railroad,time consuming ,time,time,NOUN,MSU-TEXAS
railroad,time consuming ,consuming,consume,VERB,MSU-TEXAS
cutlet,chicken,chicken,chicken,NOUN,MSU-TEXAS
cutlet,food,food,food,NOUN,MSU-TEXAS
cutlet,cut,cut,cut,VERB,MSU-TEXAS
croissant,ate,ate,eat,VERB,MSU-TEXAS
croissant,tossed,tossed,toss,VERB,MSU-TEXAS
croissant,dropped,dropped,drop,VERB,MSU-TEXAS
croissant,ripped,ripped,rip,VERB,MSU-TEXAS
croissant,torn apart,torn,tear,VERB,MSU-TEXAS
croissant,torn apart,apart,apart,ADV,MSU-TEXAS
coupon,torn,torn,tear,VERB,MSU-TEXAS
coupon,used,used,use,VERB,MSU-TEXAS
coupon,sold,sold,sell,VERB,MSU-TEXAS
croquet,played,played,play,VERB,MSU-TEXAS
croquet,kicked,kicked,kick,VERB,MSU-TEXAS
croquet,hit,hit,hit,VERB,MSU-TEXAS
croquet,thrown,thrown,throw,VERB,MSU-TEXAS
upholstery,pleated,pleated,pleate,VERB,MSU-TEXAS
upholstery,stapled,stapled,stapl,VERB,MSU-TEXAS
upholstery,glued,glued,glue,VERB,MSU-TEXAS
upholstery,set on,set,set,VERB,MSU-TEXAS
cosmetician,job,job,job,NOUN,MSU-TEXAS
cosmetician,makeup,makeup,makeup,NOUN,MSU-TEXAS
cosmetician,hair,hair,hair,NOUN,MSU-TEXAS
cosmetician,nails,nails,nails,NOUN,MSU-TEXAS
appetizer,ate,ate,eat,VERB,MSU-TEXAS
appetizer,spilled,spilled,spill,VERB,MSU-TEXAS
appetizer,thrown,thrown,throw,VERB,MSU-TEXAS
semen,used,used,use,VERB,MSU-TEXAS
semen,wiped,wiped,wip,VERB,MSU-TEXAS
semen,bought,bought,buy,NOUN,MSU-TEXAS
semen,ate,ate,eat,VERB,MSU-TEXAS
semen,injected ,injected,inject,VERB,MSU-TEXAS
tenderloin,cooked,cooked,cook,VERB,MSU-TEXAS
tenderloin,ate,ate,eat,VERB,MSU-TEXAS
tenderloin,thrown,thrown,throw,VERB,MSU-TEXAS
dishwasher,cleaning,cleaning,clean,VERB,MSU-TEXAS
programmer,computers,computers,computers,NOUN,MSU-TEXAS
programmer,phones,phones,phone,NOUN,MSU-TEXAS
programmer,ipads,ipad,ipad,NOUN,MSU-TEXAS
programmer,find people,find,find,VERB,MSU-TEXAS
programmer,find people,people,people,NOUN,MSU-TEXAS
programmer,news ,news,news,NOUN,MSU-TEXAS
packaging,storage,storage,store,VERB,MSU-TEXAS
packaging,trips,trips,trip,VERB,MSU-TEXAS
packaging,clothes,clothes,clothes,NOUN,MSU-TEXAS
adapter,charging,charging,charge,VERB,MSU-TEXAS
adapter,plugging things in,plugging,plugge,VERB,MSU-TEXAS
adapter,plugging things in,things,thing,NOUN,MSU-TEXAS
capacitor,storing energy ,storing,storing,NOUN,MSU-TEXAS
capacitor,storing energy ,energy,energy,NOUN,MSU-TEXAS
sweater,keep warm,keep,keep,VERB,MSU-TEXAS
sweater,keep warm,warm,warm,ADJ,MSU-TEXAS
sweater,wear,wear,wear,VERB,MSU-TEXAS
sweater,folded,folded,fold,VERB,MSU-TEXAS
sweater,tossed,tossed,toss,VERB,MSU-TEXAS
sweater,hung up,hung,hang,VERB,MSU-TEXAS
armor, protector,protector,protector,NOUN,MSU-TEXAS
armor,worn,worn,wear,VERB,MSU-TEXAS
armor,hung up,hung,hang,VERB,MSU-TEXAS
girlfriend,getting food,getting,get,VERB,MSU-TEXAS
girlfriend,getting food,food,food,NOUN,MSU-TEXAS
girlfriend,compliments,compliments,compliment,NOUN,MSU-TEXAS
girlfriend,advice,advice,advice,NOUN,MSU-TEXAS
bellboy,food,food,food,NOUN,MSU-TEXAS
bellboy,laundry,laundry,laundry,NOUN,MSU-TEXAS
bellboy,towels,towels,towel,NOUN,MSU-TEXAS
bellboy,errands ,errands,errand,NOUN,MSU-TEXAS
guard,protect,protect,protect,VERB,MSU-TEXAS
guard,keep people out,keep,keep,VERB,MSU-TEXAS
guard,keep people out,people,people,NOUN,MSU-TEXAS
guard,let people in ,let,let,VERB,MSU-TEXAS
guard,let people in ,people,people,NOUN,MSU-TEXAS
breastplate,hold boob ,hold,hold,VERB,MSU-TEXAS
breastplate,hold boob ,boob,boob,NOUN,MSU-TEXAS
eyeball,looking,looking,look,VERB,MSU-TEXAS
eyeball,watering,watering,wate,VERB,MSU-TEXAS
eyeball,seeing color,seeing,see,VERB,MSU-TEXAS
eyeball,seeing color,color,color,NOUN,MSU-TEXAS
eyeball,good eyesight ,good,good,ADJ,MSU-TEXAS
eyeball,good eyesight ,eyesight,eyesight,NOUN,MSU-TEXAS
thread,sown,sown,sown,NOUN,MSU-TEXAS
thread,thrown,thrown,throw,VERB,MSU-TEXAS
thread,unraveled ,unraveled,unraveled,ADJ,MSU-TEXAS
leopard,worn,worn,wear,VERB,MSU-TEXAS
leopard,decor,decor,decorate,VERB,MSU-TEXAS
leopard,animal ,animal,animal,NOUN,MSU-TEXAS
chimpanzee,worn,worn,wear,VERB,MSU-TEXAS
chimpanzee,blanket,blanket,blanket,NOUN,MSU-TEXAS
Elevator,travel,travel,travel,NOUN,MSU-TEXAS
Elevator,fast,fast,fast,ADJ,MSU-TEXAS
espresso,energy,energy,energy,NOUN,MSU-TEXAS
inventor,smart,smart,smart,ADJ,MSU-TEXAS
inventor,new ideas,new,new,ADJ,MSU-TEXAS
inventor,new ideas,ideas,idea,NOUN,MSU-TEXAS
skewer,eat food ,eat,eat,VERB,MSU-TEXAS
skewer,eat food ,food,food,NOUN,MSU-TEXAS
basin,washing laundry ,washing,wash,VERB,MSU-TEXAS
basin,washing laundry ,laundry,laundry,NOUN,MSU-TEXAS
boy,get things,get,get,VERB,MSU-TEXAS
boy,get things,things,thing,NOUN,MSU-TEXAS
boy,steal there clothes ,steal,steal,VERB,MSU-TEXAS
boy,steal there clothes ,clothes,clothes,NOUN,MSU-TEXAS
orphan,finding a home ,finding,find,NOUN,MSU-TEXAS
orphan,finding a home ,home,home,ADV,MSU-TEXAS
