Username,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
6173d174b612db48303ee0d2,antiseptics,BOI,wipe,wipe,wipe,INTJ,Prolific
6173d174b612db48303ee0d2,antiseptics,BOI,clean,clean,clean,ADJ,Prolific
6173d174b612db48303ee0d2,antiseptics,BOI,mop ,mop,mop,NOUN,Prolific
6173d174b612db48303ee0d2,Saloon,BOI,visit,visit,visit,VERB,Prolific
6173d174b612db48303ee0d2,Saloon,BOI,drink,drink,drink,NOUN,Prolific
6173d174b612db48303ee0d2,Saloon,BOI,eat,eat,eat,VERB,Prolific
6173d174b612db48303ee0d2,fig,BOI,eat,eat,eat,VERB,Prolific
6173d174b612db48303ee0d2,fig,BOI,plant,plant,plant,NOUN,Prolific
6173d174b612db48303ee0d2,fig,BOI,grow,grow,grow,VERB,Prolific
6173d174b612db48303ee0d2,meadow,BOI,grow,grow,grow,VERB,Prolific
6173d174b612db48303ee0d2,meadow,BOI,watch,watch,watch,VERB,Prolific
6173d174b612db48303ee0d2,meadow,BOI,eat,eat,eat,VERB,Prolific
6173d174b612db48303ee0d2,cash,BOI,use,use,use,VERB,Prolific
6173d174b612db48303ee0d2,cash,BOI,buy,buy,buy,VERB,Prolific
6173d174b612db48303ee0d2,cash,BOI,withdraw,withdraw,withdraw,VERB,Prolific
6173d174b612db48303ee0d2,cash,BOI,deposit,deposit,deposit,NOUN,Prolific
6173d174b612db48303ee0d2,poodle,BOI,trim,trim,trim,X,Prolific
6173d174b612db48303ee0d2,poodle,BOI,train,train,train,NOUN,Prolific
6173d174b612db48303ee0d2,poodle,BOI,pet,pet,pet,NOUN,Prolific
6173d174b612db48303ee0d2,livestock,BOI,eat,eat,eat,VERB,Prolific
6173d174b612db48303ee0d2,livestock,BOI,feed,feed,feed,NOUN,Prolific
6173d174b612db48303ee0d2,livestock,BOI,keep,keep,keep,VERB,Prolific
6173d174b612db48303ee0d2,livestock,BOI,herd,herd,herd,NOUN,Prolific
6173d174b612db48303ee0d2,blackheads,BOI,pop,pop,pop,NOUN,Prolific
6173d174b612db48303ee0d2,blackheads,BOI,clean,clean,clean,ADJ,Prolific
6173d174b612db48303ee0d2,gatekeeper,BOI,sign,sign,sign,VERB,Prolific
6173d174b612db48303ee0d2,gatekeeper,BOI,pay,pay,pay,VERB,Prolific
6173d174b612db48303ee0d2,gatekeeper,BOI,employ,employ,employ,NOUN,Prolific
6173d174b612db48303ee0d2,workbench,BOI,sit,sit,sit,VERB,Prolific
6173d174b612db48303ee0d2,workbench,BOI,pint,pint,pint,NOUN,Prolific
6173d174b612db48303ee0d2,workbench,BOI,work,work,work,NOUN,Prolific
6173d174b612db48303ee0d2,workbench,BOI,stand,stand,stand,VERB,Prolific
6173d174b612db48303ee0d2,cavalryman,BOI,job,job,job,NOUN,Prolific
6173d174b612db48303ee0d2,curry,BOI,eat,eat,eat,VERB,Prolific
6173d174b612db48303ee0d2,curry,BOI,prepare,prepare,prepare,VERB,Prolific
6173d174b612db48303ee0d2,curry,BOI,microwave ,microwave,microwave,NOUN,Prolific
6173d174b612db48303ee0d2,reptile,BOI,zoo,zoo,zoo,NOUN,Prolific
6173d174b612db48303ee0d2,reptile,BOI,pet,pet,pet,NOUN,Prolific
6173d174b612db48303ee0d2,reptile,BOI,wildlife,wildlife,wildlife,NOUN,Prolific
6173d174b612db48303ee0d2,limes,BOI,bake,bake,bake,VERB,Prolific
6173d174b612db48303ee0d2,limes,BOI,drink,drink,drink,NOUN,Prolific
6173d174b612db48303ee0d2,limes,BOI,roast ,roast,roast,ADJ,Prolific
6173d174b612db48303ee0d2,cup,BOI,drink,drink,drink,NOUN,Prolific
6173d174b612db48303ee0d2,cup,BOI,decorate,decorate,decorate,VERB,Prolific
6173d174b612db48303ee0d2,cup,BOI,display ,display,display,NOUN,Prolific
6173d174b612db48303ee0d2,tubing,BOI,plumbing,plumbing,plumb,VERB,Prolific
6173d174b612db48303ee0d2,tubing,BOI,fix,fix,fix,VERB,Prolific
6173d174b612db48303ee0d2,tubing,BOI,painting,painting,paint,NOUN,Prolific
6173d174b612db48303ee0d2,tubing,BOI,decorating ,decorating,decorate,VERB,Prolific
6173d174b612db48303ee0d2,blister,BOI,tablet,tablet,tablet,NOUN,Prolific
6173d174b612db48303ee0d2,blister,BOI,bandage,bandage,bandage,NOUN,Prolific
6173d174b612db48303ee0d2,blister,BOI,wound,wound,wound,NOUN,Prolific
6173d174b612db48303ee0d2,glasses,BOI,wearing,wearing,wear,VERB,Prolific
6173d174b612db48303ee0d2,glasses,BOI,drinking,drinking,drink,VERB,Prolific
6173d174b612db48303ee0d2,glasses,BOI,display ,display,display,NOUN,Prolific
6173d174b612db48303ee0d2,organism,BOI,biology,biology,biology,NOUN,Prolific
6173d174b612db48303ee0d2,organism,BOI,study,study,study,NOUN,Prolific
6173d174b612db48303ee0d2,pipe,BOI,fix,fix,fix,VERB,Prolific
6173d174b612db48303ee0d2,pipe,BOI,plumbing,plumbing,plumb,VERB,Prolific
6173d174b612db48303ee0d2,pipe,BOI,buy,buy,buy,VERB,Prolific
6173d174b612db48303ee0d2,rye,BOI,town,town,town,NOUN,Prolific
6173d174b612db48303ee0d2,serviceman,BOI,service,service,service,NOUN,Prolific
6173d174b612db48303ee0d2,serviceman,BOI,job,job,job,NOUN,Prolific
617406fbfced12169896d158,snorkel,BOI,breathing,breathing,breathing,NOUN,Prolific
617406fbfced12169896d158,snorkel,BOI,diving,diving,diive,NOUN,Prolific
617406fbfced12169896d158,snorkel,BOI,holds air,holds,hold,NOUN,Prolific
617406fbfced12169896d158,snorkel,BOI,holds air,air,air,NOUN,Prolific
617406fbfced12169896d158,snorkel,BOI,swimming,swimming,swimm,VERB,Prolific
617406fbfced12169896d158,girl,BOI,dancing,dancing,dancing,NOUN,Prolific
617406fbfced12169896d158,girl,BOI,loving,loving,love,ADJ,Prolific
617406fbfced12169896d158,girl,BOI,playmate,playmate,playmate,NOUN,Prolific
617406fbfced12169896d158,girl,BOI,paintings,paintings,painting,NOUN,Prolific
617406fbfced12169896d158,girl,BOI,photograph,photograph,photograph,NOUN,Prolific
617406fbfced12169896d158,girl,BOI,make clothes for,make,make,VERB,Prolific
617406fbfced12169896d158,girl,BOI,make clothes for,clothes,clothe,NOUN,Prolific
617406fbfced12169896d158,retriever,BOI,pet,pet,pet,NOUN,Prolific
617406fbfced12169896d158,retriever,BOI,stroke,stroke,stroke,NOUN,Prolific
617406fbfced12169896d158,retriever,BOI,play,play,play,VERB,Prolific
617406fbfced12169896d158,retriever,BOI,train,train,train,NOUN,Prolific
617406fbfced12169896d158,retriever,BOI,feed,feed,feed,NOUN,Prolific
617406fbfced12169896d158,retriever,BOI,brush,brush,brush,INTJ,Prolific
617406fbfced12169896d158,retriever,BOI,walk,walk,walk,VERB,Prolific
617406fbfced12169896d158,retriever,BOI,snuggle,snuggle,snuggle,NOUN,Prolific
617406fbfced12169896d158,retriever,BOI,hug,hug,hug,X,Prolific
617406fbfced12169896d158,pork,BOI,eat,eat,eat,VERB,Prolific
617406fbfced12169896d158,pork,BOI,fry,fry,fry,NOUN,Prolific
617406fbfced12169896d158,pork,BOI,boil,boil,boil,NOUN,Prolific
617406fbfced12169896d158,pork,BOI,freeze,freeze,freeze,VERB,Prolific
617406fbfced12169896d158,pork,BOI,store,store,store,NOUN,Prolific
617406fbfced12169896d158,pork,BOI,carve,carve,carve,NOUN,Prolific
617406fbfced12169896d158,nutcrackers,BOI,open nuts,open,open,ADJ,Prolific
617406fbfced12169896d158,nutcrackers,BOI,open nuts,nuts,nut,NOUN,Prolific
617406fbfced12169896d158,nutcrackers,BOI,hammer nails.,hammer,hammer,NOUN,Prolific
617406fbfced12169896d158,nutcrackers,BOI,hammer nails.,nails,nails,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,fly,fly,fly,VERB,Prolific
617406fbfced12169896d158,aircraft,BOI,travel,travel,travel,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,stunts,stunts,stunt,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,airshow,airshow,airshow,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,weapon,weapon,weapon,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,bomber,bomber,bomber,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,fighter,fighter,fighter,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,passenger,passenger,passenger,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,transport,transport,transport,NOUN,Prolific
617406fbfced12169896d158,aircraft,BOI,cargo.,cargo,cargo,NOUN,Prolific
617406fbfced12169896d158,booze,BOI,drink,drink,drink,NOUN,Prolific
617406fbfced12169896d158,booze,BOI,drunk,drunk,drink,ADJ,Prolific
617406fbfced12169896d158,booze,BOI,brew,brew,brew,NOUN,Prolific
617406fbfced12169896d158,booze,BOI,store,store,store,NOUN,Prolific
617406fbfced12169896d158,booze,BOI,cleaning,cleaning,cleaning,NOUN,Prolific
617406fbfced12169896d158,dispenser,BOI,soap,soap,soap,NOUN,Prolific
617406fbfced12169896d158,dispenser,BOI,ketchup,ketchup,ketchup,NOUN,Prolific
617406fbfced12169896d158,dispenser,BOI,toilet roll,toilet,toilet,NOUN,Prolific
617406fbfced12169896d158,dispenser,BOI,toilet roll,roll,roll,VERB,Prolific
617406fbfced12169896d158,dispenser,BOI,face cream,face,face,NOUN,Prolific
617406fbfced12169896d158,dispenser,BOI,face cream,cream,cream,NOUN,Prolific
617406fbfced12169896d158,dispenser,BOI,hand cream,hand,hand,NOUN,Prolific
617406fbfced12169896d158,dispenser,BOI,hand cream,cream,cream,NOUN,Prolific
617406fbfced12169896d158,fishbone,BOI,waste,waste,waste,NOUN,Prolific
617406fbfced12169896d158,fishbone,BOI,soup,soup,soup,NOUN,Prolific
617406fbfced12169896d158,fag,BOI,smoke,smoke,smoke,NOUN,Prolific
617406fbfced12169896d158,fag,BOI,crush out,crush,crush,NOUN,Prolific
617406fbfced12169896d158,fag,BOI,reuse,reuse,reuse,NOUN,Prolific
617406fbfced12169896d158,fag,BOI,make,make,make,VERB,Prolific
617406fbfced12169896d158,sack,BOI,storage,storage,storage,NOUN,Prolific
617406fbfced12169896d158,sack,BOI,suspend,suspend,suspend,NOUN,Prolific
617406fbfced12169896d158,sack,BOI,fire. transport goods. ,fire,fire,NOUN,Prolific
617406fbfced12169896d158,sack,BOI,fire. transport goods. ,transport,transport,NOUN,Prolific
617406fbfced12169896d158,sack,BOI,fire. transport goods. ,goods,goods,NOUN,Prolific
617406fbfced12169896d158,maggot,BOI,clean wounds,clean,clean,ADJ,Prolific
617406fbfced12169896d158,maggot,BOI,clean wounds,wounds,wound,NOUN,Prolific
617406fbfced12169896d158,maggot,BOI,compost,compost,compost,VERB,Prolific
617406fbfced12169896d158,maggot,BOI,fishing,fishing,fishing,NOUN,Prolific
617406fbfced12169896d158,maggot,BOI,feed birds,feed,feed,NOUN,Prolific
617406fbfced12169896d158,maggot,BOI,feed birds,birds,bird,NOUN,Prolific
617406fbfced12169896d158,garland,BOI,decorate,decorate,decorate,VERB,Prolific
617406fbfced12169896d158,garland,BOI,wear,wear,wear,VERB,Prolific
617406fbfced12169896d158,garland,BOI,celebrate. festivals,celebrate,celebrate,NOUN,Prolific
617406fbfced12169896d158,garland,BOI,celebrate. festivals,festivals,festival,NOUN,Prolific
617406fbfced12169896d158,garland,BOI,people and animals,people,people,NOUN,Prolific
617406fbfced12169896d158,garland,BOI,people and animals,animals,animal,NOUN,Prolific
617406fbfced12169896d158,bassinet,BOI,baby,baby,baby,NOUN,Prolific
617406fbfced12169896d158,bassinet,BOI,bed,bed,bed,NOUN,Prolific
617406fbfced12169896d158,bassinet,BOI,sleep,sleep,sleep,NOUN,Prolific
617406fbfced12169896d158,bassinet,BOI,storage.,storage,storage,NOUN,Prolific
617406fbfced12169896d158,cafe,BOI,food,food,food,NOUN,Prolific
617406fbfced12169896d158,cafe,BOI,tea,tea,tea,NOUN,Prolific
617406fbfced12169896d158,cafe,BOI,coffee,coffee,coffee,NOUN,Prolific
617406fbfced12169896d158,cafe,BOI,cake,cake,cake,NOUN,Prolific
617406fbfced12169896d158,cafe,BOI,meeting place,meeting,meeting,NOUN,Prolific
617406fbfced12169896d158,cafe,BOI,meeting place,place,place,NOUN,Prolific
617406fbfced12169896d158,cafe,BOI,conversation,conversation,conversation,NOUN,Prolific
617406fbfced12169896d158,cafe,BOI,rest,rest,rest,VERB,Prolific
617406fbfced12169896d158,kernel,BOI,nut,nut,nut,ADV,Prolific
617406fbfced12169896d158,kernel,BOI,grind,grind,grind,INTJ,Prolific
617406fbfced12169896d158,kernel,BOI,baking,baking,baking,NOUN,Prolific
617406fbfced12169896d158,kernel,BOI,smoothies,smoothies,smoothie,NOUN,Prolific
617406fbfced12169896d158,kernel,BOI,breakfast,breakfast,breakfast,NOUN,Prolific
617406fbfced12169896d158,kernel,BOI,bars,bars,bar,NOUN,Prolific
617406fbfced12169896d158,kernel,BOI,crafts,crafts,craft,NOUN,Prolific
617406fbfced12169896d158,bridge,BOI,joining,joining,join,VERB,Prolific
617406fbfced12169896d158,bridge,BOI,span a divide,span,span,ADJ,Prolific
617406fbfced12169896d158,bridge,BOI,span a divide,divide,divide,NOUN,Prolific
617406fbfced12169896d158,bridge,BOI,transport,transport,transport,NOUN,Prolific
617406fbfced12169896d158,bridge,BOI,cars,cars,cars,NOUN,Prolific
617406fbfced12169896d158,bridge,BOI,lorries,lorries,lorry,NOUN,Prolific
617406fbfced12169896d158,bridge,BOI,trains,trains,train,NOUN,Prolific
617406fbfced12169896d158,bridge,BOI,boats,boats,boats,NOUN,Prolific
617406fbfced12169896d158,hanky,BOI,wipe nose,wipe,wipe,INTJ,Prolific
617406fbfced12169896d158,hanky,BOI,wipe nose,nose,nose,PRON,Prolific
617406fbfced12169896d158,hanky,BOI,wipe sweat,wipe,wipe,INTJ,Prolific
617406fbfced12169896d158,hanky,BOI,wipe sweat,sweat,sweat,X,Prolific
617406fbfced12169896d158,hanky,BOI,hold food,hold,hold,INTJ,Prolific
617406fbfced12169896d158,hanky,BOI,hold food,food,food,NOUN,Prolific
617406fbfced12169896d158,hanky,BOI,hold money,hold,hold,INTJ,Prolific
617406fbfced12169896d158,hanky,BOI,hold money,money,money,NOUN,Prolific
617406fbfced12169896d158,hanky,BOI,serviette,serviette,serviette,NOUN,Prolific
617406fbfced12169896d158,hanky,BOI,bib,bib,bib,NOUN,Prolific
617406fbfced12169896d158,cheerleader,BOI,encouragement,encouragement,encouragement,NOUN,Prolific
617406fbfced12169896d158,cheerleader,BOI,support,support,support,NOUN,Prolific
617406fbfced12169896d158,cheerleader,BOI,celebration,celebration,celebration,NOUN,Prolific
617406fbfced12169896d158,cheerleader,BOI,motivation,motivation,motivation,NOUN,Prolific
617406fbfced12169896d158,cheerleader,BOI,fun,fun,fun,NOUN,Prolific
617406fbfced12169896d158,omelet,BOI,food,food,food,NOUN,Prolific
617406fbfced12169896d158,omelet,BOI,use leftovers,use,use,VERB,Prolific
617406fbfced12169896d158,omelet,BOI,use leftovers,leftovers,leftover,NOUN,Prolific
617406fbfced12169896d158,kazoo,BOI,music,music,music,NOUN,Prolific
617406fbfced12169896d158,kazoo,BOI,support,support,support,NOUN,Prolific
617406fbfced12169896d158,kazoo,BOI,noise,noise,noise,NOUN,Prolific
617406fbfced12169896d158,kazoo,BOI,entertainment,entertainment,entertainment,NOUN,Prolific
617406fbfced12169896d158,toothpaste,BOI,clean teeth,clean,clean,ADJ,Prolific
617406fbfced12169896d158,toothpaste,BOI,clean teeth,teeth,tooth,NOUN,Prolific
617406fbfced12169896d158,toothpaste,BOI,household cleaning paste,household,household,NOUN,Prolific
617406fbfced12169896d158,toothpaste,BOI,household cleaning paste,cleaning,cleaning,NOUN,Prolific
617406fbfced12169896d158,toothpaste,BOI,household cleaning paste,paste,paste,VERB,Prolific
617406fbfced12169896d158,toothpaste,BOI,shine metal,shine,shine,NOUN,Prolific
617406fbfced12169896d158,toothpaste,BOI,shine metal,metal,metal,NOUN,Prolific
617406fbfced12169896d158,toothpaste,BOI,freshen mouth.,freshen,freshen,ADV,Prolific
617406fbfced12169896d158,toothpaste,BOI,freshen mouth.,mouth,mouth,NOUN,Prolific
617406fbfced12169896d158,jeep,BOI,transport,transport,transport,NOUN,Prolific
617406fbfced12169896d158,jeep,BOI,status symbol,status,status,NOUN,Prolific
617406fbfced12169896d158,jeep,BOI,status symbol,symbol,symbol,NOUN,Prolific
617406fbfced12169896d158,jeep,BOI,rough terrain,rough,rough,ADJ,Prolific
617406fbfced12169896d158,jeep,BOI,rough terrain,terrain,terrain,NOUN,Prolific
617406fbfced12169896d158,jeep,BOI,army vehicle,army,army,NOUN,Prolific
617406fbfced12169896d158,jeep,BOI,army vehicle,vehicle,vehicle,NOUN,Prolific
617406fbfced12169896d158,jeep,BOI,sports vehicle.,sports,sport,NOUN,Prolific
617406fbfced12169896d158,jeep,BOI,sports vehicle.,vehicle,vehicle,NOUN,Prolific
617406fbfced12169896d158,sax,BOI,musical instrument. ochestral instrument,musical,musical,ADJ,Prolific
617406fbfced12169896d158,sax,BOI,musical instrument. ochestral instrument,instrument,instrument,NOUN,Prolific
617406fbfced12169896d158,sax,BOI,musical instrument. ochestral instrument,orchestral,orchestral,ADJ,Prolific
617406fbfced12169896d158,sax,BOI,musical instrument. ochestral instrument,instrument,instrument,NOUN,Prolific
617406fbfced12169896d158,sax,BOI,entertainment,entertainment,entertainment,NOUN,Prolific
617406fbfced12169896d158,sax,BOI,jazz,jazz,jazz,NOUN,Prolific
617406fbfced12169896d158,lighthouse,BOI,warning,warning,warning,NOUN,Prolific
617406fbfced12169896d158,lighthouse,BOI,marker for hidden rocks,marker,marker,NOUN,Prolific
617406fbfced12169896d158,lighthouse,BOI,marker for hidden rocks,hidden,hidden,ADJ,Prolific
617406fbfced12169896d158,lighthouse,BOI,marker for hidden rocks,rocks,rock,NOUN,Prolific
617406fbfced12169896d158,lighthouse,BOI,reefs or shoals. light for shipping.,reefs,reef,NOUN,Prolific
617406fbfced12169896d158,lighthouse,BOI,reefs or shoals. light for shipping.,shoals,shoal,NOUN,Prolific
617406fbfced12169896d158,lighthouse,BOI,reefs or shoals. light for shipping.,light,light,NOUN,Prolific
617406fbfced12169896d158,lighthouse,BOI,reefs or shoals. light for shipping.,shipping,shipping,NOUN,Prolific
617406fbfced12169896d158,oyster,BOI,makes pearls,makes,make,VERB,Prolific
617406fbfced12169896d158,oyster,BOI,makes pearls,pearls,pearl,NOUN,Prolific
617406fbfced12169896d158,oyster,BOI,it's edible raw or cooked. ,edible,edible,ADJ,Prolific
617406fbfced12169896d158,oyster,BOI,it's edible raw or cooked. ,raw,raw,ADJ,Prolific
617406fbfced12169896d158,oyster,BOI,it's edible raw or cooked. ,cooked,cook,VERB,Prolific
617406fbfced12169896d158,cigar,BOI,smoking,smoking,smok,NOUN,Prolific
617406fbfced12169896d158,cigar,BOI,status symbol,status,status,NOUN,Prolific
617406fbfced12169896d158,cigar,BOI,status symbol,symbol,symbol,NOUN,Prolific
617406fbfced12169896d158,sheet,BOI,bed covering,bed,bed,NOUN,Prolific
617406fbfced12169896d158,sheet,BOI,bed covering,covering,cover,VERB,Prolific
617406fbfced12169896d158,sheet,BOI,child's tent ,tent,tent,NOUN,Prolific
617406fbfced12169896d158,catnip,BOI,cat toy,cat,cat,NOUN,Prolific
617406fbfced12169896d158,catnip,BOI,cat toy,toy,toy,NOUN,Prolific
617406fbfced12169896d158,sackcloth,BOI,crafts,crafts,craft,NOUN,Prolific
617406fbfced12169896d158,sackcloth,BOI,rough clothing.,rough,rough,ADJ,Prolific
617406fbfced12169896d158,sackcloth,BOI,rough clothing.,clothing,clothing,NOUN,Prolific
626709eaccacabc451b6ae63,pumpkin,BOI,eat,eat,eat,VERB,Prolific
626709eaccacabc451b6ae63,pumpkin,BOI,plant,plant,plant,NOUN,Prolific
626709eaccacabc451b6ae63,pumpkin,BOI,cook,cook,cake,VERB,Prolific
626709eaccacabc451b6ae63,pumpkin,BOI,feed livestock,feed,feed,NOUN,Prolific
626709eaccacabc451b6ae63,pumpkin,BOI,feed livestock,livestock,livestock,NOUN,Prolific
626709eaccacabc451b6ae63,pumpkin,BOI,carve,carve,carve,NOUN,Prolific
626709eaccacabc451b6ae63,bank,BOI,rob,rob,rob,NOUN,Prolific
626709eaccacabc451b6ae63,bank,BOI,store money,store,store,NOUN,Prolific
626709eaccacabc451b6ae63,bank,BOI,store money,money,money,NOUN,Prolific
626709eaccacabc451b6ae63,bank,BOI,get a loan,get,get,VERB,Prolific
626709eaccacabc451b6ae63,bank,BOI,get a loan,loan,loan,NOUN,Prolific
626709eaccacabc451b6ae63,bank,BOI,get a mortgage ,get,get,VERB,Prolific
626709eaccacabc451b6ae63,bank,BOI,get a mortgage ,mortgage,mortgage,NOUN,Prolific
626709eaccacabc451b6ae63,mop,BOI,clean,clean,clean,ADJ,Prolific
626709eaccacabc451b6ae63,mop,BOI,dry up water,dry,dry,ADJ,Prolific
626709eaccacabc451b6ae63,mop,BOI,dry up water,water,water,NOUN,Prolific
626709eaccacabc451b6ae63,mop,BOI,burn,burn,burn,VERB,Prolific
626709eaccacabc451b6ae63,marksman,BOI,train,train,train,NOUN,Prolific
626709eaccacabc451b6ae63,marksman,BOI,kill,kill,kill,VERB,Prolific
626709eaccacabc451b6ae63,marksman,BOI,deploy,deploy,deploy,INTJ,Prolific
626709eaccacabc451b6ae63,marksman,BOI,discharge,discharge,discharge,NOUN,Prolific
626709eaccacabc451b6ae63,marksman,BOI,inlist,enlist,enlist,NOUN,Prolific
626709eaccacabc451b6ae63,headset,BOI,wear,wear,wear,VERB,Prolific
626709eaccacabc451b6ae63,headset,BOI,repair,repair,repair,NOUN,Prolific
626709eaccacabc451b6ae63,headset,BOI,loan,loan,loan,NOUN,Prolific
626709eaccacabc451b6ae63,headset,BOI,sell,sell,sell,VERB,Prolific
626709eaccacabc451b6ae63,brisket,BOI,eat,eat,eat,VERB,Prolific
626709eaccacabc451b6ae63,brisket,BOI,cook,cook,cake,VERB,Prolific
626709eaccacabc451b6ae63,brisket,BOI,give,give,give,VERB,Prolific
626709eaccacabc451b6ae63,jukebox,BOI,listen,listen,listen,VERB,Prolific
626709eaccacabc451b6ae63,jukebox,BOI,repair,repair,repair,NOUN,Prolific
626709eaccacabc451b6ae63,jukebox,BOI,sell,sell,sell,VERB,Prolific
626709eaccacabc451b6ae63,jukebox,BOI,buy,buy,buy,VERB,Prolific
626709eaccacabc451b6ae63,jukebox,BOI,move,move,move,VERB,Prolific
626709eaccacabc451b6ae63,bamboo,BOI,eat,eat,eat,VERB,Prolific
626709eaccacabc451b6ae63,bamboo,BOI,carve,carve,carve,NOUN,Prolific
626709eaccacabc451b6ae63,bamboo,BOI,grow,grow,grow,VERB,Prolific
626709eaccacabc451b6ae63,bamboo,BOI,plant,plant,plant,NOUN,Prolific
626709eaccacabc451b6ae63,bamboo,BOI,make paper ,make,make,VERB,Prolific
626709eaccacabc451b6ae63,bamboo,BOI,make paper ,paper,paper,NOUN,Prolific
626709eaccacabc451b6ae63,punchbowl,BOI,drink,drink,drink,NOUN,Prolific
626709eaccacabc451b6ae63,punchbowl,BOI,spike,spike,spike,NOUN,Prolific
626709eaccacabc451b6ae63,punchbowl,BOI,sell,sell,sell,VERB,Prolific
626709eaccacabc451b6ae63,punchbowl,BOI,dis a,dis,dis,NOUN,Prolific
626709eaccacabc451b6ae63,photograph,BOI,frame,frame,frame,NOUN,Prolific
626709eaccacabc451b6ae63,photograph,BOI,discard,discard,discard,NOUN,Prolific
626709eaccacabc451b6ae63,photograph,BOI,sell,sell,sell,VERB,Prolific
626709eaccacabc451b6ae63,photograph,BOI,buy,buy,buy,VERB,Prolific
626709eaccacabc451b6ae63,photograph,BOI,give,give,give,VERB,Prolific
626709eaccacabc451b6ae63,photograph,BOI,take,take,take,VERB,Prolific
626709eaccacabc451b6ae63,ketchup,BOI,eat,eat,eat,VERB,Prolific
626709eaccacabc451b6ae63,ketchup,BOI,soup,soup,soup,NOUN,Prolific
626709eaccacabc451b6ae63,ketchup,BOI,polish brass,polish,polish,NOUN,Prolific
626709eaccacabc451b6ae63,ketchup,BOI,polish brass,brass,brass,NOUN,Prolific
626709eaccacabc451b6ae63,mouthwash,BOI,drink,drink,drink,NOUN,Prolific
626709eaccacabc451b6ae63,mouthwash,BOI,rinse,rinse,rinse,NOUN,Prolific
626709eaccacabc451b6ae63,mouthwash,BOI,treat skin infection ,treat,treat,VERB,Prolific
626709eaccacabc451b6ae63,mouthwash,BOI,treat skin infection ,skin,skin,NOUN,Prolific
626709eaccacabc451b6ae63,mouthwash,BOI,treat skin infection ,infection,infection,NOUN,Prolific
626709eaccacabc451b6ae63,shingles,BOI,roofing,roofing,roofing,NOUN,Prolific
626709eaccacabc451b6ae63,shingles,BOI,trash,trash,trash,INTJ,Prolific
626709eaccacabc451b6ae63,shingles,BOI,debris ,debris,debris,NOUN,Prolific
626709eaccacabc451b6ae63,homemaker,BOI,spouse,spouse,spouse,NOUN,Prolific
626709eaccacabc451b6ae63,homemaker,BOI,partner,partner,partner,NOUN,Prolific
626709eaccacabc451b6ae63,homemaker,BOI,cleaner,cleaner,cleaner,NOUN,Prolific
626709eaccacabc451b6ae63,nun,BOI,church,church,church,NOUN,Prolific
626709eaccacabc451b6ae63,nun,BOI,school,school,school,NOUN,Prolific
626709eaccacabc451b6ae63,nun,BOI,hospitals,hospitals,hospital,NOUN,Prolific
626709eaccacabc451b6ae63,nun,BOI,faith,faith,faith,NOUN,Prolific
626709eaccacabc451b6ae63,nail,BOI,build,build,build,NOUN,Prolific
626709eaccacabc451b6ae63,nail,BOI,forge,forge,forge,NOUN,Prolific
626709eaccacabc451b6ae63,nail,BOI,traps,traps,trap,NOUN,Prolific
626709eaccacabc451b6ae63,foodstuff,BOI,eat,eat,eat,VERB,Prolific
626709eaccacabc451b6ae63,foodstuff,BOI,store,store,store,NOUN,Prolific
626709eaccacabc451b6ae63,foodstuff,BOI,buy,buy,buy,VERB,Prolific
626709eaccacabc451b6ae63,foodstuff,BOI,sell,sell,sell,VERB,Prolific
626709eaccacabc451b6ae63,foodstuff,BOI,donate,donate,donate,ADJ,Prolific
626709eaccacabc451b6ae63,bookend,BOI,hold books,hold,hold,INTJ,Prolific
626709eaccacabc451b6ae63,bookend,BOI,hold books,books,book,NOUN,Prolific
626709eaccacabc451b6ae63,bookend,BOI,paperweight ,paperweight,paperweight,NOUN,Prolific
626709eaccacabc451b6ae63,pimento,BOI,eat,eat,eat,VERB,Prolific
626709eaccacabc451b6ae63,pimento,BOI,make cheese,make,make,VERB,Prolific
626709eaccacabc451b6ae63,pimento,BOI,make cheese,cheese,cheese,NOUN,Prolific
626709eaccacabc451b6ae63,costumer,BOI,sell,sell,sell,VERB,Prolific
626709eaccacabc451b6ae63,costumer,BOI,spend,spend,spend,NOUN,Prolific
626709eaccacabc451b6ae63,costumer,BOI,seperate from their money,separate,separate,ADJ,Prolific
626709eaccacabc451b6ae63,costumer,BOI,seperate from their money,money,money,NOUN,Prolific
626709eaccacabc451b6ae63,costumer,BOI,attract ,attract,attract,NOUN,Prolific
626709eaccacabc451b6ae63,pigtail,BOI,pull,pull,pull,NOUN,Prolific
626709eaccacabc451b6ae63,pigtail,BOI,braid,braid,braid,AUX,Prolific
626709eaccacabc451b6ae63,undercoat,BOI,paint,paint,paint,VERB,Prolific
626709eaccacabc451b6ae63,undercoat,BOI,rust proof,rust,rust,ADJ,Prolific
626709eaccacabc451b6ae63,undercoat,BOI,rust proof,proof,proof,NOUN,Prolific
