Username,Condition.Description,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group,
J00715107_aar,Version 41,binoculars,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,binoculars,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,binoculars,viewing far and wide places,viewing,viewe,VERB,USA,
J00715107_aar,Version 41,binoculars,viewing far and wide places,far,far,ADV,USA,
J00715107_aar,Version 41,binoculars,viewing far and wide places,wide,wide,ADV,USA,
J00715107_aar,Version 41,binoculars,viewing far and wide places,places,place,NOUN,USA,
J00715107_aar,Version 41,backgammon,playing,playing,play,VERB,USA,
J00715107_aar,Version 41,backgammon,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,backgammon,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,backgammon,repurposed craft,repurposed,repurpose,VERB,USA,
J00715107_aar,Version 41,backgammon,repurposed craft,craft,craft,VERB,USA,
J00715107_aar,Version 41,backgammon,stepped on,stepped,step,VERB,USA,
J00715107_aar,Version 41,backgammon,sat on,sat,sit,VERB,USA,
J00715107_aar,Version 41,backgammon,thrown,thrown,throw,VERB,USA,
J00715107_aar,Version 41,roommate,comfort,comfort,comfort,VERB,USA,
J00715107_aar,Version 41,roommate,splitting bills,splitting,split,VERB,USA,
J00715107_aar,Version 41,roommate,splitting bills,bills,bills,NOUN,USA,
J00715107_aar,Version 41,roommate,sharing,sharing,share,VERB,USA,
J00715107_aar,Version 41,calipers,measuring,measuring,measure,VERB,USA,
J00715107_aar,Version 41,calipers,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,calipers,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,calipers,precision,precision,precision,NOUN,USA,
J00715107_aar,Version 41,brickwork,building,building,build,VERB,USA,
J00715107_aar,Version 41,brickwork,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,brickwork,skill,skill,skill,NOUN,USA,
J00715107_aar,Version 41,brickwork,barrier,barrier,barrier,NOUN,USA,
J00715107_aar,Version 41,damsel,companion,companion,companion,NOUN,USA,
J00715107_aar,Version 41,damsel,knowledge,knowledge,knowledge,NOUN,USA,
J00715107_aar,Version 41,damsel,skills ,skills,skill,NOUN,USA,
J00715107_aar,Version 41,tricycle,transportation,transportation,transport,VERB,USA,
J00715107_aar,Version 41,tricycle,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,tricycle,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,tricycle,repurposed crafts,repurposed,repurpose,VERB,USA,
J00715107_aar,Version 41,tricycle,repurposed crafts,crafts,craft,VERB,USA,
J00715107_aar,Version 41,tricycle,entertainment ,entertainment,entertainment,NOUN,USA,
J00715107_aar,Version 41,cologne,smell,smell,smell,VERB,USA,
J00715107_aar,Version 41,cologne,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,cologne,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,cologne,repurposed craft,repurposed,repurpose,VERB,USA,
J00715107_aar,Version 41,cologne,repurposed craft,craft,craft,VERB,USA,
J00715107_aar,Version 41,lei,accessory,accessory,accessory,NOUN,USA,
J00715107_aar,Version 41,lei,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,lei,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,lei,welcoming gesture,welcoming,welcome,ADJ,USA,
J00715107_aar,Version 41,lei,welcoming gesture,gesture,gesture,NOUN,USA,
J00715107_aar,Version 41,broccoli,eating,eating,eat,VERB,USA,
J00715107_aar,Version 41,salt,seasoning food,seasoning,season,VERB,USA,
J00715107_aar,Version 41,salt,seasoning food,food,food,NOUN,USA,
J00715107_aar,Version 41,salt,eating,eating,eat,VERB,USA,
J00715107_aar,Version 41,salt,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,salt,melting ice,melting,melt,VERB,USA,
J00715107_aar,Version 41,salt,melting ice,ice,ice,NOUN,USA,
J00715107_aar,Version 41,salt,exfoliate,exfoliate,exfoliate,VERB,USA,
J00715107_aar,Version 41,salt,healing,healing,heal,VERB,USA,
J00715107_aar,Version 41,horseshoe,throwing,throwing,throw,VERB,USA,
J00715107_aar,Version 41,horseshoe,worn by horse,worn,wear,VERB,USA,
J00715107_aar,Version 41,horseshoe,worn by horse,horse,horse,NOUN,USA,
J00715107_aar,Version 41,horseshoe,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,horseshoe,crafting,crafting,craft,VERB,USA,
J00715107_aar,Version 41,gift,received,received,receive,VERB,USA,
J00715107_aar,Version 41,gift,given,given,give,VERB,USA,
J00715107_aar,Version 41,gift,repurposed,repurposed,repurpose,VERB,USA,
J00715107_aar,Version 41,dildo,n/a,n,not,PART,USA,
J00715107_aar,Version 41,fedora,accessory,accessory,accessory,NOUN,USA,
J00715107_aar,Version 41,fedora,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,fedora,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,fedora,warmth for head,warmth,warmth,NOUN,USA,
J00715107_aar,Version 41,fedora,warmth for head,head,head,NOUN,USA,
J00715107_aar,Version 41,fedora,protection from uv rays ,protection,protect,VERB,USA,
J00715107_aar,Version 41,fedora,protection from uv rays ,uv,uv,X,USA,
J00715107_aar,Version 41,fedora,protection from uv rays ,rays,ray,NOUN,USA,
J00715107_aar,Version 41,tepee,shelter,shelter,shelter,VERB,USA,
J00715107_aar,Version 41,tepee,built,built,build,VERB,USA,
J00715107_aar,Version 41,tepee,transported,transported,transport,VERB,USA,
J00715107_aar,Version 41,germ,experiment,experiment,experiment,VERB,USA,
J00715107_aar,Version 41,germ,increase illness,increase,increase,NOUN,USA,
J00715107_aar,Version 41,germ,increase illness,illness,illness,NOUN,USA,
J00715107_aar,Version 41,germ,transfer,transfer,transfer,VERB,USA,
J00715107_aar,Version 41,germ,observed,observed,observe,ADJ,USA,
J00715107_aar,Version 41,mammal,observing,observing,obserive,VERB,USA,
J00715107_aar,Version 41,mammal,petting,petting,pet,VERB,USA,
J00715107_aar,Version 41,mammal,photographed,photographed,photograph,VERB,USA,
J00715107_aar,Version 41,suitcase,luggage transportation,luggage,luggage,NOUN,USA,
J00715107_aar,Version 41,suitcase,luggage transportation,transportation,transport,VERB,USA,
J00715107_aar,Version 41,suitcase,secrecy,secrecy,secrecy,NOUN,USA,
J00715107_aar,Version 41,suitcase,computer transport,computer,computer,NOUN,USA,
J00715107_aar,Version 41,suitcase,computer transport,transport,transport,VERB,USA,
J00715107_aar,Version 41,suitcase,paper transport,paper,paper,NOUN,USA,
J00715107_aar,Version 41,suitcase,paper transport,transport,transport,VERB,USA,
J00715107_aar,Version 41,suitcase,accessory,accessory,accessory,NOUN,USA,
J00715107_aar,Version 41,suitcase,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,suitcase,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,game,played,played,play,VERB,USA,
J00715107_aar,Version 41,game,gift,gift,gift,VERB,USA,
J00715107_aar,Version 41,game,received,received,receive,VERB,USA,
J00715107_aar,Version 41,game,win,win,win,VERB,USA,
J00715107_aar,Version 41,game,lose,lose,lose,VERB,USA,
J00715107_aar,Version 41,train,transportation,transportation,transport,VERB,USA,
J00715107_aar,Version 41,train,photographed,photographed,photograph,VERB,USA,
J00715107_aar,Version 41,train,decoration,decoration,decorate,VERB,USA,
J00715107_aar,Version 41,train,experiment,experiment,experiment,VERB,USA,
J00715408sgr,Version 5,paprika,cook with,cook,cake,VERB,USA,
J00715408sgr,Version 5,paprika,eat,eat,eat,VERB,USA,
J00715408sgr,Version 5,paprika,smell,smell,smell,VERB,USA,
J00715408sgr,Version 5,copper,tools,tools,tool,NOUN,USA,
J00715408sgr,Version 5,copper,smell,smell,smell,VERB,USA,
J00715408sgr,Version 5,copper,throw,throw,throw,VERB,USA,
J00715408sgr,Version 5,pomegranate,eat,eat,eat,VERB,USA,
J00715408sgr,Version 5,pomegranate,cook with,cook,cake,VERB,USA,
J00715408sgr,Version 5,pomegranate,grow,grow,grow,VERB,USA,
J00715408sgr,Version 5,pomegranate,throw,throw,throw,VERB,USA,
J00715408sgr,Version 5,crutch,use,use,use,VERB,USA,
J00715408sgr,Version 5,crutch,hit with,hit,hit,VERB,USA,
J00715408sgr,Version 5,cedar,plant,plant,plant,VERB,USA,
J00715408sgr,Version 5,cedar,grow,grow,grow,VERB,USA,
J00715408sgr,Version 5,doll,play with,play,play,VERB,USA,
J00715408sgr,Version 5,doll,buy,buy,buy,VERB,USA,
J00715408sgr,Version 5,doll,give,give,give,VERB,USA,
J00715408sgr,Version 5,doll,dress up,dress,dress,NOUN,USA,
J00715408sgr,Version 5,eyepiece,help with eyecare,help,help,VERB,USA,
J00715408sgr,Version 5,eyepiece,help with eyecare,eye,eye,NOUN,USA,
J00715408sgr,Version 5,eyepiece,help with eyecare,care,care,NOUN,USA,
J00715408sgr,Version 5,waste,throw,throw,throw,VERB,USA,
J00715408sgr,Version 5,waste,make,make,make,VERB,USA,
J00715408sgr,Version 5,waste,recycle,recycle,recycle,VERB,USA,
J00715408sgr,Version 5,cabbage,eat,eat,eat,VERB,USA,
J00715408sgr,Version 5,cabbage,cookwith,cook,cake,VERB,USA,
J00715408sgr,Version 5,cabbage,grow,grow,grow,VERB,USA,
J00715408sgr,Version 5,cabbage,plant,plant,plant,VERB,USA,
J00715408sgr,Version 5,bazooka,throw,throw,throw,VERB,USA,
J00715408sgr,Version 5,bazooka,use in war,use,use,VERB,USA,
J00715408sgr,Version 5,bazooka,use in war,war,war,NOUN,USA,
J00715408sgr,Version 5,powderpuff,make up,make,make,VERB,USA,
J00715408sgr,Version 5,powderpuff,cleaning face,cleaning,clean,VERB,USA,
J00715408sgr,Version 5,powderpuff,cleaning face,face,face,NOUN,USA,
J00715408sgr,Version 5,tranquilizers,calm something down,calm,calm,ADJ,USA,
J00715408sgr,Version 5,tranquilizers,calm something down,something,something,PRON,USA,
J00715408sgr,Version 5,tranquilizers,hurt somebody,hurt,hurt,VERB,USA,
J00715408sgr,Version 5,tranquilizers,hurt somebody,somebody,somebody,PRON,USA,
J00715408sgr,Version 5,hoop,hulahoop,hula,hula,X,USA,
J00715408sgr,Version 5,hoop,earrings,earrings,earring,NOUN,USA,
J00715408sgr,Version 5,hoop,jump over,jump,jump,VERB,USA,
J00715408sgr,Version 5,hoop,play with,play,play,VERB,USA,
J00715408sgr,Version 5,hoop,basketball hoop,basketball,basketball,NOUN,USA,
J00715408sgr,Version 5,watercress,eat,eat,eat,VERB,USA,
J00715408sgr,Version 5,watercress,cook with,cook,cake,VERB,USA,
J00715408sgr,Version 5,watercress,plant,plant,plant,VERB,USA,
J00715408sgr,Version 5,watercress,grow,grow,grow,VERB,USA,
J00715408sgr,Version 5,playsuit,play with,play,play,VERB,USA,
J00715408sgr,Version 5,playsuit,dress up,dress,dress,NOUN,USA,
J00715408sgr,Version 5,prosecutor,in court,court,court,NOUN,USA,
J00715408sgr,Version 5,medication,calm somebody down,calm,calm,ADJ,USA,
J00715408sgr,Version 5,medication,calm somebody down,somebody,somebody,PRON,USA,
J00715408sgr,Version 5,medication,wake somebody up,wake,wake,VERB,USA,
J00715408sgr,Version 5,medication,wake somebody up,somebody,somebody,PRON,USA,
J00715408sgr,Version 5,medication,cure a sickness,cure,cure,VERB,USA,
J00715408sgr,Version 5,medication,cure a sickness,sickness,sickness,NOUN,USA,
J00715408sgr,Version 5,Picture Frame,hold pictures,hold,hold,VERB,USA,
J00715408sgr,Version 5,Picture Frame,hold pictures,pictures,picture,NOUN,USA,
J00715408sgr,Version 5,Picture Frame,throw,throw,throw,VERB,USA,
J00715408sgr,Version 5,Picture Frame,decoration,decoration,decorate,VERB,USA,
J00715408sgr,Version 5,worker,work,work,work,VERB,USA,
J00715408sgr,Version 5,laryngoscope,testing,testing,test,VERB,USA,
J00715408sgr,Version 5,laryngoscope,medical,medical,medical,ADJ,USA,
J00715408sgr,Version 5,sandbank,play with,play,play,VERB,USA,
J00715408sgr,Version 5,figurine,decoration,decoration,decorate,VERB,USA,
J00715408sgr,Version 5,wristlet,accessory,accessory,accessory,NOUN,USA,
J00715408sgr,Version 5,wristlet,decoration,decoration,decorate,VERB,USA,
J00715408sgr,Version 5,wristlet,beauty,beauty,beauty,NOUN,USA,
J00715408sgr,Version 5,stableman,work,work,work,VERB,USA,
J00715408sgr,Version 5,stableman,horses,horses,horse,NOUN,USA,
J00715408sgr,Version 5,postman,work,work,work,VERB,USA,
J00715408sgr,Version 5,postman,hand out postages,hand,hand,NOUN,USA,
J00715408sgr,Version 5,postman,hand out postages,postage,postage,NOUN,USA,
J00715408sgr,Version 5,woodwork,working with wood,working,work,VERB,USA,
J00715408sgr,Version 5,woodwork,working with wood,wood,wood,NOUN,USA,
J00715408sgr,Version 5,woodwork,building,building,building,NOUN,USA,
J00715408sgr,Version 5,keyhole,keys,keys,key,NOUN,USA,
J00715408sgr,Version 5,keyhole,unlock,unlock,unlock,VERB,USA,
J00715408sgr,Version 5,keyhole,lock,lock,lock,VERB,USA,
J00715408sgr,Version 5,antiques,decoration,decoration,decorate,VERB,USA,
J00715408sgr,Version 5,sheepskin,accesory,accessory,accessory,NOUN,USA,
J00715408sgr,Version 5,pedal,driving,driving,drive,VERB,USA,
J00715603_cmh,Version 10,roach,killing,killing,kill,VERB,USA,
J00715603_cmh,Version 10,roach,eating,eating,eat,VERB,USA,
J00715603_cmh,Version 10,plywood,building,building,building,NOUN,USA,
J00715603_cmh,Version 10,plywood,burning,burning,burn,VERB,USA,
J00715603_cmh,Version 10,plywood,stepping,stepping,step,VERB,USA,
J00715603_cmh,Version 10,plywood,hitting,hitting,hit,VERB,USA,
J00715603_cmh,Version 10,horsewhip,hitting,hitting,hit,VERB,USA,
J00715603_cmh,Version 10,horsewhip,juggling,juggling,juggle,VERB,USA,
J00715603_cmh,Version 10,horsewhip,swatting,swatting,swatt,VERB,USA,
J00715603_cmh,Version 10,wine,drinking,drinking,drink,VERB,USA,
J00715603_cmh,Version 10,wine,cooking,cooking,cook,VERB,USA,
J00715603_cmh,Version 10,scrubber,cleaning,cleaning,clean,VERB,USA,
J00715603_cmh,Version 10,scrubber,removing stains,removing,remove,VERB,USA,
J00715603_cmh,Version 10,scrubber,removing stains,stains,stain,VERB,USA,
J00715603_cmh,Version 10,snowdrift,plowing snow,plowing,plow,VERB,USA,
J00715603_cmh,Version 10,snowdrift,plowing snow,snow,snow,NOUN,USA,
J00715603_cmh,Version 10,brochure,getting info,getting,get,VERB,USA,
J00715603_cmh,Version 10,brochure,getting info,info,inform,VERB,USA,
J00715603_cmh,Version 10,blood,transplanting,transplanting,transplant,VERB,USA,
J00715603_cmh,Version 10,rind,eating,eating,eat,VERB,USA,
J00715603_cmh,Version 10,locker,storing,storing,store,VERB,USA,
J00715603_cmh,Version 10,attorney,defending a client,defending,defend,VERB,USA,
J00715603_cmh,Version 10,attorney,defending a client,client,client,NOUN,USA,
J00715603_cmh,Version 10,stewardess,snacks,snacks,snack,NOUN,USA,
J00715603_cmh,Version 10,stewardess,help,help,help,VERB,USA,
J00715603_cmh,Version 10,stewardess,information,information,information,NOUN,USA,
J00715603_cmh,Version 10,ferret,petting,petting,pet,VERB,USA,
J00715603_cmh,Version 10,ferret,playing,playing,play,VERB,USA,
J00715603_cmh,Version 10,bun,eating,eating,eat,VERB,USA,
J00715603_cmh,Version 10,bun,making,making,make,NOUN,USA,
J00715603_cmh,Version 10,teeth,eating,eating,eat,VERB,USA,
J00715603_cmh,Version 10,teeth,biting,biting,bite,VERB,USA,
J00715603_cmh,Version 10,teeth,removing ,removing,remove,VERB,USA,
J00715603_cmh,Version 10,herbivore,eating plants,eating,eat,VERB,USA,
J00715603_cmh,Version 10,herbivore,eating plants,plants,plant,NOUN,USA,
J00715603_cmh,Version 10,newsagent,spreading news,spreading,spread,VERB,USA,
J00715603_cmh,Version 10,newsagent,spreading news,news,news,NOUN,USA,
J00715603_cmh,Version 10,pickle,eating ,eating,eat,VERB,USA,
J00715603_cmh,Version 10,armband,protecting,protecting,protect,VERB,USA,
J00715603_cmh,Version 10,armband,compressing,compressing,compresse,VERB,USA,
J00715603_cmh,Version 10,battleship,fighting,fighting,fight,NOUN,USA,
J00715603_cmh,Version 10,battleship,protecting,protecting,protect,VERB,USA,
J00715603_cmh,Version 10,battleship,storing,storing,store,NOUN,USA,
J00715603_cmh,Version 10,rhubarb,eating,eating,eat,VERB,USA,
J00715603_cmh,Version 10,rhubarb,cooking,cooking,cook,VERB,USA,
J00715603_cmh,Version 10,dagger,cutting,cutting,cut,VERB,USA,
J00715603_cmh,Version 10,dagger,protecting,protecting,protect,VERB,USA,
J00715603_cmh,Version 10,dagger,carving,carving,carve,VERB,USA,
J00715603_cmh,Version 10,accessory,fashion,fashion,fashion,NOUN,USA,
J00715603_cmh,Version 10,accessory,emergencies,emergencies,emergency,NOUN,USA,
J00715603_cmh,Version 10,biscuit,eating,eating,eat,VERB,USA,
J00715603_cmh,Version 10,skate,roller skates,roller,rollerskate,NOUN,USA,
J00715603_cmh,Version 10,skate,getting somewhere,getting,get,VERB,USA,
J00715603_cmh,Version 10,skate,getting somewhere,somewhere,somewhere,ADV,USA,
J00715603_cmh,Version 10,skate,having fun,fun,fun,NOUN,USA,
J00715603_cmh,Version 10,skate,skate board,skate,skateboard,VERB,USA,
J00715603_cmh,Version 10,cheesecake,eating,eating,eat,VERB,USA,
J00715603_cmh,Version 10,nostril,smelling,smelling,smell,VERB,USA,
J00715603_cmh,Version 10,nostril,wiggling,wiggling,wiggle,VERB,USA,
J00715603_cmh,Version 10,book,reading,reading,read,VERB,USA,
J00715603_cmh,Version 10,book,burning,burning,burn,VERB,USA,
J00715603_cmh,Version 10,book,throwing,throwing,throw,VERB,USA,
J00715603_cmh,Version 10,handsaw,cutting,cutting,cut,VERB,USA,
J00715603_cmh,Version 10,propeller,flying,flying,fly,VERB,USA,
J00715610_an,Version 72,golf, played,played,play,VERB,USA,
J00715610_an,Version 72,golf,thought of,thought,thing,VERB,USA,
J00715610_an,Version 72,golf,sport,sport,sport,NOUN,USA,
J00715610_an,Version 72,water,drank,drank,drink,VERB,USA,
J00715610_an,Version 72,water,cleaned,cleaned,clean,VERB,USA,
J00715610_an,Version 72,water,used,used,use,VERB,USA,
J00715610_an,Version 72,clothing,made,made,make,VERB,USA,
J00715610_an,Version 72,clothing,worn,worn,wear,VERB,USA,
J00715610_an,Version 72,clothing,torn,torn,tear,VERB,USA,
J00715610_an,Version 72,clothing,shared,shared,share,VERB,USA,
J00715610_an,Version 72,potty,using,using,use,VERB,USA,
J00715610_an,Version 72,manuscript,typed,typed,type,VERB,USA,
J00715610_an,Version 72,manuscript,written,written,write,VERB,USA,
J00715610_an,Version 72,manuscript,said out loud,said,say,VERB,USA,
J00715610_an,Version 72,manuscript,said out loud,loud,loud,ADV,USA,
J00715610_an,Version 72,dominoes,played,played,play,VERB,USA,
J00715610_an,Version 72,dominoes,set up,set,set,VERB,USA,
J00715610_an,Version 72,blowpipe,used,used,use,VERB,USA,
J00715610_an,Version 72,raspberry,eaten,eaten,eat,VERB,USA,
J00715610_an,Version 72,raspberry,planted,planted,plan,VERB,USA,
J00715610_an,Version 72,raspberry,grown,grown,grow,VERB,USA,
J00715610_an,Version 72,raspberry,made,made,make,VERB,USA,
J00715610_an,Version 72,chimney,made,made,make,VERB,USA,
J00715610_an,Version 72,chimney,burned,burned,burn,VERB,USA,
J00715610_an,Version 72,chimney,built,built,build,VERB,USA,
J00715610_an,Version 72,thong,worn,worn,wear,VERB,USA,
J00715610_an,Version 72,thong,made,made,make,VERB,USA,
J00715610_an,Version 72,jawbreaker,eaten,eaten,eat,VERB,USA,
J00715610_an,Version 72,jawbreaker,made,made,make,VERB,USA,
J00715610_an,Version 72,clergyman,priest,priest,priest,NOUN,USA,
J00715610_an,Version 72,clergyman,church,church,church,NOUN,USA,
J00715610_an,Version 72,hood,clothing,clothing,clothes,NOUN,USA,
J00715610_an,Version 72,hood,neighborhood,neighborhood,neighborhood,NOUN,USA,
J00715610_an,Version 72,broomstick,witch,witch,witch,NOUN,USA,
J00715610_an,Version 72,broomstick,sweeping,sweeping,sweep,VERB,USA,
J00715610_an,Version 72,cervix,used,used,use,VERB,USA,
J00715610_an,Version 72,driver,drove,drove,drive,VERB,USA,
J00715610_an,Version 72,chocolate,eaten,eaten,eat,VERB,USA,
J00715610_an,Version 72,chocolate,built,built,build,VERB,USA,
J00715610_an,Version 72,chocolate,made,made,make,VERB,USA,
J00715610_an,Version 72,chocolate,planted,planted,plan,VERB,USA,
J00715610_an,Version 72,diagram,shown,shown,show,VERB,USA,
J00715610_an,Version 72,diagram,written,written,write,VERB,USA,
J00715610_an,Version 72,diagram,typed,typed,type,VERB,USA,
J00715610_an,Version 72,chow,eaten,eaten,eat,VERB,USA,
J00715610_an,Version 72,councilman,administrator ,administrator,administrate,VERB,USA,
J00715610_an,Version 72,padlock,used,used,use,VERB,USA,
J00715610_an,Version 72,deodorant,used,used,use,VERB,USA,
J00715610_an,Version 72,deodorant,made,made,make,VERB,USA,
J00715610_an,Version 72,deodorant,built,built,build,VERB,USA,
J00715610_an,Version 72,loaf,baked,baked,bake,VERB,USA,
J00715610_an,Version 72,loaf,eaten,eaten,eat,VERB,USA,
J00715610_an,Version 72,planter,planted,planted,plan,VERB,USA,
J00715610_an,Version 72,hardcover,protected,protected,protect,VERB,USA,
J00715610_an,Version 72,baseboard,hardened,hardened,harden,VERB,USA,
J00715610_an,Version 72,baseboard,built,built,build,VERB,USA,
J00715610_an,Version 72,freezer,frozen,frozen,freeze,VERB,USA,
J00715610_an,Version 72,freezer,built,built,build,VERB,USA,
J00715610_an,Version 72,scissors,used,used,use,VERB,USA,
J00715610_an,Version 72,rosewater,drink,drink,drink,VERB,USA,
J00716231_tra,Version 9,cane,held,held,hold,VERB,USA,
J00716231_tra,Version 9,cane,walked,walked,walk,VERB,USA,
J00716231_tra,Version 9,cane,tossed,tossed,toss,VERB,USA,
J00716231_tra,Version 9,cane,broken,broken,break,VERB,USA,
J00716231_tra,Version 9,orchard,visit,visit,visit,VERB,USA,
J00716231_tra,Version 9,orchard,sit at,sit,sit,VERB,USA,
J00716231_tra,Version 9,vessel,sat in,sat,sit,VERB,USA,
J00716231_tra,Version 9,vessel,ride in,ride,ride,VERB,USA,
J00716231_tra,Version 9,vessel,drive in,drive,drive,VERB,USA,
J00716231_tra,Version 9,suit,wear,wear,wear,VERB,USA,
J00716231_tra,Version 9,platter,eat off of,eat,eat,VERB,USA,
J00716231_tra,Version 9,platter,hold food,hold,hold,VERB,USA,
J00716231_tra,Version 9,platter,hold food,food,food,NOUN,USA,
J00716231_tra,Version 9,wrapper,wrap things,wrap,wrap,VERB,USA,
J00716231_tra,Version 9,wrapper,wrap things,things,thing,NOUN,USA,
J00716231_tra,Version 9,wrapper,hold items,hold,hold,VERB,USA,
J00716231_tra,Version 9,wrapper,hold items,items,item,NOUN,USA,
J00716231_tra,Version 9,chemicals,spray,spray,spray,VERB,USA,
J00716231_tra,Version 9,chemicals,clean,clean,clean,VERB,USA,
J00716231_tra,Version 9,altarpiece,pray at,pray,pray,VERB,USA,
J00716231_tra,Version 9,altarpiece,worship,worship,worship,VERB,USA,
J00716231_tra,Version 9,altarpiece,observe,observe,observe,VERB,USA,
J00716231_tra,Version 9,altarpiece,look upon,look,look,VERB,USA,
J00716231_tra,Version 9,altarpiece,look upon,upon,upon,ADP,USA,
J00716231_tra,Version 9,landscape,paint it,paint,paint,VERB,USA,
J00716231_tra,Version 9,landscape,view,view,view,VERB,USA,
J00716231_tra,Version 9,landscape,travel to ,travel,travel,VERB,USA,
J00716231_tra,Version 9,hardware,utilize,utilize,utilize,VERB,USA,
J00716231_tra,Version 9,hardware,create with,create,create,VERB,USA,
J00716231_tra,Version 9,hardware,fix things,fix,fix,VERB,USA,
J00716231_tra,Version 9,hardware,fix things,things,thing,NOUN,USA,
J00716231_tra,Version 9,bench,sit on,sit,sit,VERB,USA,
J00716231_tra,Version 9,belly,rub,rub,rub,VERB,USA,
J00716231_tra,Version 9,strainer,strain things,strain,strain,VERB,USA,
J00716231_tra,Version 9,strainer,strain things,things,thing,NOUN,USA,
J00716231_tra,Version 9,coleslaw,eat,eat,eat,VERB,USA,
J00716231_tra,Version 9,mayor,listen to,listen,listen,VERB,USA,
J00716231_tra,Version 9,mayor,vote for,vote,vote,VERB,USA,
J00716231_tra,Version 9,tube,sit on,sit,sit,VERB,USA,
J00716231_tra,Version 9,saleslady,talk to,talk,talk,VERB,USA,
J00716231_tra,Version 9,saleslady,buy things from,buy,buy,VERB,USA,
J00716231_tra,Version 9,saleslady,buy things from,things,thing,NOUN,USA,
J00716231_tra,Version 9,purse,put things in,put,put,VERB,USA,
J00716231_tra,Version 9,purse,put things in,things,thing,NOUN,USA,
J00716231_tra,Version 9,purse,or as a weapon ,weapon,weapon,NOUN,USA,
J00716231_tra,Version 9,token,pay for things with,pay,pay,VERB,USA,
J00716231_tra,Version 9,token,pay for things with,things,thing,NOUN,USA,
J00716231_tra,Version 9,goblet,drink from,drink,drink,VERB,USA,
J00716231_tra,Version 9,clay,mold,mold,mold,VERB,USA,
J00716231_tra,Version 9,clay,create,create,create,VERB,USA,
J00716231_tra,Version 9,wound,bleed from,bleed,bleed,VERB,USA,
J00716231_tra,Version 9,asparagus,eat,eat,eat,VERB,USA,
J00716231_tra,Version 9,elbow,bend,bend,bend,VERB,USA,
J00716231_tra,Version 9,elbow,lick ,lick,lick,VERB,USA,
J00716231_tra,Version 9,shell,pick up,pick,pick,VERB,USA,
J00716231_tra,Version 9,shell,store a crab,store,store,VERB,USA,
J00716231_tra,Version 9,shell,store a crab,crab,crab,NOUN,USA,
J00716231_tra,Version 9,block,build,build,build,VERB,USA,
J00716231_tra,Version 9,duck,keep,keep,keep,VERB,USA,
J00716231_tra,Version 9,veal,eat,eat,eat,VERB,USA,
J00716276MR,Version 52,rifle,shoot,shoot,shoot,VERB,USA,
J00716276MR,Version 52,rifle,fill,fill,fill,VERB,USA,
J00716276MR,Version 52,bandage,wrap,wrap,wrap,VERB,USA,
J00716276MR,Version 52,bandage,pull,pull,pull,VERB,USA,
J00716276MR,Version 52,bike,ride,ride,ride,NOUN,USA,
J00716276MR,Version 52,bike,peddle,peddle,peddle,NOUN,USA,
J00716276MR,Version 52,washbasin,clean,clean,clean,VERB,USA,
J00716276MR,Version 52,washbasin,pour,pour,pour,VERB,USA,
J00716276MR,Version 52,washbasin,fill,fill,fill,VERB,USA,
J00716276MR,Version 52,mace,spray,spray,spray,VERB,USA,
J00716276MR,Version 52,cooler,fill,fill,fill,VERB,USA,
J00716276MR,Version 52,cooler,pour,pour,pour,VERB,USA,
J00716276MR,Version 52,olive,eat,eat,eat,VERB,USA,
J00716276MR,Version 52,olive,throw,throw,throw,VERB,USA,
J00716276MR,Version 52,ax,hit,hit,hit,VERB,USA,
J00716276MR,Version 52,ax,throw,throw,throw,VERB,USA,
J00716276MR,Version 52,grave,dig,dig,dig,VERB,USA,
J00716276MR,Version 52,grave,fill,fill,fill,VERB,USA,
J00716276MR,Version 52,apparel,wear,wear,wear,VERB,USA,
J00716276MR,Version 52,apparel,sell,sell,sell,VERB,USA,
J00716276MR,Version 52,pillow,lay,lay,lay,VERB,USA,
J00716276MR,Version 52,pillow,throw,throw,throw,VERB,USA,
J00716276MR,Version 52,badge,wear,wear,wear,VERB,USA,
J00716276MR,Version 52,badge,hit,hit,hit,VERB,USA,
J00716276MR,Version 52,saddlebag,throw,throw,throw,VERB,USA,
J00716276MR,Version 52,saddlebag,wear,wear,wear,VERB,USA,
J00716276MR,Version 52,dollhouse,play,play,play,VERB,USA,
