"Username","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","word","lemma","POS"
"lasilver0515LAS","Version 21","frog",605,"pet","pet","pet","NOUN"
"lasilver0515LAS","Version 21","frog",605,"admire","admire","admire","NOUN"
"lasilver0515LAS","Version 21","frog",605,"loathe","loathe","loato","NOUN"
"lasilver0515LAS","Version 21","frog",605,"kiss","kiss","kiss","NOUN"
"lasilver0515LAS","Version 21","seaweed",611,"eat","eat","eat","VERB"
"lasilver0515LAS","Version 21","seaweed",611,"harvest","harvest","harvest","ADJ"
"lasilver0515LAS","Version 21","seaweed",611,"transport","transport","transport","NOUN"
"lasilver0515LAS","Version 21","seaweed",611,"buy","buy","buy","VERB"
"lasilver0515LAS","Version 21","seaweed",611,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","seaweed",611,"crush","crush","crush","NOUN"
"lasilver0515LAS","Version 21","seaweed",611,"consume","consume","consume","NOUN"
"lasilver0515LAS","Version 21","seaweed",611,"dry-out","dry","dry","ADJ"
"lasilver0515LAS","Version 21","organ",612,"buy","buy","buy","VERB"
"lasilver0515LAS","Version 21","organ",612,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","organ",612,"donate","donate","donate","ADJ"
"lasilver0515LAS","Version 21","organ",612,"study","study","study","NOUN"
"lasilver0515LAS","Version 21","organ",612,"admire","admire","admire","NOUN"
"lasilver0515LAS","Version 21","organ",612,"offer","offer","offer","NOUN"
"lasilver0515LAS","Version 21","organ",612,"relocate","relocate","relocate","NOUN"
"lasilver0515LAS","Version 21","lizard",607,"admire","admire","admire","NOUN"
"lasilver0515LAS","Version 21","lizard",607,"observe","observe","observe","ADJ"
"lasilver0515LAS","Version 21","lizard",607,"buy","buy","buy","VERB"
"lasilver0515LAS","Version 21","lizard",607,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","lizard",607,"raise","raise","raise","VERB"
"lasilver0515LAS","Version 21","lizard",607,"order","order","order","NOUN"
"lasilver0515LAS","Version 21","quill",614,"write","write","write","X"
"lasilver0515LAS","Version 21","quill",614,"author","author","author","NOUN"
"lasilver0515LAS","Version 21","quill",614,"scribe","scribe","scribe","NOUN"
"lasilver0515LAS","Version 21","quill",614,"decorate","decorate","decorate","VERB"
"lasilver0515LAS","Version 21","placenta",630,"eat","eat","eat","VERB"
"lasilver0515LAS","Version 21","placenta",630,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","placenta",630,"nurture ","nurture","nurture","VERB"
"lasilver0515LAS","Version 21","whore",609,"fuck","fuck","fuck","NOUN"
"lasilver0515LAS","Version 21","whore",609,"pleasure","pleasure","pleasure","NOUN"
"lasilver0515LAS","Version 21","whore",609,"buy","buy","buy","VERB"
"lasilver0515LAS","Version 21","whore",609,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","whore",609,"borrow","borrow","borrow","NOUN"
"lasilver0515LAS","Version 21","whore",609,"include","include","include","VERB"
"lasilver0515LAS","Version 21","whore",609,"play","play","play","VERB"
"lasilver0515LAS","Version 21","toiletry",603,"buy","buy","buy","VERB"
"lasilver0515LAS","Version 21","toiletry",603,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","toiletry",603,"gift","gift","gift","NOUN"
"lasilver0515LAS","Version 21","toiletry",603,"decorate","decorate","decorate","VERB"
"lasilver0515LAS","Version 21","toiletry",603,"stock","stock","stock","NOUN"
"lasilver0515LAS","Version 21","toiletry",603,"remove","remove","remove","VERB"
"lasilver0515LAS","Version 21","toiletry",603,"carry","carry","carry","VERB"
"lasilver0515LAS","Version 21","gumdrop",629,"eat","eat","eat","VERB"
"lasilver0515LAS","Version 21","gumdrop",629,"throw up","throw","throw","INTJ"
"lasilver0515LAS","Version 21","gumdrop",629,"buy","buy","buy","VERB"
"lasilver0515LAS","Version 21","gumdrop",629,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","gumdrop",629,"consume","consume","consume","NOUN"
"lasilver0515LAS","Version 21","gumdrop",629,"enjoy","enjoy","enjoy","VERB"
"lasilver0515LAS","Version 21","cutlery",608,"gift","gift","gift","NOUN"
"lasilver0515LAS","Version 21","cutlery",608,"buy","buy","buy","VERB"
"lasilver0515LAS","Version 21","cutlery",608,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","cutlery",608,"store","store","store","NOUN"
"lasilver0515LAS","Version 21","cutlery",608,"remove","remove","remove","VERB"
"lasilver0515LAS","Version 21","cutlery",608,"clean","clean","clean","ADJ"
"lasilver0515LAS","Version 21","cutlery",608,"rinse","rinse","rinse","NOUN"
"lasilver0515LAS","Version 21","cadillac",622,"drive","drive","drive","VERB"
"lasilver0515LAS","Version 21","cadillac",622,"display","display","display","NOUN"
"lasilver0515LAS","Version 21","cadillac",622,"clean","clean","clean","ADJ"
"lasilver0515LAS","Version 21","cadillac",622,"trash","trash","trash","INTJ"
"lasilver0515LAS","Version 21","cadillac",622,"crash","crash","crash","VERB"
"lasilver0515LAS","Version 21","cadillac",622,"buy","buy","buy","VERB"
"lasilver0515LAS","Version 21","cadillac",622,"sell","sell","sell","VERB"
"lasilver0515LAS","Version 21","cadillac",622,"gift","gift","gift","NOUN"
"lasilver0515LAS","Version 21","spinach",627,"eat","eat","eat","VERB"
"lasilver0515LAS","Version 21","spinach",627,"grow","grow","grow","VERB"
"lasilver0515LAS","Version 21","spinach",627,"cook","cook","cake","VERB"
"lasilver0515LAS","Version 21","spinach",627,"clean","clean","clean","ADJ"
"lasilver0515LAS","Version 21","spinach",627,"ship","ship","ship","NOUN"
"lasilver0515LAS","Version 21","spinach",627,"unpack","unpack","unpack","ADJ"
"lasilver0515LAS","Version 21","spinach",627,"package","package","package","NOUN"
"lasilver0515LAS","Version 21","spinach",627,"study","study","study","NOUN"
"M20248455C.W.","Version 22","shed",654,"storage","storage","storage","NOUN"
"M20248455C.W.","Version 22","shed",654,"housing","housing","housing","NOUN"
"M20248455C.W.","Version 22","shed",654,"enclosure","enclosure","enclosure","NOUN"
"M20248455C.W.","Version 22","shed",654,"greenhouse","greenhouse","greenhouse","NOUN"
"M20248455C.W.","Version 22","shed",654,"buy","buy","buy","VERB"
"M20248455C.W.","Version 22","shed",654,"sell","sell","sell","VERB"
"M20248455C.W.","Version 22","shed",654,"demolish","demolish","demolish","INTJ"
"M20248455C.W.","Version 22","shed",654,"hide ","hide","hide","NOUN"
"M20248455C.W.","Version 22","junk",657,"throw away","throw","throw","INTJ"
"M20248455C.W.","Version 22","junk",657,"throw away","away","away","ADV"
"M20248455C.W.","Version 22","junk",657,"keep","keep","keep","VERB"
"M20248455C.W.","Version 22","junk",657,"collect","collect","collect","NOUN"
"M20248455C.W.","Version 22","junk",657,"store","store","store","NOUN"
"M20248455C.W.","Version 22","junk",657,"buy","buy","buy","VERB"
"M20248455C.W.","Version 22","junk",657,"sell","sell","sell","VERB"
"M20248455C.W.","Version 22","junk",657,"repurpose","repurposed","repurpose","VERB"
"M20248455C.W.","Version 22","junk",657,"restore","restore","restore","NOUN"
"M20248455C.W.","Version 22","stool",660,"sample","sample","sample","NOUN"
"M20248455C.W.","Version 22","stool",660,"sit","sit","sit","VERB"
"M20248455C.W.","Version 22","stool",660,"stand","stand","stand","VERB"
"M20248455C.W.","Version 22","stool",660,"spin","spin","spin","NOUN"
"M20248455C.W.","Version 22","stool",660,"place","place","place","NOUN"
"M20248455C.W.","Version 22","stool",660,"decorate","decorate","decorate","VERB"
"M20248455C.W.","Version 22","stool",660,"flush","flush","flush","NOUN"
"M20248455C.W.","Version 22","stool",660,"paint","paint","paint","VERB"
"M20248455C.W.","Version 22","stool",660,"as small table","small","small","ADJ"
"M20248455C.W.","Version 22","stool",660,"as small table","table","table","NOUN"
"M20248455C.W.","Version 22","stool",660,"plant stand","plant","plant","NOUN"
"M20248455C.W.","Version 22","stool",660,"plant stand","stand","stand","VERB"
"M20248455C.W.","Version 22","stool",660,"dissassemble","disassemble","disassemble","NOUN"
"M20248455C.W.","Version 22","stool",660,"repurpose","repurposed","repurpose","VERB"
"M20248455C.W.","Version 22","stool",660,"restore","restore","restore","NOUN"
"M20248455C.W.","Version 22","stool",660,"refinish","refinish","refinish","VERB"
"M20248455C.W.","Version 22","stool",660,"buy","buy","buy","VERB"
"M20248455C.W.","Version 22","stool",660,"sell","sell","sell","VERB"
"M20248455C.W.","Version 22","carport",633,"park","park","park","NOUN"
"M20248455C.W.","Version 22","carport",633,"protect","protect","protect","VERB"
"M20248455C.W.","Version 22","carport",633,"shelter","shelter","shelter","NOUN"
"M20248455C.W.","Version 22","carport",633,"buy","buy","buy","VERB"
"M20248455C.W.","Version 22","carport",633,"sell","sell","sell","VERB"
"M20248455C.W.","Version 22","tutor",635,"teach","teach","teach","NOUN"
"M20248455C.W.","Version 22","tutor",635,"learn","learn","learn","VERB"
"M20248455C.W.","Version 22","tutor",635,"talk to","talk","talk","VERB"
"M20248455C.W.","Version 22","tutor",635,"listen to","listen","listen","VERB"
"M20248455C.W.","Version 22","tutor",635,"study","study","study","NOUN"
"M20248455C.W.","Version 22","tutor",635,"date","date","date","NOUN"
"M20248455C.W.","Version 22","tutor",635,"eat with","eat","eat","VERB"
"M20248455C.W.","Version 22","tutor",635,"pay","pay","pay","VERB"
"M20248455C.W.","Version 22","needlepoint",641,"look at","look","look","VERB"
"M20248455C.W.","Version 22","needlepoint",641,"create","create","create","VERB"
"M20248455C.W.","Version 22","needlepoint",641,"decorate","decorate","decorate","VERB"
"M20248455C.W.","Version 22","needlepoint",641,"dye","dye","dye","INTJ"
"M20248455C.W.","Version 22","needlepoint",641,"buy","buy","buy","VERB"
"M20248455C.W.","Version 22","needlepoint",641,"sell","sell","sell","VERB"
"M20248455C.W.","Version 22","needlepoint",641,"add to","add","add","VERB"
"M20248455C.W.","Version 22","needlepoint",641,"make patches","make","make","VERB"
"M20248455C.W.","Version 22","needlepoint",641,"make patches","patches","patch","NOUN"
"M20248455C.W.","Version 22","needlepoint",641,"teach","teach","teach","NOUN"
"M20248455C.W.","Version 22","needlepoint",641,"learn","learn","learn","VERB"
"M20248455C.W.","Version 22","puddle",656,"splash","splash","splash","NOUN"
"M20248455C.W.","Version 22","puddle",656,"drain","drain","drain","NOUN"
"M20248455C.W.","Version 22","puddle",656,"drink","drink","drink","NOUN"
"M20248455C.W.","Version 22","puddle",656,"collect","collect","collect","NOUN"
"M20248455C.W.","Version 22","puddle",656,"observe","observe","observe","ADJ"
"M20248455C.W.","Version 22","puddle",656,"study","study","study","NOUN"
"M20248455C.W.","Version 22","puddle",656,"research","research","research","NOUN"
"M20248455C.W.","Version 22","puddle",656,"soak","soak","soak","NOUN"
"M20248455C.W.","Version 22","puddle",656,"sit in","sit","sit","VERB"
"M20248455C.W.","Version 22","puddle",656,"treat","treat","treat","VERB"
"M20248455C.W.","Version 22","puddle",656,"photograph","photograph","photograph","NOUN"
"M20248455C.W.","Version 22","puddle",656,"videograph","video","video","NOUN"
"M20248455C.W.","Version 22","puddle",656,"dry up","dry","dry","ADJ"
"M20248455C.W.","Version 22","puddle",656,"fill in","fill","fill","NOUN"
"M20248455C.W.","Version 22","peephole",644,"spy","spy","spy","NOUN"
"M20248455C.W.","Version 22","peephole",644,"look through","look","look","VERB"
"M20248455C.W.","Version 22","peephole",644,"pass notes","pass","pass","VERB"
"M20248455C.W.","Version 22","peephole",644,"pass notes","notes","note","NOUN"
"M20248455C.W.","Version 22","peephole",644,"talk through","talk","talk","VERB"
"M20248455C.W.","Version 22","peephole",644,"blow through","blow","blow","VERB"
"M20248455C.W.","Version 22","peephole",644,"breathe through","breathe","breato","VERB"
"M20248455C.W.","Version 22","peephole",644,"fill in","fill","fill","NOUN"
"M20248455C.W.","Version 22","peephole",644,"widen","widen","widen","ADV"
"M20248455C.W.","Version 22","drone",661,"fly","fly","fly","VERB"
"M20248455C.W.","Version 22","drone",661,"crash","crash","crash","VERB"
"M20248455C.W.","Version 22","drone",661,"repair","repair","repair","NOUN"
"M20248455C.W.","Version 22","drone",661,"buy","buy","buy","VERB"
"M20248455C.W.","Version 22","drone",661,"sell","sell","sell","VERB"
"M20248455C.W.","Version 22","drone",661,"aerial footage","aerial","aerial","ADJ"
"M20248455C.W.","Version 22","drone",661,"aerial footage","footage","footage","NOUN"
"M20248455C.W.","Version 22","drone",661,"ship","ship","ship","NOUN"
"M20248455C.W.","Version 22","drone",661,"deliver","deliver","deliver","VERB"
"M20248455C.W.","Version 22","drone",661,"observe","observe","observe","ADJ"
"M20248455C.W.","Version 22","drone",661,"collect data","collect","collect","NOUN"
"M20248455C.W.","Version 22","drone",661,"collect data","data","data","NOUN"
"M20248455C.W.","Version 22","drone",661,"spy","spy","spy","NOUN"
"M20248455C.W.","Version 22","drone",661,"relay information","relay","relay","NOUN"
"M20248455C.W.","Version 22","drone",661,"relay information","information","information","NOUN"
"M20248455C.W.","Version 22","dress",659,"destroy","destroy","destroy","VERB"
"M20248455C.W.","Version 22","dress",659,"repurpose","repurposed","repurpose","VERB"
"M20248455C.W.","Version 22","dress",659,"wear","wear","wear","VERB"
"M20248455C.W.","Version 22","dress",659,"buy","buy","buy","VERB"
"M20248455C.W.","Version 22","dress",659,"sell","sell","sell","VERB"
"M20248455C.W.","Version 22","dress",659,"decorate","decorate","decorate","VERB"
"M20248455C.W.","Version 22","dress",659,"dye","dye","dye","INTJ"
"M20248455C.W.","Version 22","dress",659,"display","display","display","NOUN"
"M20248455C.W.","Version 22","dress",659,"political statement","political","political","ADJ"
"M20248455C.W.","Version 22","dress",659,"political statement","statement","statement","NOUN"
"M20248455C.W.","Version 22","dress",659,"take off","take","take","VERB"
"M20248455C.W.","Version 22","dress",659,"model","model","model","NOUN"
"M20248455C.W.","Version 22","dress",659,"design","design","design","NOUN"
"M20248455C.W.","Version 22","dress",659,"tourniquet","tourniquet","tourniquet","NOUN"
"M20248455C.W.","Version 22","dress",659,"soak up.","soak","soak","NOUN"
"M20248455C.W.","Version 22","clipper",651,"cut hair","cut","cut","VERB"
"M20248455C.W.","Version 22","clipper",651,"cut hair","hair","hair","NOUN"
"M20248455C.W.","Version 22","clipper",651,"dog grooming","dog","dog","NOUN"
"M20248455C.W.","Version 22","clipper",651,"dog grooming","grooming","groome","VERB"
"M20248455C.W.","Version 22","clipper",651,"shave beard","shave","shave","NOUN"
"M20248455C.W.","Version 22","clipper",651,"shave beard","beard","beard","NOUN"
"M20248455C.W.","Version 22","clipper",651,"shave legs","shave","shave","NOUN"
"M20248455C.W.","Version 22","clipper",651,"shave legs","legs","leg","NOUN"
"M20248455C.W.","Version 22","clipper",651,"manscape","manscape","manscape","NOUN"
"M20248455C.W.","Version 22","clipper",651,"make rugs","make","make","VERB"
"M20248455C.W.","Version 22","clipper",651,"make rugs","rugs","rug","NOUN"
"M20248455C.W.","Version 22","clipper",651,"shear sheep","shear","share","NOUN"
"M20248455C.W.","Version 22","clipper",651,"shear sheep","sheep","sheep","NOUN"
"M20248455C.W.","Version 22","clipper",651,"buy","buy","buy","VERB"
"M20248455C.W.","Version 22","clipper",651,"sell","sell","sell","VERB"
"M20248455C.W.","Version 22","clipper",651,"test","test","test","NOUN"
"M20248455C.W.","Version 22","clipper",651,"study","study","study","NOUN"
"M20248455C.W.","Version 22","clipper",651,"take apart","take","take","VERB"
"M20248455C.W.","Version 22","clipper",651,"take apart","apart","apart","ADV"
"M20248455C.W.","Version 22","clipper",651,"put back together","put","put","VERB"
"M20248455C.W.","Version 22","clipper",651,"put back together","back","back","ADV"
"M20248455C.W.","Version 22","clipper",651,"put back together","together","together","ADV"
"M20248455C.W.","Version 22","clipper",651,"make noise","make","make","VERB"
"M20248455C.W.","Version 22","clipper",651,"make noise","noise","noise","NOUN"
"M20248455C.W.","Version 22","parachute",637,"jump from airplane","jump","jump","VERB"
"M20248455C.W.","Version 22","parachute",637,"jump from airplane","airplane","airplane","NOUN"
"M20248455C.W.","Version 22","parachute",637,"paraglide","paraglide","paraglide","NOUN"
