"Username","Trial","Condition.Number","Condition.Notes","Stimuli.Cue","Procedure.Item","Procedure.Max.Time","Procedure.Min.Time","Response.RT","Response.RTfirst","Response.RTlast","affordance","affordance_corrected","affordance_lemma","POS"
"w10036134_AN",40,23,"List 48","oat",1428,"-","-",9978,4433,8858,"cereal","cereal","cereal","NOUN"
"w10036134_AN",40,23,"List 48","oat",1428,"-","-",9978,4433,8858,"bar","bar","bar","NOUN"
"w10036134_AN",40,23,"List 48","oat",1428,"-","-",9978,4433,8858,"cereal","cereal","cereal","NOUN"
"w10036621MB",11,24,"List 49","lobe",1448,"-","-",5881,3746,4429,"ear","ear","ear","ADJ"
"w10036621MB",12,24,"List 49","staff",1455,"-","-",17499,3144,16198,"wizardry","wizardry","wizardry","INTJ"
"w10036621MB",12,24,"List 49","staff",1455,"-","-",17499,3144,16198,"walking","walking","walk","NOUN"
"w10036621MB",13,24,"List 49","pushcart",1471,"-","-",9996,2561,8847,"pushing","pushing","push","VERB"
"w10036621MB",13,24,"List 49","pushcart",1471,"-","-",9996,2561,8847,"shopping","shopping","shopping","NOUN"
"w10036621MB",13,24,"List 49","pushcart",1471,"-","-",9996,2561,8847,"walking","walking","walk","NOUN"
"w10036621MB",14,24,"List 49","opium",1442,"-","-",19337,8866,18062,"pain","pain","pain","NOUN"
"w10036621MB",14,24,"List 49","opium",1442,"-","-",19337,8866,18062,"high","high","high","INTJ"
"w10036621MB",14,24,"List 49","opium",1442,"-","-",19337,8866,18062,"abuse","abuse","abuse","NOUN"
"w10036621MB",15,24,"List 49","pillowcase",1454,"-","-",34181,3769,31337,"pillows","pillows","pillow","NOUN"
"w10036621MB",15,24,"List 49","pillowcase",1454,"-","-",34181,3769,31337,"suffocation","suffocation","suffocation","NOUN"
"w10036621MB",15,24,"List 49","pillowcase",1454,"-","-",34181,3769,31337,"bag","bag","bag","NOUN"
"w10036621MB",15,24,"List 49","pillowcase",1454,"-","-",34181,3769,31337,"ghost","ghost","ghost","ADJ"
"w10036621MB",15,24,"List 49","pillowcase",1454,"-","-",34181,3769,31337,"costume","costume","costume","NOUN"
"w10036621MB",16,24,"List 49","maple",1456,"-","-",8130,2454,4504,"pancakes","pancakes","pancake","NOUN"
"w10036621MB",17,24,"List 49","boathouse",1470,"-","-",14222,3349,12684,"holding","holding","hold","NOUN"
"w10036621MB",17,24,"List 49","boathouse",1470,"-","-",14222,3349,12684,"boats","boats","boats","NOUN"
"w10036621MB",17,24,"List 49","boathouse",1470,"-","-",14222,3349,12684,"parties","parties","party","NOUN"
"w10036621MB",17,24,"List 49","boathouse",1470,"-","-",14222,3349,12684,"storage","storage","storage","NOUN"
"w10036621MB",18,24,"List 49","washstand",1447,"-","-",9213,3848,7681,"holding","holding","hold","NOUN"
"w10036621MB",18,24,"List 49","washstand",1447,"-","-",9213,3848,7681,"washed","washed","washed","VERB"
"w10036621MB",18,24,"List 49","washstand",1447,"-","-",9213,3848,7681,"clothes","clothes","clothes","NOUN"
"w10036621MB",19,24,"List 49","wounds",1465,"-","-",10804,8159,9288,"healing","healing","heal","NOUN"
"w10036621MB",20,24,"List 49","finger",1462,"-","-",18249,2010,16771,"pointing","pointing","point","VERB"
"w10036621MB",20,24,"List 49","finger",1462,"-","-",18249,2010,16771,"cleaning","cleaning","cleaning","NOUN"
"w10036621MB",20,24,"List 49","finger",1462,"-","-",18249,2010,16771,"tracing","tracing","trace","NOUN"
"w10036621MB",20,24,"List 49","finger",1462,"-","-",18249,2010,16771,"showing","showing","show","VERB"
"w10036621MB",21,24,"List 49","lady",1449,"-","-",13453,7067,12055,"love","love","love","NOUN"
"w10036621MB",21,24,"List 49","lady",1449,"-","-",13453,7067,12055,"help","help","help","VERB"
"w10036621MB",22,24,"List 49","lawyer",1453,"-","-",33652,12934,21678,"fighting","fighting","fight","NOUN"
"w10036621MB",22,24,"List 49","lawyer",1453,"-","-",33652,12934,21678,"cases","cases","case","NOUN"
"w10036621MB",23,24,"List 49","fixture",1452,"-","-",8510,4233,5849,"lighting","lighting","lighting","NOUN"
"w10036621MB",24,24,"List 49","Food",1460,"-","-",10415,2605,9024,"nutrition","nutrition","nutrition","NOUN"
"w10036621MB",24,24,"List 49","Food",1460,"-","-",10415,2605,9024,"pleasure","pleasure","pleasure","NOUN"
"w10036621MB",25,24,"List 49","eyedrop",1443,"-","-",16558,6106,14879,"dry","dry","dry","ADJ"
"w10036621MB",25,24,"List 49","eyedrop",1443,"-","-",16558,6106,14879,"eyes","eyes","eyes","NOUN"
"w10036621MB",25,24,"List 49","eyedrop",1443,"-","-",16558,6106,14879,"red","red","re","ADJ"
"w10036621MB",25,24,"List 49","eyedrop",1443,"-","-",16558,6106,14879,"eyes","eyes","eyes","NOUN"
"w10036621MB",25,24,"List 49","eyedrop",1443,"-","-",16558,6106,14879,"itchy","itchy","itchy","ADJ"
"w10036621MB",25,24,"List 49","eyedrop",1443,"-","-",16558,6106,14879,"eyes","eyes","eyes","NOUN"
"w10036621MB",26,24,"List 49","gavel",1464,"-","-",6386,4521,4828,"idk","id","id","NOUN"
"w10036621MB",28,24,"List 49","sweetener",1450,"-","-",12332,2949,10734,"cooking","cooking","cook","NOUN"
"w10036621MB",28,24,"List 49","sweetener",1450,"-","-",12332,2949,10734,"making","making","make","NOUN"
"w10036621MB",28,24,"List 49","sweetener",1450,"-","-",12332,2949,10734,"drinks","drinks","drink","NOUN"
"w10036621MB",28,24,"List 49","sweetener",1450,"-","-",12332,2949,10734,"medicines","medicines","medicine","NOUN"
"w10036621MB",29,24,"List 49","scissor",1468,"-","-",6683,2242,3303,"cutting","cutting","cut","VERB"
"w10036621MB",30,24,"List 49","latrine",1459,"-","-",6351,2337,4836,"using","using","use","VERB"
"w10036621MB",30,24,"List 49","latrine",1459,"-","-",6351,2337,4836,"bathroom","bathroom","bathroom","NOUN"
"w10036621MB",31,24,"List 49","tugboat",1458,"-","-",28832,5080,27330,"pulling","pulling","pull","VERB"
"w10036621MB",31,24,"List 49","tugboat",1458,"-","-",28832,5080,27330,"things","things","thing","NOUN"
"w10036621MB",32,24,"List 49","neckwear",1467,"-","-",15845,3296,13585,"wear","wear","wear","VERB"
"w10036621MB",32,24,"List 49","neckwear",1467,"-","-",15845,3296,13585,"around","around","around","ADV"
"w10036621MB",32,24,"List 49","neckwear",1467,"-","-",15845,3296,13585,"neck","neck","neck","NOUN"
"w10036621MB",32,24,"List 49","neckwear",1467,"-","-",15845,3296,13585,"protect","protect","protect","VERB"
"w10036621MB",32,24,"List 49","neckwear",1467,"-","-",15845,3296,13585,"keep","keep","keep","VERB"
"w10036621MB",32,24,"List 49","neckwear",1467,"-","-",15845,3296,13585,"warm","warm","warm","ADJ"
"w10036621MB",33,24,"List 49","soles",1463,"-","-",17879,11109,16379,"comfort","comfort","comfort","NOUN"
"w10036621MB",33,24,"List 49","soles",1463,"-","-",17879,11109,16379,"shoes","shoes","shoe","VERB"
"w10036621MB",34,24,"List 49","thumb",1466,"-","-",13035,5765,9999,"hold","hold","hold","INTJ"
"w10036621MB",34,24,"List 49","thumb",1466,"-","-",13035,5765,9999,"things","things","thing","NOUN"
"w10036621MB",35,24,"List 49","icing",1461,"-","-",5566,2845,3527,"cake","cake","cake","NOUN"
"w10036621MB",36,24,"List 49","abdomen",1457,"-","-",45140,39661,43713,"housing","housing","housing","NOUN"
"w10036621MB",36,24,"List 49","abdomen",1457,"-","-",45140,39661,43713,"organs","organs","organ","NOUN"
"w10036621MB",38,24,"List 49","doghouse",1446,"-","-",11551,2126,8976,"housing","housing","housing","NOUN"
"w10036621MB",38,24,"List 49","doghouse",1446,"-","-",11551,2126,8976,"dogs","dogs","dog","NOUN"
"w10036621MB",38,24,"List 49","doghouse",1446,"-","-",11551,2126,8976,"metaphorical","metaphorical","metaphorical","ADJ"
"w10036621MB",38,24,"List 49","doghouse",1446,"-","-",11551,2126,8976,"sense","sense","sense","NOUN"
"w10036621MB",39,24,"List 49","sneaker",1444,"-","-",7828,2416,6493,"protect","protect","protect","VERB"
"w10036621MB",39,24,"List 49","sneaker",1444,"-","-",7828,2416,6493,"feet","feet","foot","NOUN"
"w10036621MB",40,24,"List 49","Leaf",1451,"-","-",8554,3546,7302,"protect","protect","protect","VERB"
"w10036621MB",40,24,"List 49","Leaf",1451,"-","-",8554,3546,7302,"trees","trees","tree","NOUN"
"w10037861_he",11,7,"List 7","controller",203,"-","-",7883,3058,6938,"managing","managing","manage","VERB"
"w10037861_he",11,7,"List 7","controller",203,"-","-",7883,3058,6938,"arranging","arranging","arrange","VERB"
"w10037861_he",12,7,"List 7","kilt",196,"-","-",10132,1986,9435,"styling","styling","styl","NOUN"
"w10037861_he",12,7,"List 7","kilt",196,"-","-",10132,1986,9435,"dancing","dancing","dancing","NOUN"
"w10037861_he",13,7,"List 7","mulch",209,"-","-",8056,1539,7321,"decorating","decorating","decorate","VERB"
"w10037861_he",13,7,"List 7","mulch",209,"-","-",8056,1539,7321,"nourishing","nourishing","nourishe","NOUN"
"w10037861_he",14,7,"List 7","cheese",188,"-","-",5287,1962,4635,"eating","eating","eat","VERB"
"w10037861_he",14,7,"List 7","cheese",188,"-","-",5287,1962,4635,"using","using","use","VERB"
"w10037861_he",15,7,"List 7","goldfish",198,"-","-",8362,1707,7520,"entertaining","entertaining","entertaine","VERB"
"w10037861_he",15,7,"List 7","goldfish",198,"-","-",8362,1707,7520,"loving","loving","love","ADJ"
"w10037861_he",16,7,"List 7","motorboat",183,"-","-",18223,2347,16921,"moving","moving","move","VERB"
"w10037861_he",16,7,"List 7","motorboat",183,"-","-",18223,2347,16921,"home","home","home","ADV"
"w10037861_he",17,7,"List 7","pine",201,"-","-",15998,3349,15182,"frangerance","fragrance","fragrance","NOUN"
"w10037861_he",17,7,"List 7","pine",201,"-","-",15998,3349,15182,"tree","tree","tree","NOUN"
"w10037861_he",18,7,"List 7","people",206,"-","-",10283,1204,9510,"friends","friends","friend","NOUN"
"w10037861_he",18,7,"List 7","people",206,"-","-",10283,1204,9510,"family","family","family","NOUN"
"w10037861_he",18,7,"List 7","people",206,"-","-",10283,1204,9510,"employees","employees","employee","NOUN"
"w10037861_he",19,7,"List 7","grapevine",187,"-","-",8688,1720,7724,"food","food","food","NOUN"
"w10037861_he",19,7,"List 7","grapevine",187,"-","-",8688,1720,7724,"style","style","style","NOUN"
"w10037861_he",19,7,"List 7","grapevine",187,"-","-",8688,1720,7724,"decoration","decoration","decoration","NOUN"
"w10037861_he",20,7,"List 7","radish",189,"-","-",5575,1308,4356,"food","food","food","NOUN"
"w10037861_he",20,7,"List 7","radish",189,"-","-",5575,1308,4356,"cooking","cooking","cook","NOUN"
"w10037861_he",21,7,"List 7","Guitar",194,"-","-",4913,1252,3941,"music","music","music","NOUN"
"w10037861_he",21,7,"List 7","Guitar",194,"-","-",4913,1252,3941,"decoration","decoration","decoration","NOUN"
"w10037861_he",22,7,"List 7","mucous",185,"-","-",5778,3287,4709,"congestion","congestion","congestion","NOUN"
"w10037861_he",23,7,"List 7","person",199,"-","-",11222,1179,10349,"friend","friend","friend","NOUN"
"w10037861_he",23,7,"List 7","person",199,"-","-",11222,1179,10349,"family","family","family","NOUN"
"w10037861_he",23,7,"List 7","person",199,"-","-",11222,1179,10349,"boss","boss","boss","NOUN"
"w10037861_he",23,7,"List 7","person",199,"-","-",11222,1179,10349,"child","child","child","NOUN"
"w10037861_he",24,7,"List 7","eyelid",197,"-","-",7538,4029,6627,"keeping","keeping","keep","VERB"
"w10037861_he",24,7,"List 7","eyelid",197,"-","-",7538,4029,6627,"eye","eye","eye","NOUN"
"w10037861_he",24,7,"List 7","eyelid",197,"-","-",7538,4029,6627,"moist","moist","moist","NOUN"
"w10037861_he",25,7,"List 7","eyebath",200,"-","-",5231,2085,4321,"cleaning","cleaning","cleaning","NOUN"
"w10037861_he",25,7,"List 7","eyebath",200,"-","-",5231,2085,4321,"eye","eye","eye","NOUN"
"w10037861_he",26,7,"List 7","tent",190,"-","-",6380,1803,5507,"home","home","home","ADV"
"w10037861_he",26,7,"List 7","tent",190,"-","-",6380,1803,5507,"protection","protection","protection","NOUN"
"w10037861_he",27,7,"List 7","funnel",210,"-","-",9506,7812,8511,"drink","drink","drink","NOUN"
"w10037861_he",28,7,"List 7","conductor",204,"-","-",6581,1868,5548,"manage","manage","manage","NOUN"
"w10037861_he",28,7,"List 7","conductor",204,"-","-",6581,1868,5548,"control","control","control","NOUN"
"w10037861_he",29,7,"List 7","medic",208,"-","-",7655,1721,7013,"assist","assist","assist","VERB"
"w10037861_he",29,7,"List 7","medic",208,"-","-",7655,1721,7013,"health","health","health","NOUN"
"w10037861_he",29,7,"List 7","medic",208,"-","-",7655,1721,7013,"needs","needs","need","NOUN"
"w10037861_he",30,7,"List 7","cushion",191,"-","-",3964,2017,2924,"comfort","comfort","comfort","NOUN"
"w10037861_he",31,7,"List 7","silk",182,"-","-",4629,982,3851,"soft","soft","soft","ADJ"
"w10037861_he",31,7,"List 7","silk",182,"-","-",4629,982,3851,"clothing","clothing","clothing","NOUN"
"w10037861_he",32,7,"List 7","salesman",207,"-","-",8459,1247,7639,"sales","sales","sale","NOUN"
"w10037861_he",32,7,"List 7","salesman",207,"-","-",8459,1247,7639,"increase","increase","increase","NOUN"
"w10037861_he",33,7,"List 7","suspender",195,"-","-",4648,1508,3841,"holds","holds","hold","NOUN"
"w10037861_he",33,7,"List 7","suspender",195,"-","-",4648,1508,3841,"pants","pants","pants","NOUN"
"w10037861_he",34,7,"List 7","peanut",186,"-","-",11066,1531,10360,"food","food","food","NOUN"
"w10037861_he",34,7,"List 7","peanut",186,"-","-",11066,1531,10360,"nutrition","nutrition","nutrition","NOUN"
"w10037861_he",34,7,"List 7","peanut",186,"-","-",11066,1531,10360,"peanut","peanut","peanut","NOUN"
"w10037861_he",34,7,"List 7","peanut",186,"-","-",11066,1531,10360,"butter","butter","butter","NOUN"
"w10037861_he",35,7,"List 7","daddy",184,"-","-",8159,1204,6891,"father","father","father","NOUN"
"w10037861_he",35,7,"List 7","daddy",184,"-","-",8159,1204,6891,"role","role","role","NOUN"
"w10037861_he",35,7,"List 7","daddy",184,"-","-",8159,1204,6891,"model","model","model","NOUN"
"w10037861_he",36,7,"List 7","storeroom",192,"-","-",7187,4699,6162,"junk","junk","junk","NOUN"
"w10037861_he",36,7,"List 7","storeroom",192,"-","-",7187,4699,6162,"space","space","space","NOUN"
"w10037861_he",37,7,"List 7","grandniece",193,"-","-",7131,2368,6065,"family","family","family","NOUN"
"w10037861_he",37,7,"List 7","grandniece",193,"-","-",7131,2368,6065,"relative","relative","relative","ADV"
"w10037861_he",38,7,"List 7","store",205,"-","-",7279,1670,6492,"purchasing","purchasing","purchase","VERB"
"w10037861_he",38,7,"List 7","store",205,"-","-",7279,1670,6492,"needs","needs","need","NOUN"
"w10037861_he",38,7,"List 7","store",205,"-","-",7279,1670,6492,"wants","wants","want","VERB"
"w10037861_he",39,7,"List 7","banquet",202,"-","-",4131,1550,2927,"celebration","celebration","celebration","NOUN"
"w10037861_he",40,7,"List 7","pad",211,"-","-",9556,2898,8074,"kneepad","knee pad","knee pad","NOUN"
"w10037861_he",40,7,"List 7","pad",211,"-","-",9556,2898,8074,"period","period","period","NOUN"
"w10037861_he",40,7,"List 7","pad",211,"-","-",9556,2898,8074,"pad","pad","pad","NOUN"
"w10037996mdh",11,14,"List 64","strings",1917,"-","-",11743,3612,11253,"instrument","instrument","instrument","NOUN"
"w10037996mdh",11,14,"List 64","strings",1917,"-","-",11743,3612,11253,"floss","floss","floss","NOUN"
"w10037996mdh",11,14,"List 64","strings",1917,"-","-",11743,3612,11253,"sew","sew","sew","NOUN"
"w10037996mdh",12,14,"List 64","pastrami",1918,"-","-",3778,2957,3478,"eat","eat","eat","VERB"
"w10037996mdh",13,14,"List 64","dormitory",1896,"-","-",14704,3083,10365,"sleep","sleep","sleep","NOUN"
"w10037996mdh",13,14,"List 64","dormitory",1896,"-","-",14704,3083,10365,"lounge","lounge","lounge","NOUN"
"w10037996mdh",14,14,"List 64","taillight",1912,"-","-",3458,2096,3117,"blinker","blinker","blinker","NOUN"
"w10037996mdh",15,14,"List 64","catapult",1913,"-","-",11696,4116,5875,"throw","throw","throw","INTJ"
"w10037996mdh",16,14,"List 64","riverbank",1903,"-","-",15074,10278,14648,"fish","fish","fish","NOUN"
"w10037996mdh",16,14,"List 64","riverbank",1903,"-","-",15074,10278,14648,"sit","sit","sit","VERB"
"w10037996mdh",16,14,"List 64","riverbank",1903,"-","-",15074,10278,14648,"view","view","view","NOUN"
"w10037996mdh",17,14,"List 64","godfather",1914,"-","-",15872,8274,15620,"hug","hug","hug","X"
"w10037996mdh",17,14,"List 64","godfather",1914,"-","-",15872,8274,15620,"love","love","love","NOUN"
"w10037996mdh",18,14,"List 64","butterscotch",1915,"-","-",8592,1554,8258,"eat","eat","eat","VERB"
"w10037996mdh",18,14,"List 64","butterscotch",1915,"-","-",8592,1554,8258,"preserve","preserve","preserve","VERB"
"w10037996mdh",18,14,"List 64","butterscotch",1915,"-","-",8592,1554,8258,"cook","cook","cake","VERB"
"w10037996mdh",19,14,"List 64","bourbon",1906,"-","-",7690,2125,7451,"cook","cook","cake","VERB"
"w10037996mdh",19,14,"List 64","bourbon",1906,"-","-",7690,2125,7451,"drink","drink","drink","NOUN"
"w10037996mdh",19,14,"List 64","bourbon",1906,"-","-",7690,2125,7451,"preserve","preserve","preserve","VERB"
"w10037996mdh",20,14,"List 64","cat",1910,"-","-",13980,1601,13506,"pet","pet","pet","NOUN"
"w10037996mdh",20,14,"List 64","cat",1910,"-","-",13980,1601,13506,"cuddle","cuddle","cuddle","NOUN"
"w10037996mdh",20,14,"List 64","cat",1910,"-","-",13980,1601,13506,"accompany","accompany","accompany","NOUN"
"w10037996mdh",21,14,"List 64","tool",1899,"-","-",8345,2683,6642,"fix","fix","fix","VERB"
"w10037996mdh",21,14,"List 64","tool",1899,"-","-",8345,2683,6642,"break","break","break","NOUN"
"w10037996mdh",22,14,"List 64","sideboard",1911,"-","-",6360,5347,6032,"walk","walk","walk","VERB"
"w10037996mdh",23,14,"List 64","guardhouse",1907,"-","-",5469,3709,5062,"protect","protect","protect","VERB"
"w10037996mdh",24,14,"List 64","asphalt",1893,"-","-",9074,2565,8745,"sidewalk","sidewalk","sidewalk","NOUN"
"w10037996mdh",24,14,"List 64","asphalt",1893,"-","-",9074,2565,8745,"construction","construction","construction","NOUN"
"w10037996mdh",25,14,"List 64","ford",1902,"-","-",5181,3211,4121,"drive","drive","drive","VERB"
"w10037996mdh",26,14,"List 64","megaphone",1916,"-","-",7731,2950,7417,"yell","yell","yell","INTJ"
"w10037996mdh",26,14,"List 64","megaphone",1916,"-","-",7731,2950,7417,"hold","hold","hold","INTJ"
"w10037996mdh",27,14,"List 64","hotel",1900,"-","-",13733,1461,13425,"sleep","sleep","sleep","NOUN"
"w10037996mdh",27,14,"List 64","hotel",1900,"-","-",13733,1461,13425,"rest","rest","rest","VERB"
"w10037996mdh",28,14,"List 64","lime",1909,"-","-",8490,3050,8225,"cook","cook","cake","VERB"
"w10037996mdh",28,14,"List 64","lime",1909,"-","-",8490,3050,8225,"eat","eat","eat","VERB"
"w10037996mdh",28,14,"List 64","lime",1909,"-","-",8490,3050,8225,"preserve","preserve","preserve","VERB"
"w10037996mdh",29,14,"List 64","garlic",1897,"-","-",5123,1385,4800,"cook","cook","cake","VERB"
"w10037996mdh",29,14,"List 64","garlic",1897,"-","-",5123,1385,4800,"preserve","preserve","preserve","VERB"
"w10037996mdh",30,14,"List 64","backdoor",1908,"-","-",11786,2290,11567,"close","close","close","ADJ"
"w10037996mdh",30,14,"List 64","backdoor",1908,"-","-",11786,2290,11567,"open","open","open","ADJ"
"w10037996mdh",30,14,"List 64","backdoor",1908,"-","-",11786,2290,11567,"paint","paint","paint","VERB"
"w10037996mdh",31,14,"List 64","footboard",1898,"-","-",3774,2861,3459,"rest","rest","rest","VERB"
"w10037996mdh",32,14,"List 64","stilt",1919,"-","-",7717,1770,7487,"walk","walk","walk","VERB"
"w10037996mdh",32,14,"List 64","stilt",1919,"-","-",7717,1770,7487,"move","move","move","VERB"
"w10037996mdh",33,14,"List 64","ambulance",1892,"-","-",5177,3122,3859,"help","help","help","VERB"
"w10037996mdh",34,14,"List 64","liquor",1901,"-","-",12836,1360,11986,"drink","drink","drink","NOUN"
"w10037996mdh",34,14,"List 64","liquor",1901,"-","-",12836,1360,11986,"cook","cook","cake","VERB"
"w10037996mdh",34,14,"List 64","liquor",1901,"-","-",12836,1360,11986,"bake","bake","bake","VERB"
"w10037996mdh",34,14,"List 64","liquor",1901,"-","-",12836,1360,11986,"preserve","preserve","preserve","VERB"
"w10037996mdh",35,14,"List 64","opal",1904,"-","-",4234,3356,3862,"feel","feel","feel","VERB"
"w10037996mdh",36,14,"List 64","larvae",1921,"-","-",12871,5105,12447,"discover","discover","discover","NOUN"
"w10037996mdh",36,14,"List 64","larvae",1921,"-","-",12871,5105,12447,"observe","observe","observe","ADJ"
