Username,Trial,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,Lemma_1,POS,feats
w10045136blm,21,List 81,hallway,2402,13886,1363,12994,hang,hang,hang,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,21,List 81,hallway,2402,13886,1363,12994,pictures,pictures,picture,NOUN,Number=Plur
w10045136blm,22,List 81,footman,2415,13692,5156,12898,prop,prop,prop,NOUN,Number=Sing
w10045136blm,22,List 81,footman,2415,13692,5156,12898,feet,feet,foot,NOUN,Number=Plur
w10045136blm,22,List 81,footman,2415,13692,5156,12898,move,move,move,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,22,List 81,footman,2415,13692,5156,12898,around,around,around,ADV,NA
w10045136blm,22,List 81,footman,2415,13692,5156,12898,decorate,decorate,decorate,VERB,VerbForm=Inf
w10045136blm,23,List 81,guardsman,2407,12617,2911,11155,protect,protect,protect,VERB,VerbForm=Inf
w10045136blm,23,List 81,guardsman,2407,12617,2911,11155,stay,stay,stay,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,23,List 81,guardsman,2407,12617,2911,11155,safe,safe,safe,ADJ,Degree=Pos
w10045136blm,23,List 81,guardsman,2407,12617,2911,11155,talk,talk,talk,VERB,VerbForm=Inf
w10045136blm,24,List 81,footbridge,2413,54757,35008,50070,walk,walk,walk,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,24,List 81,footbridge,2413,54757,35008,50070,get,get,get,VERB,VerbForm=Inf
w10045136blm,24,List 81,footbridge,2413,54757,35008,50070,across,across,across,ADP,NA
w10045136blm,24,List 81,footbridge,2413,54757,35008,50070,oceans,oceans,ocean,NOUN,Number=Plur
w10045136blm,24,List 81,footbridge,2413,54757,35008,50070,run,run,run,NOUN,Number=Sing
w10045136blm,25,List 81,log,2404,20475,1889,15724,chop,chop,chop,NOUN,Number=Sing
w10045136blm,25,List 81,log,2404,20475,1889,15724,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,25,List 81,log,2404,20475,1889,15724,fire,fire,fire,NOUN,Number=Sing
w10045136blm,25,List 81,log,2404,20475,1889,15724,build,build,build,NOUN,Number=Sing
w10045136blm,25,List 81,log,2404,20475,1889,15724,house,house,house,NOUN,Number=Sing
w10045136blm,25,List 81,log,2404,20475,1889,15724,craft,craft,craft,NOUN,Number=Sing
w10045136blm,25,List 81,log,2404,20475,1889,15724,furniture,furniture,furniture,NOUN,Number=Sing
w10045136blm,26,List 81,weed,2422,21751,8437,18967,ingest,ingest,ingest,ADJ,Degree=Sup
w10045136blm,27,List 81,fork,2417,13530,1419,12664,eat,eat,eat,VERB,VerbForm=Inf
w10045136blm,27,List 81,fork,2417,13530,1419,12664,wash,wash,wash,INTJ,NA
w10045136blm,27,List 81,fork,2417,13530,1419,12664,dry,dry,dry,ADJ,Degree=Pos
w10045136blm,27,List 81,fork,2417,13530,1419,12664,put,put,put,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,27,List 81,fork,2417,13530,1419,12664,away,away,away,ADV,NA
w10045136blm,28,List 81,meat,2412,10772,1526,9091,eat,eat,eat,VERB,VerbForm=Inf
w10045136blm,28,List 81,meat,2412,10772,1526,9091,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,28,List 81,meat,2412,10772,1526,9091,prepare,prepare,prepare,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,28,List 81,meat,2412,10772,1526,9091,marinade,marinade,marinade,NOUN,Number=Sing
w10045136blm,28,List 81,meat,2412,10772,1526,9091,bake,bake,bake,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,29,List 81,cruiser,2419,17578,2623,16570,drive,drive,drive,VERB,VerbForm=Inf
w10045136blm,29,List 81,cruiser,2419,17578,2623,16570,wash,wash,wash,INTJ,NA
w10045136blm,29,List 81,cruiser,2419,17578,2623,16570,fill,fill,fill,NOUN,Number=Sing
w10045136blm,29,List 81,cruiser,2419,17578,2623,16570,gas,gas,gas,NOUN,Number=Sing
w10045136blm,30,List 81,pear,2411,10837,1127,8810,eat,eat,eat,VERB,VerbForm=Inf
w10045136blm,30,List 81,pear,2411,10837,1127,8810,grow,grow,grow,VERB,Mood=Ind|Tense=Pres|VerbForm=Fin
w10045136blm,30,List 81,pear,2411,10837,1127,8810,throw,throw,throw,INTJ,NA
w10045136blm,30,List 81,pear,2411,10837,1127,8810,away,away,away,ADV,NA
w10045136blm,31,List 81,dividers,2428,42278,33391,41228,divide,divide,divide,NOUN,Number=Sing
w10045136blm,31,List 81,dividers,2428,42278,33391,41228,hide,hide,hide,NOUN,Number=Sing
w10045136blm,31,List 81,dividers,2428,42278,33391,41228,organize,organize,organize,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,32,List 81,chiropractor,2406,15519,2966,13753,feel,feel,feel,VERB,VerbForm=Inf
w10045136blm,32,List 81,chiropractor,2406,15519,2966,13753,better,better,good,ADJ,Degree=Cmp
w10045136blm,32,List 81,chiropractor,2406,15519,2966,13753,release,release,release,INTJ,NA
w10045136blm,32,List 81,chiropractor,2406,15519,2966,13753,tension,tension,tension,NOUN,Number=Sing
w10045136blm,32,List 81,chiropractor,2406,15519,2966,13753,get,get,get,VERB,VerbForm=Inf
w10045136blm,32,List 81,chiropractor,2406,15519,2966,13753,help,help,help,VERB,VerbForm=Inf
w10045136blm,33,List 81,children,2418,13102,3224,12114,play,play,play,VERB,VerbForm=Inf
w10045136blm,33,List 81,children,2418,13102,3224,12114,feed,feed,fee,NOUN,Number=Sing
w10045136blm,33,List 81,children,2418,13102,3224,12114,watch,watch,watch,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,33,List 81,children,2418,13102,3224,12114,movies,movies,movie,NOUN,Number=Plur
w10045136blm,33,List 81,children,2418,13102,3224,12114,laugh,laugh,laugh,VERB,Mood=Ind|Tense=Pres|VerbForm=Fin
w10045136blm,34,List 81,yachtsman,2408,8693,6888,7680,sail,sail,sail,NOUN,Number=Sing
w10045136blm,35,List 81,beachwear,2426,10972,3688,10186,sunbathe,sunbathe,sunbathe,NOUN,Number=Sing
w10045136blm,35,List 81,beachwear,2426,10972,3688,10186,swim,swim,swim,NOUN,Number=Sing
w10045136blm,35,List 81,beachwear,2426,10972,3688,10186,relax,relax,relax,NOUN,Number=Sing
w10045136blm,36,List 81,brushes,2430,10845,3584,9989,clean,clean,clean,ADJ,Degree=Pos
w10045136blm,36,List 81,brushes,2430,10845,3584,9989,organize,organize,organize,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,36,List 81,brushes,2430,10845,3584,9989,detangle,entangle,entangle,NOUN,Number=Sing
w10045136blm,37,List 81,shawl,2414,11643,1885,5900,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,37,List 81,shawl,2414,11643,1885,5900,warm,warm,warm,ADJ,Degree=Pos
w10045136blm,37,List 81,shawl,2414,11643,1885,5900,style,style,style,NOUN,Number=Sing
w10045136blm,38,List 81,jeans,2423,10077,1184,7996,style,style,style,NOUN,Number=Sing
w10045136blm,38,List 81,jeans,2423,10077,1184,7996,iron,iron,iron,ADJ,Degree=Pos
w10045136blm,38,List 81,jeans,2423,10077,1184,7996,wash,wash,wash,INTJ,NA
w10045136blm,38,List 81,jeans,2423,10077,1184,7996,dry,dry,dry,ADJ,Degree=Pos
w10045136blm,39,List 81,soybean,2431,16713,1802,15791,eat,eat,eat,VERB,VerbForm=Inf
w10045136blm,39,List 81,soybean,2431,16713,1802,15791,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,39,List 81,soybean,2431,16713,1802,15791,oil,oil,oil,NOUN,Number=Sing
w10045136blm,39,List 81,soybean,2431,16713,1802,15791,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w10045136blm,39,List 81,soybean,2431,16713,1802,15791,soy,soy,soy,INTJ,NA
w10045136blm,39,List 81,soybean,2431,16713,1802,15791,products,products,product,NOUN,Number=Plur
w10045136blm,40,List 81,Mug,2416,22063,2646,20480,drink,drink,drink,NOUN,Number=Sing
w10045136blm,40,List 81,Mug,2416,22063,2646,20480,coffee,coffee,coffee,NOUN,Number=Sing
w10045136blm,40,List 81,Mug,2416,22063,2646,20480,drink,drink,drink,NOUN,Number=Sing
w10045136blm,40,List 81,Mug,2416,22063,2646,20480,hot,hot,hot,ADJ,Degree=Pos
w10045136blm,40,List 81,Mug,2416,22063,2646,20480,cocoa,cocoa,cocoa,NOUN,Number=Sing
w10045136blm,40,List 81,Mug,2416,22063,2646,20480,wash,wash,wash,INTJ,NA
w10045136blm,40,List 81,Mug,2416,22063,2646,20480,dry,dry,dry,ADJ,Degree=Pos
W10045554jh,11,List 85,nose,2523,33041,-1,-1,smell,smell,smell,INTJ,NA
W10045554jh,11,List 85,nose,2523,33041,-1,-1,peirce,pierce,pierce,NOUN,Number=Sing
W10045554jh,11,List 85,nose,2523,33041,-1,-1,pick,pick,pick,VERB,VerbForm=Inf
W10045554jh,11,List 85,nose,2523,33041,-1,-1,hold,hold,hold,INTJ,NA
W10045554jh,11,List 85,nose,2523,33041,-1,-1,glasses,glasses,glass,NOUN,Number=Plur
W10045554jh,11,List 85,nose,2523,33041,-1,-1,focus,focus,focus,NOUN,Number=Sing
W10045554jh,12,List 85,testicle,2524,27914,-1,-1,cum,cum,cum,NOUN,Number=Sing
W10045554jh,12,List 85,testicle,2524,27914,-1,-1,suck,suck,suck,VERB,Mood=Imp|VerbForm=Fin
W10045554jh,12,List 85,testicle,2524,27914,-1,-1,rub,rub,rub,NOUN,Number=Sing
W10045554jh,12,List 85,testicle,2524,27914,-1,-1,children,children,child,NOUN,Number=Plur
W10045554jh,13,List 85,yolk,2525,35988,-1,-1,fry,fry,fry,NOUN,Number=Plur
W10045554jh,13,List 85,yolk,2525,35988,-1,-1,salad,salad,salad,NOUN,Number=Sing
W10045554jh,13,List 85,yolk,2525,35988,-1,-1,topping,topping,top,NOUN,Number=Sing
W10045554jh,13,List 85,yolk,2525,35988,-1,-1,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
W10045554jh,13,List 85,yolk,2525,35988,-1,-1,drink,drink,drink,NOUN,Number=Sing
W10045554jh,14,List 85,sunglasses,2533,16475,-1,-1,block,block,block,NOUN,Number=Sing
W10045554jh,14,List 85,sunglasses,2533,16475,-1,-1,sun,sun,sun,NOUN,Number=Sing
W10045554jh,14,List 85,sunglasses,2533,16475,-1,-1,fashion,fashion,fashion,NOUN,Number=Sing
W10045554jh,15,List 85,teacup,2531,11982,-1,-1,drink,drink,drink,NOUN,Number=Sing
W10045554jh,16,List 85,oar,2526,14962,-1,-1,row,row,row,NOUN,Number=Sing
W10045554jh,16,List 85,oar,2526,14962,-1,-1,fight,fight,fight,NOUN,Number=Sing
W10045554jh,17,List 85,tong,2539,17997,-1,-1,grab,grab,grab,VERB,Mood=Imp|VerbForm=Fin
W10045554jh,18,List 85,root,2549,44389,-1,-1,nutrition,nutrition,nutrition,NOUN,Number=Sing
W10045554jh,18,List 85,root,2549,44389,-1,-1,hold,hold,hold,INTJ,NA
W10045554jh,18,List 85,root,2549,44389,-1,-1,place,place,place,NOUN,Number=Sing
W10045554jh,19,List 85,granite,2532,41526,-1,-1,furniture,furniture,furniture,NOUN,Number=Sing
W10045554jh,19,List 85,granite,2532,41526,-1,-1,statue,statue,statue,NOUN,Number=Sing
W10045554jh,20,List 85,mud,2550,35595,-1,-1,play,play,play,VERB,VerbForm=Inf
W10045554jh,20,List 85,mud,2550,35595,-1,-1,throw,throw,throw,INTJ,NA
W10045554jh,20,List 85,mud,2550,35595,-1,-1,bathe,bathe,bathe,NOUN,Number=Sing
W10045554jh,21,List 85,dip,2522,18038,-1,-1,eat,eat,eat,VERB,VerbForm=Inf
W10045554jh,21,List 85,dip,2522,18038,-1,-1,spit,spit,spit,NOUN,Number=Sing
W10045554jh,21,List 85,dip,2522,18038,-1,-1,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
W10045554jh,22,List 85,drink,2545,8588,-1,-1,drink,drink,drink,NOUN,Number=Sing
W10045554jh,23,List 85,cottage,2540,14338,-1,-1,vacation,vacation,vacation,NOUN,Number=Sing
W10045554jh,23,List 85,cottage,2540,14338,-1,-1,home,home,home,ADV,NA
W10045554jh,24,List 85,insulin,2536,11636,-1,-1,regulate,regulate,regulate,VERB,VerbForm=Inf
W10045554jh,25,List 85,hookah,2546,27094,-1,-1,smoke,smoke,smoke,NOUN,Number=Sing
W10045554jh,25,List 85,hookah,2546,27094,-1,-1,marijuana,marijuana,marijuana,NOUN,Number=Sing
W10045554jh,25,List 85,hookah,2546,27094,-1,-1,smoke,smoke,smoke,NOUN,Number=Sing
W10045554jh,25,List 85,hookah,2546,27094,-1,-1,tobacco,tobacco,tobacco,INTJ,NA
W10045554jh,26,List 85,wristwatch,2541,28873,-1,-1,tell,tell,tell,VERB,VerbForm=Inf
W10045554jh,26,List 85,wristwatch,2541,28873,-1,-1,time,time,time,NOUN,Number=Sing
W10045554jh,26,List 85,wristwatch,2541,28873,-1,-1,show,show,show,VERB,VerbForm=Inf
W10045554jh,26,List 85,wristwatch,2541,28873,-1,-1,g,g,g,X,NA
W10045554jh,27,List 85,handcart,2527,20967,-1,-1,push,push,push,INTJ,NA
W10045554jh,27,List 85,handcart,2527,20967,-1,-1,carry,carry,carry,VERB,VerbForm=Inf
W10045554jh,27,List 85,handcart,2527,20967,-1,-1,fill,fill,fill,NOUN,Number=Sing
W10045554jh,28,List 85,tea,2537,24747,-1,-1,drink,drink,drink,NOUN,Number=Sing
W10045554jh,29,List 85,scalp,2543,22786,-1,-1,rub,rub,rub,NOUN,Number=Sing
W10045554jh,29,List 85,scalp,2543,22786,-1,-1,wash,wash,wash,INTJ,NA
W10045554jh,30,List 85,applicator,2534,37414,-1,-1,apply,apply,apply,VERB,VerbForm=Inf
W10045554jh,31,List 85,bicycle,2529,12013,-1,-1,ride,ride,ride,NOUN,Number=Sing
W10045554jh,31,List 85,bicycle,2529,12013,-1,-1,tricks,tricks,trick,NOUN,Number=Plur
W10045554jh,32,List 85,dermatologist,2547,16167,-1,-1,fix,fix,fix,VERB,VerbForm=Inf
W10045554jh,32,List 85,dermatologist,2547,16167,-1,-1,skin,skin,skin,NOUN,Number=Sing
W10045554jh,33,List 85,orthodontist,2530,34093,-1,-1,fix,fix,fix,VERB,VerbForm=Inf
W10045554jh,33,List 85,orthodontist,2530,34093,-1,-1,teeth,teeth,tooth,NOUN,Number=Sing
W10045554jh,34,List 85,bisque,2538,84303,-1,-1,eat,eat,eat,VERB,VerbForm=Inf
W10045554jh,34,List 85,bisque,2538,84303,-1,-1,drink,drink,drink,NOUN,Number=Sing
W10045554jh,34,List 85,bisque,2538,84303,-1,-1,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
W10045554jh,34,List 85,bisque,2538,84303,-1,-1,boil,boil,boil,NOUN,Number=Sing
W10045554jh,35,List 85,catsup,2542,9244,-1,-1,dip,dip,dip,NOUN,Number=Sing
W10045554jh,36,List 85,paperweight,2535,11093,-1,-1,weigh,weigh,weigh,INTJ,NA
W10045554jh,38,List 85,tire,2551,40202,-1,-1,drive,drive,drive,VERB,VerbForm=Inf
W10045554jh,38,List 85,tire,2551,40202,-1,-1,flip,flip,flip,VERB,VerbForm=Inf
W10045554jh,38,List 85,tire,2551,40202,-1,-1,exercise,exercise,exercise,NOUN,Number=Sing
W10045554jh,39,List 85,liverwurst,2548,21010,-1,-1,eat,eat,eat,VERB,VerbForm=Inf
W10045554jh,39,List 85,liverwurst,2548,21010,-1,-1,sandwich,sandwich,sandwich,NOUN,Number=Sing
W10045554jh,40,List 85,turtle,2544,24409,-1,-1,pet,pet,pet,NOUN,Number=Sing
W10045554jh,40,List 85,turtle,2544,24409,-1,-1,candy,candy,candy,NOUN,Number=Sing
W10045554jh,40,List 85,turtle,2544,24409,-1,-1,snack,snack,snack,NOUN,Number=Sing
w10046000_clt,11,List 67,tableware,1998,17365,2048,16594,eating,eating,eat,VERB,VerbForm=Ger
w10046000_clt,11,List 67,tableware,1998,17365,2048,16594,clanking,clanking,clank,NOUN,Number=Sing
w10046000_clt,11,List 67,tableware,1998,17365,2048,16594,annoy,annoy,annoy,ADJ,Degree=Pos
w10046000_clt,11,List 67,tableware,1998,17365,2048,16594,squeak,squeak,squeak,NOUN,Number=Sing
w10046000_clt,12,List 67,milk,2002,8532,1878,7642,drink,drink,drink,NOUN,Number=Sing
w10046000_clt,12,List 67,milk,2002,8532,1878,7642,spoil,spoil,spoil,NOUN,Number=Sing
w10046000_clt,12,List 67,milk,2002,8532,1878,7642,eat,eat,eat,VERB,VerbForm=Inf
w10046000_clt,13,List 67,street,1993,8330,1794,7241,walking,walking,walk,NOUN,Number=Sing
w10046000_clt,13,List 67,street,1993,8330,1794,7241,running,running,run,VERB,VerbForm=Ger
w10046000_clt,14,List 67,suds,1987,6678,3189,6114,bathtub,bathtub,bathtub,NOUN,Number=Sing
w10046000_clt,14,List 67,suds,1987,6678,3189,6114,soap,soap,soap,NOUN,Number=Sing
w10046000_clt,15,List 67,plexiglas,1985,12209,3415,6080,protection,protection,protection,NOUN,Number=Sing
w10046000_clt,16,List 67,crane,1986,9809,1914,9281,construction,construction,construction,NOUN,Number=Sing
w10046000_clt,16,List 67,crane,1986,9809,1914,9281,reach,reach,reach,NOUN,Number=Sing
w10046000_clt,16,List 67,crane,1986,9809,1914,9281,lift,lift,lift,VERB,Mood=Imp|VerbForm=Fin
w10046000_clt,17,List 67,shopkeeper,2011,21726,12302,20977,eyeful,eyeful,eyeful,ADJ,Degree=Pos
w10046000_clt,17,List 67,shopkeeper,2011,21726,12302,20977,manage,manage,manage,NOUN,Number=Sing
w10046000_clt,18,List 67,shoulder,1999,14098,3502,12949,protection,protection,protection,NOUN,Number=Sing
w10046000_clt,18,List 67,shoulder,1999,14098,3502,12949,connection,connection,connection,NOUN,Number=Sing
w10046000_clt,18,List 67,shoulder,1999,14098,3502,12949,rotation,rotation,rotation,NOUN,Number=Sing
w10046000_clt,18,List 67,shoulder,1999,14098,3502,12949,flex,flex,flex,SYM,NA
w10046000_clt,19,List 67,doorstop,1997,15834,3588,11612,assistance,assistance,assistance,NOUN,Number=Sing
w10046000_clt,19,List 67,doorstop,1997,15834,3588,11612,step,step,step,NOUN,Number=Sing
w10046000_clt,20,List 67,peg,1996,18415,4515,17593,hang,hang,hang,VERB,Mood=Imp|VerbForm=Fin
w10046000_clt,20,List 67,peg,1996,18415,4515,17593,hold,hold,hold,INTJ,NA
w10046000_clt,21,List 67,chauffeur,2005,10747,3100,10387,tourguide,tourguide,tour guide,NOUN,Number=Sing
w10046000_clt,21,List 67,chauffeur,2005,10747,3100,10387,helper,helper,helper,NOUN,Number=Sing
w10046000_clt,22,List 67,grater,2007,11139,4639,10870,slicer,slicer,slicer,NOUN,Number=Sing
w10046000_clt,22,List 67,grater,2007,11139,4639,10870,chopper,chopper,chopper,NOUN,Number=Sing
w10046000_clt,23,List 67,tartar,2000,9048,5044,8805,eating,eating,eat,VERB,VerbForm=Ger
w10046000_clt,23,List 67,tartar,2000,9048,5044,8805,cooking,cooking,cook,NOUN,Number=Sing
w10046000_clt,24,List 67,leg,1982,15165,1825,14723,protection,protection,protection,NOUN,Number=Sing
w10046000_clt,24,List 67,leg,1982,15165,1825,14723,extend,extend,extend,NOUN,Number=Sing
w10046000_clt,24,List 67,leg,1982,15165,1825,14723,walk,walk,walk,VERB,Mood=Imp|VerbForm=Fin
w10046000_clt,24,List 67,leg,1982,15165,1825,14723,run,run,run,NOUN,Number=Sing
w10046000_clt,25,List 67,nightclub,1989,7751,1967,7350,dance,dance,dance,NOUN,Number=Sing
w10046000_clt,25,List 67,nightclub,1989,7751,1967,7350,drink,drink,drink,NOUN,Number=Sing
w10046000_clt,25,List 67,nightclub,1989,7751,1967,7350,party,party,party,NOUN,Number=Sing
w10046000_clt,26,List 67,pennant,2003,12471,10657,11652,write,write,write,X,NA
w10046000_clt,27,List 67,cauldron,1983,11337,3661,10973,brew,brew,brew,NOUN,Number=Sing
w10046000_clt,27,List 67,cauldron,1983,11337,3661,10973,potion,potion,potion,NOUN,Number=Sing
w10046000_clt,27,List 67,cauldron,1983,11337,3661,10973,witch,witch,witch,NOUN,Number=Sing
w10046000_clt,28,List 67,catalogue,2010,14997,2510,10014,read,read,read,VERB,Mood=Imp|VerbForm=Fin
w10046000_clt,28,List 67,catalogue,2010,14997,2510,10014,look,look,look,VERB,Mood=Imp|VerbForm=Fin
w10046000_clt,29,List 67,volleyball,2004,13288,2708,12855,hit,hit,hit,VERB,Mood=Imp|VerbForm=Fin
w10046000_clt,29,List 67,volleyball,2004,13288,2708,12855,thrown,thrown,throw,VERB,Tense=Past|VerbForm=Part
w10046000_clt,29,List 67,volleyball,2004,13288,2708,12855,sat,sat,sit,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w10046000_clt,29,List 67,volleyball,2004,13288,2708,12855,stomped,stomped,stomp,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w10046000_clt,30,List 67,hairdo,1984,7100,5480,6324,style,style,style,NOUN,Number=Sing
w10046000_clt,31,List 67,spacesuit,1990,8678,1788,8382,protection,protection,protection,NOUN,Number=Sing
w10046000_clt,31,List 67,spacesuit,1990,8678,1788,8382,breathing,breathing,breathe,NOUN,Number=Sing
w10046000_clt,32,List 67,road,1988,10967,2011,7989,walking,walking,walk,NOUN,Number=Sing
w10046000_clt,32,List 67,road,1988,10967,2011,7989,driving,driving,drive,VERB,VerbForm=Ger
w10046000_clt,32,List 67,road,1988,10967,2011,7989,running,running,run,VERB,VerbForm=Ger
w10046000_clt,33,List 67,female,1995,8065,7046,7467,love,love,love,NOUN,Number=Sing
w10046000_clt,34,List 67,medics,2009,9015,3182,8647,assistance,assistance,assistance,NOUN,Number=Sing
w10046000_clt,34,List 67,medics,2009,9015,3182,8647,helpers,helpers,helper,NOUN,Number=Plur
w10046000_clt,34,List 67,medics,2009,9015,3182,8647,healers,healers,healer,NOUN,Number=Plur
w10046000_clt,35,List 67,editor,1994,7734,2511,4737,writing,writing,write,NOUN,Number=Sing
w10046000_clt,36,List 67,footwear,2006,13963,9107,13594,protection,protection,protection,NOUN,Number=Sing
w10046000_clt,36,List 67,footwear,2006,13963,9107,13594,support,support,support,NOUN,Number=Sing
w10046000_clt,37,List 67,pizza,1991,4920,2563,4647,eating,eating,eat,VERB,VerbForm=Ger
w10046000_clt,37,List 67,pizza,1991,4920,2563,4647,cooking,cooking,cook,NOUN,Number=Sing
w10046000_clt,38,List 67,magnolia,1992,9890,2996,9603,smell,smell,smell,INTJ,NA
w10046000_clt,38,List 67,magnolia,1992,9890,2996,9603,decoration,decoration,decoration,NOUN,Number=Sing
w10046000_clt,39,List 67,whiskey,2001,8679,2666,8333,drink,drink,drink,NOUN,Number=Sing
w10046000_clt,39,List 67,whiskey,2001,8679,2666,8333,enjoy,enjoy,enjoy,VERB,Mood=Imp|VerbForm=Fin
w10046000_clt,40,List 67,skeleton,2008,18804,3563,9588,protection,protection,protection,NOUN,Number=Sing
w10046000_clt,40,List 67,skeleton,2008,18804,3563,9588,support,support,support,NOUN,Number=Sing
w10046938_mec,11,List 56,escalator,1669,6031,1533,5620,walk,walk,walk,VERB,Mood=Imp|VerbForm=Fin
w10046938_mec,11,List 56,escalator,1669,6031,1533,5620,ride,ride,ride,NOUN,Number=Sing
w10046938_mec,12,List 56,sirloin,1666,3390,1165,2351,eat,eat,eat,VERB,VerbForm=Inf
w10046938_mec,12,List 56,sirloin,1666,3390,1165,2351,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
w10046938_mec,14,List 56,jewel,1664,9391,4084,8491,look,look,look,VERB,Mood=Imp|VerbForm=Fin
w10046938_mec,14,List 56,jewel,1664,9391,4084,8491,jewelry,jewelry,jewelry,NOUN,Number=Sing
w10046938_mec,15,List 56,apple,1678,7306,787,6416,eat,eat,eat,VERB,VerbForm=Inf
w10046938_mec,15,List 56,apple,1678,7306,787,6416,slice,slice,slice,NOUN,Number=Sing
w10046938_mec,15,List 56,apple,1678,7306,787,6416,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
w10046938_mec,15,List 56,apple,1678,7306,787,6416,dice,dice,die,NOUN,Number=Sing
w10046938_mec,15,List 56,apple,1678,7306,787,6416,mash,mash,mash,NOUN,Number=Sing
w10046938_mec,16,List 56,waistband,1679,5728,1537,5434,tighten,tighten,tighten,ADJ,Degree=Pos
w10046938_mec,16,List 56,waistband,1679,5728,1537,5434,let,let,let,VERB,Mood=Imp|VerbForm=Fin
w10046938_mec,17,List 56,husky,1660,3176,1612,2370,pet,pet,pet,NOUN,Number=Sing
